,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_tm,mid_stance_toe_angles_mean_fl_tm-fl_to1,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_tm,mid_stance_toe_angles_mean_fr_tm-fr_to1,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_tm,mid_stance_toe_angles_mean_hr_tm-hr_to1,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_tm,mid_stance_toe_angles_mean_hl_tm-hl_to1
0,UP,,96.59,b'stance0000',b'stride0001',b'stance0000',b'stance0000',1.0791622895634683,,,,,,,,,,,,,,,,,,,,,,,,,126.70269957410233,,,,145.022752575213,,,,,,,,,,,,,,
1,UP,,96.59,b'stance0000',b'stride0001',b'stance0000',b'stance0000',1.0791622895634683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UP,,76.45,b'stance0000',b'stance0001',b'stance0000',b'stride0001',,,,1.8314328798098893,,,,,,18.45616282567511,,,,,,,,,,,,,,,152.25590254068536,,,,119.5572050607984,,,,,,,35.47660019980671,39.28529954936058,32.45384721974348,,,,,,
3,UP,,319.54,b'stance0000',b'stance0001',b'stance0000',b'stride0001',,,,1.8314328798098893,,,,,,18.45616282567511,,,,,,,,,,,,,,,154.09089990296292,,,,120.14078097238685,,,,,,,35.47660019980671,39.28529954936058,32.45384721974348,,,,,,
4,UP,,138.73,b'stance0000',b'stance0001',b'stance0000',b'stance0001',,,,,,,,,,18.45616282567511,,,,,,,,,,,,,,,155.66003192324592,,,,120.17585242357619,,,,,,,35.47660019980671,39.28529954936058,32.45384721974348,,,,,,
5,UP,,146.87,b'stance0000',b'stance0001',b'stance0000',b'stride0002',,,,0.0,,,,,,18.45616282567511,,,,,,,,,,,,,,,153.5682950385504,,,,121.23600738551292,,,,,,,35.47660019980671,39.28529954936058,32.45384721974348,,,,,,
6,UP,,44.9,b'stride0001',b'stance0001',b'stance0000',b'stance0002',,0.0,,,,,,,,18.45616282567511,,,,,,,,,,,,,,,152.68686696790482,,,,110.03023601920395,,,,,,,35.47660019980671,39.28529954936058,32.45384721974348,,,,,,
7,UP,,176.55,b'stance0001',b'stance0001',b'stance0000',b'stance0002',,,,,,,,,,18.45616282567511,,,,,,,,,,,,,,,158.55125423699744,,,,113.6140477524302,,,,,,,35.47660019980671,39.28529954936058,32.45384721974348,,,,,,
8,UP,,473.32,b'stance0001',b'stance0001',b'stance0000',b'stride0003',,,,1.422219656801493,,,,,,18.45616282567511,,,,,,,,,,,,,,,150.97953584519473,,,,108.22339273562409,,,,,,,35.47660019980671,39.28529954936058,32.45384721974348,,,,,,
9,UP,,230.7,b'stance0001',b'stance0001',b'stance0000',b'stride0003',,,,1.422219656801493,,,,,,18.45616282567511,,,,,,,,,,,,,,,163.38155956010237,,,,114.55960281095166,,,,,,,35.47660019980671,39.28529954936058,32.45384721974348,,,,,,
