"","name","ID","speed","stepphase","direction","foot","body_angle","step_length_F","step_length_H","midwrist_F","midwrist_H","limbROM_F","limbROM_H","spineROM_F","spineROM_H","CROM_F","CROM_H","diag"
"34","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",725.335,33,"b'UP'","FL",15.6291318569992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1178.5128125,34,"b'UP'","FL",8.73521929901244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,35,"b'UP'","FL",16.4501363045786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,36,"b'UP'","FL",9.20549727252652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,37,"b'UP'","FL",6.63953950081555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,38,"b'UP'","FL",2.34345968886806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,39,"b'UP'","FL",1.5192629765524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,40,"b'UP'","FL",2.83556786949057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,41,"b'UP'","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,42,"b'UP'","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,43,"b'UP'","FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,44,NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",384.525,1,"b'UP'","FR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",752.84,2,"b'UP'","FR",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",510.57,3,"b'UP'","FR",NA,NA,33.0302104504981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",477.6824,4,"b'UP'","FR",NA,NA,6.13068654453857,85.2228518156971,NA,NA,NA,NA,NA,NA,NA,NA
"50","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1793.17833333333,5,"b'UP'","FR",11.6974638221384,NA,45.1207627433414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1941.5675,6,"b'UP'","FR",12.9783944994945,NA,164.980644408654,NA,NA,NA,NA,NA,NA,NA,-15.1899579568646,NA
"52","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1213.39,7,"b'UP'","FR",17.4539715430336,NA,164.980644408654,NA,NA,NA,NA,NA,NA,NA,-15.1899579568646,NA
"53","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",890.8525,8,"b'UP'","FR",6.29303478141175,NA,84.2936346656135,0.918384895112425,45.0415762607,NA,NA,NA,NA,NA,-15.1899579568646,45.9599611558124
"54","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1174.52958333333,9,"b'UP'","FR",8.67655399317931,NA,NA,44.5174604367996,45.0415762607,NA,NA,NA,NA,NA,NA,89.5590366974996
"55","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",2081.705,10,"b'UP'","FR",3.47092396651476,NA,165.163260346045,NA,NA,NA,88.1973042697534,NA,9.52088764740273,NA,-6.96028176318737,NA
"56","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1322.32361111111,11,"b'UP'","FR",18.8560871609853,NA,NA,NA,73.1856514574494,NA,NA,NA,NA,NA,NA,NA
"57","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1055.676,12,"b'UP'","FR",2.18486540047254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1141.94,13,"b'UP'","FR",0.795582247124315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1262.48,14,"b'UP'","FR",3.03091088616318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",807.208888888889,15,"b'UP'","FR",7.77064121786317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1637.13625,16,"b'UP'","FR",3.49533552557873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1749.66,17,"b'UP'","FR",8.17559926608763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1327.005,18,"b'UP'","FR",4.23220800891846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1361.07,19,"b'UP'","FR",0.772213841298083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1511.98964285714,20,"b'UP'","FR",20.6870864110688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1626.105,21,"b'UP'","FR",1.87991271677944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1287.265,22,"b'UP'","FR",8.63269717198099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1305.22,23,"b'UP'","FR",12.512187832079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",843.005,24,"b'UP'","FR",13.4911411526837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",953.908666666667,25,"b'UP'","FR",10.2035756989483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1473.575,26,"b'UP'","FR",4.15769334729706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1418.0275,27,"b'UP'","FR",9.03492198805201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1677.295,28,"b'UP'","FR",13.171221577772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1463.23,29,"b'UP'","FR",12.6642326033804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,30,"b'UP'","FR",8.71458594823623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,31,"b'UP'","FR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,32,"b'UP'","FR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,33,"b'UP'","FR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,34,"b'UP'","FR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,35,"b'UP'","FR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,36,"b'UP'","FR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","Ples203_run16_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,37,NA,"FR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,1,NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,2,NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1731.06428571429,3,"b'UP'","FL",14.9891616186042,218.224676776678,136.240316923208,31.7404020206205,NA,80.5129767743553,69.0532706545609,9.38830183867438,2.40714496356603,21.9760029630392,16.7726528536439,NA
"86","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,4,NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1177.0875,5,"b'UP'","FL",22.5780014849758,3.57876624739317,NA,NA,38.9164876368464,NA,NA,NA,NA,NA,NA,NA
"88","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1000.095,6,"b'UP'","FL",24.2093910748882,0,NA,NA,38.9164876368464,NA,NA,NA,NA,NA,NA,NA
"89","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1138.55083333333,7,"b'UP'","FL",23.9271170638718,11.4118520102793,180.964355220949,NA,38.9164876368464,NA,96.6948967957004,NA,4.74525406459956,68.7145666674723,-16.205141904452,NA
"90","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1264.704,8,"b'UP'","FL",14.3342523144599,174.96632919097,180.964355220949,33.2612833266793,20.7912297789778,81.7708858019083,96.6948967957004,8.71501645292665,4.74525406459956,16.4347220425586,-16.205141904452,54.0525131056571
"91","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,9,NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1608.16,10,"b'UP'","FL",16.9019128737129,0,116.637825233727,NA,NA,NA,NA,NA,NA,NA,31.816521068813,NA
"93","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,11,NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1141.79833333333,12,"b'UP'","FL",27.0098737358718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1215.28333333333,13,"b'UP'","FL",27.9494618784402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1324.1753125,14,"b'UP'","FL",13.8946563841957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,15,NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",983.683333333333,16,"b'UP'","FL",21.1162959158105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1012.99,17,"b'UP'","FL",19.8432676865152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1296.46026315789,18,"b'UP'","FL",7.28150732821893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1333.105,19,"b'UP'","FL",3.09520423851006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1215.9575,20,"b'UP'","FL",4.49171791552416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",912.86,21,"b'UP'","FL",30.0269538805211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",928.4575,22,"b'UP'","FL",31.0680457693666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1195.18086956522,23,"b'UP'","FL",14.9120558407308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,24,NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,25,NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1200.51,26,"b'UP'","FL",29.9893081013847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1463.47642857143,27,"b'UP'","FL",23.9829111222135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,28,"b'UP'","FL",8.90667889240493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,29,"b'UP'","FL",7.67259915265086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,30,NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",NA,31,NA,"FL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1800.499,1,"b'UP'","FR",20.468518324187,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1765.673125,2,"b'UP'","FR",12.3678404074219,NA,14.1951549353796,7.90336600655468,NA,NA,NA,NA,NA,NA,NA,NA
"116","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1107.02,3,"b'UP'","FR",8.56294778014791,NA,10.7757521515617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1199.79295454545,4,"b'UP'","FR",19.8589077989783,NA,NA,20.9840013227663,78.1031065911589,NA,NA,NA,NA,NA,NA,99.0871079139253
"118","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1253.595,5,"b'UP'","FR",5.08510021411176,NA,172.506414174398,NA,78.1031065911589,NA,110.825321416081,NA,6.86832672611217,NA,6.64516394382083,NA
"119","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1608.16,6,"b'UP'","FR",16.9019128737129,NA,172.506414174398,NA,NA,NA,110.825321416081,NA,6.86832672611217,NA,6.64516394382083,NA
"120","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1197.36833333333,7,"b'UP'","FR",22.8254796084814,NA,NA,14.7469628757061,NA,NA,NA,NA,NA,NA,NA,NA
"121","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1626.9025,8,"b'UP'","FR",10.156539966931,NA,190.803638246889,NA,NA,NA,103.291905484118,NA,7.66136181533628,NA,1.45922580767353,NA
"122","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1633.7175,9,"b'UP'","FR",6.37992606914842,NA,190.803638246889,NA,NA,NA,103.291905484118,NA,7.66136181533628,NA,1.45922580767353,NA
"123","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1258.76166666667,10,"b'UP'","FR",3.91246093022911,NA,190.803638246889,NA,NA,NA,103.291905484118,NA,7.66136181533628,NA,1.45922580767353,NA
"124","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1187.74454545455,11,"b'UP'","FR",11.7485869072499,NA,131.778102768329,NA,75.2528846874146,NA,112.583936670153,NA,8.72408552761237,NA,1.84935613780138,NA
"125","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1497.46166666667,12,"b'UP'","FR",0.919472694546329,NA,175.704137024439,NA,NA,NA,112.583936670153,NA,8.72408552761237,NA,1.84935613780138,NA
"126","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1255.00666666667,13,"b'UP'","FR",4.02621335651946,NA,175.704137024439,NA,NA,NA,112.583936670153,NA,8.72408552761237,NA,1.84935613780138,NA
"127","Ples203_run17_sandpaper_resnet50_waterdragonsDec12shuffle1_1030000.csv","Ples203",1155.23083333333,14,"b'UP'","FR",17.8298298259926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
