,direction_of_climbing,climbing_speed,stepphase_FR,stepphase_FL,stepphase_HR,stepphase_HL,stride-length_FR,stride-length_FL,stride-length_HR,stride-length_HL,dynamics_FR,dynamics_FL,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL
18,b'UP',1161.0,b'stride0002',b'stance0001',b'stance0001',b'stride0003',254.85628217924454,,,196.89391078155793,58.13873485869179,,,26.818679695841272,,62.309343206636704,93.18526421193059,
19,b'UP',1161.0,b'stride0002',b'stride0002',b'stride0002',b'stride0003',254.85628217924454,263.4667136112839,241.59441036303835,196.89391078155793,56.62056290660066,160.62125324553395,144.0457145451485,19.714699140096425,,,,
20,b'UP',1161.0,b'stride0002',b'stride0002',b'stride0002',b'stance0003',254.85628217924454,263.4667136112839,241.59441036303835,,61.89663807714898,166.2060926256318,138.78453128366135,,,,,155.80723117314034
21,b'UP',1161.0,b'stance0002',b'stride0002',b'stride0002',b'stance0003',,263.4667136112839,241.59441036303835,,,163.98913673422553,122.60126509127304,,34.85943840101822,,,155.80723117314034
22,b'UP',1161.0,b'stance0002',b'stride0002',b'stride0002',b'stance0003',,263.4667136112839,241.59441036303835,,,146.39243647766656,97.67878588431499,,34.85943840101822,,,155.80723117314034
23,b'UP',1161.0,b'stance0002',b'stride0002',b'stride0002',b'stance0003',,263.4667136112839,241.59441036303835,,,127.52475212311512,86.55042823373968,,34.85943840101822,,,155.80723117314034
24,b'UP',1161.0,b'stance0002',b'stride0002',b'stride0002',b'stance0003',,263.4667136112839,241.59441036303835,,,110.9956414814939,66.95365892821131,,34.85943840101822,,,155.80723117314034
25,b'UP',1161.0,b'stance0002',b'stride0002',b'stride0002',b'stance0003',,263.4667136112839,241.59441036303835,,,95.35338928892484,45.5609020666001,,34.85943840101822,,,155.80723117314034
26,b'UP',1161.0,b'stance0002',b'stride0002',b'stride0002',b'stance0003',,263.4667136112839,241.59441036303835,,,73.24831303050073,36.6650107260648,,34.85943840101822,,,155.80723117314034
27,b'UP',1161.0,b'stance0002',b'stride0002',b'stride0002',b'stride0004',,263.4667136112839,241.59441036303835,261.6880216571929,,56.67418875765927,23.805628467846564,153.0156333346549,34.85943840101822,,,
28,b'UP',1161.0,b'stride0003',b'stride0002',b'stance0002',b'stride0004',256.7152189004858,263.4667136112839,,261.6880216571929,150.90444466196843,44.59835570678073,,162.70112367571758,,,100.92191127467697,
29,b'UP',1161.0,b'stride0003',b'stride0002',b'stance0002',b'stride0004',256.7152189004858,263.4667136112839,,261.6880216571929,156.40695381514982,65.82797567607619,,153.49723561055748,,,100.92191127467697,
30,b'UP',1161.0,b'stride0003',b'stance0002',b'stance0002',b'stride0004',256.7152189004858,,,261.6880216571929,148.04782361090616,,,133.78282939095453,,64.99272497387106,100.92191127467697,
31,b'UP',1161.0,b'stride0003',b'stance0002',b'stance0002',b'stride0004',256.7152189004858,,,261.6880216571929,128.89765065573357,,,102.33954829135502,,64.99272497387106,100.92191127467697,
32,b'UP',1161.0,b'stride0003',b'stance0002',b'stance0002',b'stride0004',256.7152189004858,,,261.6880216571929,115.90289514253402,,,74.72465779676934,,64.99272497387106,100.92191127467697,
33,b'UP',1161.0,b'stride0003',b'stance0002',b'stance0002',b'stride0004',256.7152189004858,,,261.6880216571929,90.60993809162487,,,53.16952342027359,,64.99272497387106,100.92191127467697,
34,b'UP',1161.0,b'stride0003',b'stance0002',b'stance0002',b'stride0004',256.7152189004858,,,261.6880216571929,66.87975162789434,,,41.22680208909921,,64.99272497387106,100.92191127467697,
35,b'UP',1161.0,b'stride0003',b'stance0002',b'stride0003',b'stride0004',256.7152189004858,,264.1830888480916,261.6880216571929,51.924487859206096,,132.16199265369647,25.982379050984118,,64.99272497387106,,
36,b'UP',1161.0,b'stride0003',b'stride0003',b'stride0003',b'stride0004',256.7152189004858,282.6012194728112,264.1830888480916,261.6880216571929,59.48143877003308,159.43162036398238,144.0447693955326,24.616180540503663,,,,
37,b'UP',1161.0,b'stride0003',b'stride0003',b'stride0003',b'stance0004',256.7152189004858,282.6012194728112,264.1830888480916,,64.20883108096866,161.7107016383346,134.24871172248675,,,,,167.7837311947758
38,b'UP',1161.0,b'stance0003',b'stride0003',b'stride0003',b'stance0004',,282.6012194728112,264.1830888480916,,,150.39968042642218,116.2185995789324,,41.51469721776157,,,167.7837311947758
39,b'UP',1161.0,b'stance0003',b'stride0003',b'stride0003',b'stance0004',,282.6012194728112,264.1830888480916,,,131.89786598940836,92.01444761562931,,41.51469721776157,,,167.7837311947758
40,b'UP',1161.0,b'stance0003',b'stride0003',b'stride0003',b'stance0004',,282.6012194728112,264.1830888480916,,,107.59988854165148,79.13851264892568,,41.51469721776157,,,167.7837311947758
41,b'UP',1161.0,b'stance0003',b'stride0003',b'stride0003',b'stance0004',,282.6012194728112,264.1830888480916,,,89.56165555482407,61.4618477730359,,41.51469721776157,,,167.7837311947758
42,b'UP',1161.0,b'stance0003',b'stride0003',b'stride0003',b'stance0004',,282.6012194728112,264.1830888480916,,,69.52287482980057,34.828315088533095,,41.51469721776157,,,167.7837311947758
43,b'UP',1161.0,b'stance0003',b'stride0003',b'stride0003',b'stride0005',,282.6012194728112,264.1830888480916,232.48245753160035,,53.66856339570915,25.72930907605391,155.14554924657108,41.51469721776157,,,
44,b'UP',1161.0,b'stride0004',b'stride0003',b'stride0003',b'stride0005',228.6265575990472,282.6012194728112,264.1830888480916,232.48245753160035,162.18523734175213,45.548154392389435,20.112104351003588,158.5749039319452,,,,
45,b'UP',1161.0,b'stride0004',b'stride0003',b'stance0003',b'stride0005',228.6265575990472,282.6012194728112,,232.48245753160035,162.7712567020817,49.65490344830156,,151.16943823419567,,,100.2072834800117,
46,b'UP',1161.0,b'stride0004',b'stride0003',b'stance0003',b'stride0005',228.6265575990472,282.6012194728112,,232.48245753160035,153.74848721095645,66.09093031676383,,139.30571102455565,,,100.2072834800117,
47,b'UP',1161.0,b'stride0004',b'stance0003',b'stance0003',b'stride0005',228.6265575990472,,,232.48245753160035,146.38010315508694,,,114.97966010111365,,64.5046521175644,100.2072834800117,
48,b'UP',1161.0,b'stride0004',b'stance0003',b'stance0003',b'stride0005',228.6265575990472,,,232.48245753160035,129.13507977872044,,,87.62489408241528,,64.5046521175644,100.2072834800117,
49,b'UP',1161.0,b'stride0004',b'stance0003',b'stance0003',b'stride0005',228.6265575990472,,,232.48245753160035,110.51504037775139,,,66.46591078904108,,64.5046521175644,100.2072834800117,
50,b'UP',1161.0,b'stride0004',b'stance0003',b'stance0003',b'stride0005',228.6265575990472,,,232.48245753160035,89.00629098185905,,,42.86598569962449,,64.5046521175644,100.2072834800117,
51,b'UP',1161.0,b'stride0004',b'stance0003',b'stance0003',b'stride0005',228.6265575990472,,,232.48245753160035,70.72038743259341,,,36.670282623028356,,64.5046521175644,100.2072834800117,
52,b'UP',1161.0,b'stride0004',b'stance0003',b'stance0003',b'stride0005',228.6265575990472,,,232.48245753160035,62.93537078461387,,,33.47625664184213,,64.5046521175644,100.2072834800117,
53,b'UP',1161.0,b'stride0004',b'stance0003',b'stance0003',b'stance0005',228.6265575990472,,,,59.07097496420774,,,,,64.5046521175644,100.2072834800117,160.32401710262937
54,b'UP',1161.0,b'stride0004',b'stance0003',b'stride0004',b'stance0005',228.6265575990472,,21.67542984419637,,69.37043940087096,,141.46055713404186,,,64.5046521175644,,160.32401710262937
55,b'UP',1161.0,b'stance0004',b'stance0003',b'stride0004',b'stance0005',,,21.67542984419637,,,,132.66488624393565,,44.98857157963861,64.5046521175644,,160.32401710262937
56,b'UP',1161.0,b'stance0004',b'stance0003',b'stride0004',b'stance0005',,,21.67542984419637,,,,122.8627406117234,,44.98857157963861,64.5046521175644,,160.32401710262937
57,b'UP',1161.0,b'stance0004',b'stance0003',b'stride0004',b'stance0005',,,21.67542984419637,,,,116.03940106109006,,44.98857157963861,64.5046521175644,,160.32401710262937
58,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
59,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
60,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
61,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
62,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
63,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
64,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
65,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
66,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
67,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
68,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
69,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
70,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
71,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
72,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
73,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
74,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
75,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
76,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
77,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
78,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
79,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
80,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
81,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
82,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
83,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
84,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
85,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
86,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
87,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
88,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
89,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
90,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
91,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
92,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
93,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
94,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
95,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
96,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
97,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
98,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
99,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
100,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
101,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
102,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
103,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
104,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
105,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
106,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
107,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
108,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
109,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
110,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
111,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
112,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
113,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
114,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
115,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
116,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
117,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
118,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
119,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
120,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
121,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
122,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
123,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
124,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
125,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
126,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
127,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
128,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
129,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
130,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
131,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
132,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
133,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
134,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
135,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
136,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
137,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
138,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
139,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
140,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
141,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
142,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
143,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
144,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
145,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
146,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
147,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
148,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
149,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
150,b'UP',1161.0,b'stance0004',b'stance0003',b'stance0004',b'stance0005',,,,,,,,,44.98857157963861,64.5046521175644,145.79842460018563,160.32401710262937
