,direction_of_climbing,climbing_speed,stepphase_FR,stepphase_FL,stepphase_HR,stepphase_HL,stride-length_FR,stride-length_FL,stride-length_HR,stride-length_HL,dynamics_FR,dynamics_FL,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL
13,b'UP',2255.0,b'stance0000',b'stance0001',b'stance0001',b'stance0000',,,,,,,,,,70.48608046739973,91.22243643817951,
14,b'UP',2255.0,b'stride0001',b'stance0001',b'stance0001',b'stance0000',0.0,,,,38.87393808301637,,,,,70.48608046739973,91.22243643817951,
15,b'UP',2255.0,b'stance0001',b'stance0001',b'stance0001',b'stride0001',,,,114.7600840761266,,,,18.230404201111245,,70.48608046739973,91.22243643817951,
16,b'UP',2255.0,b'stride0002',b'stance0001',b'stance0001',b'stride0001',222.07647666150868,,,114.7600840761266,162.15428821507237,,,24.466484356431934,,70.48608046739973,91.22243643817951,
17,b'UP',2255.0,b'stride0002',b'stance0001',b'stride0002',b'stride0001',222.07647666150868,,89.74915002714391,114.7600840761266,147.8929200944979,,81.10602867243573,87.85057563904662,,70.48608046739973,,
18,b'UP',2255.0,b'stride0002',b'stance0001',b'stride0002',b'stride0001',222.07647666150868,,89.74915002714391,114.7600840761266,137.89276866629373,,78.08043630595314,67.39038942029501,,70.48608046739973,,
19,b'UP',2255.0,b'stride0002',b'stance0001',b'stride0002',b'stride0001',222.07647666150868,,89.74915002714391,114.7600840761266,110.11887223444484,,102.03205237737633,54.70708364097993,,70.48608046739973,,
20,b'UP',2255.0,b'stride0002',b'stance0001',b'stance0002',b'stride0001',222.07647666150868,,,114.7600840761266,95.09163946284364,,,36.483516705888334,,70.48608046739973,167.7295928177792,
21,b'UP',2255.0,b'stride0002',b'stance0001',b'stance0002',b'stride0001',222.07647666150868,,,114.7600840761266,77.44227579493742,,,20.675082608208484,,70.48608046739973,167.7295928177792,
22,b'UP',2255.0,b'stride0002',b'stance0001',b'stance0002',b'stride0001',222.07647666150868,,,114.7600840761266,64.50503695964734,,,12.292588031357269,,70.48608046739973,167.7295928177792,
23,b'UP',2255.0,b'stride0002',b'stance0001',b'stance0002',b'stride0001',222.07647666150868,,,114.7600840761266,53.62373740324898,,,3.761632244957708,,70.48608046739973,167.7295928177792,
24,b'UP',2255.0,b'stride0002',b'stride0002',b'stride0003',b'stance0001',222.07647666150868,252.0389446816189,237.8431667178488,,62.35966225425472,153.49633265397375,153.03604978337097,,,,,170.77474962801773
25,b'UP',2255.0,b'stance0002',b'stride0002',b'stride0003',b'stance0001',,252.0389446816189,237.8431667178488,,,166.9417555518512,154.10162617773366,,25.09853511404641,,,170.77474962801773
26,b'UP',2255.0,b'stance0002',b'stride0002',b'stride0003',b'stance0001',,252.0389446816189,237.8431667178488,,,163.648624897022,129.09132878317257,,25.09853511404641,,,170.77474962801773
27,b'UP',2255.0,b'stance0002',b'stride0002',b'stride0003',b'stance0001',,252.0389446816189,237.8431667178488,,,161.1892194941081,110.07144136077443,,25.09853511404641,,,170.77474962801773
28,b'UP',2255.0,b'stance0002',b'stride0002',b'stride0003',b'stance0001',,252.0389446816189,237.8431667178488,,,149.27959770197313,103.03813328867997,,25.09853511404641,,,170.77474962801773
29,b'UP',2255.0,b'stance0002',b'stride0002',b'stride0003',b'stance0001',,252.0389446816189,237.8431667178488,,,132.19056760615194,90.36820847123995,,25.09853511404641,,,170.77474962801773
30,b'UP',2255.0,b'stance0002',b'stride0002',b'stride0003',b'stance0001',,252.0389446816189,237.8431667178488,,,114.95606505784342,81.85997438735689,,25.09853511404641,,,170.77474962801773
31,b'UP',2255.0,b'stance0002',b'stride0002',b'stride0003',b'stance0001',,252.0389446816189,237.8431667178488,,,91.0907020085353,65.02020226488632,,25.09853511404641,,,170.77474962801773
32,b'UP',2255.0,b'stance0002',b'stride0002',b'stride0003',b'stance0001',,252.0389446816189,237.8431667178488,,,78.27768672654899,54.065941648664605,,25.09853511404641,,,170.77474962801773
33,b'UP',2255.0,b'stance0002',b'stride0002',b'stride0003',b'stance0001',,252.0389446816189,237.8431667178488,,,61.05314549026887,42.03539190957247,,25.09853511404641,,,170.77474962801773
34,b'UP',2255.0,b'stance0002',b'stride0002',b'stride0003',b'stance0001',,252.0389446816189,237.8431667178488,,,44.38183599558339,31.377248190516433,,25.09853511404641,,,170.77474962801773
35,b'UP',2255.0,b'stance0002',b'stride0002',b'stride0003',b'stride0002',,252.0389446816189,237.8431667178488,0.0,,42.02468042852622,22.254086503534655,126.15683324741363,25.09853511404641,,,
36,b'UP',2255.0,b'stride0003',b'stride0002',b'stride0003',b'stance0002',235.71831705776162,252.0389446816189,237.8431667178488,,164.40704980456385,42.85166845322932,20.336318208287985,,,,,
37,b'UP',2255.0,b'stride0003',b'stride0002',b'stance0003',b'stride0003',235.71831705776162,252.0389446816189,,225.0880135413274,167.7598560992677,47.88279238914772,,138.03264822431757,,,102.04109125388273,
38,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,176.17664534414024,,,135.03351473976528,,55.661131007980025,102.04109125388273,
39,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,168.57759440041855,,,124.32218501781337,,55.661131007980025,102.04109125388273,
40,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,155.85432218866555,,,114.16255636962428,,55.661131007980025,102.04109125388273,
41,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,149.5579236388745,,,101.44734389741544,,55.661131007980025,102.04109125388273,
42,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,133.8393899477579,,,88.9449198229462,,55.661131007980025,102.04109125388273,
43,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,121.3774517230554,,,80.58269049105186,,55.661131007980025,102.04109125388273,
44,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,115.95232047390815,,,66.64684331470035,,55.661131007980025,102.04109125388273,
45,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,97.55179787503329,,,53.303620365371025,,55.661131007980025,102.04109125388273,
46,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,85.40374396010542,,,46.13693787088159,,55.661131007980025,102.04109125388273,
47,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,78.77659698563296,,,34.570766493868696,,55.661131007980025,102.04109125388273,
48,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,65.04630049738475,,,28.981396417782626,,55.661131007980025,102.04109125388273,
49,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,57.99654292956191,,,22.027431680125062,,55.661131007980025,102.04109125388273,
50,b'UP',2255.0,b'stride0003',b'stance0002',b'stance0003',b'stride0003',235.71831705776162,,,225.0880135413274,56.34439845803526,,,19.0726153878774,,55.661131007980025,102.04109125388273,
51,b'UP',2255.0,b'stance0003',b'stance0002',b'stride0004',b'stance0003',,,236.56129155296435,,,,131.19001541039603,,31.1146114946298,55.661131007980025,,176.05261525574232
52,b'UP',2255.0,b'stance0003',b'stance0002',b'stride0004',b'stance0003',,,236.56129155296435,,,,131.75513153198196,,31.1146114946298,55.661131007980025,,176.05261525574232
53,b'UP',2255.0,b'stance0003',b'stride0003',b'stride0004',b'stance0003',,227.62906585478552,236.56129155296435,,,162.18606333930262,125.28700938645699,,31.1146114946298,,,176.05261525574232
54,b'UP',2255.0,b'stance0003',b'stride0003',b'stride0004',b'stance0003',,227.62906585478552,236.56129155296435,,,158.3289364253845,119.20186995392692,,31.1146114946298,,,176.05261525574232
55,b'UP',2255.0,b'stance0003',b'stride0003',b'stride0004',b'stance0003',,227.62906585478552,236.56129155296435,,,145.54239376337068,110.6786305111944,,31.1146114946298,,,176.05261525574232
56,b'UP',2255.0,b'stance0003',b'stride0003',b'stride0004',b'stance0003',,227.62906585478552,236.56129155296435,,,139.65855219211994,103.3526581015962,,31.1146114946298,,,176.05261525574232
57,b'UP',2255.0,b'stance0003',b'stride0003',b'stride0004',b'stance0003',,227.62906585478552,236.56129155296435,,,128.94701552731348,86.13425002121039,,31.1146114946298,,,176.05261525574232
58,b'UP',2255.0,b'stance0003',b'stride0003',b'stride0004',b'stance0003',,227.62906585478552,236.56129155296435,,,114.66141885556442,70.47911776366277,,31.1146114946298,,,176.05261525574232
59,b'UP',2255.0,b'stance0003',b'stride0003',b'stride0004',b'stance0003',,227.62906585478552,236.56129155296435,,,94.21783215513429,62.181349964805754,,31.1146114946298,,,176.05261525574232
60,b'UP',2255.0,b'stance0003',b'stride0003',b'stride0004',b'stance0003',,227.62906585478552,236.56129155296435,,,68.387882896651,49.307708144159164,,31.1146114946298,,,176.05261525574232
61,b'UP',2255.0,b'stance0003',b'stride0003',b'stride0004',b'stance0003',,227.62906585478552,236.56129155296435,,,64.93257585791262,39.90201708369345,,31.1146114946298,,,176.05261525574232
62,b'UP',2255.0,b'stance0003',b'stride0003',b'stride0004',b'stance0003',,227.62906585478552,236.56129155296435,,,48.67985766423115,29.49562464510175,,31.1146114946298,,,176.05261525574232
63,b'UP',2255.0,b'stance0003',b'stride0003',b'stride0004',b'stride0004',,227.62906585478552,236.56129155296435,251.8609461436729,,46.34455709531835,24.373641051860854,128.97937766881532,31.1146114946298,,,
64,b'UP',2255.0,b'stance0003',b'stride0003',b'stride0004',b'stride0004',,227.62906585478552,236.56129155296435,251.8609461436729,,41.13189120741671,17.845094140372023,141.01582921506673,31.1146114946298,,,
65,b'UP',2255.0,b'stance0003',b'stance0003',b'stance0004',b'stride0004',,,,251.8609461436729,,,,146.96721547839238,31.1146114946298,59.11369738519901,102.67286475796334,
66,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,171.58534429555846,,,148.27495640572573,,59.11369738519901,102.67286475796334,
67,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,168.32581450168277,,,137.73931765151374,,59.11369738519901,102.67286475796334,
68,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,161.77400576046077,,,125.38072357914238,,59.11369738519901,102.67286475796334,
69,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,151.66449603084467,,,115.04499731597855,,59.11369738519901,102.67286475796334,
70,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,141.8436811344696,,,107.07688271303621,,59.11369738519901,102.67286475796334,
71,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,123.3032183986901,,,90.87182394497198,,59.11369738519901,102.67286475796334,
72,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,102.08342194175187,,,70.25013310917167,,59.11369738519901,102.67286475796334,
73,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,93.04210585446063,,,58.01838469963872,,59.11369738519901,102.67286475796334,
74,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,77.69237533481227,,,44.23854679193621,,59.11369738519901,102.67286475796334,
75,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,62.59091851964918,,,35.422056200953584,,59.11369738519901,102.67286475796334,
76,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,55.98739703723005,,,30.152909787074382,,59.11369738519901,102.67286475796334,
77,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,56.631091050067404,,,24.34247274334711,,59.11369738519901,102.67286475796334,
78,b'UP',2255.0,b'stride0004',b'stance0003',b'stance0004',b'stride0004',226.80700470623998,,,251.8609461436729,54.43824038313606,,,12.459408536590496,,59.11369738519901,102.67286475796334,
79,b'UP',2255.0,b'stance0004',b'stance0003',b'stance0004',b'stance0004',,,,,,,,,34.41573594597118,59.11369738519901,102.67286475796334,181.50243976825323
80,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stance0004',,229.217589676161,222.62720355946095,,,162.44075699253926,128.61377665669457,,34.41573594597118,,,181.50243976825323
81,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stance0004',,229.217589676161,222.62720355946095,,,156.88143061650254,131.32371271063732,,34.41573594597118,,,181.50243976825323
82,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stance0004',,229.217589676161,222.62720355946095,,,154.4739346536466,122.47485934577583,,34.41573594597118,,,181.50243976825323
83,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stance0004',,229.217589676161,222.62720355946095,,,140.85961810177864,119.45965212557458,,34.41573594597118,,,181.50243976825323
84,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stance0004',,229.217589676161,222.62720355946095,,,129.7846525673096,107.92732168165905,,34.41573594597118,,,181.50243976825323
85,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stance0004',,229.217589676161,222.62720355946095,,,117.83809780379679,92.34410188108276,,34.41573594597118,,,181.50243976825323
86,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stance0004',,229.217589676161,222.62720355946095,,,96.52979677013874,78.85441534591848,,34.41573594597118,,,181.50243976825323
87,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stance0004',,229.217589676161,222.62720355946095,,,78.83413690691134,63.8704296773654,,34.41573594597118,,,181.50243976825323
88,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stance0004',,229.217589676161,222.62720355946095,,,62.37090552744169,51.24416581150807,,34.41573594597118,,,181.50243976825323
89,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stance0004',,229.217589676161,222.62720355946095,,,53.58205910327268,40.662910797672744,,34.41573594597118,,,181.50243976825323
90,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stance0004',,229.217589676161,222.62720355946095,,,44.57033777602748,26.833477578027743,,34.41573594597118,,,181.50243976825323
91,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stance0004',,229.217589676161,222.62720355946095,,,40.392184672597104,18.16683152031238,,34.41573594597118,,,181.50243976825323
92,b'UP',2255.0,b'stance0004',b'stride0004',b'stride0005',b'stride0005',,229.217589676161,222.62720355946095,244.4171892815455,,45.17548969712797,14.340071892025588,136.4261584107998,34.41573594597118,,,
93,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,170.34956640526948,,,144.12889599962637,,66.89788096935501,106.88668982369389,
94,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,166.45530514981604,,,141.03100840769682,,66.89788096935501,106.88668982369389,
95,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,165.5206820909429,,,139.66153826408942,,66.89788096935501,106.88668982369389,
96,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,154.09479156898152,,,131.42861685432857,,66.89788096935501,106.88668982369389,
97,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,145.4067628416085,,,119.44555724792043,,66.89788096935501,106.88668982369389,
98,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,132.28773186123766,,,107.2802613456392,,66.89788096935501,106.88668982369389,
99,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,119.62935381101549,,,93.98286833168814,,66.89788096935501,106.88668982369389,
100,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,109.61328260575662,,,74.25343248127778,,66.89788096935501,106.88668982369389,
101,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,102.89533010021755,,,61.89677034041079,,66.89788096935501,106.88668982369389,
102,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,89.7538134999155,,,50.943328752852466,,66.89788096935501,106.88668982369389,
103,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,84.36309216598548,,,38.60597864855111,,66.89788096935501,106.88668982369389,
104,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,71.2331405213859,,,28.288853807599132,,66.89788096935501,106.88668982369389,
105,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,65.13068547789618,,,23.017043825404052,,66.89788096935501,106.88668982369389,
106,b'UP',2255.0,b'stride0005',b'stance0004',b'stance0005',b'stride0005',244.46633892320796,,,244.4171892815455,56.680105147146364,,,17.87222213498005,,66.89788096935501,106.88668982369389,
107,b'UP',2255.0,b'stride0005',b'stance0004',b'stride0006',b'stride0005',244.46633892320796,,235.0638363323052,244.4171892815455,56.59084016585523,,128.7300053858091,16.550712975044686,,66.89788096935501,,
108,b'UP',2255.0,b'stride0005',b'stance0004',b'stride0006',b'stance0005',244.46633892320796,,235.0638363323052,,59.88492250821451,,133.74947378576846,,,66.89788096935501,,178.6088803099119
109,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stance0005',,228.79086667443482,235.0638363323052,,,162.67684767850625,132.27853467580428,,41.26441251818732,,,178.6088803099119
110,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stance0005',,228.79086667443482,235.0638363323052,,,155.43832168768392,130.7114070098988,,41.26441251818732,,,178.6088803099119
111,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stance0005',,228.79086667443482,235.0638363323052,,,155.96112313852353,123.83208628704868,,41.26441251818732,,,178.6088803099119
112,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stance0005',,228.79086667443482,235.0638363323052,,,141.68187233246087,118.3880332725326,,41.26441251818732,,,178.6088803099119
113,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stance0005',,228.79086667443482,235.0638363323052,,,128.19373391631257,107.77697767347776,,41.26441251818732,,,178.6088803099119
114,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stance0005',,228.79086667443482,235.0638363323052,,,114.44703483347698,94.978727916266,,41.26441251818732,,,178.6088803099119
115,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stance0005',,228.79086667443482,235.0638363323052,,,93.27567803020199,80.79609805843259,,41.26441251818732,,,178.6088803099119
116,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stance0005',,228.79086667443482,235.0638363323052,,,84.21004903446156,67.4802842172275,,41.26441251818732,,,178.6088803099119
117,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stance0005',,228.79086667443482,235.0638363323052,,,66.62746611508608,53.08689183425936,,41.26441251818732,,,178.6088803099119
118,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stance0005',,228.79086667443482,235.0638363323052,,,54.16949846216899,41.769858757059424,,41.26441251818732,,,178.6088803099119
119,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stance0005',,228.79086667443482,235.0638363323052,,,43.390422029309136,32.141916442714404,,41.26441251818732,,,178.6088803099119
120,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stance0005',,228.79086667443482,235.0638363323052,,,40.07725300489118,26.744732469792904,,41.26441251818732,,,178.6088803099119
121,b'UP',2255.0,b'stance0005',b'stride0005',b'stride0006',b'stride0006',,228.79086667443482,235.0638363323052,248.69400262597068,,41.77912018241591,17.149113450789105,138.00361746843777,41.26441251818732,,,
122,b'UP',2255.0,b'stance0005',b'stance0005',b'stance0006',b'stride0006',,,,248.69400262597068,,,,142.59489046148965,41.26441251818732,65.0610424264761,104.55147303115052,
123,b'UP',2255.0,b'stance0005',b'stance0005',b'stance0006',b'stride0006',,,,248.69400262597068,,,,148.6622830764555,41.26441251818732,65.0610424264761,104.55147303115052,
124,b'UP',2255.0,b'stride0006',b'stance0005',b'stance0006',b'stride0006',233.54999568929549,,,248.69400262597068,170.91631606139302,,,142.53403931474233,,65.0610424264761,104.55147303115052,
125,b'UP',2255.0,b'stride0006',b'stance0005',b'stance0006',b'stride0006',233.54999568929549,,,248.69400262597068,165.37501118936012,,,137.5948873303042,,65.0610424264761,104.55147303115052,
126,b'UP',2255.0,b'stride0006',b'stance0005',b'stance0006',b'stride0006',233.54999568929549,,,248.69400262597068,161.22508233258284,,,133.10348213046737,,65.0610424264761,104.55147303115052,
127,b'UP',2255.0,b'stride0006',b'stance0005',b'stance0006',b'stride0006',233.54999568929549,,,248.69400262597068,147.1043090747226,,,115.74608728440604,,65.0610424264761,104.55147303115052,
128,b'UP',2255.0,b'stride0006',b'stance0005',b'stance0006',b'stride0006',233.54999568929549,,,248.69400262597068,134.80985599966962,,,101.33570193180978,,65.0610424264761,104.55147303115052,
129,b'UP',2255.0,b'stride0006',b'stance0005',b'stance0006',b'stride0006',233.54999568929549,,,248.69400262597068,115.42030374985215,,,81.90886624090763,,65.0610424264761,104.55147303115052,
130,b'UP',2255.0,b'stride0006',b'stance0005',b'stance0006',b'stride0006',233.54999568929549,,,248.69400262597068,106.41779248271098,,,67.11693308587616,,65.0610424264761,104.55147303115052,
131,b'UP',2255.0,b'stride0006',b'stance0005',b'stance0006',b'stride0006',233.54999568929549,,,248.69400262597068,106.0674793865962,,,51.507100049019215,,65.0610424264761,104.55147303115052,
132,b'UP',2255.0,b'stride0006',b'stance0005',b'stance0006',b'stride0006',233.54999568929549,,,248.69400262597068,84.5831390196384,,,41.489007011582274,,65.0610424264761,104.55147303115052,
133,b'UP',2255.0,b'stride0006',b'stance0005',b'stance0006',b'stride0006',233.54999568929549,,,248.69400262597068,69.06089556844135,,,32.26333888758427,,65.0610424264761,104.55147303115052,
134,b'UP',2255.0,b'stride0006',b'stance0005',b'stride0007',b'stride0006',233.54999568929549,,91.4600311968425,248.69400262597068,67.35496549299937,,124.32823072533137,28.31401698068303,,65.0610424264761,,
135,b'UP',2255.0,b'stride0006',b'stride0006',b'stride0007',b'stride0006',233.54999568929549,0.0,91.4600311968425,248.69400262597068,55.234791667771844,161.96768082246754,129.8517642328308,20.41717639375012,,,,
136,b'UP',2255.0,b'stride0006',b'stance0006',b'stride0007',b'stance0006',233.54999568929549,,91.4600311968425,,57.33552390351041,,136.0684060101412,,,,,185.99255276670408
137,b'UP',2255.0,b'stride0006',b'stride0007',b'stride0007',b'stance0006',233.54999568929549,98.08582043475653,91.4600311968425,,58.164880123288,161.68766006516014,138.58562088286087,,,,,185.99255276670408
138,b'UP',2255.0,b'stance0006',b'stride0007',b'stride0007',b'stance0006',,98.08582043475653,91.4600311968425,,,165.7445453101758,138.77389984004012,,90.9407295817201,,,185.99255276670408
139,b'UP',2255.0,b'stance0006',b'stride0007',b'stride0007',b'stance0006',,98.08582043475653,91.4600311968425,,,156.9203900564684,136.8601049077185,,90.9407295817201,,,185.99255276670408
140,b'UP',2255.0,b'stance0006',b'stride0007',b'stride0007',b'stance0006',,98.08582043475653,91.4600311968425,,,149.96574873217932,136.44102220984877,,90.9407295817201,,,185.99255276670408
141,b'UP',2255.0,b'stance0006',b'stride0007',b'stride0007',b'stance0006',,98.08582043475653,91.4600311968425,,,125.89659255863397,128.77414251086708,,90.9407295817201,,,185.99255276670408
142,b'UP',2255.0,b'stance0006',b'stride0007',b'stride0007',b'stance0006',,98.08582043475653,91.4600311968425,,,102.52334222347704,127.73865616016431,,90.9407295817201,,,185.99255276670408
143,b'UP',2255.0,b'stance0006',b'stride0007',b'stride0007',b'stance0006',,98.08582043475653,91.4600311968425,,,72.41350731369037,111.76214496261984,,90.9407295817201,,,185.99255276670408
