,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL,fl_ti-fl_ti1,fl_ti1-fl_tm,fl_tm-fl_to1,fl_to1-fl_to,fr_ti-fr_ti1,fr_ti1-fr_tm,fr_tm-fr_to1,fr_to1-fr_to,hr_ti-hr_ti1,hr_ti1-hr_tm,hr_tm-hr_to1,hr_to1-hr_to,hl_ti-hl_ti1,hl_ti1-hl_tm,hl_tm-hl_to1,hl_to1-hl_to
0,b'UP',1.3837133242371495,29.695,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,173.70404135773245,147.77448823142197,135.55195013909758,154.3014937519748,98.07933291104801,171.24496789272968,107.25981099498604,,42.04914429559384,49.82568927350422,45.736403913442835,50.389204492424426,36.622004150586086,62.83394663924042,71.29748946150178,14.33693227038055,49.006771080791616,39.11915857480245,61.895128191243,75.11475678247807,53.611923960171644,51.05129724470946,5.713072726346481,50.87011712845619
1,b'UP',0.6546043953916472,29.695,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,167.46754437403308,144.05703831442028,136.01013168090986,152.44570845152407,98.2357282415945,171.67847937291864,106.62952087437257,,41.987538649084435,49.434621713454526,43.99036431836481,51.58925709064351,35.854066517585515,63.51640507238337,70.17931979087308,15.431512602292079,49.338427640038354,38.508363970149446,61.72284781415013,76.20424078217296,53.59891198633724,51.003908121243434,5.647670585458106,50.81385217908577
2,b'UP',1.2087837511324213,10.79,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,173.82689657202224,147.21402237433233,135.93319546523986,154.7228420957117,97.42910206205386,170.9361786896108,106.31753697599054,,41.82368631468409,48.99413062037828,43.790274763312055,51.950676113276344,37.85135906143155,63.43611727014547,69.73792542572295,15.522165649115678,48.72895249115628,38.98679650390855,63.227708818004636,74.44712852690314,53.46443326951795,50.88469632607433,5.710611926066533,50.6082645358695
3,b'UP',1.2331271144119107,18.119999999999997,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,174.18560192299873,147.45315061811664,136.00442455020635,156.6723003932487,97.95193205132364,171.52928966536135,106.65889461728598,,41.76545120741327,49.317736667252824,44.398588309870874,51.16246976212894,37.55064005890266,63.68658777366779,69.82089417578077,14.814830720082538,49.23872271821485,38.42102877052765,61.52185524378623,75.55978783234939,53.415439709311215,50.69369521391613,5.627855159465088,50.49302530613576
4,b'UP',1.3692950676974005,20.865,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,174.07581956568416,147.72754755269577,137.8393717560885,159.1226729790904,97.50209516366246,171.9232747820671,106.18809144674907,,41.61032199867175,49.15523813576131,44.19686620609934,51.64759670328752,36.85380892266157,64.4100022799166,69.5077914478818,14.389980245680709,48.94368076586446,38.02554487803885,61.246142919619466,76.0579380812634,53.27887291826191,50.543454993591524,5.597315010144083,50.322500237270596
5,b'UP',1.5283527592893758,43.29,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,173.95817388291107,148.03790114065728,138.71009737059794,158.24698269130235,97.0735127054532,171.47858454762567,105.01462873018552,,41.62073645983223,49.011284754146494,44.212831157330854,51.69857360988957,36.27550826782891,63.946587218610894,70.7121825454308,13.582952774186747,48.62671027877276,38.52302354740359,60.853331490149756,74.46156636908874,53.10654944346675,50.45758049861725,5.574962850707507,50.26325780147173
6,b'UP',1.4098272477726477,65.345,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,173.83681195025756,147.45575797655772,137.84528012075424,158.41550194919114,97.25225537709376,171.20048340112962,105.48923152700296,,42.01527736582469,49.04893488667325,44.074806314174936,51.512470044120995,37.26948775330067,63.456122175735196,70.35352433164589,13.856313036814175,49.10809614465848,38.27386743458232,61.090887032459506,75.20168348302914,53.090306901396985,50.37771173889232,5.5555374681275715,50.16172070152367
7,b'UP',1.3423974493895265,35.25,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,179.94618054522235,148.9280527092978,140.5848347218478,152.2069762691189,99.18671367361966,172.14600365272685,107.40975200985835,,41.96394727504089,49.13792529912365,44.01575699803014,51.249727082657635,36.756726971656875,63.299388638760504,70.2043927727725,13.814243187178556,50.66765608850454,38.837868572127405,62.3386918645194,74.67221659691627,53.40765326538473,50.37596187290629,5.537337557440976,50.15191101564974
8,b'UP',1.4407218615744017,50.614999999999995,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,179.90692615030656,149.30564151193425,139.5118464999912,153.71124865124992,98.76602428891712,171.8453148420074,105.71877098563967,,41.96423810066749,49.61644049289406,44.257565060018585,51.59845812463559,35.86656611649938,63.67113110941218,69.90502085231167,14.813246771755807,50.48910102713692,38.80005076324325,61.94965293764649,75.09116529871183,53.07325220190845,50.265547525451986,5.42191432188425,50.15919882067782
9,b'UP',1.4946123033618288,25.240000000000002,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,173.6370543479156,148.6751628807892,137.92818863956245,153.84777629157477,97.76644616388016,171.17873903045407,104.77373150939728,,41.88363483749904,49.2776996163198,43.41804794366591,50.87288626590453,35.34287211153752,64.74237730828958,69.91173627668839,14.079489965480033,49.09419225966862,38.486920048076406,62.03695163169223,75.33205618428543,52.78677921525761,50.11939019132153,5.407531236035327,50.039923591975146
10,b'UP',1.5494570602735065,41.400000000000006,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,173.77335149883737,148.0054446479295,139.23806034910106,153.70839216875942,98.47764182656016,171.78233619359716,103.6586668317996,,42.69552649320913,49.27298046239756,40.506793191068326,53.45865989514646,36.2364612247277,64.1456079196933,69.23083529522566,14.128203918174073,49.79484477387618,37.970058375355364,62.11606885504625,75.74349268720583,52.424817063616906,49.86648257127055,5.393295042411329,49.68482794396684
11,b'UP',1.5328829601472405,30.535,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,11.236757085630673,,,,89.88124247203417,,,,,,,,2.8708256582244047,,,,0.4626812128766513,,,,0.0,173.6296156649744,148.3846127322968,140.97876196587845,155.57007809253665,97.8178189970525,171.66962451683682,104.53372983918314,,42.20496874547994,49.32263598839396,40.642646034484294,53.78103988214728,35.29269841866332,64.28721239377356,69.44661226742704,13.9959921751904,51.009373482647014,38.48711205727899,62.165864939677995,75.39630421354204,50.57696739891893,48.34676614024585,5.204079935495062,48.22618915408491
12,b'UP',1.537403885139604,55.14,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,11.236757085630673,,,,89.36424280420245,,,,,,,,2.8708256582244047,,,,0.4626812128766513,,,,0.0,177.68409431331506,148.75442623134356,142.0960685765205,156.22298716869872,101.07758052044612,171.68567975736502,104.34117605035017,,42.16184662519349,49.34143568783595,43.70542852792567,50.32668170681879,35.51796399795575,63.939695514120224,69.00141726637767,14.201435389873122,50.974595365074634,38.88199565322342,62.62295046054982,75.0358122744109,45.28046870762227,45.42639510135868,5.020131784731622,68.45879708031012
13,b'UP',1.6506637604700476,34.415,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,11.236757085630673,,,,87.0104168138098,,,,,,,,2.8708256582244047,,,,0.4626812128766513,,,,0.0,173.25025339085937,148.6059131467806,144.06319048068138,152.04975316461326,97.25282945351616,171.99616135558725,104.75140182246524,,42.177997097622146,49.153053548186385,43.94948191675013,51.06773668741084,36.740273418252656,63.31263372219566,50.462938414803624,33.108874596769766,51.82952342356843,39.61756104634456,62.69105603238089,75.71808841088944,44.84967368770241,44.16316998268868,4.127205346850936,63.25800915401514
14,b'UP',1.8680499122149299,43.375,b'stance0000',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,173.00949245920214,148.3603173618878,147.48667135739365,152.05886288848995,97.26180164269424,172.50865313487049,106.17894091465243,,41.801306890114176,49.57887336889952,40.78309841845542,54.297472098467836,34.821125694940285,63.35348104854738,70.3998082674148,26.18444352344161,50.90290211602813,39.93774151123267,62.21622694370322,76.27399281293026,45.262205461556036,44.21819458554219,4.081115394213673,62.19580044286874
15,b'UP',1.8482595784967024,60.105,b'stance0000',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,172.2486539652109,147.69585138521003,150.16676729106726,155.79797969339762,97.1589409153765,171.90071243372154,105.99206123452863,,41.98723793461188,49.22823110736015,40.99922454276844,53.89849779400203,34.75115436312852,63.85394309681363,70.66235651106197,26.08673067250335,51.19293811586611,40.53155899213594,62.440636214212134,75.51847145842171,45.46580212520808,44.36756326122868,4.129103436796653,60.40816350360475
16,b'UP',2.251258671504341,396.805,b'stance0000',b'stance0000',b'stance0000',b'stride0002',,,,0.0,,,,85.2490281034354,,,,,,,,,,,,,,,,0.0,173.39004464318194,149.43385131495108,151.91578281207305,158.84388856695813,97.10390266809247,173.09120965621184,105.0008905625057,,41.78125747746413,50.080110165966275,44.901988867439535,50.894249833986436,34.384572569875196,64.24160081586048,71.24579216626303,25.12521382013698,51.648815468967214,40.759713790544744,62.11592106038495,74.95409252240952,50.54634535353818,47.02517582536209,4.273318202825693,61.149197392753614
17,b'UP',3.294164745438447,191.91000000000003,b'stance0000',b'stance0000',b'stance0000',b'stance0002',,,,,,,,,,,,47.38528341975526,,,,,,,,,,,,,173.02202145609363,148.7480202104156,173.88755078871557,166.39921175981132,97.26977168107364,172.73576085097142,103.706834095091,,41.804058838059646,49.86554267879703,44.69989120896911,50.8869328333757,36.737745580244955,63.907734170711734,51.95299989674519,44.91285550548133,52.26185108359946,39.4683506449578,61.435220204317105,75.69751395519148,50.75358438701698,47.25867029357657,4.331597075890288,47.75997811707011
18,b'UP',2.777896976514609,207.365,b'stance0000',b'stance0000',b'stance0000',b'stance0002',,,,,,,,,,,,47.38528341975526,,,,,,,,,,,,,179.9865832956137,148.8331861131714,164.7718466145524,174.55892050084995,98.85679832542489,173.09144733733905,103.45009088429964,,41.55808418963074,49.31874819470408,44.095112567212524,51.1088298225112,37.12740000059755,65.23443582315629,71.1242456573567,24.5090590546978,52.54243811872316,39.55113381439018,61.314168454134034,76.04463070569786,50.50277021976301,47.21625140901378,4.374755153347541,47.674741725040185
19,b'UP',2.1458981544899993,29.424999999999997,b'stance0000',b'stance0000',b'stance0000',b'stance0002',,,,,,,,,,,,47.38528341975526,,,,,,,,,,,,,179.0861156579025,147.54948699790913,148.6155681036143,152.78167490444213,98.35966435129622,172.37028347456783,103.67040443012262,,41.70050539663834,49.513669233237735,40.511014533468426,54.21599913016314,39.383997641854364,63.80505974509595,51.838958025701956,44.83572002040239,51.876778407532925,40.28895259745802,60.823644674639006,76.46280183414217,50.78085295762468,47.30890858242963,4.269929896739693,47.867737440970714
