"","name","species","speed","stepphase","direction","foot","body_angle","step_length_FL","step_length_FR","step_length_HR","step_length_HL","midwrist_FL","midwrist_FR","midwrist_HR","midwrist_HL","limbROM_FL","limbROM_FR","limbROM_HR","limbROM_HL","spineROM_FL","spineROM_FR","spineROM_HR","spineROM_HL","CROM_FL","CROM_FR","CROM_HR","CROM_HL"
"11","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",417.5005,10,"UP","FR",6.58272637787118,NA,NA,NA,104.399198123295,NA,NA,NA,NA,NA,NA,NA,131.838482703838,NA,NA,NA,4.40589099239651,NA,NA,NA,-16.4635640508595
"12","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",378.433333333333,11,"UP","FR",11.6172804195406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",306.61,12,"UP","FR",7.8231853325461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",178.815,13,"UP","FR",6.10891797213767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",101.82,14,"UP","FR",7.27346641178015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",93.1653125,15,"UP","FR",12.0491345287487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",479.063333333333,16,"UP","FR",14.8785170566555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",440.085714285714,17,"UP","FR",24.6573712689977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",461.66375,18,"UP","FR",25.3357925113432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",45.08625,1,"UP","FL",2.43613488353529,63.5438556827993,NA,NA,NA,NA,NA,NA,NA,50.963684669131,NA,NA,NA,2.53626444149563,NA,NA,NA,23.9544223851981,NA,NA,NA
"21","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",573.89,2,"UP","FL",1.59266534946384,63.5438556827993,NA,NA,NA,NA,NA,NA,NA,50.963684669131,NA,NA,NA,2.53626444149563,NA,NA,NA,23.9544223851981,NA,NA,NA
"22","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",278.23,3,"UP","FL",2.27088406880407,47.9424458711054,NA,52.2887879308799,NA,NA,NA,NA,NA,39.2662762970705,NA,103.862151273795,NA,2.20626109522405,NA,3.25112421522133,NA,17.9658167888985,NA,-22.5508047210053,NA
"23","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",246.19,4,"UP","FL",1.80700979822046,1.13821643602356,NA,69.7183839078399,NA,NA,NA,NA,NA,4.17405118088884,NA,103.862151273795,NA,1.21625105640933,NA,3.25112421522133,NA,0,NA,-30.0677396280071,NA
"24","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",345.454333333333,5,"UP","FL",4.8472940968801,38.6395365865342,NA,0.553143963052631,NA,NA,NA,28.4181774165045,NA,37.9317023876056,NA,3.34847648490958,NA,4.23045294526649,NA,0.873108418359929,NA,37.7848682946201,NA,0,NA
"25","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",251.365,6,"UP","FL",1.81068829015474,78.4959382022738,NA,NA,NA,NA,NA,25.2618144580871,NA,82.9509643787424,NA,NA,NA,4.80600865298738,NA,NA,NA,24.6344615188081,NA,NA,NA
"26","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",122.209130434783,7,"UP","FL",1.64269735878375,23.7984843923517,NA,35.8437803918769,NA,5.64902074376857,NA,23.401204157867,NA,32.8470451577176,NA,44.0323791543798,NA,3.23759425321834,NA,2.08689233801054,NA,8.8809039788342,NA,-27.1838110125637,NA
"27","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",164.832,8,"UP","FL",0.781346439593726,32.9546510331049,NA,32.3118601519109,NA,NA,NA,NA,NA,34.6536865802506,NA,34.9473804494948,NA,4.56158042244309,NA,1.62181429641665,NA,18.7659331665157,NA,-24.4654299113073,NA
"28","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",347.2125,9,"UP","FL",1.05406047943806,32.9546510331049,NA,NA,NA,NA,NA,NA,NA,34.6536865802506,NA,NA,NA,4.56158042244309,NA,NA,NA,18.7659331665157,NA,NA,NA
"29","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",346.23625,10,"UP","FL",2.47740416121223,0,NA,NA,NA,2.71251200886266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"30","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",482.9455,11,"UP","FL",1.54749382912597,81.6017381158221,NA,NA,NA,5.34595693567089,NA,NA,NA,39.0525426123138,NA,NA,NA,6.90844874912391,NA,NA,NA,37.5275366712538,NA,NA,NA
"31","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",354.08375,12,"UP","FL",6.5773368072688,81.6017381158221,NA,NA,NA,NA,NA,NA,NA,39.0525426123138,NA,NA,NA,6.90844874912391,NA,NA,NA,37.5275366712538,NA,NA,NA
"32","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",298.461666666667,13,"UP","FL",10.5214011160367,81.6017381158221,NA,NA,NA,13.5407231742756,NA,NA,NA,39.0525426123138,NA,NA,NA,6.90844874912391,NA,NA,NA,37.5275366712538,NA,NA,NA
"33","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",348.862083333333,14,"UP","FL",10.3848054388133,NA,NA,NA,NA,13.5407231742756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",128.498333333333,15,"UP","FL",6.29661372608361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",130.08875,16,"UP","FL",5.95409805940118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",40.6875,17,"UP","FL",8.03572367008053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",92.68375,18,"UP","FL",10.4899677388994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",71.0533333333333,19,"UP","FL",12.1042712894882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",362.2825,20,"UP","FL",13.6350162546458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",494.595,21,"UP","FL",16.7847056964898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",474.4275,22,"UP","FL",21.634766670277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",418.709166666667,23,"UP","FL",26.4089108174581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Swil1_up_08DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",538.5,24,"UP","FL",25.6202967725868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",56.6954166666667,1,"UP","FR",5.60021743919557,NA,0,NA,1.10765155802139,NA,NA,NA,26.3777014351959,NA,NA,NA,0.707422511818748,NA,NA,NA,1.00375327843635,NA,0,NA,0
"45","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",64.8333333333333,2,"UP","FR",4.96564611913645,NA,12.6912790449418,NA,0,NA,NA,NA,35.0370829654151,NA,86.3936096373859,NA,NA,NA,3.72660194764863,NA,NA,NA,6.03119395956777,NA,0
"46","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",84.452,3,"UP","FR",5.29548209628651,NA,38.0738371348255,NA,NA,NA,NA,NA,36.2741374697321,NA,86.3936096373859,NA,NA,NA,3.72660194764863,NA,NA,NA,18.0935818787033,NA,NA
"47","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",47.6964583333333,4,"UP","FR",7.98956706237676,NA,25.3825580898837,NA,NA,NA,21.4215989592874,NA,36.2741374697321,NA,86.3936096373859,NA,NA,NA,3.72660194764863,NA,NA,NA,12.0623879191355,NA,NA
"48","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",93.6315384615385,5,"UP","FR",8.54677723905355,NA,6.96604631175662,NA,NA,NA,16.0084465176593,NA,36.2741374697321,NA,13.3787903926598,NA,NA,NA,0.935950454940928,NA,NA,NA,0,NA,NA
"49","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",145.030909090909,6,"UP","FR",11.262037036894,NA,3.18505237738976,NA,41.4694653767226,NA,10.5952940760313,NA,36.2741374697321,NA,28.7541759662902,NA,59.635892488649,NA,0.297008693844808,NA,1.95118649363912,NA,0,NA,-8.52300213183594
"50","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",194.234615384615,7,"UP","FR",15.666233774368,NA,NA,NA,55.9952751911551,NA,NA,NA,12.9938323026721,NA,NA,NA,100.766845048543,NA,NA,NA,2.42940544747027,NA,NA,NA,-11.7191279312744
"51","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",128.591944444444,8,"UP","FR",23.1470012814544,NA,NA,NA,NA,NA,NA,NA,12.9938323026721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",64.1346666666667,9,"UP","FR",25.2264749630788,NA,NA,NA,NA,NA,NA,NA,12.9938323026721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",101.637222222222,10,"UP","FR",26.5070419403716,NA,NA,NA,NA,NA,NA,NA,12.9938323026721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",129.928571428571,11,"UP","FR",25.3706033664539,NA,NA,NA,NA,NA,NA,NA,12.9938323026721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",105.141875,12,"UP","FR",25.8310190040079,NA,NA,NA,NA,NA,NA,NA,12.9938323026721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",115.099545454545,13,"UP","FR",24.4810557324797,NA,NA,NA,76.7258380558357,NA,NA,NA,12.9938323026721,NA,NA,NA,74.1680485116163,NA,NA,NA,3.16551290326746,NA,NA,NA,-13.2104167071191
"57","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",210.507142857143,14,"UP","FR",23.6310390563828,NA,NA,NA,76.7258380558357,NA,NA,NA,NA,NA,NA,NA,74.1680485116163,NA,NA,NA,3.16551290326746,NA,NA,NA,-13.2104167071191
"58","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",120.2875,15,"UP","FR",22.3909550329045,NA,NA,NA,32.0381040226683,NA,NA,NA,NA,NA,NA,NA,37.4580665523232,NA,NA,NA,1.958609626392,NA,NA,NA,-5.28416668284763
"59","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",881.225454545455,16,"UP","FR",23.400926056208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",NA,17,"UP","FR",31.5119887376513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",NA,18,"UP","FR",32.0639008376682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",144.7225,19,"UP","FR",31.5764964781017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",64.39,20,"UP","FR",30.5224372794859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",63.705,21,"UP","FR",28.6201778115772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",133.706,22,"UP","FR",28.2561886781998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",148.533333333333,23,"UP","FR",26.9135893712358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",128.09625,24,"UP","FR",23.3061749155692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",128.273333333333,25,"UP","FR",19.6944448662069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",103.38625,26,"UP","FR",19.5569945805241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",106.237777777778,27,"UP","FR",19.9765812863834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",181.540625,28,"UP","FR",16.5518061133548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",101.642777777778,29,"UP","FR",6.59050012177238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",94.47,30,"UP","FR",7.87060955533005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",55.3518181818182,1,"UP","FL",5.65778650801543,42.1516851876458,NA,NA,NA,1.38475698676145,NA,NA,NA,67.9564019670719,NA,NA,NA,1.31674099419292,NA,NA,NA,2.91994956268542,NA,NA,NA
"75","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",62.4475,2,"UP","FL",4.97524672294173,6.92273309365195,NA,NA,NA,1.38475698676145,NA,NA,NA,22.2492793884204,NA,NA,NA,0.463997299054244,NA,NA,NA,23.4725067115295,NA,NA,NA
"76","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",42.6416666666667,3,"UP","FL",5.24202735908958,6.92273309365195,NA,NA,NA,5.77015842644706,NA,NA,NA,22.2492793884204,NA,NA,NA,0.463997299054244,NA,NA,NA,23.4725067115295,NA,NA,NA
"77","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",129.1025,4,"UP","FL",4.86997652618449,NA,NA,NA,NA,5.77015842644706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",79.11,5,"UP","FL",5.8249533459341,4.72204489505939,NA,NA,NA,5.77015842644706,NA,NA,NA,7.5645407185492,NA,NA,NA,0.812113395658028,NA,NA,NA,29.5832396486696,NA,NA,NA
"79","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",45.8827272727273,6,"UP","FL",8.20454903194201,24.7184420799034,NA,NA,NA,11.9174255033824,NA,NA,NA,43.1562772384892,NA,NA,NA,2.43896638301537,NA,NA,NA,22.905681146384,NA,NA,NA
"80","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",130.33,7,"UP","FL",8.01837245014498,33.9622398744012,NA,NA,NA,NA,NA,NA,NA,59.8193834073976,NA,NA,NA,3.22578284547083,NA,NA,NA,12.1710919830738,NA,NA,NA
"81","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",88.3266666666667,8,"UP","FL",9.27708721586249,33.9622398744012,NA,NA,NA,7.78959251650452,NA,NA,NA,59.8193834073976,NA,NA,NA,3.22578284547083,NA,NA,NA,12.1710919830738,NA,NA,NA
"82","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",38.911,9,"UP","FL",9.36491306886204,6.01851596143595,NA,0,NA,7.78959251650452,NA,NA,NA,12.2833262826721,NA,NA,NA,0.581136542683986,NA,NA,NA,0,NA,0,NA
"83","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",59.2725,10,"UP","FL",10.0553258887693,6.01851596143595,NA,0,NA,2.62249013477337,NA,NA,NA,12.2833262826721,NA,NA,NA,0.581136542683986,NA,NA,NA,0,NA,0,NA
"84","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",95.52375,11,"UP","FL",10.7220645579451,NA,NA,35.8046055334013,NA,2.62249013477337,NA,NA,NA,NA,NA,67.8431169929099,NA,NA,NA,1.30145033428026,NA,NA,NA,-33.7678345560047,NA
"85","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",150.866785714286,12,"UP","FL",12.0623761093929,NA,NA,18.4806724677449,NA,2.62249013477337,NA,98.4913186515633,NA,NA,NA,34.1911531189581,NA,NA,NA,0.768282437505964,NA,NA,NA,-16.8839172780023,NA
"86","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",172.856666666667,13,"UP","FL",11.4050381632085,NA,NA,55.7323941925449,NA,2.62249013477337,NA,NA,NA,NA,NA,18.2287364378746,NA,NA,NA,7.44364428438298,NA,NA,NA,-58.6744443038438,NA
"87","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",215.448333333333,14,"UP","FL",11.1631164570089,117.953386611923,NA,55.7323941925449,NA,2.62249013477337,NA,NA,NA,57.0265042314825,NA,18.2287364378746,NA,5.33053571216578,NA,7.44364428438298,NA,33.5461886812097,NA,-58.6744443038438,NA
"88","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",165.981428571429,15,"UP","FL",21.6330916184952,84.6208275051945,NA,48.7658449184768,NA,25.0258114455522,NA,156.715251101041,NA,41.8463731464572,NA,18.2287364378746,NA,3.93075288397943,NA,7.44364428438298,NA,23.9615633437212,NA,-51.3401387658633,NA
"89","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",100.899,16,"UP","FL",22.7722961698614,NA,NA,0,NA,25.0258114455522,NA,77.9892985469425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"90","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",147.395,17,"UP","FL",22.8809580797566,NA,NA,NA,NA,25.0258114455522,NA,77.9892985469425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",72.5013157894737,18,"UP","FL",25.0340196247354,0,NA,NA,NA,26.5233264518491,NA,77.9892985469425,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"92","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",124.811944444444,19,"UP","FL",25.322654668957,NA,NA,37.6104755780939,NA,NA,NA,77.9892985469425,NA,NA,NA,38.8566643977025,NA,NA,NA,0.879386670292537,NA,NA,NA,-41.6871449756535,NA
"93","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",196.112857142857,20,"UP","FL",22.4642342766799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",389.535357142857,21,"UP","FL",19.4971409544685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","Swil1_up_09DLC_resnet50_Gecko01Apr8shuffle1_580000.csv","Swil1",953.262,22,"UP","FL",30.4837607016463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
