,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0579197624943837,,9.263749915004487,,,,,,ext,,ext,,,,,0.011462368119520611,2.2397412847978253,,0.5029592571539723,1.5732156368927015,0.18944541331685774,,2.0652609002373983,7.217525847579834,0.12031347032654875,,0.42213110540899756,,0.4857543191349391,,3.076027083587247,
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.279801248384747,,10.081495053792153,,,5.478962298102547,6.930506960573881,,flex,,ext,,,,,0.008172021790266354,1.1238495815309013,,0.8225769721635537,0.4708862435260645,0.582670936940022,,2.2752948646107227,7.8684192038687275,0.34519545065945123,,1.763393838902207,,1.54667613118964,3.966142802236228,2.980704291285154,3.9797505651372402
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.715318840243135,7.158540301179421,,9.049573375783154,,5.7837067480003785,,,ext,,,,,ext,,0.0008226753073997111,1.8155315969545145,,0.5223221769305512,3.5539338474261077,0.8342747549217392,6.480405587336654,,,2.753340886807977,6.296529789059348,1.5150402551981212,,0.9562915952693843,5.148706879868365,1.5842656826430819,
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,8.83053479234541,,,,,,,,,,,,,0.009565150989033199,1.4419928635268326,,0.11172416265034657,,0.24642391944710038,,,,0.553778614158594,,0.22839638364426132,,0.5826177434646737,,,
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,7.663274127620612,,,,6.305986124262195,,,,flex,,,,,0.007075704197285437,2.4325600365646833,,0.15386559069638198,,0.2200771611248994,,0.30887677040531397,7.440652770689282,1.8738085574027403,,0.24245515392825823,,0.5146764421346675,,0.9158107701754806,5.430058322223876
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.669396270303551,,,,,,,,,,,,0.006786202063642494,,,0.5571147105812592,,0.7122318320448245,,,,2.1547856054652916,5.565993358741606,1.4535627845465362,,0.807995113150236,,2.881706084471097,
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,9.666158479014381,5.60742185886096,,,10.129440268908755,,,,,flex,,,,0.0023110274468195542,,,0.700794142001895,,1.2568305939476117,,2.7284150659269106,6.9380155930583145,1.1302280459697722,4.47762561693403,1.4993277145776518,,0.7799834339329454,,1.8437079766860596,8.303700971031564
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.573353143832897,5.08911815958807,6.495070246551321,9.642120283388378,3.8426822669200753,5.3150621205680295,3.9994837038092923,10.192733595421448,,,,flex,flex,,,ext,0.0037431700588633036,1.783385518670737,2.9170115012556437,1.5258242164807092,4.0280676581021195,2.3421690692850405,4.17385845396021,4.436371917032533,5.2766269355192135,1.0528303348726513,2.792646590756482,2.28057715208694,3.0562672808099762,1.5231583344671369,2.9273632532656055,3.4057909437683906,6.917975102116712
9,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,6.901417134755751,9.451679759236598,3.901394186054079,4.681540105072816,4.352982462784874,11.59786847679909,,,ext,flex,ext,flex,ext,ext,0.008395499808111216,2.3043653228093968,,1.1403272610259014,,1.7251545129132202,5.185742867949854,3.6929365073322287,5.763254525179596,1.0299042556597013,2.8717268120453197,1.7505527216974337,2.94998391427446,1.0908696157972826,3.6304863915559284,3.2369032376254987,8.577563559003842
