,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.5308909430917956,6.124961677540251,7.403247461936833,12.502584358622366,5.378881465190287,3.8657433754928157,6.228678399697718,8.226300205256722,ext,ext,ext,ext,ext,ext,ext,ext,0.0013773376901912158,0.7488611753497182,1.7951426665387191,1.801605053985399,4.403199551808468,2.4339830889729344,4.987368988967207,3.528968423458619,9.018996830097649,1.0049481402239835,5.2038540164946285,1.0760688904564537,3.0574151975013475,2.01829479272023,4.257476383239594,2.3647939458198564,5.9103608706962785
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.4962895396771585,5.660420832267139,7.38864629833742,12.404148944411297,6.249131670257554,3.799672564006324,6.322495261358001,9.135681462991732,flex,flex,flex,flex,ext,flex,ext,ext,0.0017697275416363725,0.8046290445778607,1.691756921102517,1.8311595044309232,3.937388318167572,2.4318496327703816,5.033114054488993,3.6852004649640047,8.786048785154541,1.3683705647467277,6.2227440488338,1.228131550916787,2.993284802608746,2.0063704750015425,4.3262734334422905,2.5377721742714523,6.604155226863178
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.351626366366898,5.638036644498909,7.714366136649734,12.343303898426221,6.574668454753145,3.5273380845689433,6.017960222285732,9.879784654435506,flex,flex,ext,flex,ext,flex,flex,ext,0.0014954966787268833,0.6464739501320076,1.7697117013532622,1.8460323034876776,3.8210216360608156,2.6127648224552598,5.174406664901897,3.6138477450799678,8.801436256220626,1.1295578622953373,6.256497591703899,1.1411969346685125,3.0694809757018526,1.8465321252145608,4.20902643280503,2.695191769160502,7.204831818557727
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2.4254572608827973,5.41199552933374,7.638677785060887,12.270550842232876,6.679901143175796,3.4874541418358405,5.798108024630156,9.96122143030036,ext,flex,flex,flex,ext,flex,flex,ext,0.001989653490838361,0.6797336914056137,1.795870552688241,1.8124406152089152,3.6312919180422236,2.5198457364038944,5.198320644980066,3.3840023110962587,8.945888133562072,1.1772303127611299,6.403688767133148,1.116507115157498,2.9283033613044345,1.8261460146870194,3.9819664345198853,2.606372140038897,7.3664042637514395
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.184070715126447,5.114213815157196,7.475038530574802,11.082460371829985,7.64921969356617,3.811167901256657,5.687082242718469,10.2160489715798,flex,flex,flex,flex,ext,ext,flex,ext,0.0017209033467581523,0.7798036661076021,1.7354516736884535,1.6223273261100914,3.4924788282527794,2.485891026231679,4.9936149583636045,3.241229525117924,7.939189734539136,1.236886324196241,7.018431409726722,1.3845789014779528,3.1088118189345844,1.9719397803417165,3.7691933667552977,2.6783033026421186,7.56162145447315
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2255884177545813,5.086748246504937,7.5013250860392855,10.188371791475388,7.794709999606632,3.7424631470859846,5.514113780818685,10.582635249355032,ext,flex,ext,flex,ext,flex,flex,ext,0.0020137185542676247,0.8575760118143076,1.9101349879468743,1.6882309409492118,3.405343831654023,2.620550198304571,4.889949074350015,3.4430572028646265,6.900741719947853,1.475519284253698,6.790365642914236,1.513797566833376,3.1877043209061755,2.0549638927613003,3.5455389670758692,2.7667611387074995,7.836642443846282
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.023891527549835,5.243058717727836,7.539359434530776,9.120942393582723,7.826308360052586,3.8529134961820306,5.492600556232757,10.790318408001525,flex,ext,ext,flex,ext,ext,flex,ext,0.0028057527495200718,0.9437716359674231,1.6755160481697426,1.8074897384778823,3.457172539041335,2.820439418991189,4.748327198687639,3.21846825988522,6.100746059859503,1.4369155919007375,6.780457945925371,1.6691677004467877,3.1499047022057427,2.024817285881945,3.490261617760946,2.714542008461422,8.096368164306156
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8653837681790186,5.661772146798591,7.758374875697632,8.374891868952702,8.485332278988189,3.398767687211636,5.336344433497992,11.011889544477008,flex,ext,ext,flex,ext,flex,flex,ext,0.0019851862067778365,0.8921444951671549,1.6587764503628493,2.01977420713775,3.6577880124584348,2.7705669967205346,5.015685487332094,2.961809917620156,5.647678290992599,2.079685782275454,6.615952872267168,1.4856605301872114,2.7977422126766123,1.923841292096072,3.4554616479868567,3.1272727421652906,7.891659239276753
9,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0328010451504688,5.829999026999327,7.586874191025916,8.04083739699529,8.307460592724667,3.50543507558816,5.799281603114424,11.152766769802748,ext,ext,flex,flex,flex,ext,ext,ext,0.0015886227465449678,0.9412532078459648,1.791125108241654,2.245846299921407,3.587185623935538,2.7106198126467955,4.919070765710722,3.153234344056036,5.2135049970628815,1.9624062283878296,6.599578197840582,1.5799074648689366,2.823509132229332,2.0945294994055716,3.790278218278699,3.123540489400824,8.03136297907425
