,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8428167554424433,3.5796596308574835,5.643646338481173,6.573506026925776,3.3201394256367847,4.280676994130326,4.413260463242248,7.088357361214934,ext,ext,ext,ext,ext,ext,ext,ext,0.0015244651618368547,0.5242144101478873,1.3243779451357622,1.7479986350537886,1.8900485857000504,2.008784622851173,3.65263853146166,2.4839927122158207,4.120966065271636,0.7931013401960916,2.549664732214332,1.005951397649965,3.3604683538757705,1.374358371709771,3.1303742005769934,2.065005110986205,5.052004863336862
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.583442311105095,3.7897112412222236,5.65374808464379,6.282797681631556,2.7372224620385177,4.608884151783251,3.944231680573832,7.059969787534396,flex,ext,ext,flex,flex,ext,flex,flex,0.0021425502248749403,0.8032133952337805,0.8128741638081264,1.813765609242856,2.011728335521758,2.111469327185276,3.5953056942376307,2.291981021319624,3.9914767838144805,0.9271605253019823,1.85336165452948,0.9830272620879943,3.6862909154481667,1.2256323555471702,2.771272723597665,2.0382342199009424,5.035347707177627
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8559380974578996,5.107672604710615,5.76072907328741,6.341974100729762,2.0499687611193873,5.220661126374247,3.8021874007878127,7.214560137132481,ext,ext,ext,ext,flex,ext,flex,ext,0.0012654466128930377,1.0475729410716115,0.8700900840983176,2.2514904962221287,3.0392809195427364,2.2069503546247824,3.6264625778745794,2.267490329081363,4.07563092794895,1.0432776349983393,1.2484044171913455,1.1186665947711762,4.176098575141182,1.3119013091001486,2.512020356009483,1.9704445217356472,5.255637124868677
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0128866396805902,5.520859563961592,5.803783728227774,6.418834361199384,3.4717599307899047,4.786606807863075,4.286580177647618,6.967186117716988,ext,ext,ext,ext,ext,flex,ext,flex,0.002441353470854353,1.1644156113527233,0.8775861585602709,1.932300310633934,3.7327600181478173,2.233842456849759,3.708037395962518,2.3389276019361485,4.094629451850702,0.7375484021667502,2.9558912621006175,1.0377390560029343,3.9046511820373215,1.7294459284043915,2.5654931412980493,1.9663247547768539,5.051796052142032
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.785086652950648,,4.818193822622318,4.9899460256312125,2.748790107510338,4.82660429481771,3.2970629252779795,,flex,,flex,flex,flex,ext,flex,,0.0032005752906837746,0.8054079370162798,0.9797023671589489,0.9107269968425611,,0.967000283375958,3.951927609045573,1.3579865686505197,3.6733835384460316,0.4423769284969786,2.782491126276668,0.6557331409937378,4.174230669977583,0.7450255366328925,2.602461220248801,0.5151809033459935,
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8563795632712061,5.055205769829505,5.476427600027237,5.597012782804545,3.378488420765031,4.608097899775511,4.335043494052375,7.17350253353299,ext,,ext,ext,ext,flex,ext,,0.0011979363767529528,0.7675719099262766,1.1915445698090563,1.948987211774885,3.1672301255251933,2.168255340900918,3.53772431753379,2.090701558460868,3.5076426730635526,0.7787794047824881,2.6456591391043087,0.6535561398021102,3.967570476045751,1.1111268956739175,3.329549518298619,2.096128582309027,5.13514213736205
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8852109990298134,,4.417940339815379,4.921783993705317,3.3518988699816727,4.623255251034213,3.8048787307199654,6.945244251543462,ext,,flex,flex,flex,ext,flex,flex,0.0036786779037462857,0.5109077014976354,1.4926494840345164,1.721055143982022,,1.6348492165326165,3.1237375521930493,1.1438121353170076,3.8057949556037665,0.5265904952605595,2.9604194262256263,0.7398860106536125,4.048117524604571,0.7227616784021267,3.102110220489223,0.9166455199541655,6.0532820316679175
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6003227222249914,5.171932780222514,5.068228240903421,5.353671870860983,3.1885690514215677,3.8182278186897736,4.585502451380052,7.26975793260325,flex,,ext,ext,flex,flex,ext,ext,0.0013162351594465025,0.515692628365286,1.1205548690219989,1.7872013740206223,3.5065034150466263,1.9421355703061691,3.3210976394609855,2.1896309349294665,3.197750030777596,0.7533253891904169,2.5320097259413603,0.9123878974743721,3.132464997314615,1.170199970315462,3.449003860620823,2.0601983750511876,5.238541832108656
9,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5149935196781354,4.712699712719384,5.0779404053997945,5.26737520049505,3.8246569357830467,3.6971620718974494,4.8885603195337515,6.951154310145416,flex,flex,ext,flex,ext,flex,ext,flex,0.001439856262422293,0.5496777043309375,1.2509710987771492,1.319143617862635,3.6697577319421857,1.7676321854482364,3.403888871742154,1.7895673074885965,3.511899015170115,0.8883110304596972,2.950090368049634,0.763600154659956,3.144092377865873,1.3398149620248532,3.591917661616544,2.5035681778130248,4.467935659068724
