,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.59895866745832,9.09985471683791,12.882683619381451,16.897026210449276,12.795703283884304,11.327210267619757,11.530841161775632,16.117007860413775,ext,ext,ext,ext,ext,ext,ext,ext,0.0002832194580662915,4.294453332113452,8.35152404381962,2.1685652575187873,7.357091675095745,4.221988532469279,8.701740573881086,7.576640673183546,9.321407827779412,4.641541939546999,8.541650110183996,2.727326580718195,9.299930819492822,3.903794067756584,7.709388696758548,5.561428484997002,10.61697027467556
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.58922274447183,9.254481672602626,12.969727173311755,17.003697231926356,12.775889846123851,11.410893170265723,11.556074120924885,16.03108073757494,flex,ext,ext,ext,flex,ext,ext,flex,0.00045028629561756476,4.298966853138294,8.33739653135216,2.6084401652638554,7.1100048338956645,4.337294307070611,8.677583816321636,7.729702647089339,9.27471009845355,4.607916611604103,8.536355328136022,2.6501884609510618,9.33009697572175,3.8588022153439607,7.759625897351178,5.468482145608376,10.622013271773323
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.301769688748218,9.028661600459047,12.98311894793595,16.932374383320116,12.732453930683343,11.328321984790247,11.536581581444004,16.018507962388348,flex,flex,ext,flex,flex,flex,flex,flex,0.00010087205359769328,4.203679827473446,8.136327528096498,2.4109816263847037,6.956034255873239,4.324897269292198,8.700325571106761,7.487345750948582,9.445448537152037,4.600010607357207,8.503532033178256,2.6925387251793995,9.263627992946281,3.755452161478548,7.8155148215360235,5.464178812772235,10.60986657499375
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.679007910616182,9.09062731689858,12.834493180803824,17.029293613067072,12.707649753290115,11.432395620405462,11.530200154032263,16.01857585393093,ext,ext,flex,ext,flex,ext,flex,ext,0.00033985890485796965,4.486183476689098,8.235674247774671,2.1797914875400006,7.416816467861972,4.372634131522634,8.513701147281198,7.828573961895217,9.20083262817564,4.553262503977081,8.552208833543215,2.763915613730134,9.22215657423447,3.7540052476871786,7.833495861866374,5.440578803174955,10.644867278766021
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.227969783226223,9.156952031608808,13.004158844380314,17.04623218425337,12.784798541662992,11.408619621911912,11.455885243971599,15.882676047263965,flex,ext,ext,ext,ext,flex,flex,flex,0.000410903809218973,4.080996372814654,8.183616811152843,2.5407353533544925,7.041587605671844,4.380110782828267,8.66815099958926,7.6947302185606015,9.356013825135436,4.609587770048731,8.575189138712325,2.608890435669537,9.296486943358113,3.745103602139013,7.745608800740673,5.355712882096714,10.571445112289313
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.512582351853252,9.187675786561535,12.795904415187529,16.889579895264323,12.766792354536175,11.360439498919703,11.592959343996464,15.85895481693367,ext,ext,flex,flex,flex,flex,ext,flex,0.00014903257572227796,4.395519210525259,8.151817991303444,2.537247261711806,7.0074099029393455,4.287678612563401,8.547794449119268,7.721335299603435,9.170149596111136,4.6420913385101406,8.503901722994117,2.726898785339384,9.261945377987809,3.9322888694756672,7.768979684477598,5.474371789246416,10.45790851327691
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.287050462183544,9.006078878313504,13.13239191341376,16.876675420527544,12.743986833875343,11.354240840320236,11.557502870880457,15.757126816128626,flex,flex,ext,flex,flex,flex,flex,flex,0.00023490063371349533,4.271125900104777,8.03471481498067,1.9826409393523798,7.40212875298013,4.398596924952788,8.77373476001075,7.62873764192992,9.25107855306461,4.537479180850655,8.584745884147367,2.6733184404557604,9.250433492503566,3.907574390271279,7.729512056784456,5.439784187154327,10.39611871310749
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.307730259752757,9.341993883344436,12.967969810270274,17.065844532239424,12.78848422599706,11.39338168380814,11.547105555859847,15.698379807566711,ext,ext,flex,ext,ext,ext,flex,flex,0.00041259814412659675,4.071875901475232,8.260000560924171,2.6929785855903523,7.197867659320728,4.282716506412393,8.739187362179926,7.699806034404439,9.367916376018389,4.580330671906063,8.611275000458512,2.624840922007238,9.364219672705882,3.793460198485268,7.812756230510375,5.408648419974036,10.346494065442895
9,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.695678926036678,9.142686713947556,12.87349842349707,16.798269179364116,12.693151755942408,11.393635417265191,11.646128568299163,15.748223003079788,ext,flex,flex,flex,flex,ext,ext,ext,0.0002016040893457155,4.50420377746914,8.242639274715344,2.6554237290173575,6.882993729541392,4.373477892373614,8.551656544618039,7.736373269101844,9.062406027222266,4.575673217494104,8.522260697031351,2.7310847369551947,9.233994110557882,3.8930045066105756,7.870777108104814,5.4336082321787975,10.386701629717495
10,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.142661705046015,9.192217136053996,12.924211473383357,17.078520502272788,12.64214972438051,11.345808798282814,11.479681130461724,15.76080156501006,flex,ext,ext,ext,flex,flex,flex,ext,0.0006973390693262368,3.9910082387040333,8.17704241414361,2.6286425119897414,7.064337255992175,4.344900685448146,8.640670330899509,7.667717193464337,9.411031650273227,4.537626051167571,8.488884761037005,2.6292663251822193,9.219619604634559,4.19988450360496,7.419694736987449,5.331923611369204,10.477795089563214
11,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.406903160027849,9.044956143580846,12.87769207915801,17.00480755501796,12.721812167057923,11.339294162888764,11.552990155354443,15.53180155565003,ext,flex,flex,flex,ext,flex,ext,flex,0.0004006109268552836,4.375919120178774,8.051626968657798,2.5434164692138115,6.989304436161719,4.321430045400898,8.613149942903616,7.722873214526701,9.28372205947351,4.581046355099136,8.496552753297141,2.768926536305743,9.199428991437411,3.82770191544809,7.780165351175298,5.347373949066847,10.243330916673282
12,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.143252523619104,8.998055123763859,12.896904659246118,17.06516767539193,12.511656007960456,11.280105733543651,11.560133716310425,15.989487790213817,flex,flex,ext,ext,flex,flex,ext,ext,0.0002893629160427775,4.0833629714622,8.07425965093313,2.0970211159400503,7.3122062671349015,4.161422381970019,8.76813094752415,7.737517861303902,9.328431191948981,4.5756709228769985,8.238099858650141,2.6118544071164176,9.211016793247518,4.202357181600519,7.493253241429095,5.322614555125224,10.728080852769837
13,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.778989542110272,8.953882363092779,12.793749769785084,16.660758971403904,12.25095163138489,11.084113091165161,11.332631085037402,16.36964677502043,flex,flex,flex,flex,flex,flex,flex,ext,0.0016322272610747586,3.8209439632732343,7.982493821363791,2.2647247292104935,7.284579654983117,4.018258583016702,8.819489377690605,7.342946816880065,9.318454547281569,4.431170570599148,8.042770339817785,2.5042695027546142,9.274427366429281,3.701608078281978,7.689977613249027,5.499238412097238,10.93160122638014
