,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS
13,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',4.0500129177519,,7.484755754170826,9.719597341633515,6.017953623968871,5.274748151213256,5.634864008414841,8.269357831141148,flex,,ext,ext,flex,flex,flex,ext,0.003461565269932654
14,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',4.0078241108283,,7.1114667931138085,10.338369796218334,6.011112415024231,5.547051261254501,6.160907009271902,8.303383298245413,flex,,flex,ext,flex,ext,ext,ext,0.003990311909251623
15,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',3.3465319502772735,,7.184007006115638,10.709804809950866,7.917491334760719,5.448711106335161,6.401416108339878,9.403628655708806,flex,,ext,ext,ext,flex,ext,ext,0.00491429988222984
16,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',2.594299464517964,,8.469907955245938,9.67368236792684,8.336586375879683,5.642394765370833,6.633275964215954,9.734222419830257,flex,,ext,flex,ext,ext,ext,ext,0.0024038446540051864
17,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',3.5457084213085355,5.068476606256421,7.9543009334551025,9.521399248695927,7.842110192573492,4.475132237956789,6.7393419065524895,9.73718448420741,ext,,flex,flex,flex,flex,ext,ext,0.003671722649560042
18,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',3.4802458217525345,5.847262633850933,8.186035406143874,8.416329111267672,8.752000732083896,4.417723230195558,6.10543444299534,10.17253259756772,flex,ext,ext,flex,ext,flex,flex,ext,0.0032518196267286685
19,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',5.131772318927549,5.708357959280209,7.424169337273682,8.20958682330361,9.882580561306693,4.173645938702023,6.433643976733846,9.86164294937464,ext,flex,flex,flex,ext,flex,ext,flex,0.0025981579360055134
20,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',4.410253622257643,7.804316548637957,7.833524553860729,8.68007146362625,9.177115134005092,4.35229079426881,6.020365681948945,9.198975739173338,flex,ext,ext,ext,flex,ext,flex,flex,0.0024986129340173234
21,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',4.802735802869969,6.5242582039954335,7.437670944844944,8.667427976760484,8.09294492077266,4.203289502230562,6.45629357286239,7.906114503766945,ext,flex,flex,flex,flex,flex,ext,flex,0.0030649272204616865
22,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',6.051049300107559,7.26911638348355,7.266351948425129,9.064564110276319,7.476666442499654,4.650072111577322,6.8570117377381665,7.658924369214552,ext,ext,flex,ext,flex,ext,ext,flex,0.0029131783056280595
23,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',6.209175504647543,6.508541029726157,7.119035788294674,9.999620363263219,6.813585259045681,4.671049073538929,7.142489033283036,7.712845718344649,ext,flex,flex,ext,flex,ext,ext,ext,0.0038487359128102634
24,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',6.857169555566547,6.623453402290669,5.287973082251622,10.710446209434696,6.431989212589183,4.955913562389785,7.151234953972046,7.745230155974587,ext,ext,flex,ext,flex,ext,ext,ext,0.0032474500349882057
25,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',5.852946098089847,6.947328430354629,4.345028294471325,11.411914899813556,6.975930336599615,4.932064503301401,6.889950796520707,7.914760799189993,flex,ext,flex,ext,ext,flex,flex,ext,0.002969746214867032
26,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',5.704160875336066,6.843426882336644,4.418101038088389,11.652320917930993,7.801829646130994,5.376691484459128,6.900791478664722,8.095374411358424,flex,flex,ext,ext,ext,ext,ext,ext,0.0020087883282460385
27,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',5.867911018124212,6.8330761853986175,4.869305321036792,11.505763525508854,6.940503142272073,5.276602911801803,5.978094014227812,8.555168406132138,ext,flex,ext,flex,flex,flex,flex,ext,0.002230813697531353
28,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',5.725919221068608,7.166714890917451,5.295281912133853,11.328638450657238,6.133101468480587,5.200844254052686,6.023276921118824,8.907009133171986,flex,ext,ext,flex,flex,flex,ext,ext,0.0024621414813581943
29,RIGHT,b'nan',b'swing0001',b'nan',b'nan',b'stance0001',b'nan',b'nan',b'nan',5.052649266077524,7.219463444622576,5.780366842971742,10.778845860783196,5.997137630046287,4.769467275656231,6.435561343856855,9.637577464918634,flex,ext,ext,flex,flex,flex,ext,ext,0.002435197105976197
30,RIGHT,b'nan',b'swing0001',b'nan',b'nan',b'stance0001',b'nan',b'nan',b'nan',4.719486090741011,6.706187823224257,5.79337339414695,9.961804734217504,6.029983174694791,4.665317877947226,6.028200472227641,9.889835015113356,flex,flex,ext,flex,ext,flex,flex,ext,0.0025197300181562118
31,RIGHT,b'nan',b'swing0001',b'nan',b'nan',b'stance0001',b'nan',b'nan',b'swing0001',4.048634017198534,6.783318586944606,5.930297674461405,8.72260526414874,6.017679832283468,4.302091036461569,5.570872667317197,10.17980677221548,flex,ext,ext,flex,flex,flex,flex,ext,0.0025684708586262294
32,RIGHT,b'nan',b'swing0001',b'nan',b'stance0001',b'stance0001',b'nan',b'nan',b'stance0001',3.961013890673353,7.269782632829042,6.31232797865774,8.271208781853622,5.359720740556922,4.569031833748047,5.679190290956664,9.633539794485984,flex,ext,ext,flex,flex,ext,ext,flex,0.002672351753142303
33,RIGHT,b'nan',b'swing0001',b'nan',b'stance0001',b'stance0001',b'nan',b'nan',b'stance0001',2.637659958833478,7.402119276772841,5.545971958855243,7.423223502031115,5.32184170044944,4.394032691083499,6.252965501421923,9.83285709731799,flex,ext,flex,flex,flex,flex,ext,ext,0.002748774113005063
34,RIGHT,b'nan',b'swing0001',b'nan',b'stance0001',b'swing0001',b'nan',b'stance0001',b'stance0001',2.736739362031504,6.524245927655724,6.35627858174451,7.709095901623179,5.024073883481021,3.5113064200565414,5.772693758985047,9.532711613622242,ext,flex,ext,ext,flex,flex,flex,flex,0.0030603083790893435
35,RIGHT,b'nan',b'swing0001',b'nan',b'stance0001',b'swing0001',b'nan',b'stance0001',b'stance0001',3.019109201017001,9.528734870850055,6.345948566929094,7.316571619740536,5.058674710293454,3.726466704744007,5.209907605459332,9.981540206787427,ext,ext,flex,flex,ext,ext,flex,ext,0.0014420903257053104
36,RIGHT,b'swing0001',b'swing0001',b'nan',b'stance0001',b'swing0001',b'nan',b'stance0001',b'stance0001',2.6801826021686623,8.75623190688112,7.305391493515048,7.317139781529029,4.95465206011678,3.525539186053868,5.172853042201699,9.531672818930527,flex,flex,ext,ext,flex,flex,flex,flex,0.0024548037282923975
37,RIGHT,b'swing0001',b'stance0001',b'nan',b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',3.2156784804370044,9.528940690752565,7.349910522509064,7.493318275293872,5.325955803426836,4.166377287125926,5.5647487852224025,10.432082230314894,ext,ext,ext,ext,ext,ext,ext,ext,0.0026984928968019676
38,RIGHT,b'swing0001',b'stance0001',b'nan',b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',3.2190055225988896,8.938598284477635,7.930240501308229,7.593623569919138,5.986401909099176,3.8282154657432255,6.073955499500233,10.81514692190977,ext,flex,ext,ext,ext,flex,ext,ext,0.0018989338001086456
39,RIGHT,b'swing0001',b'stance0001',b'nan',b'stance0001',b'swing0001',b'stance0001',b'stance0001',b'swing0002',2.8613810662311634,8.40161307163448,8.23263949058283,7.733536309419917,5.706596607370434,3.6096910144415846,5.714512603964305,11.233662452054038,flex,flex,ext,ext,flex,flex,flex,ext,0.003451313799967805
40,RIGHT,b'swing0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',b'swing0002',b'stance0001',b'swing0002',3.2220333520935984,7.774510497500604,8.092676618637888,7.760249700877194,7.12308467427331,3.2184474331625648,6.330844840040722,10.864176675858523,ext,flex,flex,ext,ext,flex,ext,flex,0.0017048364838647473
41,RIGHT,b'swing0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',b'swing0002',b'stance0001',b'swing0002',2.820909102307762,7.706160212173748,8.184937976353215,8.605915539486809,6.786307056453395,3.724870405678095,6.540440716612521,10.58106073842374,flex,flex,ext,ext,flex,ext,ext,flex,0.0029104317435698236
42,RIGHT,b'swing0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',b'swing0002',b'stance0001',b'swing0002',2.553491193528919,6.886009086012434,7.945024522115856,8.620113974705221,7.452681552350729,3.552681894492733,6.9391526593712145,10.692370219740955,flex,flex,flex,ext,ext,flex,ext,ext,0.0013512013785924907
43,RIGHT,b'stance0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',b'swing0002',b'swing0001',b'swing0002',2.806444469680804,6.455503976167962,7.566760761303554,9.330835529841805,7.61947339415799,2.9678164548596064,6.86519213044015,10.33492506592246,ext,flex,flex,ext,ext,flex,flex,flex,0.003374512941094478
44,RIGHT,b'swing0002',b'stance0001',b'swing0001',b'stance0001',b'swing0001',b'swing0002',b'swing0001',b'swing0002',3.056603652419992,5.679768610796003,7.586168691544969,9.79345303302194,8.071293185999973,2.859267010110612,7.0423626260572645,10.159952304091618,ext,flex,ext,ext,ext,flex,ext,flex,0.002900977609680132
45,RIGHT,b'swing0002',b'stance0001',b'swing0001',b'stance0001',b'swing0001',b'swing0002',b'swing0001',b'swing0002',4.060381542529161,5.8769567706549735,6.539433256271928,10.34310899397443,8.319099801391202,2.6714693952569526,7.092973173140291,10.082412449913866,ext,ext,flex,ext,ext,flex,ext,flex,0.0033893947569438214
46,RIGHT,b'swing0002',b'stance0001',b'swing0001',b'stance0001',b'swing0001',b'swing0002',b'swing0001',b'swing0002',3.0887391394229926,5.662950465301112,5.974633464794044,10.607192640524415,7.675898972374393,3.0086704568768394,7.10198102746723,9.021123724986095,flex,flex,flex,ext,flex,ext,ext,flex,0.0032966238744423144
47,RIGHT,b'swing0002',b'swing0002',b'swing0001',b'stance0001',b'swing0001',b'swing0002',b'swing0001',b'stance0002',3.3770445072505724,5.338989233979328,5.757716607310816,10.135766937203153,7.729418163095951,3.3728512476353676,6.5302579727006975,8.85686637583348,ext,flex,flex,flex,ext,ext,flex,flex,0.0024101019956704293
48,RIGHT,b'swing0002',b'swing0002',b'swing0001',b'stance0001',b'stance0002',b'swing0002',b'swing0001',b'stance0002',3.469094932792362,5.592350513895208,5.620076381959019,10.234740177782115,7.535692335846146,3.0351943403172355,5.967243449854469,9.201603619347011,ext,ext,flex,ext,flex,flex,flex,ext,0.0027985318744666336
49,RIGHT,b'swing0002',b'swing0002',b'swing0001',b'stance0001',b'stance0002',b'swing0002',b'swing0001',b'stance0002',2.815840248235156,5.802157988113049,5.493272894545256,10.811412661548678,7.2784362843361405,3.4135381666009534,5.1615054229685775,10.07932600952333,flex,ext,flex,ext,flex,ext,flex,ext,0.0029599210852412
50,RIGHT,b'swing0002',b'swing0002',b'swing0001',b'stance0001',b'stance0002',b'swing0002',b'swing0001',b'stance0002',3.7567203151246225,5.563822451057722,4.948405508285727,10.539467418902433,9.273909921546599,3.1422111218782502,5.683585587630139,10.309220179146632,ext,flex,flex,flex,ext,flex,ext,ext,0.0037172857003114484
51,RIGHT,b'swing0002',b'swing0002',b'stance0001',b'stance0001',b'stance0002',b'stance0002',b'stance0002',b'stance0002',7.640101596391797,6.451297732588262,4.666110371640618,10.73713721136897,8.627643411747675,3.693795665062543,5.06068693099804,9.718875252493914,ext,ext,flex,ext,flex,ext,flex,flex,0.0025343676987615816
52,RIGHT,b'swing0002',b'stance0002',b'stance0001',b'stance0001',b'stance0002',b'stance0002',b'stance0002',b'stance0002',5.969789614494889,6.596356670586395,3.9089760094892623,11.168750029912625,8.487148756691333,4.1020524683997115,5.782825521299998,9.971183612055496,flex,ext,flex,ext,flex,ext,ext,ext,0.003177137696252932
53,RIGHT,b'stance0002',b'stance0002',b'stance0001',b'swing0001',b'stance0002',b'stance0002',b'stance0002',b'stance0002',4.26268708855435,6.311356956853792,4.367365740769666,11.072711001387447,8.001614262992005,4.477421758762585,6.15578890598997,10.304058450977314,flex,flex,ext,flex,flex,ext,ext,ext,0.001903958510746982
54,RIGHT,b'stance0002',b'stance0002',b'stance0001',b'swing0001',b'stance0002',b'stance0002',b'stance0002',b'stance0002',4.1988625427774044,6.310965743667012,4.840681792988182,11.306512287334025,7.241030439797451,4.496839968496903,5.435928890752126,10.476419013263286,flex,flex,ext,ext,flex,ext,flex,ext,0.0013487667557387977
55,RIGHT,b'stance0002',b'stance0002',b'stance0001',b'swing0001',b'stance0002',b'stance0002',b'stance0002',b'stance0002',5.5350835347431815,6.0527073448253645,4.499267617770701,10.98113667493797,7.702033301199029,4.04550970917146,5.922760527593091,10.97530023552711,ext,flex,flex,flex,ext,flex,ext,ext,0.0024159336595282483
56,RIGHT,b'stance0002',b'stance0002',b'stance0001',b'swing0001',b'stance0002',b'stance0002',b'stance0002',b'stance0002',5.284749135049388,6.142855256985938,4.884181356581202,10.49371849905159,7.417781055073059,3.8907550236930977,6.114385081709056,10.32855581093805,flex,ext,ext,flex,flex,flex,ext,flex,0.0014463951557558716
57,RIGHT,b'stance0002',b'swing0003',b'stance0001',b'swing0001',b'swing0002',b'stance0002',b'stance0002',b'swing0003',4.337755070399543,6.157781215298272,5.023604715517233,10.285115593030554,7.432768800612819,3.863641419672979,6.485302051094825,10.593207853571503,flex,ext,ext,flex,ext,flex,ext,ext,0.0013947002379295398
58,RIGHT,b'stance0002',b'swing0003',b'stance0001',b'swing0001',b'swing0002',b'swing0003',b'stance0002',b'stance0003',3.962159791955148,5.84021178374546,5.069766874047087,9.834914771147123,6.890518267133617,3.758691048404532,6.671465669327259,10.76982156445891,flex,flex,ext,flex,flex,flex,ext,ext,0.001562359792416839
59,RIGHT,b'stance0002',b'swing0003',b'stance0001',b'swing0001',b'stance0003',b'swing0003',b'swing0002',b'swing0004',2.8912425967107955,5.428001970861467,5.307943904301095,9.465227769039632,6.172819736789324,3.9779878989810946,6.429796611006078,10.351923693037126,flex,flex,ext,flex,flex,ext,flex,flex,0.0023074504153302623
60,RIGHT,b'stance0002',b'swing0003',b'stance0001',b'swing0001',b'swing0003',b'swing0003',b'swing0002',b'swing0004',2.865162386847848,5.480004556089039,5.40693299499513,8.805730355380623,6.541002120712391,3.2783831755811357,6.224172434328674,10.930399035700521,flex,ext,ext,flex,ext,flex,flex,ext,0.0008898740702962624
61,RIGHT,b'stance0002',b'swing0003',b'stance0001',b'swing0001',b'swing0003',b'swing0003',b'swing0002',b'swing0004',2.7882566930591315,5.082396609544935,5.726568756977271,7.845603086630214,6.77015476987211,3.364798795527343,6.266130612220629,9.66873755478143,flex,flex,ext,flex,ext,ext,ext,flex,0.001631934021785775
62,RIGHT,b'stance0002',b'swing0003',b'stance0001',b'swing0001',b'swing0003',b'swing0003',b'swing0002',b'swing0004',2.8698928356937943,6.327238828274767,5.723207236418314,7.385057939544164,7.362334323136356,3.266247703697833,6.046384381932598,10.153891026981823,ext,ext,flex,flex,ext,flex,flex,ext,0.0014383001339048679
63,RIGHT,b'swing0003',b'swing0003',b'stance0001',b'swing0001',b'stance0004',b'swing0003',b'swing0002',b'swing0004',2.746858111020898,7.041341031706392,6.443877940939913,7.838214626961437,7.608363299447841,3.7552953769890984,5.467636122427873,10.786577509363882,flex,ext,ext,ext,ext,ext,flex,ext,0.0013553275164448608
64,RIGHT,b'swing0003',b'swing0003',b'stance0001',b'stance0002',b'stance0004',b'swing0003',b'swing0002',b'swing0004',2.3873340272513084,7.512243438253871,7.721705505374809,7.64736475266346,7.2672494518168795,3.90492721657004,5.268184451682353,9.508005149972073,flex,ext,ext,flex,flex,ext,flex,flex,0.0013105142444941344
65,RIGHT,b'swing0003',b'swing0003',b'stance0001',b'stance0002',b'stance0004',b'swing0003',b'swing0002',b'stance0004',2.8492388918955025,7.608223861510745,8.055950999377243,7.641259182508957,6.418582711328791,4.834952724171754,4.9871636643445045,9.943959385694843,ext,ext,ext,flex,flex,ext,flex,ext,0.0007360700301733245
66,RIGHT,b'swing0003',b'swing0003',b'swing0002',b'stance0002',b'stance0004',b'swing0003',b'swing0002',b'swing0005',2.3975504482828884,6.959717439380399,8.683098766409252,7.223138525211023,6.887770859537527,4.969139770396894,5.195819510493776,8.67010763844769,flex,flex,ext,flex,ext,ext,ext,flex,0.0028305730535383646
67,RIGHT,b'swing0003',b'swing0003',b'swing0002',b'stance0002',b'stance0004',b'swing0003',b'stance0003',b'swing0005',2.5088866238083676,6.802049769368296,7.4439284103812575,7.686702945962869,6.621020717628545,4.941509273346117,5.569253800630804,9.519747501813198,ext,flex,flex,ext,flex,flex,ext,ext,0.0012751538407058522
68,RIGHT,b'swing0003',b'swing0003',b'swing0002',b'stance0002',b'stance0004',b'swing0003',b'stance0003',b'stance0005',2.650003077782143,6.885510067913408,7.729056886361464,8.455816437958028,6.24361185183249,5.034529849212019,5.616570224323506,9.76589914491114,ext,ext,ext,ext,flex,ext,ext,ext,0.0009507128885108008
69,RIGHT,b'swing0003',b'swing0003',b'swing0002',b'stance0002',b'stance0004',b'swing0003',b'stance0003',b'stance0005',2.976913307025244,7.071209288972116,7.466633868780475,8.316207396206453,6.117777590755451,5.097329380420601,5.419476872841052,9.312943016149662,ext,ext,flex,flex,flex,ext,flex,flex,0.0024346508044102177
70,RIGHT,b'swing0003',b'swing0003',b'swing0002',b'stance0002',b'stance0004',b'swing0003',b'stance0003',b'stance0005',3.236640195639823,8.53431825596157,7.650019556424787,8.441295420477399,5.732779012480676,5.356894917866523,5.454811433855457,10.265236220167308,ext,ext,ext,ext,flex,ext,ext,ext,0.0007439210506930395
71,RIGHT,b'swing0003',b'stance0003',b'stance0002',b'stance0002',b'stance0004',b'swing0003',b'swing0003',b'swing0006',2.9811085955437333,8.663429272972973,7.008075114119243,8.478311448354635,5.63858511336777,5.053241334945328,5.823837801025055,10.066076782346222,flex,ext,flex,ext,flex,flex,ext,flex,0.0019671086898006723
72,RIGHT,b'swing0003',b'stance0003',b'swing0003',b'stance0002',b'stance0004',b'swing0003',b'swing0003',b'swing0006',3.546404162305666,7.7888417257810785,6.4164334385429616,8.898578349987313,5.402123066899654,4.8815113592364305,5.834623403256158,9.796297728332553,ext,flex,flex,ext,flex,flex,ext,flex,0.0020245593364772957
73,RIGHT,b'swing0003',b'stance0003',b'swing0003',b'stance0002',b'stance0004',b'swing0003',b'swing0003',b'swing0006',3.219262060117818,7.835868692149364,5.794207104721551,9.407554558640026,4.273098032567047,6.4479968760226365,5.897110857859817,9.807685749238457,flex,ext,flex,ext,flex,ext,ext,ext,0.0020520785583898393
74,RIGHT,b'swing0003',b'stance0003',b'swing0003',b'stance0002',b'stance0004',b'swing0003',b'swing0003',b'swing0006',2.71708760711498,7.319156419441497,5.089371034630849,9.49049099887657,4.04600439050699,5.317114527952419,5.5824335418551865,10.179222420435353,flex,flex,flex,ext,flex,flex,flex,ext,0.0021440341155132465
75,RIGHT,b'swing0003',b'stance0003',b'swing0003',b'stance0002',b'swing0004',b'swing0003',b'swing0003',b'swing0006',3.0206887260651176,6.6980150623056565,5.300523874292156,9.706977603398354,3.7834707319298526,5.840541390985943,5.189010009530261,10.38316971256056,ext,flex,ext,ext,flex,ext,flex,ext,0.002312378435403645
76,RIGHT,b'swing0003',b'stance0003',b'swing0003',b'stance0002',b'swing0004',b'stance0003',b'swing0003',b'swing0006',3.6485608911781284,6.646932155575172,5.079080918420702,9.783573526112221,3.562644589205525,5.635415188055358,5.114573171382756,9.454547097493215,ext,flex,flex,ext,flex,flex,flex,flex,0.0005979365425824755
77,RIGHT,b'swing0003',b'stance0003',b'swing0003',b'stance0002',b'swing0004',b'stance0003',b'swing0003',b'swing0006',3.7667843897944775,6.324375972580867,4.700022897430952,9.788905965387583,3.183253480109329,5.701032794920783,4.80721456979687,9.494509144788099,ext,flex,flex,ext,flex,ext,flex,ext,0.0017866500300313512
78,RIGHT,b'swing0003',b'stance0003',b'swing0003',b'stance0002',b'swing0004',b'stance0003',b'swing0003',b'swing0006',5.456135283800456,6.0008218285098955,4.292592331733725,10.037044127566032,3.311683205477104,5.627665779689963,4.347597249143877,9.426773316601922,ext,flex,flex,ext,ext,flex,flex,flex,0.002184675145339859
79,RIGHT,b'swing0003',b'stance0003',b'swing0003',b'stance0002',b'swing0004',b'stance0003',b'swing0003',b'swing0006',5.381737626689981,6.580724709571079,3.725317239527746,9.9206300322023,3.773370896090183,5.210892035646856,3.826395601592207,9.84161719397459,flex,ext,flex,flex,ext,flex,flex,ext,0.0027885645778038507
80,RIGHT,b'swing0003',b'stance0003',b'swing0003',b'stance0002',b'swing0004',b'stance0003',b'swing0003',b'swing0006',5.102895319255993,6.499617244239899,3.540861211359751,10.313036767229235,5.465377028725521,4.665009649790455,3.770544115775964,9.012335498385884,flex,flex,flex,ext,ext,flex,flex,flex,0.0013000897918563075
81,RIGHT,b'swing0003',b'stance0003',b'swing0003',b'stance0002',b'swing0004',b'stance0003',b'swing0003',b'swing0006',5.36951693257703,6.180360443015005,3.5624258319437,10.333490412226999,5.005684102626692,4.688131223137027,3.778202077559599,8.436423969889479,ext,flex,ext,ext,flex,ext,ext,flex,0.0018804403605798413
82,RIGHT,b'stance0003',b'stance0003',b'swing0003',b'stance0002',b'swing0004',b'swing0004',b'swing0003',b'swing0006',5.787678575604325,6.148092717034072,3.600502247785827,10.866577192511265,7.736485217885005,4.579710239295049,4.2361459973787365,8.083312877774214,ext,flex,ext,ext,ext,flex,ext,flex,0.0011960051630783323
83,RIGHT,b'swing0004',b'stance0003',b'stance0003',b'stance0002',b'swing0004',b'swing0004',b'swing0003',b'swing0006',5.7529656294764875,6.455593579024878,3.5807501360462153,11.394532661110611,8.005367392763553,4.146734240551412,3.83062165449193,7.753807689599716,flex,ext,flex,ext,ext,flex,flex,flex,0.0019301474050937469
84,RIGHT,b'stance0004',b'stance0003',b'stance0003',b'stance0002',b'stance0005',b'swing0004',b'swing0003',b'stance0006',5.530562932478531,6.421574640956487,3.348792558593569,11.513153570024066,7.195537564046733,4.624252565050729,3.7938100099774585,7.664618258734787,flex,flex,flex,ext,flex,ext,flex,flex,0.0014660833434901603
85,RIGHT,b'stance0004',b'stance0003',b'stance0003',b'stance0002',b'stance0005',b'swing0004',b'swing0003',b'stance0006',5.449973249282016,6.069207930590601,2.9665925957813073,11.909962579150747,8.236127519551419,3.730872003882235,4.120818566162296,7.596173433688827,flex,flex,flex,ext,ext,flex,ext,flex,0.0018822789273971953
