,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.655867558321932,,10.33557324042816,14.165469901184407,10.2490489723103,9.47345837465163,7.989494003977686,,ext,,ext,ext,ext,ext,ext,,0.0008203775322245899,3.844841967897641,19.415552654442603,2.5577716259076024,,2.8359937289322072,7.821954366384875,2.4610902223755446,11.761198506297692,1.6421899941443956,8.645462762593718,0.9850673917583813,9.018160617727572,1.9458528804066837,6.0933789182729345,2.861401088902904,
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,,,10.136196289343951,13.934796673909004,9.813413731919242,9.219662019031935,8.133968094596067,,,,flex,flex,flex,flex,ext,,0.0005167565599191792,3.488503249654352,,2.454025962807254,,2.7876054625575377,7.622679615281659,2.601838920287334,11.373355791822052,1.5467558653292224,8.311932224477555,1.2755370345644779,8.614132449259882,2.0378167917655237,6.19088316159297,3.0399237076512375,
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.100579646052743,,10.345245827355543,14.144830999488153,11.067747804193326,9.83891115149051,7.896683575289255,,,,ext,ext,ext,ext,flex,,0.0014382505131010123,3.855922334535579,18.817574275312086,2.43197653744495,,2.445945828659983,8.290736530446344,1.4579710343737207,12.74806015776987,1.8727254278467964,9.216564158623472,0.9434243068638671,9.785932632447565,0.9708444667165956,7.004786265063745,,
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,9.958309265593025,13.839431072144864,9.63750837234972,9.327999438622507,8.263476448989394,,,,flex,flex,flex,flex,ext,,0.0014063566804553777,3.4321799376400777,,2.453244273425453,,2.737680482923365,7.518242772613545,2.562994072141153,11.314881407501916,1.5472960845392416,8.153283582474943,1.3198836667520444,8.686750229979902,2.0342192864818642,6.3257699448768765,3.0374508408685825,
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.276144975429645,,10.332463106561164,14.1936537714973,10.927368819355086,9.880184227703474,7.930742362442787,,,,ext,ext,ext,ext,flex,,0.0011805282788881336,3.918667548389714,19.0800162655682,2.5238685324007775,,2.6068782855586816,8.10621494975292,1.7365929707709782,12.525118271935673,1.7338462246642365,9.212176712158271,0.8928601652790862,9.691204590703405,1.0748117278827527,6.9023950274319565,,
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.40362276336293,,10.434151643447183,14.164091308307253,10.604249256628048,9.676364585992172,8.080351288613258,,ext,,ext,flex,flex,flex,ext,,0.0003661600377113893,3.8151265462036177,19.131368029708632,2.5958330279038035,,2.775931382032276,8.0217758388622,1.9987922845364967,12.230311909170734,1.6696433883267445,8.97263161829622,0.8628206380127706,9.406928381358451,1.1217044360328965,6.9868768622237765,,
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,10.051381766883866,13.897281807928112,9.719039201127813,9.212380898279395,8.169962947101896,,,,flex,flex,flex,flex,ext,,0.0006400799732979786,3.5257259711031947,,2.4977828896549736,,2.770347838387412,7.588090024645722,2.521127671139862,11.423839368803701,1.452107724254026,8.321301172286795,1.2557366058527084,8.723345672158418,1.9650886334007074,6.313387465301041,2.8848741993162466,
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.077141729133078,,11.601935830384082,14.18166473576462,11.199295710148807,9.975964762984432,7.874683856005344,,,,ext,ext,ext,ext,flex,,0.0016826786461997289,3.9086719481397596,18.847743774827787,,,2.484825292000261,9.477269833828183,1.066340055693581,13.115351524025648,1.871355836078381,9.361054637506589,0.9476335391405081,9.910449973954426,0.9297733940674785,7.004664629917875,,
9,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.914798351032083,,9.81493508960427,13.424597429075268,10.35224918743634,,8.579729995161445,,flex,,flex,flex,flex,,ext,,0.00032280596676551363,3.397088526485034,18.21405838346142,,,2.328263999326027,7.939244690823565,1.6384326742147077,11.86480092891797,1.5206636206982032,8.912691355480824,0.9128508323283785,,1.0995444866325395,7.485580564304281,,
10,RIGHT,b'nan',b'stance0001',b'stance0001',b'nan',b'swing0001',b'nan',b'nan',b'swing0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.09060007000191,,,,,,8.289854626610824,,flex,,,,,,flex,,0.002994760661495002,,,,,1.3616531334484476,,0.18293692036590503,,,,0.8603591177906572,,0.7142778300089286,8.073545865348958,,
11,RIGHT,b'nan',b'stance0001',b'stance0001',b'nan',b'swing0001',b'nan',b'nan',b'swing0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.075139897503284,,,,,,8.604556159069586,,flex,,,,,,ext,,0.0006898059573898501,,,,,1.4819908980029166,,0.23371764522736727,,,,0.8961263314207515,,0.7565068163080513,8.228081018434265,,
12,RIGHT,b'nan',b'stance0001',b'stance0001',b'nan',b'swing0001',b'stance0001',b'stance0001',b'swing0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.47342808711783,,,,11.058451400991451,,8.925390065698089,,ext,,,,,,ext,,0.0006326241755673798,,,2.4313975835311035,,1.525128068136124,,0.6419658738786254,,2.085970729285664,9.126918314663468,0.7895828979263091,,0.6886054175157752,8.483446448291824,,
13,RIGHT,b'nan',b'stance0001',b'stance0001',b'nan',b'swing0001',b'stance0001',b'swing0001',b'swing0001',1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,13.913194667636601,,,,,,,9.401320202405559,flex,,,,,,,,0.0012174041478601341,,,2.6476997342566366,,1.4384267630509318,,1.665042386778573,,2.553307045917527,,0.9804866916832896,,0.9860985650144037,,3.200841180438661,6.253712540426877
14,RIGHT,b'nan',b'stance0001',b'swing0001',b'nan',b'swing0001',b'stance0001',b'swing0001',b'swing0001',1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,15.239581271380212,,9.398718090006577,,10.206355620093888,,8.575467460162072,,ext,,,,,,,,0.00096457961233911,2.7391749353716053,17.67775812877953,1.8209209091647238,,1.5667599307582665,8.4846128729948,0.8736130211950442,,3.1290679763556404,7.367383587492424,1.2707731944175096,,1.9571379355264598,6.719531024237753,,
15,RIGHT,b'nan',b'stance0001',b'swing0001',b'nan',b'swing0001',b'stance0001',b'swing0001',b'swing0001',1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,13.808255892663073,,5.941581696091225,,,,,8.605727167202502,flex,,flex,,,,,,0.004244090917225745,3.5341999101828923,10.285913407176913,2.4481885452148218,,1.5486304429922746,4.6203446641440555,1.8561547353368395,,2.550007018179751,,1.4101018324162484,,1.6571341610760684,,3.3592067073919716,5.380444128435574
16,RIGHT,b'nan',b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'swing0001',b'swing0001',1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,13.946632122721622,,,,,,,,ext,,,,,,,,0.00022843354781733108,,,2.0606842935045266,,1.361483157362896,,1.58755788241491,,,,1.401109786582231,,1.0331186376190988,,,
17,RIGHT,b'nan',b'stance0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',b'swing0001',b'swing0001',1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,14.315541169947878,,9.470311760524039,,,,,,ext,,,,,,,,0.0007361232235315556,,,1.9907395646359767,,1.2596581838069962,9.688979540374824,1.35127560185432,,,,1.5036608397478815,,0.9695828384798173,,,
18,RIGHT,b'nan',b'stance0001',b'swing0001',b'stance0001',b'stance0001',b'swing0001',b'swing0001',b'swing0001',1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,12.948062457658894,,5.880630113443579,8.740776107605642,6.643185056603421,,6.592268451330324,7.876852564627968,flex,,flex,,,,,,0.0046062310604366,3.287045628455886,9.666250125051722,2.4781669930779966,,1.508677647879027,4.462593134316457,1.2598544262900808,7.588994088510476,1.6999519507094518,5.063388900395167,2.2947520370228833,,2.059584603946204,4.532686817383585,3.4360674722888795,4.661189077676491
19,RIGHT,b'nan',b'stance0001',b'swing0001',b'stance0001',b'stance0001',b'stance0002',b'swing0001',b'stance0001',1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,13.409797235386355,,,,,,,,ext,,,,,,,,0.0007563057371306658,,,2.54882481375742,,1.2642622382195332,,1.2769722848735778,,1.9419246843514182,,1.136929755477138,,1.5047044236721385,,,
20,RIGHT,b'nan',b'stance0001',b'swing0001',b'stance0001',b'stance0001',b'swing0002',b'swing0001',b'stance0001',1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,12.984318942985562,,6.055658584335314,,7.789978599663755,4.791454079547219,,8.048099358627752,flex,,,,,,,,0.004148311557914924,3.968712919714616,9.016600088155222,2.166530639702353,,1.3945455753661764,4.784057902608689,1.5490749091107103,,2.1077046797859693,5.728419652405125,1.4575736398167403,3.51014049035864,1.759444815852773,,3.578967998613535,4.664694922217759
21,RIGHT,b'swing0001',b'stance0001',b'swing0001',b'stance0001',b'stance0001',b'swing0002',b'swing0001',b'swing0002',1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,12.906115705504947,,,8.130059791724111,8.50854767068069,4.831284226219538,,7.677148149816923,flex,,,,ext,ext,,flex,0.0025440180876568786,4.061052806710368,8.847868431856295,2.8233974173324685,,1.9805509882891617,,1.5457582126565566,6.596595622463012,2.3037524119181683,6.238649231370511,1.7877662379777253,3.597849553193086,1.7320389098751252,,3.243212307573456,4.616966333187125
22,RIGHT,b'swing0001',b'stance0001',b'swing0001',b'stance0001',b'stance0001',b'swing0002',b'swing0001',b'swing0002',1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,13.615119035162659,,,,,,,,ext,,,,,,,,0.0010861887605512228,4.2414551730484185,9.374060546871156,2.566849454931774,,1.6038588900222814,,1.1132528711069285,,2.99720752830434,,1.662810080506236,,1.224878601165568,,,
23,RIGHT,b'swing0001',b'stance0001',b'swing0001',b'swing0002',b'swing0002',b'stance0003',b'swing0001',b'swing0002',-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,14.038054388947504,,11.144535760605452,,8.723008572203861,9.681327054805406,,,ext,,,,,,,,0.002206457590801713,4.43945626135542,9.59874693642532,2.244445905329797,,1.671144577413448,11.481912863960234,1.1404171787855417,,2.900025078053786,11.571899603686582,0.7415253784187846,9.787990574079249,1.1522844533427938,,1.3715273619277286,
