,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS
32,RIGHT,b'swing0002',b'stance0002',b'swing0001',b'stance0002',b'swing0002',b'stance0001',b'stance0001',b'swing0001',1.887331095280862,6.145267864672646,5.856809976091753,6.895056418381464,6.892926409801571,3.899559658417115,6.249584235994724,8.454305778122261,flex,flex,ext,ext,ext,flex,ext,flex,0.0029561527626481283
33,RIGHT,b'swing0002',b'stance0002',b'swing0001',b'stance0002',b'swing0002',b'swing0002',b'swing0002',b'swing0001',1.900012954176081,5.790784908087697,5.719896577982225,7.859242211481401,7.058728745826546,4.105909925295334,6.135289634569099,8.15594002416957,ext,flex,flex,ext,ext,ext,flex,flex,0.004136190108140113
34,RIGHT,b'swing0002',b'stance0002',b'swing0001',b'stance0002',b'swing0002',b'swing0002',b'swing0002',b'swing0001',2.3525550776333115,4.647228318971787,5.605757129238733,8.83826455649054,7.352382951149432,2.8383877667517456,6.917130970244863,7.643512691423127,ext,flex,flex,ext,ext,flex,ext,flex,0.003502831206174587
35,RIGHT,b'swing0002',b'stance0002',b'swing0001',b'stance0002',b'stance0002',b'swing0002',b'swing0002',b'swing0001',2.491699264811876,4.269896551187843,5.915830725278942,10.286187420573313,7.404820273121276,2.8831757603661377,7.12795499926919,7.288812850145978,ext,flex,ext,ext,ext,ext,ext,flex,0.004596131966880316
36,RIGHT,b'swing0002',b'stance0002',b'swing0001',b'stance0002',b'stance0002',b'swing0002',b'swing0002',b'stance0002',3.6339481675297307,5.07393947593885,5.4855530344133365,11.204100997739822,8.179846410404002,2.7778574543762367,6.213295634227178,6.8016069264523455,ext,ext,flex,ext,ext,flex,flex,flex,0.004437153074193311
37,RIGHT,b'stance0003',b'swing0003',b'stance0002',b'swing0002',b'stance0002',b'swing0002',b'swing0002',b'stance0002',3.1391308850263653,6.1043365060489005,5.137635079400166,11.388379968001038,7.7174549790828495,2.9859170621946,6.534536525878505,7.018544577133115,flex,ext,flex,ext,flex,ext,ext,ext,0.004331776270464925
38,RIGHT,b'stance0003',b'swing0003',b'stance0002',b'swing0002',b'stance0002',b'swing0002',b'swing0002',b'stance0002',3.0302614258858775,6.149358802306752,4.85856737466285,11.428475012506635,7.896859583725172,2.9935348925408647,6.730218952467029,6.888103869237246,flex,ext,flex,ext,ext,ext,ext,flex,0.0037703934461773675
39,RIGHT,b'stance0003',b'swing0003',b'stance0002',b'swing0002',b'stance0002',b'swing0002',b'swing0002',b'stance0002',3.465612736982687,6.1326953475237005,4.976656774773688,10.59922259450433,6.883226223673218,4.953359119882905,5.896133432508246,6.923850822364468,ext,flex,ext,flex,flex,ext,flex,ext,0.0025234355413286127
40,RIGHT,b'stance0003',b'swing0003',b'stance0002',b'swing0002',b'stance0002',b'swing0002',b'swing0002',b'stance0002',3.367701549993954,5.717523546854707,5.215937958584867,10.670863795907616,5.987040449200254,5.269496138976713,5.159645124433085,7.890640155817203,flex,flex,ext,ext,flex,ext,flex,ext,0.004180695236175674
41,RIGHT,b'stance0003',b'swing0003',b'stance0002',b'swing0002',b'stance0002',b'stance0002',b'swing0002',b'stance0002',3.067108958439895,5.955318271433096,4.51078597033064,9.3796221666346,5.811713571253337,3.7493023780615853,5.128607476655875,9.121522779758255,flex,ext,flex,flex,flex,flex,flex,ext,0.004603302669877863
42,RIGHT,b'stance0003',b'swing0003',b'stance0002',b'swing0002',b'stance0002',b'stance0002',b'stance0002',b'swing0002',2.4608990111709734,6.389636556929488,5.590731491207742,8.435499474373696,5.630041014617199,4.131471121407437,5.330235644045706,10.293749834139415,flex,ext,ext,flex,flex,ext,ext,ext,0.00517029880282566
43,RIGHT,b'stance0003',b'swing0003',b'stance0002',b'stance0003',b'swing0003',b'stance0002',b'stance0002',b'swing0002',1.9047304477679214,7.513004264095401,5.71267928831246,7.568999044670208,4.8791056909541215,3.7644285985610715,4.907298445291908,10.412262426995525,flex,ext,ext,flex,flex,flex,flex,ext,0.004294023506147564
44,RIGHT,b'swing0003',b'swing0003',b'stance0002',b'stance0003',b'swing0003',b'stance0002',b'stance0002',b'swing0002',2.061579538808546,7.087640997770423,6.486904169972505,6.756532977853599,3.73281170938705,4.486633837211279,5.077760204435013,9.909657111822291,ext,flex,ext,flex,flex,ext,ext,flex,0.003970636969496612
45,RIGHT,b'swing0003',b'swing0003',b'swing0002',b'stance0003',b'swing0003',b'stance0002',b'stance0002',b'swing0002',2.020419601553512,7.563946961220701,6.451965931729317,6.573405770032652,4.38643256632979,4.434611421379834,5.302575692491597,9.430045669395515,flex,ext,flex,flex,ext,flex,ext,flex,0.0060785297822631085
46,RIGHT,b'swing0003',b'stance0003',b'swing0002',b'stance0003',b'swing0003',b'stance0002',b'stance0002',b'swing0002',2.095373813443593,7.640753445305711,6.623156201629984,7.3375572317395665,5.101188730656781,3.625864113698743,5.422584138262696,8.455092127926717,ext,ext,ext,ext,ext,flex,ext,flex,0.005164529870157836
47,RIGHT,b'swing0003',b'stance0003',b'swing0002',b'stance0003',b'swing0003',b'swing0003',b'stance0002',b'swing0002',2.3556612071858387,6.760552596794069,6.266980768662449,8.478208628193572,5.057686551199229,3.526281682156929,5.186917373708802,7.172358155289305,ext,flex,flex,ext,flex,flex,flex,flex,0.006550972802391573
48,RIGHT,b'swing0003',b'stance0003',b'swing0002',b'stance0003',b'swing0003',b'swing0003',b'swing0003',b'swing0002',2.2990384410957767,5.8963033678201215,4.878538320009542,9.543514591033166,6.588025350549778,3.0859593078800707,5.478877127698883,6.64372570695054,flex,flex,flex,ext,ext,flex,ext,flex,0.00506823771154269
49,RIGHT,b'swing0003',b'stance0003',b'swing0002',b'stance0003',b'stance0003',b'swing0003',b'swing0003',b'stance0003',2.605069752681269,6.549393781230282,4.852700464657273,10.099703015259221,6.834160928234302,2.973332464214119,5.876995247535409,6.436641586438895,ext,ext,flex,ext,ext,flex,ext,flex,0.0038891005263985883
50,RIGHT,b'swing0003',b'stance0003',b'swing0002',b'swing0003',b'stance0003',b'swing0003',b'swing0003',b'stance0003',2.2567571942457585,6.4834182222060806,4.591080973318231,10.395075131554846,6.999875503332098,2.6610826303082873,6.543467330590335,6.966336386524102,flex,flex,flex,ext,ext,flex,ext,ext,0.005806043722769467
51,RIGHT,b'stance0004',b'swing0004',b'stance0003',b'swing0003',b'stance0003',b'swing0003',b'swing0003',b'stance0003',2.5374640142214746,6.404536846134735,4.783386067724756,10.939602526339613,6.141353352594536,3.0964664161711983,6.720219855986182,6.9098076526442584,ext,flex,ext,ext,flex,ext,ext,flex,0.004816556156576065
52,RIGHT,b'stance0004',b'swing0004',b'stance0003',b'swing0003',b'stance0003',b'swing0003',b'swing0003',b'stance0003',1.827641919478515,5.288693403176074,6.003158059029185,10.063886911997049,6.21165439787929,3.239596354153109,5.97552732352921,7.263891031890207,flex,flex,ext,flex,ext,ext,flex,ext,0.0072048048072887024
53,RIGHT,b'stance0004',b'stance0004',b'stance0003',b'swing0003',b'stance0003',b'swing0003',b'swing0003',b'stance0003',1.9970160972284139,4.588175653566104,5.908621686167991,8.964990233742808,4.416024025636806,5.732998512460648,4.54954166236183,8.646971889663407,ext,flex,flex,flex,flex,ext,flex,ext,0.005541672437053124
54,RIGHT,b'stance0004',b'stance0004',b'stance0003',b'swing0003',b'stance0003',b'swing0003',b'swing0003',b'stance0003',2.8472912131968107,4.899699445697801,7.279793013937897,8.793274076823344,4.156518484958928,6.841804719576362,3.639966260408823,9.353935662674145,ext,ext,ext,flex,flex,ext,flex,ext,0.00661114867690186
55,RIGHT,b'stance0004',b'swing0005',b'stance0003',b'swing0003',b'stance0003',b'stance0003',b'stance0003',b'swing0003',2.436520783156399,5.462254168201992,7.351470816871812,6.226230009185523,2.725561818581415,6.220198252391125,3.4557154119732942,10.332641935042721,flex,ext,ext,flex,flex,flex,flex,ext,0.00850136094189772
56,RIGHT,b'stance0004',b'swing0005',b'swing0003',b'stance0004',b'swing0004',b'stance0003',b'stance0003',b'swing0003',2.02558560565862,5.657331158405057,6.4927996874814475,6.652585434043009,2.356593694809016,5.478388128296433,3.7328818957998857,10.052306555316513,flex,ext,flex,ext,flex,flex,ext,flex,0.008794494282270983
57,RIGHT,b'stance0004',b'swing0005',b'swing0003',b'stance0004',b'swing0004',b'stance0003',b'stance0003',b'swing0003',2.335747479514785,6.347197724092709,6.065760141831742,5.815682138719913,3.1971698591532896,4.751382615859905,4.405071082575689,9.240233855858616,ext,ext,flex,flex,ext,flex,ext,flex,0.006262791791095636
58,RIGHT,b'stance0004',b'swing0005',b'swing0003',b'stance0004',b'swing0004',b'stance0003',b'stance0003',b'swing0003',1.9931176286823018,6.324633792385848,5.4932195306368925,5.490495893636725,5.304496526172057,4.775965123568845,4.750546011725163,8.721546725431672,flex,flex,flex,flex,ext,ext,ext,flex,0.00700379699808947
59,RIGHT,b'swing0004',b'swing0005',b'swing0003',b'stance0004',b'swing0004',b'stance0003',b'stance0003',b'swing0003',2.798156592073998,5.380728537986733,5.259727407128386,5.92076151928217,5.986486692608787,5.992822627197962,5.565308185953308,7.1632454325393935,ext,flex,flex,ext,ext,ext,ext,flex,0.00843813795238944
60,RIGHT,b'swing0004',b'swing0005',b'swing0003',b'stance0004',b'swing0004',b'stance0003',b'stance0003',b'swing0003',2.2748832553662774,5.30322714672266,3.598626828653433,8.348615296239704,4.533518188492902,5.930396802812002,5.774191519351051,6.558557467203467,flex,flex,flex,ext,flex,flex,ext,flex,0.00693722754633804
61,RIGHT,b'swing0004',b'stance0005',b'stance0004',b'stance0004',b'swing0004',b'stance0003',b'swing0004',b'stance0004',2.167209751591678,6.407385923200352,4.608881559789697,10.281973308316056,3.6928634314311153,5.326543355233924,5.5751470985901035,6.455130447226263,flex,ext,ext,ext,flex,flex,flex,flex,0.008518777205994667
62,RIGHT,b'swing0004',b'stance0005',b'stance0004',b'stance0004',b'swing0004',b'stance0003',b'swing0004',b'stance0004',2.6382562397787517,8.072259886970587,4.615300357344823,10.467829576731319,6.30236072966254,3.517508873044212,5.996301018800633,6.123816921415212,ext,ext,ext,ext,ext,flex,ext,flex,0.007624839250489194
63,RIGHT,b'swing0004',b'stance0005',b'stance0004',b'swing0004',b'swing0004',b'stance0003',b'swing0004',b'stance0004',2.316018825170445,7.755163782342048,4.758900404846636,10.157759279954291,6.85082029404199,3.867086658760479,6.116242115562272,6.789730758288003,flex,flex,ext,flex,ext,ext,ext,ext,0.007915266269611938
64,RIGHT,b'stance0005',b'stance0005',b'stance0004',b'swing0004',b'swing0004',b'stance0003',b'swing0004',b'stance0004',2.791374900495481,7.359540935764028,5.096760464546861,9.11395700875952,6.040468016651365,3.129048218775813,5.696100514331155,8.046212802452033,ext,flex,ext,flex,flex,flex,flex,ext,0.007454220345060064
65,RIGHT,b'stance0005',b'stance0005',b'stance0004',b'swing0004',b'stance0004',b'swing0004',b'swing0004',b'stance0004',2.6576636601430397,6.378177059173048,6.447018112708546,8.349590139793845,6.508562674805664,3.8173696012871283,5.259348612107984,9.525780926545638,flex,flex,ext,flex,ext,ext,flex,ext,0.008922228665746998
66,RIGHT,b'stance0005',b'stance0005',b'stance0004',b'swing0004',b'stance0004',b'swing0004',b'swing0004',b'stance0004',2.218835851411019,5.295504829788817,7.159148116600513,8.991000995843104,6.658875307001747,4.135312001001495,4.524927189456942,8.109943433615612,flex,flex,ext,ext,ext,ext,flex,flex,0.007584506290031968
67,RIGHT,b'swing0005',b'swing0006',b'stance0004',b'swing0004',b'stance0004',b'swing0004',b'swing0004',b'stance0004',2.837440569901922,5.364903859341451,7.187727265496249,8.730677766057857,6.206978955061058,4.375349782908591,4.153357442226608,9.34822060764247,ext,ext,ext,flex,flex,ext,flex,ext,0.009242250081335206
68,RIGHT,b'swing0005',b'swing0006',b'swing0004',b'stance0005',b'stance0004',b'swing0004',b'stance0004',b'swing0004',2.8834806732110274,5.24754171210781,6.455692579921063,7.311629208303449,6.711917947778163,3.6025627138106358,4.139854669834584,10.880186152637283,ext,flex,flex,flex,ext,flex,flex,ext,0.007579964137097816
69,RIGHT,b'stance0006',b'stance0006',b'swing0004',b'stance0005',b'stance0004',b'stance0004',b'stance0004',b'swing0004',2.3325081109402945,4.600647062342066,6.568779425945359,7.418768350278607,5.061047769627433,3.2373829371314975,3.8729003044966173,11.335242598480326,flex,flex,ext,ext,flex,flex,flex,ext,0.007891115319056926
70,RIGHT,b'stance0006',b'stance0006',b'swing0004',b'stance0005',b'swing0005',b'stance0004',b'stance0004',b'swing0004',2.2164419148592436,6.157119754347281,6.672674069073536,6.928441761375274,3.9379576073208264,4.640241068749845,4.7021941475987115,9.938609481844264,flex,ext,ext,flex,flex,ext,ext,flex,0.00583134718298355
71,RIGHT,b'stance0006',b'stance0006',b'swing0004',b'stance0005',b'swing0005',b'stance0004',b'stance0004',b'swing0004',2.2173549615398223,7.087918777164771,5.962153576651146,7.617135158154899,4.316297758458404,5.743066476478647,4.728758813305122,9.59134435774305,ext,ext,flex,ext,ext,ext,ext,flex,0.008857016752007632
72,RIGHT,b'stance0006',b'stance0006',b'swing0004',b'stance0005',b'swing0005',b'stance0004',b'stance0004',b'swing0004',2.056554153412468,7.737817799757492,5.505450944770056,9.23699580448254,4.362638691247815,5.700938017215394,4.387064762042726,8.39688494192133,flex,ext,flex,ext,ext,flex,flex,flex,0.005941128741887452
73,RIGHT,b'stance0006',b'swing0007',b'swing0004',b'stance0005',b'swing0005',b'swing0005',b'stance0004',b'swing0004',2.587634352069291,6.546712978726039,5.748416646327757,9.917142995870172,4.568198759514354,5.8058338537286565,5.211806687818336,7.81990177020108,ext,flex,ext,ext,ext,ext,ext,flex,0.00710309437024351
74,RIGHT,b'stance0006',b'stance0007',b'stance0005',b'stance0005',b'swing0005',b'stance0005',b'swing0005',b'swing0004',2.9402884711307955,6.311890777479725,5.265137474150635,11.068217649021227,5.743740444812706,4.3809917724097005,6.021836315368237,8.109984818763825,ext,flex,flex,ext,ext,flex,ext,ext,0.006039698784890587
75,RIGHT,b'swing0006',b'swing0008',b'stance0005',b'swing0005',b'swing0005',b'stance0005',b'swing0005',b'swing0004',2.4420714041049316,6.865859339840567,6.119079196223787,10.752829611491487,7.184202524966889,3.1844960393601855,6.471315656460687,7.551213992888629,flex,ext,ext,flex,ext,flex,ext,flex,0.0066979020626387895
76,RIGHT,b'swing0006',b'swing0008',b'stance0005',b'swing0005',b'swing0005',b'stance0005',b'swing0005',b'stance0005',2.0621407657403266,2.911775985989247,7.021166212715183,9.634793572962934,,3.244623211178356,4.195286533598981,,flex,flex,ext,flex,,ext,flex,,0.008692390977376473
77,RIGHT,b'swing0006',b'swing0008',b'stance0005',b'swing0005',b'swing0005',b'swing0006',b'swing0005',b'stance0005',2.4779492356534476,7.461484474652566,5.926313969537205,8.598793068979722,,3.052613509881766,4.160511198655442,,ext,ext,flex,flex,,flex,flex,,0.0022720400829700535
78,RIGHT,b'swing0006',b'swing0008',b'stance0005',b'swing0005',b'stance0005',b'swing0006',b'swing0005',b'stance0005',2.9274969335945653,7.622111588938021,6.899299563920258,8.575354196260307,4.4221940576104375,5.7510089549053784,3.848604323240126,7.849677470203527,ext,ext,ext,flex,,ext,flex,,0.007226301958116091
79,RIGHT,b'swing0006',b'swing0008',b'stance0005',b'swing0005',b'stance0005',b'swing0006',b'swing0005',b'stance0005',3.237987892062221,7.651012677584664,7.283306809898369,8.922941797925333,4.294981885827556,5.414230976990729,3.7326009666536346,9.123999921258552,ext,ext,ext,ext,flex,flex,flex,ext,0.004744379599487764
80,RIGHT,b'swing0006',b'swing0008',b'stance0005',b'stance0006',b'swing0006',b'swing0006',b'stance0005',b'swing0005',2.6709857209504877,7.147082950889223,7.52271802397908,7.417672977423578,3.513937492986348,5.3136565562609395,4.2806396507046545,10.501240106446907,flex,flex,ext,flex,flex,flex,ext,ext,0.006172241517692911
81,RIGHT,b'stance0007',b'stance0008',b'stance0005',b'stance0006',b'swing0006',b'swing0006',b'stance0005',b'swing0005',2.170697503746002,5.3664577170749475,7.525681491984524,6.2583473317560205,6.8642285755481565,2.2118436525456207,3.82667456243132,10.629510458576666,flex,flex,ext,flex,ext,flex,flex,ext,0.005181752210344698
82,RIGHT,b'swing0007',b'swing0009',b'swing0005',b'stance0006',b'swing0006',b'swing0006',b'stance0005',b'swing0005',2.750301519857575,6.5193061375658505,7.2409144347505805,6.073862137320499,6.626614384548098,3.0327415808461504,4.254794335287781,10.875537572893379,ext,ext,flex,flex,flex,ext,ext,ext,0.005165864508190263
83,RIGHT,b'swing0007',b'swing0009',b'swing0005',b'stance0006',b'stance0006',b'swing0006',b'stance0005',b'swing0005',3.6203742381813933,6.0401484637412475,7.158386452300977,6.063336044429022,5.21990143207027,4.433482264502005,4.418499664810801,10.481381748546706,ext,flex,flex,flex,flex,ext,ext,flex,0.005922527004188704
