,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS
22,RIGHT,b'swing0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',b'stance0001',b'stance0001',b'nan',1.7981998455683001,4.689470451176326,4.647484785142876,8.38313746234745,4.2250372273399615,3.862122038750034,5.111073254199239,7.346980426246715,ext,flex,flex,ext,ext,ext,ext,flex,0.003197404798781645
23,RIGHT,b'swing0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',1.850086705496078,4.894963670169403,4.747687277059205,8.543820855588887,4.272067932038177,4.3532044584589,4.843461314162248,7.033767893040498,ext,ext,ext,ext,ext,ext,flex,flex,0.0028004872336409954
24,RIGHT,b'stance0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',2.1279664947457295,5.119417682295361,4.670361791784867,8.837267986122656,4.684276077298774,3.7932829133131487,5.085094409738895,6.956158487154475,ext,ext,flex,ext,ext,flex,ext,flex,0.0020499421770121223
25,RIGHT,b'stance0001',b'stance0001',b'swing0001',b'swing0002',b'swing0001',b'stance0001',b'stance0001',b'stance0001',2.01702128586711,4.15131126202552,5.216805834364569,9.15073189888919,5.4077085961909654,3.713627935077906,5.204056495466662,7.128151919357018,flex,flex,ext,ext,ext,flex,ext,ext,0.0024669342403500034
26,RIGHT,b'stance0001',b'stance0001',b'swing0001',b'swing0002',b'stance0001',b'stance0001',b'stance0001',b'stance0001',2.3204940945633497,4.115014516404483,4.854172967390568,9.564690128112412,5.703741854224383,3.6203821464302433,5.615428028583221,7.538409598296975,ext,flex,flex,ext,ext,flex,ext,ext,0.0027419843768846123
27,RIGHT,b'stance0001',b'stance0001',b'stance0001',b'swing0002',b'stance0001',b'swing0001',b'stance0001',b'stance0001',2.1085506616365293,3.6274642537451176,4.679596606722622,9.518795799567451,5.37878975781745,3.832129217633632,5.3515551806180195,7.570167137713428,flex,flex,flex,flex,flex,ext,flex,ext,0.0022111275858055575
28,RIGHT,b'swing0002',b'swing0001',b'swing0002',b'swing0002',b'stance0001',b'swing0001',b'swing0001',b'swing0001',1.6758683820631985,3.5643947799334432,5.4681073590125076,9.323083107787838,4.760348012130228,3.950286047604459,5.115975125674001,7.28589557551772,flex,flex,ext,flex,flex,ext,flex,flex,0.002906245334369954
29,RIGHT,b'stance0002',b'swing0001',b'swing0002',b'swing0002',b'stance0001',b'swing0001',b'swing0001',b'swing0001',1.5182656746484664,3.733359186342023,5.1576035741296815,8.937207051122881,4.923775944824336,3.202949527152604,5.540523857342863,7.28770736231217,flex,ext,flex,flex,ext,flex,ext,ext,0.002352364810673993
30,RIGHT,b'swing0003',b'swing0001',b'swing0002',b'swing0002',b'stance0001',b'swing0001',b'swing0001',b'swing0001',1.4262588832347145,3.7695782267895677,5.572863605849212,8.497060717320819,3.9378183620203138,3.3198010757390213,5.6085527512682285,8.024263228200054,flex,ext,ext,flex,flex,ext,ext,ext,0.002488988285951301
31,RIGHT,b'swing0003',b'swing0001',b'swing0002',b'swing0002',b'stance0001',b'swing0001',b'swing0001',b'swing0001',1.5597868340322039,4.232684553962462,5.197108616660621,8.694856979578688,3.4629067275796475,3.4793665078018146,5.416473762682259,7.0357057721957785,ext,ext,flex,ext,flex,ext,flex,flex,0.002083237484989981
32,RIGHT,b'swing0003',b'stance0002',b'swing0002',b'swing0002',b'stance0001',b'swing0001',b'swing0001',b'swing0001',2.0498245305110427,3.823317810454062,5.073282576681082,8.584640237702091,2.458760923883488,4.350716306149917,4.662402014190081,6.8075405219309575,ext,flex,flex,flex,flex,ext,flex,flex,0.003268902015630916
33,RIGHT,b'stance0003',b'stance0002',b'stance0002',b'swing0002',b'stance0001',b'stance0002',b'swing0001',b'swing0001',2.205769940573081,3.8670248401610015,4.802828007984981,8.320516140489529,1.4664211416300232,4.959957123763567,3.949267679410844,6.467428166705508,ext,ext,flex,flex,flex,ext,flex,flex,0.0009519873293675611
34,RIGHT,b'stance0003',b'stance0002',b'stance0002',b'stance0002',b'swing0002',b'stance0002',b'swing0001',b'swing0001',2.7759784806678556,3.751789634382001,4.457157439865819,8.398367906674407,1.5909395512189144,4.533256134865229,3.9606729766656374,6.687355392819343,ext,flex,flex,ext,ext,flex,ext,ext,0.001476756773629404
35,RIGHT,b'stance0003',b'stance0002',b'stance0002',b'swing0003',b'swing0002',b'stance0002',b'stance0002',b'stance0002',1.989799035047029,3.95320359447688,4.657672160010018,8.524778144526694,1.5941740366391985,4.44217572513452,3.6713741884617175,6.436722632405553,flex,ext,ext,ext,ext,flex,flex,flex,0.001298645805478812
36,RIGHT,b'stance0003',b'swing0002',b'stance0002',b'swing0003',b'swing0002',b'stance0002',b'stance0002',b'stance0002',1.4648168347149895,3.786086501738396,4.474373644590288,8.379338786092575,1.4311765973304185,4.044162566226555,4.2849809434913855,6.496613584518492,flex,flex,flex,flex,flex,flex,ext,ext,0.001995561926515653
37,RIGHT,b'stance0003',b'swing0002',b'stance0002',b'swing0003',b'swing0002',b'stance0002',b'stance0002',b'stance0002',1.518462446201029,3.1725744948546004,4.475015746849308,8.044559365723853,2.095178172297597,3.6385303285571333,4.326569243774444,6.820814901760639,ext,flex,ext,flex,ext,flex,ext,ext,0.001798575677983363
38,RIGHT,b'stance0003',b'swing0002',b'stance0002',b'swing0003',b'swing0002',b'stance0002',b'stance0002',b'stance0002',1.3969722418421116,3.0189952191654568,4.319800456502562,7.973267406451069,2.5834425765735127,3.3705354059785066,4.325251738912941,6.882957216885871,flex,flex,flex,flex,ext,flex,flex,ext,0.0027361120865242385
39,RIGHT,b'swing0004',b'swing0002',b'stance0002',b'swing0003',b'swing0002',b'stance0002',b'swing0002',b'swing0002',1.12228310205735,2.5836207201723234,4.389406086156133,7.66091637622288,3.5988242990710897,3.418844498434176,4.326387096394075,6.821006214690246,flex,flex,ext,flex,ext,ext,ext,flex,0.0030744898894270473
40,RIGHT,b'swing0004',b'swing0002',b'stance0002',b'swing0003',b'swing0002',b'stance0002',b'swing0002',b'swing0002',1.1927957232099893,3.1829940159278354,4.4418308802011754,7.033353587856942,4.874215848666032,3.0376679389120804,3.959367961727719,6.797746761056062,ext,ext,ext,flex,ext,flex,flex,flex,0.001914925202684394
41,RIGHT,b'stance0004',b'swing0002',b'stance0002',b'stance0003',b'stance0002',b'swing0002',b'swing0002',b'swing0002',1.2252337006400962,,4.316656001687638,6.784496923669362,5.505630540083267,3.2318234769633705,3.8660365624781625,6.419127825344734,ext,,flex,flex,ext,ext,flex,flex,0.0028166759109253003
42,RIGHT,b'swing0005',b'stance0003',b'swing0003',b'stance0003',b'stance0002',b'swing0002',b'swing0002',b'swing0002',1.1681353625506368,,3.949389782631727,5.411298642322089,5.951456660228582,2.4140468175010277,4.252490462668274,6.88580149796513,flex,,flex,flex,ext,flex,ext,ext,0.003113436998138227
43,RIGHT,b'swing0005',b'stance0003',b'swing0003',b'stance0003',b'stance0002',b'swing0002',b'swing0002',b'swing0002',1.0588495337398998,,3.8447908226480667,6.06008305492906,5.722331800943932,2.7126348583177124,4.6883846181351965,6.75658162459642,flex,,flex,ext,flex,ext,ext,flex,0.0024876952258737635
44,RIGHT,b'swing0005',b'stance0003',b'swing0003',b'stance0003',b'stance0002',b'swing0002',b'swing0002',b'swing0002',1.1454383299465112,,4.103750127616606,6.139322010592124,4.643194287876967,3.055357651140062,4.76153864247363,6.724407223278099,ext,,ext,ext,flex,ext,ext,flex,0.003088154240306846
45,RIGHT,b'swing0005',b'stance0003',b'swing0003',b'stance0003',b'stance0002',b'swing0002',b'swing0002',b'swing0002',1.34399569705591,,3.855715970664162,6.794801234574258,3.9296765812848578,3.7264653239480285,4.545745058306829,6.979036360865738,ext,,flex,ext,flex,ext,flex,ext,0.0028031635615503405
46,RIGHT,b'swing0005',b'stance0003',b'swing0003',b'stance0003',b'stance0002',b'swing0002',b'swing0002',b'swing0002',1.8591002134111865,2.78358800864786,3.632102407956847,6.806676068474562,3.5421009541236814,4.556738613143011,4.267020691450619,6.509817575608693,ext,,flex,ext,flex,ext,flex,flex,0.0016985630216916365
47,RIGHT,b'swing0005',b'stance0003',b'stance0003',b'stance0003',b'stance0002',b'swing0002',b'stance0003',b'swing0002',2.0294754571229334,2.557485225306735,3.152237674530868,7.774005948861428,3.367348625048513,4.745757157402494,4.065186092364558,6.535060832746279,ext,flex,flex,ext,flex,ext,flex,ext,0.0011542268152585937
48,RIGHT,b'swing0005',b'stance0003',b'stance0003',b'stance0003',b'stance0002',b'swing0002',b'stance0003',b'swing0002',1.7432835551340966,,2.7808206151031665,6.819518029440437,3.7109115513717366,4.544248666004139,4.399787048521231,6.317337589538934,flex,,flex,flex,ext,flex,ext,flex,0.0008317671835144682
49,RIGHT,b'stance0005',b'stance0003',b'stance0003',b'stance0003',b'stance0002',b'swing0002',b'stance0003',b'stance0003',2.5957872482837394,,3.0322681960160542,7.033802071604507,3.0858387435543757,4.90083100958029,,5.846226317113611,ext,,ext,ext,flex,ext,,flex,0.001864675475635708
50,RIGHT,b'stance0005',b'stance0003',b'stance0003',b'stance0003',b'swing0003',b'stance0003',b'stance0003',b'stance0003',2.824907973369163,,3.0288830325216405,,,4.946063078993175,,6.2078072322912465,ext,,flex,,,ext,,ext,0.002302063923135344
51,RIGHT,b'stance0005',b'stance0003',b'stance0003',b'stance0003',b'swing0003',b'stance0003',b'stance0003',b'stance0003',2.877425298740253,,,,,5.110460618163611,,,ext,,,,,ext,,,0.006440848279924136
52,RIGHT,b'stance0005',b'stance0003',b'stance0003',b'stance0003',b'swing0003',b'stance0003',b'stance0003',b'stance0003',3.319520798844695,,,,,5.1727749739820155,,,ext,,,,,ext,,,0.0026916135763986842
53,RIGHT,b'stance0005',b'stance0003',b'swing0004',b'stance0003',b'swing0003',b'stance0003',b'stance0003',b'stance0003',2.49416453938392,,,,,4.584033382822806,,,flex,,,,,flex,,,0.0020171510038113506
54,RIGHT,b'stance0005',b'swing0003',b'swing0004',b'swing0004',b'swing0003',b'stance0003',b'stance0003',b'stance0003',2.4992235816069868,,,,,4.7223652865065775,,,ext,,,,,ext,,,0.0018151725523353275
55,RIGHT,b'stance0005',b'swing0003',b'swing0004',b'swing0004',b'swing0003',b'stance0003',b'stance0003',b'stance0003',2.5647748881836856,2.3396067930967246,3.542129040680888,6.504577149898224,3.6052884507607583,4.480992768005075,3.696816980174344,6.937986613763937,ext,,,,,flex,,,0.0015789693818681727
56,RIGHT,b'stance0005',b'swing0003',b'swing0004',b'swing0004',b'swing0003',b'stance0003',b'stance0003',b'swing0003',2.1739155597189357,2.314701818315657,3.7448516322026535,6.5776073522959875,5.41277808454148,4.190856602072945,4.048330129766956,6.990514313811038,flex,flex,ext,ext,ext,flex,ext,ext,0.0007198875867607657
57,RIGHT,b'stance0005',b'swing0003',b'swing0004',b'swing0004',b'swing0003',b'stance0003',b'stance0003',b'stance0004',2.2084270276198206,2.2103763318267524,3.778425650804449,5.578454092725759,5.430721291133754,3.90665905112317,4.151811527993406,6.557460794632328,ext,flex,ext,flex,ext,flex,ext,flex,0.0023495065749109295
58,RIGHT,b'stance0005',b'stance0004',b'swing0004',b'swing0004',b'stance0003',b'stance0003',b'swing0003',b'stance0004',2.013895946025386,1.9761079300897562,3.541172964947517,6.053153703685261,5.80215274487207,3.83499647362466,4.168748937634463,6.503048074634186,flex,flex,flex,ext,ext,flex,ext,flex,0.0011174048192914717
59,RIGHT,b'swing0006',b'stance0004',b'stance0004',b'swing0004',b'stance0003',b'swing0003',b'swing0003',b'stance0004',1.5215505596949677,2.0345493634736163,3.765713140082414,5.319031318038259,5.423129011790982,3.972108829453003,3.5066975784683674,6.649167839274078,flex,ext,ext,flex,flex,ext,flex,ext,0.0021633337614960137
60,RIGHT,b'swing0006',b'swing0004',b'stance0004',b'stance0004',b'stance0003',b'swing0003',b'swing0003',b'stance0004',1.7708291182365543,1.5740269009719152,2.822109725683181,4.917189897961473,5.40223863421441,3.2882696541482015,2.4219365547724894,,ext,flex,flex,flex,flex,flex,flex,,0.001792519516007757
61,RIGHT,b'swing0006',b'swing0004',b'stance0004',b'stance0004',b'stance0003',b'swing0003',b'stance0004',b'stance0004',1.9719793795055125,1.2129890126875906,2.8201106103616658,5.027815450957469,5.344088695189221,3.4260627431646506,2.622319045176398,,ext,flex,flex,ext,flex,ext,ext,,0.001095847000996286
62,RIGHT,b'swing0006',b'swing0004',b'stance0004',b'stance0004',b'swing0004',b'swing0003',b'stance0004',b'stance0004',1.964879101250407,1.2311631280540036,2.5730891801463907,5.917232064363832,5.6024932407918975,3.185020899233708,3.370761486202473,6.111914488729081,flex,ext,flex,ext,ext,flex,ext,,0.0020207320041033595
63,RIGHT,b'swing0006',b'swing0004',b'stance0004',b'stance0004',b'swing0004',b'swing0003',b'stance0004',b'stance0004',1.6071065684198917,1.3845405603696106,2.7832374673117193,6.254530640074431,4.993787345979069,4.24961591226464,3.4439548884306057,6.413149185222625,flex,ext,ext,ext,flex,ext,ext,ext,0.003524040959413389
64,RIGHT,b'swing0006',b'swing0004',b'stance0004',b'stance0004',b'swing0004',b'swing0003',b'stance0004',b'stance0004',1.710644871022401,2.5014683019321398,2.8176284502983147,5.430770454901325,5.098373472597516,3.9497927722439696,3.556079008392444,6.655892750520777,ext,ext,ext,flex,ext,flex,ext,ext,0.0019607336605658152
65,RIGHT,b'swing0006',b'swing0004',b'stance0004',b'stance0004',b'swing0004',b'swing0003',b'swing0004',b'stance0004',1.6288543778469966,1.106226053921754,3.1506349491052497,5.838066060667837,5.193201508111086,4.304714624707772,4.265810481326729,6.895072919660493,flex,flex,ext,ext,ext,ext,ext,ext,0.0011562105678172955
66,RIGHT,b'swing0006',b'swing0004',b'stance0004',b'stance0004',b'stance0004',b'swing0003',b'swing0004',b'swing0004',1.707831610793508,1.8038855184663012,3.3521139695885367,5.950618595792671,5.025583146447876,4.364125095922228,4.764059342087574,6.473038758435376,ext,ext,ext,ext,flex,ext,ext,flex,0.002122394503932473
67,RIGHT,b'swing0006',b'stance0005',b'stance0004',b'stance0004',b'swing0005',b'stance0004',b'swing0004',b'stance0005',1.7871491842648888,1.7409673184418406,3.188389440247534,6.277401409021233,5.142785593976278,3.7184582606994896,4.855424425327735,6.881749854099345,ext,flex,flex,ext,ext,flex,ext,ext,0.0016275832554993883
68,RIGHT,b'swing0006',b'stance0005',b'stance0004',b'stance0004',b'stance0005',b'stance0004',b'swing0004',b'stance0005',2.292979030009069,2.35829486115161,4.316402936222154,6.595500208429708,5.225947845675443,4.2785689596641,4.633839540772745,6.925843402485817,ext,ext,ext,ext,ext,ext,flex,ext,0.0018155758108519579
69,RIGHT,b'swing0006',b'swing0005',b'stance0004',b'stance0004',b'stance0005',b'stance0004',b'swing0004',b'swing0005',2.6294527966234065,2.4594731348019074,4.426184004860675,7.164247620074797,5.411553668772497,4.932379168268974,4.6565161475105645,6.855768199938034,ext,ext,ext,ext,ext,ext,ext,flex,0.002355511476280189
70,RIGHT,b'swing0006',b'swing0005',b'swing0005',b'stance0004',b'stance0005',b'stance0004',b'swing0004',b'swing0005',2.990930834394779,2.779942360350407,4.323152637946772,6.4393353232765085,3.990491708131659,5.065001358465696,4.172690179135023,6.714223385314903,ext,ext,flex,flex,flex,ext,flex,flex,0.0022278649393649157
71,RIGHT,b'stance0006',b'swing0005',b'stance0005',b'stance0004',b'stance0005',b'stance0004',b'swing0004',b'swing0005',2.711282063169889,2.671461405654767,4.190017236046948,6.404136068041476,4.994307468914992,4.78043156576307,4.298356550629178,6.824778036470913,flex,flex,flex,flex,ext,flex,ext,ext,0.0021728124469541947
72,RIGHT,b'stance0006',b'swing0005',b'stance0005',b'stance0004',b'stance0005',b'stance0004',b'swing0004',b'swing0005',2.6512533107350045,2.630212973777558,4.184079277216886,6.656029289626085,4.764920083283746,4.363047825790738,4.130284621932406,6.646298360167045,flex,flex,flex,ext,flex,flex,flex,flex,0.002418818422505645
73,RIGHT,b'swing0007',b'swing0005',b'stance0005',b'stance0004',b'swing0006',b'stance0004',b'swing0004',b'stance0006',2.7547851928082516,2.3702272013401307,4.065101394180148,6.5641007503006765,4.459426277366772,4.486620711409461,3.914923793833085,6.490445957259169,ext,flex,flex,flex,flex,ext,flex,flex,0.000992136958002233
74,RIGHT,b'swing0007',b'swing0005',b'stance0005',b'stance0004',b'swing0006',b'stance0004',b'stance0005',b'stance0006',3.1071167201304157,2.4381693304125664,4.082663946283733,6.952237908597649,4.933700818643892,4.297275598952322,3.8347678667732565,6.790903417318514,ext,ext,ext,ext,ext,flex,flex,ext,0.0015665154621440653
75,RIGHT,b'swing0007',b'swing0005',b'stance0005',b'stance0004',b'stance0006',b'stance0004',b'stance0005',b'stance0006',2.8378142361045473,4.126133461688815,4.132854420174786,6.734108543458704,4.461884990793085,4.456906660213086,4.407216108359058,6.285326695145874,flex,ext,ext,flex,flex,ext,ext,flex,0.0007097812225652228
76,RIGHT,b'stance0007',b'swing0005',b'stance0005',b'stance0004',b'swing0007',b'swing0004',b'stance0005',b'stance0006',2.5680855188837604,3.79840410224913,4.30865248477633,6.956666707035701,4.0983162341166715,3.9789080913445867,4.202324279756581,6.18523423767067,flex,flex,ext,ext,flex,flex,flex,flex,0.0010597692027573729
77,RIGHT,b'swing0008',b'stance0006',b'stance0005',b'stance0004',b'stance0007',b'swing0004',b'stance0005',b'stance0006',2.4298536281455916,3.9639965524014436,4.494035639148812,7.092380116854371,3.99489004415274,3.691774536973786,4.168136352891256,7.161548671277376,flex,ext,ext,ext,flex,flex,flex,ext,0.0018467478418158457
78,RIGHT,b'stance0008',b'stance0006',b'swing0006',b'stance0004',b'stance0007',b'swing0004',b'stance0005',b'stance0006',2.43725486717068,4.452296975915107,4.55221474690583,7.6450323301185055,4.705963661509852,3.2963213156781714,4.514033166101896,7.382469467338245,ext,ext,ext,ext,ext,flex,ext,ext,0.0015380554802547563
79,RIGHT,b'swing0009',b'stance0006',b'swing0006',b'stance0004',b'stance0007',b'swing0004',b'stance0005',b'stance0006',2.6122155922732397,3.375314181469068,4.362299893375953,7.66563114444382,4.60817302547662,3.7713098974849517,4.664396480883456,7.121772541410436,ext,flex,flex,ext,flex,ext,ext,flex,0.0025638462095863217
80,RIGHT,b'swing0009',b'swing0006',b'swing0006',b'stance0004',b'stance0007',b'swing0004',b'stance0005',b'stance0006',2.425332555346809,3.7485370818612465,4.170969134510616,7.9123362882935515,4.526517606661461,4.054584189126124,5.1298160726316135,7.460013981146917,flex,ext,flex,ext,flex,ext,ext,ext,0.002052108798038728
81,RIGHT,b'swing0009',b'stance0007',b'swing0006',b'stance0004',b'stance0007',b'swing0004',b'stance0005',b'swing0006',2.1997489462293878,3.972525987596397,4.61033253392245,8.375809355690345,4.303431311690355,4.511256499304578,4.991105449000691,7.258866729381312,flex,ext,ext,ext,flex,ext,flex,flex,0.0016664984241725807
82,RIGHT,b'swing0009',b'swing0007',b'swing0006',b'stance0004',b'stance0007',b'swing0004',b'stance0005',b'swing0006',1.9085720702506825,3.932337491449431,4.447394806320941,8.393829551544217,4.215717751607862,4.741319890244464,4.910019213134814,7.235624296650058,flex,flex,flex,ext,flex,ext,flex,flex,0.0018041220839080808
83,RIGHT,b'stance0009',b'swing0007',b'swing0006',b'stance0004',b'stance0007',b'stance0005',b'stance0005',b'stance0007',1.6116341637198366,3.6262057835858603,4.731088014286968,8.079411128128513,3.787923390914475,5.218011884048945,4.61553736384773,6.70061373714086,flex,flex,ext,flex,flex,ext,flex,flex,0.0025669436917718515
84,RIGHT,b'stance0009',b'swing0007',b'swing0006',b'stance0004',b'stance0007',b'stance0005',b'stance0005',b'swing0007',2.0971747943548866,3.9452382537915267,4.186197669358389,8.44551626373504,3.4822675796747222,4.807222974534616,4.476026846983825,7.192158719958801,ext,ext,flex,ext,flex,flex,flex,ext,0.0028099593500098045
85,RIGHT,b'stance0009',b'swing0007',b'swing0006',b'stance0004',b'swing0008',b'stance0005',b'stance0005',b'stance0008',1.535243921587728,4.220568862309272,4.419584394853591,9.082289476168613,3.6169905736033927,4.727938323551493,4.874372616938014,7.4451413621608955,flex,ext,ext,ext,ext,flex,ext,ext,0.0020873794067326713
