,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.352327726697439,13.423567848684822,12.385556623092485,11.312544778788261,8.398816183890588,12.065337309809998,10.247156454081978,19.66410511125706,ext,ext,ext,ext,ext,ext,ext,ext,0.008219323672495395,3.1216319670574872,10.25497600274824,4.907631236461704,9.143667718637673,3.991685316718264,8.673627499600064,4.540846470572639,6.77180941238067,1.345999180756437,7.422046584115522,2.719751134988059,9.34610803172394,3.0586652716441156,7.536386753063383,7.664989458242591,12.026547376010097
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.974089355887111,13.466929992736295,12.153934835210412,11.52797261001509,7.6860903958151034,12.141896939970353,10.627181462330253,20.110516015114378,ext,ext,flex,ext,flex,ext,ext,ext,0.006713040371315729,2.9085071931708533,11.563321323147017,5.677789795495068,8.051643767916788,4.22832530234696,8.0249906621628,4.772926795907986,6.755248313503765,2.3494682063305374,6.030330489899874,2.262758401542805,10.493321941521346,3.1221026777006715,7.888463146110147,7.745533385851674,12.370331207372796
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.57819802574171,13.32948991775533,10.840937260900326,13.090599232796578,10.261611049064811,11.71467785538546,12.107590500828938,19.490819341424473,ext,flex,flex,ext,ext,flex,ext,flex,0.00725291268574175,3.5619508438496763,11.926088859290733,4.512777641911041,9.267259085010211,3.3792243473203283,7.489029920778854,5.540101593186371,7.587295029104049,1.773855681130401,9.332047038308898,1.4084624696836647,10.794803681346302,4.216394816718857,8.337514070560657,6.422458407237138,13.20921305375637
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.721005615440829,13.43291865052201,10.32521581345988,13.564912877475852,10.966055034724983,12.45381491330783,12.713657625574637,19.01940179325387,flex,ext,flex,ext,ext,ext,ext,flex,0.0067986353419643795,2.972051142440773,11.21486132058206,4.628625126284609,9.507426820059738,3.483668898688991,6.967295416793,5.233639150498913,8.356544855263387,1.6494826945370666,9.525319052885486,1.4487099304409334,11.431308559901769,3.7721139723115473,9.538823723554867,6.896285306152117,12.293747698116048
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,13.759365794165577,12.835722766064105,11.136814532896773,15.375197322808052,10.115357864967898,12.305187159100768,12.363380425975624,19.118160546257542,ext,flex,ext,ext,flex,flex,flex,ext,0.007925211829227318,3.792814327739083,10.700648798736637,4.333656284385699,9.53430137456603,4.103632601760959,7.067134068630102,5.933621938899887,9.457971810458321,1.708766015011735,8.629270275401902,1.2798215793327923,11.642882974267525,3.5556392821018994,9.508189559639845,6.731080341480407,12.507185321679865
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'swing0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.853289102204673,11.481247212408613,11.056221891190416,16.04259087201081,,11.647225790392632,13.891109348695617,18.823934067026205,flex,flex,flex,ext,,flex,ext,flex,0.007027951265686989,4.308812369498369,9.502209094750343,3.4534843737680605,8.982062779698593,3.7526743648295238,7.303968505671309,5.57584169445577,10.487399237065741,2.1987323384366073,,1.7177033543446345,10.966652645697131,3.710612807138416,10.484051885939623,6.269621535714185,12.730753792903506
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'stance0001',b'swing0001',b'swing0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.378123620953607,10.50239931742637,10.679385491412253,16.930571011623964,11.64053037726051,9.326366413650518,13.681679885895468,17.68317118961733,flex,flex,flex,ext,,flex,flex,flex,0.0058010951007766865,4.550181975556622,8.498392513032538,2.910822138160125,8.28996545745024,3.6861703249189084,7.060855964515202,5.894724306409644,11.075437734381651,2.2750568504914814,9.848191809335981,1.2880438555705327,8.885463093743128,3.8314383480669565,9.897547400200743,6.210586235252193,11.572994969299266
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'stance0001',b'swing0001',b'swing0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.526255416241765,,10.929325481220983,18.2462568701494,14.23688782598782,8.777087148931134,12.291898510873745,17.057921395454244,ext,,ext,ext,ext,flex,flex,flex,0.0069176596919657204,5.39501073504503,7.641466114588255,2.4292038492033154,,3.1988814118878603,7.945166602641204,5.928683556071008,12.376263193844531,2.5318893100974798,12.097424966313742,1.7670308084941142,8.584963512103862,3.645151757155571,8.654372984651038,5.848568704909457,11.23438496492156
9,RIGHT,b'nan',b'nan',b'nan',b'nan',b'stance0001',b'swing0001',b'swing0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,11.586980249557014,,11.434511663448694,19.215323246697203,14.221146095851983,7.993707714491626,10.868008873620768,17.513951953977347,flex,,ext,ext,flex,flex,flex,ext,0.007900291339789731,4.444415832730714,7.6153997368064665,2.2374621275722837,,3.451501346893578,8.470483790207666,6.664291538746492,12.65164674431023,2.3746768615456846,12.114956460156415,1.4243960322266542,7.814356052992171,3.128359431413224,7.782525615994724,6.044585036609452,11.490117482644028
