,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,3.300909499248667,3.9495365405652807,5.526005309181186,8.880503417242089,4.36947850553029,2.945498952258871,4.153483973188928,6.621073720743178,ext,ext,ext,ext,ext,ext,ext,ext,0.00017840332741209504,1.187486216575562,2.1457099591536544,1.3805104865703792,2.570474353582503,1.6271860025917373,4.037857753195246,3.270529584460246,5.610034442177558,0.6650054260793344,3.84716246638278,1.0888981623964367,2.0969977739841332,1.5302228128474382,2.628916749957872,2.229703723477349,4.391594224726246
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2248586059943665,4.139787337082003,5.70728071419393,8.899636423119318,4.799706377769632,2.8857467628108093,4.226282455604717,6.886189804393256,flex,ext,ext,ext,ext,flex,ext,ext,0.0005630225902179865,1.278508953241508,1.9735069279113884,1.465175290959897,2.6746375046375546,1.5811747902658406,4.230271670044726,3.4182216859355052,5.4814273507133136,0.8169714238275307,4.093623520708939,1.160758961449553,1.961261554689796,1.5246116431447867,2.7138498732794267,2.4039677251257694,4.485426468259762
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1230147112248647,4.254860843279044,5.555811537995286,8.982281106266457,4.695055565683764,2.9755417168247953,4.4501542135927465,6.735574277973463,flex,ext,flex,ext,flex,ext,ext,flex,0.0005883807109058257,0.7611476794188141,2.400066855771412,1.483983029339828,2.770977876714093,1.6907589126667721,4.009100138934128,3.1794210270750103,5.803391964699924,0.650664691659258,4.1821182149997504,1.038014435930799,2.199170095624062,1.5893969706901052,2.8647020003803636,2.191614505523108,4.547136718335292
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.288634351583516,4.182817703218907,5.7313718033192345,8.843550541590231,4.568542987719551,3.1893008030234307,4.240339519497017,6.700474711466626,ext,flex,ext,flex,flex,ext,flex,flex,0.0005919299993001132,1.255080803845855,2.045058508518393,1.4261121962306715,2.7577616061776884,1.6268442380172812,4.237260182174773,3.4481390210893808,5.397652116040241,0.6861369829583038,4.004068882346371,1.1994607789805947,2.2083588815266157,1.5112720098537757,2.7417677214592437,2.340948215489082,4.364583149201052
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1701250882627554,4.147484726610697,5.718980316107231,8.888759435228936,4.419822257884867,3.2072636849075806,4.227132085375891,6.714009406466972,flex,flex,flex,ext,flex,ext,flex,ext,0.00015480716937652138,1.1878087272649211,2.005443053825454,1.441761125811471,2.7057341786781137,1.6405100738954967,4.198349346043236,3.352728988331442,5.537043239530045,0.6543710485023388,3.905706489913508,1.1103614265946342,2.333399912622086,1.4919649606356102,2.7418310118063283,2.2723844764546137,4.446110357695744
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.126666157898721,4.121021339238934,5.652927062726812,8.918426541421322,4.320789601598223,3.3440729711448633,4.256875772271634,6.72014346543335,flex,flex,flex,ext,flex,ext,ext,ext,0.00021674482559104304,1.140606598945431,2.017861803607962,1.4609604946410462,2.660565463046683,1.6460487468908938,4.1214440593442045,3.2214734262783886,5.69770443326116,0.6132466465624375,3.8691896145433877,1.1556478236136112,2.4265880765564853,1.5155493323329188,2.7460815753603165,2.1885711698481733,4.5319198098473965
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.280334278318656,3.8592488269507386,5.733420779481608,8.868357445083282,4.588305449551273,2.9911783143834723,4.2523762971181105,6.830477329501618,ext,flex,ext,flex,ext,flex,flex,ext,0.0003415486643404173,1.185751533543024,2.1029686705134965,1.3799157855043753,2.483514331536361,1.6100795467167293,4.257874550204148,3.51778717013459,5.35144836893329,0.6496145111543532,4.02503742564766,1.1694752846562941,2.0417615254614474,1.4642567168399714,2.805018918973596,2.3362545372906904,4.500287260019256
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0944174376827935,3.8780472957663745,5.614214936307302,8.859100070635229,4.23404412686466,3.3623599879645996,4.175621331493032,6.659967134779529,flex,ext,flex,flex,flex,ext,flex,flex,0.0002774504687742669,1.0284703137142985,2.0766281064007464,1.4484958683237321,2.4296271864976826,1.6600049288928698,4.08912377031145,3.1260086947322865,5.735599650652925,0.43789207146764286,3.916673784458798,1.0959723751613202,2.468262483683485,1.472725450155965,2.7062779313183394,2.0222400902924784,4.638237909978109
9,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2404540559845154,3.836127299227706,5.696902905834565,8.842043618859927,3.959424057949393,3.3660759552392134,3.8501278402428984,6.7023926125878175,ext,flex,ext,flex,flex,ext,flex,ext,0.00015338531943100476,1.124033350022661,2.126130089261941,1.4196909472707615,2.4164692143800734,1.6331234186001935,4.169984750654636,3.375995033731202,5.466254904113384,0.5161700554875297,3.5403946045540504,1.1969303149251262,2.357277877381974,1.3468711332544523,2.5069265871833886,2.1344199774252157,4.568020973042951
10,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.18943835135757,3.7595902941337243,5.644801536495433,8.867378148532403,3.8707185928971803,3.4788530783935907,4.052648500196634,6.621866981645572,flex,flex,flex,ext,flex,ext,ext,flex,9.791901512200209e-05,1.121995613252641,2.0834709778598657,1.3603685210751841,2.401032713964919,1.590738373560646,4.171005489630947,3.2990581509123964,5.570053378478744,0.42665189415679705,3.5616713720429742,1.1562647092945055,2.5174104674611177,1.3919976505207514,2.667802805737461,2.062337892955776,4.559816449737245
11,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,3.2706165514798586,3.857180351219363,5.519620554549815,8.806696263272359,3.7708913937797077,3.610541067860064,4.055818089892911,6.540881396235764,ext,ext,flex,flex,flex,ext,ext,flex,0.00022583142131338808,1.1212150696903818,2.160681228460307,1.3094419112357358,2.5489179855026904,1.650065738799035,3.9974571455626315,3.244663057851916,5.563330376879704,0.42569520487372614,3.4096622382092607,1.1953192076768793,2.5832657416175318,1.3654556474028319,2.696812324186689,1.9575173497701848,4.586664310258924
