,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.219889796138414,3.7149738479414127,8.871974140353204,8.47379239223395,7.9456290174668585,6.9236198269778795,6.001717826698481,11.656678910985947,ext,ext,ext,ext,ext,ext,ext,ext,0.009095030468145296,3.0040610522346474,8.245244737530804,1.005701097634539,2.709337096169465,2.7220800795621494,6.161077197478958,4.487196320694799,3.990133867584409,2.9050392899663433,5.0845026934181705,2.1545290789842566,4.802096334520099,2.3104653311509784,3.919984747983154,4.638286797972443,7.020888075810763
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.7471846865798,4.056237244891185,8.110047427503158,9.599240908000148,9.830784836639419,6.797184604506095,6.917282561402807,10.214458500680362,flex,ext,flex,ext,ext,flex,ext,flex,0.0060930989424683325,2.98032188785942,7.779561493981852,1.6466465438561866,2.435434072704544,2.5212352606053163,5.646684315321296,4.2091459757789655,5.392220336282922,3.1391959576935027,6.821141975468106,2.0901811325929085,4.713152547664125,2.537811447986479,4.835912154319482,4.0654478919097246,6.156639744288099
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,10.050686444888067,4.780629112547298,8.374718558318058,9.126819942669226,9.688458043051124,6.000073153130087,6.251490615102842,12.045115885527368,flex,ext,ext,flex,flex,flex,flex,ext,0.004969190590746461,2.320932496396146,7.7337550153507575,1.1716252369343585,3.707021021362292,2.6474255939915707,5.790310590205397,3.754267008559346,5.4008182602819135,2.9256956511843817,6.797561902116204,2.0190163158003016,3.99688703711885,2.2828430396907846,4.091329341151402,4.355069420878519,7.693828226919784
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.877037627695435,5.972194407842519,7.588274617292309,9.551686446400906,11.55862889257189,5.912744911777737,8.05592704675149,11.714819539408758,flex,ext,flex,ext,ext,flex,ext,flex,0.005480862659245788,2.8457722659199995,7.050660742185534,0.7832447643653021,5.558122767626907,2.3170290654175383,5.307889930313312,4.170711021128393,5.385086824054288,4.102691945664299,7.475416046578546,2.066730150308282,3.8540531012735273,1.8844288756113188,6.4900546629297935,4.138951037612796,7.5949696467702665
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.801133399677246,5.86002148791956,6.809563780817976,9.703644084387443,12.561493448675314,4.7064714873680735,8.085104318615658,9.139716762753597,flex,flex,flex,ext,ext,flex,ext,flex,0.005629702723687722,2.5527850641208,7.282321112205944,1.0369389849581299,5.078586231523881,1.9037261291382988,4.956578089996695,4.125228117545284,5.584847838107869,4.538329005320192,8.03194723999464,1.8440081457742918,2.9111708837832198,1.8503864878729404,6.367463377367646,4.055876172039637,5.20183573386441
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.557051573518216,4.847870587731856,7.701335701623958,11.234918415873508,11.451908517271963,3.9662796017849757,7.75573729758703,12.904284269253747,flex,flex,ext,ext,flex,flex,flex,ext,0.007204176333788614,2.2576756885704024,5.302135566962987,0.7314464883459436,4.456428879548039,2.312944110409132,5.464722468179368,4.435443265301081,6.800133565019266,3.840432410913346,7.615755803207344,2.5989516327742566,1.6161929280067373,2.4858320700336107,5.290829859613425,5.3596789076655735,7.568955042408502
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.156780957586825,4.723191681579861,4.612117402134903,10.988366848595776,13.404313330087959,,8.080996500454242,10.470914103895176,ext,flex,flex,flex,ext,,ext,flex,0.006020032365770728,3.2981138324959107,6.862877522709606,0.2967260959433394,4.587490181078042,1.1911823772531882,3.474076353487144,2.73632414174784,8.265230891920698,5.612196932446692,7.870014589023335,1.607042495025783,,1.3886190767385178,6.710424746120072,4.0089449489239986,6.542527421234866
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.956913519947725,3.5503588571702314,,12.5058129684066,12.76278345791904,,7.9211014208490695,11.676933880212006,flex,flex,,ext,flex,,flex,ext,0.008137286280120597,1.7257104899608886,5.256644996827884,0.566449919682529,3.8104730184354128,1.2654115083580681,,3.0150862215075027,9.490771819945431,3.161959984632035,9.605901268300029,2.0844925969690613,,1.8765147257569907,6.13845274558954,4.157285337803794,7.544464984016539
9,RIGHT,b'nan',b'nan',b'swing0001',b'nan',b'nan',b'swing0001',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,9.718293533924166,,,12.290684738227942,13.617267934423259,,8.832604860866844,10.206022498316239,ext,,,flex,ext,,ext,flex,0.007521312412147367,1.119504305900912,8.680608561141511,0.7677655022436449,,1.6747846833848903,,3.3063475335698405,9.013502723690653,3.651674031268783,9.975948426828351,2.119388364780336,,2.0932612368203647,7.001194479955929,3.974453745762834,6.3466586159599485
