,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.119285738181278,2.9814471078311926,4.7708046052995625,9.4252844414506,7.928996732073216,6.687833097166157,7.060274599402488,7.023830919978032,ext,ext,ext,ext,ext,ext,ext,ext,0.0033009905475939794,2.0316101189487394,6.091469432751286,1.502598247541515,1.5562678485596633,1.7472384100677634,3.095943155345397,3.4908221672993984,5.96005890460467,1.5573534844483663,6.605328823364009,1.817981362847441,4.9272018131311714,2.5227071610062897,4.5582983688022995,2.5327197680241094,4.58940351705816
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.087270598703196,2.4608621986883414,4.218292189307808,10.227497512689451,,5.098388474194312,7.483204424186881,7.702012167909188,ext,flex,flex,ext,,flex,ext,ext,0.0025088684699711896,2.554434471854701,6.53849901853989,0.944062934362971,1.5365191819920039,1.2488309679332592,3.0259876863779747,3.5179222375425585,6.710023006597329,1.5030935510216596,,1.978660681729993,3.1466228779448353,2.3462268076164956,5.185544676749528,2.668524223009314,5.123778441230677
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.396582198879155,1.6809984945557375,3.747298458936035,10.424858892658962,,4.8855601685112795,7.709728237665899,8.03010485211481,ext,flex,flex,ext,,flex,ext,ext,0.0026915573323474467,2.222122270428733,7.213681698452993,0.5640957645075486,1.2935463315150029,0.9765222412310152,2.8091847954320377,3.3833514146178265,7.041519859072377,2.0407222149660837,,2.05252856707851,2.883285466576112,2.071389283240571,5.763824440858129,2.82481833637415,5.339278402906209
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.15898104216742,2.9109271710283675,4.885000211082697,9.610473724999986,6.961442543951588,5.755422900955416,7.0423403413359935,8.358377226356517,flex,ext,ext,flex,,ext,flex,ext,0.005131279917045466,2.500664138365653,6.683281760728104,0.9254752660406943,2.052099564193192,1.7716982032699933,3.1146346685991464,3.795856659281455,5.826917906191081,2.344494297967582,4.892482967485423,2.3361305092695197,3.4561328368733957,2.4702104194354044,4.804790028170434,2.8572036937627816,5.5390650064183236
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.599985491792294,2.191334616979938,4.335726260548431,9.354352490047415,,5.874078463846616,7.17470784640397,7.797171927009307,flex,flex,flex,flex,,ext,ext,flex,0.0014435584465914914,1.7014070849082052,6.91103312334019,0.9504285690948258,1.2818836564268257,1.5587509015144951,2.794448807209726,3.5559617451036636,5.801180200195054,2.2454677499507936,,2.2041367794988047,3.750416992109853,2.4348148596244155,4.947920631202765,2.647208485057426,5.17699993015212
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.2366286653842424,4.593359780009079,9.406127694065717,6.982503113540002,6.990469298534909,7.188796987031768,7.4230561862661615,,ext,ext,ext,,ext,ext,flex,0.0014073046336402742,1.7852757936332104,,1.0504116139897584,2.2395639224078083,1.6503346830760814,2.9789724314605532,3.692346186301378,5.714649688708355,2.228023382972064,5.1163322113116205,2.0759055939828412,5.008323293974364,2.3990797457224216,4.905592791349538,2.446012084903341,4.9961162019792775
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.042204629243892,3.608766026269065,5.424498739310069,8.604275891608884,7.750761434032089,7.11197883352245,7.6724823907569935,6.855093417143773,,ext,ext,flex,ext,ext,ext,flex,0.0028618091843571835,1.9377440587703156,6.106332945222087,1.2817887034670572,2.337343061156582,1.7543361473837487,3.7927166472778886,2.9831064766861926,5.622812711474346,1.5042293175163848,6.519672959077968,2.2334631277625925,5.069270851957894,2.3831542715627303,5.412848382137378,2.077079567617542,4.807784757293485
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.224228527773521,2.3967100983508898,3.6888602608204155,8.831774418404564,8.977149573530015,6.462696952622574,7.990325712342418,6.859219559793208,ext,flex,flex,ext,ext,flex,ext,ext,0.0015202051373059092,1.414989334218309,6.823992674396306,0.773440403803374,1.6261026093897692,0.808569319567732,3.1691279741524268,1.5460102276474867,7.338627554370944,1.971935425136938,7.1454278453304285,1.807440694380524,4.925642626132738,1.8640509703940866,6.139505937171006,1.5718159709199206,5.362597763350362
9,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,7.1401773636069095,,,6.992202725700648,7.221779260526206,,,,flex,,,flex,ext,0.0014861622817645779,1.030047572431652,,0.2244869724555193,,0.45169948194623344,,3.761193700256933,10.818559980960812,0.3854058626229322,,0.9296586550219862,,0.5097156353051747,6.938970902842273,1.947194143169086,9.164839891346029
