,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.501300133275677,8.827758205127488,17.974094527413058,14.171203650445207,10.322708548528247,8.606486268026545,6.436202898592624,17.736783733930203,ext,ext,ext,ext,ext,ext,ext,ext,0.009701163513621783,2.956350848289609,5.896134285771185,2.474797588930354,6.77904716719679,4.962500263949912,13.223757066251228,7.366164839891228,7.103042614120322,4.194803311427081,6.504264133686375,2.8538819664236375,5.842433906907341,1.2846600863280586,5.153656535454649,7.431543270387735,10.317916070518889
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,8.660745564661738,6.739938013888499,16.891604891463963,15.302823736753053,10.821128023982528,7.563836089333113,8.587012845196755,19.557641579275735,ext,flex,flex,ext,ext,flex,ext,ext,0.014738545218876504,3.4185451008307695,5.436462831630538,2.1307090477954778,4.974038108584934,5.3951921824082705,11.652403585304693,7.738505389997346,7.689736688762212,3.4539916102531816,7.42556996869127,1.45592944776325,6.112096058570998,1.3209690369290268,7.267388629443077,7.638068711321317,11.96112083665982
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.698276004201297,,11.388708441780324,13.518805014202355,10.805812564926061,8.861856492031604,8.631717550098893,19.115884150686522,ext,,flex,flex,flex,ext,ext,flex,0.007868448072535734,3.2519088066033772,8.950700146354237,2.0758430585107597,,4.798722857640928,7.837727888898282,7.2731710662746165,6.494329989018456,3.374322098328671,7.434807402529431,0.7517266585438733,8.262159241167447,2.015398086723013,6.898454222481014,8.251727636374019,10.866596330696021
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.733055587049366,,12.42170398415485,14.495254149824742,8.937838018947192,9.191088428027705,10.30209136593414,18.578502275472623,ext,,ext,ext,flex,ext,ext,flex,0.010405383738614498,2.770010350009185,10.620887987216026,2.003215996507453,,4.965774275796796,8.547155534324911,6.705883502572071,7.896856408746885,2.7125689453271513,6.274192552871678,0.7502664798784265,8.794604016532755,3.0696765906007144,8.153013063574427,7.523888384779367,11.070824699876182
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.222829374822384,8.116158969221631,12.330366641852622,15.523800844553909,8.801089283792367,7.84914840299832,9.655572778141083,19.495235259764982,ext,,flex,ext,flex,flex,flex,ext,0.010431248898129795,3.376956650268188,9.917900259713141,1.8909441017034865,8.110030025949547,4.328880504880836,8.592560469184605,6.043162300537437,9.487363008153647,1.2807232219244726,7.76340536850412,1.2780231930490487,7.387604631897257,3.00306249683319,7.378992272936508,8.307432753849056,11.253840190903684
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.922085597757027,6.663470817959797,12.468264991018586,15.936842205869656,8.979386142226925,6.8654393764783945,11.1802831354772,19.092948900897788,flex,flex,ext,ext,ext,flex,ext,flex,0.010411276299131762,2.43625630410042,9.541468777762068,2.733520355462434,5.268441687187357,4.121054486922848,9.07220250335106,6.270109261431951,9.67032088332798,1.8012949624188865,7.322942450454687,1.8289818043402737,5.812639145047363,3.9320061744800303,7.606856244900134,7.928283473054646,11.256917978895306
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'swing0001',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.09837236509162,9.673907342538692,12.26424636967343,16.300797334117288,9.512125567491312,7.890612921265659,13.58887931475494,18.888025527751324,flex,ext,flex,ext,ext,ext,ext,flex,0.00967489305681814,2.6326013666157597,8.608851207564916,2.275375777135582,8.97655361858733,3.861595182124296,8.77079673175097,6.156489118195399,10.239704796385068,1.9590105647456613,7.6246041450178925,1.8134045699393238,6.237979399858768,4.584863253181389,9.31450468722847,7.4787800385050645,11.580950195019323
8,RIGHT,b'swing0001',b'stance0001',b'nan',b'nan',b'nan',b'swing0001',b'swing0001',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.684392363920983,10.372918502925605,10.45185921557441,17.465886937148525,10.634901071451573,8.362724827864255,15.166733393895793,17.22374340109187,flex,ext,flex,ext,ext,ext,ext,flex,0.005068315362255094,3.2336734481368326,6.225709403518443,2.378192986932388,9.78871480629947,3.8696108589344536,6.720010418612981,5.938437811632052,11.651956038767628,2.491410865914453,8.144433265422467,1.4056179843800685,7.514611760460346,4.5418632183950844,10.90034065688959,7.450408414111005,10.054416813004316
9,RIGHT,b'swing0001',b'stance0001',b'nan',b'nan',b'nan',b'swing0001',b'swing0001',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.577328360356278,12.290953673832039,9.69116160234525,18.959583741985,11.084846600611073,9.342621147700239,13.212451026442833,15.857862582533006,ext,ext,flex,ext,ext,ext,flex,flex,0.0076636714017718965,3.1933174550336525,7.247959865702569,2.289343385775755,11.478214589259128,3.8223964376948967,5.908799758883122,5.976694698097246,13.153180717149036,2.5728223020335603,8.579357220822967,1.5344556603574537,8.37959882879982,3.705957572306464,9.80018929098399,6.921688299946207,9.278200421736907
10,RIGHT,b'swing0001',b'stance0001',b'nan',b'nan',b'stance0001',b'swing0001',b'swing0001',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.185504484620585,10.486407717176387,10.834406997572104,20.485027376638566,13.483006266965733,8.412710135283096,13.008155214979983,16.24090407813459,flex,flex,ext,ext,ext,flex,flex,ext,0.008757039614781881,2.5178673864975516,7.0674080592978905,2.21757452308666,9.918185428624867,3.598762082367497,7.254276957013972,6.252369681284249,14.314156219647826,3.0053634876132747,10.483337664371328,1.4523118641456931,7.978981498392047,3.523251338866006,9.816777405461025,6.719431804385679,9.734741836900662
11,RIGHT,b'swing0001',b'stance0001',b'nan',b'swing0001',b'stance0001',b'swing0001',b'swing0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,10.51558944681624,8.936834440033879,11.93801712981301,20.534059727743724,12.30288847618547,5.809509042134731,10.806882667534426,16.031365462711896,ext,flex,ext,ext,flex,flex,flex,flex,0.008398878355572872,2.306241053294805,8.42570716307333,1.9599317121461666,8.69629942692252,4.141333496095976,7.833861408653308,7.180524043797352,13.441907271913303,4.126683469432446,8.232084640225962,0.7596695448223658,5.767093518276664,3.0315163973165804,8.197262956305234,6.26131337738998,9.82836548469315
12,RIGHT,b'stance0001',b'stance0001',b'nan',b'swing0001',b'stance0001',b'swing0001',b'swing0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,10.189659442388079,8.074722647132088,11.909013359157758,19.81143391114331,11.490716450970792,5.203547764206333,10.406980406633037,11.733294670959234,flex,flex,flex,flex,flex,flex,flex,flex,0.009362311573574098,2.1154676921418942,8.290160740564575,1.5989042894171874,7.683814324927952,3.582679474074471,8.720822341643894,7.305140836588805,12.664002511525343,3.628279825091001,8.09407328953523,1.221083684085201,4.00790934538116,2.8504454861371262,7.58054671351974,5.171970102403964,7.087326037904951
13,RIGHT,b'stance0001',b'stance0001',b'nan',b'swing0001',b'stance0001',b'swing0001',b'swing0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,11.126217545801083,5.855518928306821,12.857391247935764,19.9142356098604,12.311738615508366,11.058847612367153,9.597352964435187,10.401050038313363,ext,flex,ext,ext,ext,ext,flex,flex,0.008852985668185034,2.466062849577471,8.837802148672539,1.0790040466394775,5.6638537328076435,4.415789984245416,8.719104856462527,8.460956941846366,11.620020455412536,4.406299317306599,7.9840429635399355,1.805825699630391,9.29882284610469,3.3703219465120657,6.354115319067728,5.219482098690812,5.556529562963548
14,RIGHT,b'stance0001',b'swing0001',b'nan',b'swing0001',b'stance0001',b'swing0001',b'swing0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,10.185493411078964,4.519861368337893,14.734017425663973,20.936189327736493,12.658842261279553,7.314262543321246,8.40072604097708,11.900556195334296,flex,flex,ext,ext,ext,flex,flex,ext,0.011292817321706634,1.6330693004504173,8.554213680545057,0.439677827872579,4.522472730161361,6.151488313131526,8.836479676000765,8.838995196357677,12.31678436185354,4.801946387842955,7.954222943916091,0.6278045592394689,6.692644019168616,2.9288600349051404,6.635634355427756,6.7263435574504635,5.552710452950259
15,RIGHT,b'stance0001',b'swing0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'swing0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,9.872732417851775,7.686592564736877,12.803604244705319,17.129817728228364,13.362118779214022,13.702359626248516,9.138191713616186,15.085316415336896,flex,ext,flex,flex,ext,ext,ext,ext,0.0036945326332673235,2.1141985562867323,7.98368604103619,1.9673972890934783,6.240748960045873,6.059591268126676,7.247930589829794,7.252643693112747,9.951520980179655,6.372804421906567,7.050740577937293,3.224129524794606,10.49523005262416,3.602634995634929,5.609650224109173,4.119733787707502,10.981085593620222
16,RIGHT,b'stance0001',b'swing0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.993817970409973,6.551359807495539,11.534527355605874,15.817747159559108,10.622790935779253,13.25488047936877,7.975285394382193,17.55526384724579,ext,flex,flex,flex,flex,flex,flex,ext,0.008371162153385138,2.3321822462917052,8.873497326264777,2.3661344012873147,4.185838442506754,5.224412435635439,7.54179451476337,7.300454016428047,8.7463504999488,4.027514538716176,6.638469739177476,5.046750871723597,8.381295832047709,3.374723406699881,5.283465134750951,6.059491546608865,11.524492206340204
17,RIGHT,b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',b'stance0001',b'swing0001',1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,8.506976391468122,6.322137919164661,11.124760880264109,15.45856979705134,9.924732840640294,11.833162068660242,8.197508788479363,18.28119314884708,flex,flex,flex,flex,flex,flex,ext,ext,0.011662350911012889,1.3124766519699926,7.251380352713357,0.5796569112937616,5.895695240192957,5.212809297042398,6.629720745216182,7.1106569524474965,8.43577138336478,3.5551805188636068,6.646128464310332,3.172775282745945,8.74282422957596,2.5676313636914614,6.590309269403845,7.014705475095392,11.514088962281491
18,RIGHT,b'swing0002',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',b'stance0001',b'swing0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.750755690652164,6.942091446526631,10.248866798891816,14.453842533469277,9.923977183757337,9.446272864670215,8.809398686248695,18.367473389140816,flex,ext,flex,flex,flex,flex,ext,ext,0.011664575100916567,1.2710853808390599,6.5874214440474494,1.420186672182936,7.6695459727251025,4.55570606583548,6.171415220044415,6.575892602809859,7.911925102231583,2.5085728560505403,7.43861005993185,1.842102673891875,7.693806287044035,2.063181119926929,7.590049592413185,7.173220689684139,11.384027302590056
19,RIGHT,b'swing0002',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',b'stance0001',b'swing0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.424885951968948,8.09269239545189,10.005014497858353,16.430974558508712,10.040133160724398,8.388698701880507,8.180855918580743,18.811654211624862,flex,ext,flex,ext,ext,flex,flex,ext,0.012652479280917048,0.875473476011225,5.6291821014480785,1.9843571910295843,6.878097712360513,4.347074567256744,5.845664090700084,7.071876320546092,9.49343900475918,2.4653048861566416,7.632596428159213,0.8313122246536123,7.557610739009982,2.339711546190982,6.60595150472578,8.251490980316873,10.73808471745705
