,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS
10,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',3.946500757460711,8.391426300334794,9.823534753518782,11.604747519622746,6.434772146177134,4.92386084884134,5.423882039946904,12.38368829352098,ext,ext,ext,flex,ext,flex,ext,ext,0.003558090793100501
11,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',4.400597005061043,7.832922807372161,9.959570485939924,11.541078525737053,7.445125738968683,4.213569210879874,5.338018632085764,13.525394041385132,ext,flex,ext,flex,ext,flex,flex,ext,0.004124382278446017
12,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',4.015063648449863,7.877004922618815,9.60261287200882,11.234266317153585,7.233209276224871,3.7487168715674315,5.590569863416433,13.483494166252646,flex,ext,flex,flex,flex,flex,ext,flex,0.0036640430458275653
13,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',5.488657941951395,7.004522331737608,8.800495366231274,10.029086889707155,8.012057889059745,2.8233911127471183,5.373900055811052,13.361631576420917,ext,flex,flex,flex,ext,flex,flex,flex,0.002441307383588775
14,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'swing0001',b'stance0001',5.539885241498422,7.6514428101829495,8.292520320440973,9.545187153901727,8.533506682885939,3.6672167887384273,5.894941063211234,13.041609315809602,ext,ext,flex,flex,ext,ext,ext,flex,0.003975675961645373
15,RIGHT,b'swing0001',b'nan',b'swing0001',b'stance0001',b'swing0001',b'nan',b'swing0001',b'stance0001',4.715489183037562,7.535211041730127,8.303529432337589,8.361805018398323,9.009307025513712,3.3722950893559003,6.38742228415146,12.601784058976058,flex,flex,ext,flex,ext,flex,ext,flex,0.0035160995172433627
16,RIGHT,b'swing0001',b'nan',b'swing0001',b'stance0001',b'swing0001',b'swing0001',b'swing0001',b'stance0001',5.736217953129514,7.15604397264485,8.834396523621999,8.84145689722155,7.848411474876772,3.4145084405241546,6.179255473715664,12.559924541345904,ext,flex,ext,ext,flex,ext,flex,flex,0.005206923022217105
17,RIGHT,b'swing0001',b'nan',b'swing0001',b'stance0001',b'stance0001',b'swing0001',b'swing0001',b'stance0001',5.909726385715694,5.986253754983848,9.408841524570557,8.532390168931839,8.2972101242138,3.3616403893117837,6.377501494727826,13.177738828585145,ext,flex,ext,flex,ext,flex,ext,ext,0.004875638403081498
18,RIGHT,b'swing0001',b'nan',b'swing0001',b'stance0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',6.017800457540766,5.7639213922880455,9.230165616493009,9.100744171543111,8.252264039264672,3.700170681380891,6.96933869625617,13.573087299471064,ext,flex,flex,ext,flex,ext,ext,ext,0.0044798577743278886
19,RIGHT,b'swing0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',6.1185208290024455,5.59138381281597,9.631469522431136,10.029407406959473,8.383347029126927,4.0976825493623705,6.839292183668851,13.549024171138132,ext,flex,ext,ext,ext,ext,flex,flex,0.004751955913793011
20,RIGHT,b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',5.213608619713703,4.939960872188836,9.279012872550373,10.581574859238579,8.208114577520893,3.446903670838707,7.229162055367421,12.958721132582701,flex,flex,flex,ext,flex,flex,ext,flex,0.004131660495677766
21,RIGHT,b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',5.463496632391745,5.282400795198038,9.633347495225111,11.687249376360928,7.558375487587639,4.519944155180405,7.62286603711473,12.295791010136668,ext,ext,ext,ext,flex,ext,ext,flex,0.003581231791229857
22,RIGHT,b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',5.999887846317141,6.125645327432931,9.839539596138698,12.559536499926955,8.310215496086462,5.111625597754151,7.312799823423773,12.006638015771902,ext,ext,ext,ext,ext,ext,flex,flex,0.0037672982475499177
23,RIGHT,b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',6.267340614205568,6.660647531961607,9.45754026775356,13.339164325763084,7.7183080966226205,6.179841998922379,7.762981506919584,10.747113000931643,ext,ext,flex,ext,flex,ext,ext,flex,0.00475709967363321
24,RIGHT,b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',6.091830518304402,7.289017662213182,9.078682861943596,14.05941201937115,7.198874668863918,7.514106207560824,7.713531350322386,9.698927409160747,flex,ext,flex,ext,flex,ext,flex,flex,0.003708594165686963
25,RIGHT,b'stance0001',b'swing0001',b'swing0001',b'swing0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',5.283743296700863,7.355470306955481,8.487572562124075,13.690096005075764,6.541326575393456,7.776616833562625,8.279995940057594,9.078207383849817,flex,ext,flex,flex,flex,ext,ext,flex,0.003454384723169861
26,RIGHT,b'stance0001',b'stance0001',b'stance0001',b'swing0001',b'stance0001',b'swing0001',b'swing0002',b'swing0001',5.198979576696074,7.888352368693031,8.101813224868101,13.691217348007553,6.304001835514984,8.298601791283541,7.66578693134647,8.361240083565157,flex,ext,flex,ext,flex,ext,flex,flex,0.00361991255984643
27,RIGHT,b'swing0002',b'stance0001',b'stance0001',b'swing0001',b'stance0001',b'stance0001',b'swing0002',b'stance0002',4.378858469414708,7.595377779066814,8.075175412372232,13.121110966534909,5.721820707778589,8.529847607102088,7.6372461777462055,7.625473654078729,flex,flex,flex,flex,flex,ext,flex,flex,0.003730021587396036
28,RIGHT,b'swing0002',b'stance0001',b'stance0001',b'swing0001',b'swing0002',b'stance0001',b'swing0002',b'stance0002',4.402983146904731,7.3100832585115105,8.06659747949502,13.393878708769417,5.3257422197413975,8.134342014517832,7.547111442799348,7.1928581588115685,ext,flex,flex,ext,flex,flex,flex,flex,0.0021876964326817115
29,RIGHT,b'swing0002',b'stance0001',b'stance0001',b'swing0001',b'swing0002',b'stance0001',b'swing0002',b'stance0002',4.1098914953604755,7.240928265107946,8.519906710808105,13.34752700461305,4.006994788647207,7.987971251834027,7.8494398194534005,8.018563735070444,flex,flex,ext,flex,flex,flex,ext,ext,0.00350054154191358
30,RIGHT,b'swing0002',b'stance0001',b'stance0001',b'swing0001',b'swing0002',b'stance0001',b'swing0002',b'stance0002',4.001746870814089,6.976030745646891,8.206374408972634,13.39798592471363,4.390339723527345,8.270071435090907,8.031706074938029,8.808446316622904,flex,flex,flex,ext,ext,ext,ext,ext,0.0030643157290720538
31,RIGHT,b'swing0002',b'stance0001',b'stance0001',b'swing0001',b'swing0002',b'stance0001',b'swing0002',b'stance0002',4.491409290009918,6.316853912629951,8.640501373836173,13.040665491488443,4.861085714745547,7.6812499923601605,7.848949548773667,9.757571705751566,ext,flex,ext,flex,ext,flex,flex,ext,0.0033218502076776185
32,RIGHT,b'swing0002',b'swing0002',b'stance0001',b'swing0001',b'swing0002',b'stance0001',b'swing0002',b'stance0002',6.250016337484246,5.913472555184575,8.630311005151116,12.639955124466935,6.035327540202611,7.13422337739798,7.4574458246491835,10.931811230994175,ext,flex,flex,flex,ext,flex,flex,ext,0.0030965981969732314
33,RIGHT,b'swing0002',b'swing0002',b'stance0001',b'swing0001',b'swing0002',b'stance0001',b'swing0002',b'stance0002',6.79311511703238,6.495515341462099,8.986161573655687,12.097770511030005,6.4564662144375,6.5673369821563945,7.652380944846567,11.396506008589215,ext,ext,ext,flex,ext,flex,ext,ext,0.0035714274682676294
34,RIGHT,b'swing0002',b'swing0002',b'stance0001',b'swing0001',b'swing0002',b'stance0001',b'swing0002',b'stance0002',7.317697583819618,6.674617278185664,9.101499907387973,11.213459764205874,6.203615528831966,5.518293831814156,7.593773935630838,11.592853073906365,ext,ext,ext,flex,flex,flex,flex,ext,0.0036690860642523485
35,RIGHT,b'stance0002',b'swing0002',b'stance0001',b'swing0001',b'swing0002',b'stance0001',b'swing0002',b'stance0002',6.767907750116818,6.7874095369371945,9.26697007660482,10.581926326574065,5.601348803863118,4.89025474232501,8.103048150520056,11.850713442355499,flex,ext,ext,flex,flex,flex,ext,ext,0.0048924449446075486
36,RIGHT,b'stance0002',b'swing0002',b'swing0002',b'swing0001',b'swing0002',b'stance0001',b'swing0002',b'stance0002',6.96100589671834,6.759122938530956,9.223759994278549,9.306136543882262,5.527490241837892,3.4707987058051604,7.8530857014023905,11.861058908505258,ext,flex,flex,flex,flex,flex,flex,ext,0.004654904476859219
37,RIGHT,b'swing0003',b'swing0002',b'swing0002',b'swing0001',b'swing0002',b'stance0001',b'swing0002',b'stance0002',6.537569612796809,6.811230721960258,8.76259270638487,8.443736709046346,7.203693398849999,3.1669353103714664,7.9794697627247935,12.25687017305357,flex,ext,flex,flex,ext,flex,ext,ext,0.00448847822159642
38,RIGHT,b'swing0003',b'stance0002',b'swing0002',b'stance0002',b'swing0002',b'swing0002',b'swing0002',b'stance0002',7.192235519937499,8.164175455092627,8.088138150104829,8.446665507413885,8.02669390090452,3.5176430522257536,7.6451691328060125,12.13773359284591,ext,ext,flex,ext,ext,ext,flex,flex,0.004237278988065004
39,RIGHT,b'swing0003',b'stance0002',b'swing0002',b'stance0002',b'swing0002',b'swing0002',b'swing0002',b'stance0002',7.345148851352666,7.818626663309723,7.335500737700336,7.84130098687121,7.701329519534998,4.201807676441565,7.4737361198737275,12.146997644933066,ext,flex,flex,flex,flex,ext,flex,ext,0.004386729199153732
40,RIGHT,b'swing0003',b'stance0002',b'stance0002',b'stance0002',b'stance0002',b'swing0002',b'stance0002',b'stance0002',7.353755955048739,7.249952997870914,7.610507105227445,7.843545128405478,7.474144250091078,4.5104467067222345,6.907484862574553,12.645137972358361,ext,flex,ext,ext,flex,ext,flex,ext,0.0047458354285009425
41,RIGHT,b'swing0003',b'stance0002',b'swing0003',b'stance0002',b'stance0002',b'swing0002',b'stance0002',b'swing0002',7.178427049366662,6.942773866980208,7.846122122841287,8.828842824331485,7.960386268879858,3.9156417220357826,7.142137863266851,13.147298097992293,flex,flex,ext,ext,ext,flex,ext,ext,0.004688037731448061
42,RIGHT,b'swing0003',b'stance0002',b'swing0003',b'stance0002',b'stance0002',b'swing0002',b'stance0002',b'swing0002',7.664613327685647,7.323683642472402,7.968354067615374,9.868713375735728,8.156008581393262,3.9532421531874253,7.203459389006929,12.789049066681187,ext,ext,ext,ext,ext,ext,ext,flex,0.0042258050939776035
43,RIGHT,b'swing0003',b'swing0003',b'swing0003',b'stance0002',b'swing0003',b'swing0002',b'stance0002',b'swing0002',8.504635865891508,6.956906176806204,8.188805404617094,10.815205545213265,7.431951298436358,4.991230408513938,7.6082935815986845,13.03222994355677,ext,flex,ext,ext,flex,ext,ext,ext,0.004280629175651828
44,RIGHT,b'swing0003',b'swing0003',b'swing0003',b'stance0002',b'stance0003',b'swing0002',b'stance0002',b'swing0002',8.937757032757593,6.744136216158833,8.357827626574219,12.060331843849255,7.853317404172923,4.665759802209672,8.089296347144105,12.489914356968102,ext,flex,ext,ext,ext,flex,ext,flex,0.004332210852324882
45,RIGHT,b'swing0003',b'swing0003',b'swing0003',b'stance0002',b'stance0003',b'swing0002',b'stance0002',b'swing0002',8.600387940395965,6.831730157216963,8.847157578867686,12.575381299114852,7.504413546059094,6.204773805272581,8.31274947100993,11.762955605354568,flex,ext,ext,ext,flex,ext,ext,flex,0.004791669178058459
46,RIGHT,b'stance0003',b'swing0003',b'swing0003',b'stance0002',b'stance0003',b'swing0002',b'stance0002',b'swing0002',8.02413502649019,7.485830671975056,8.340343075898321,13.532990271740966,7.827576113337104,7.2133496660057075,8.826941295166845,11.361821590883048,flex,ext,flex,ext,ext,ext,ext,flex,0.0035741619391505973
47,RIGHT,b'stance0003',b'swing0003',b'swing0003',b'swing0002',b'stance0003',b'stance0002',b'stance0002',b'swing0002',7.238479670571182,6.317892227731657,8.6566584015576,13.398670894357254,6.9310682373099315,8.339217365432468,8.285295232969585,11.013746458367764,flex,flex,ext,flex,flex,ext,flex,flex,0.004340510808612268
48,RIGHT,b'stance0003',b'stance0003',b'swing0003',b'swing0002',b'stance0003',b'stance0002',b'stance0002',b'swing0002',8.510244275324428,6.847982398421573,8.513187516994556,13.30442426048824,7.6252982114266254,7.669817953330626,8.11060272073133,9.668844836560885,ext,ext,flex,flex,ext,flex,flex,flex,0.004528231882700276
49,RIGHT,b'swing0004',b'stance0003',b'swing0003',b'swing0002',b'stance0003',b'stance0002',b'stance0002',b'swing0002',8.31751507650776,7.115878235690667,7.914404055398404,12.914052971526543,6.795230060920253,7.477360573614725,8.434198224923858,8.846712442408721,flex,ext,flex,flex,flex,flex,ext,flex,0.0037581071207132047
50,RIGHT,b'swing0004',b'stance0003',b'swing0003',b'swing0002',b'swing0004',b'stance0002',b'stance0002',b'swing0002',8.32193690787617,7.306939011672923,7.539716239761508,12.54399793046028,6.847323308454739,7.131576068977273,7.900644963646844,8.735854602079803,ext,ext,flex,flex,ext,flex,flex,flex,0.004681793915678065
51,RIGHT,b'swing0004',b'stance0003',b'swing0003',b'swing0002',b'swing0004',b'stance0002',b'stance0002',b'swing0002',8.854367637585284,7.3352485019563085,7.2091136155338305,12.692318013821751,6.617280036757533,6.458289419646018,8.340264845532461,8.097210605406014,ext,ext,flex,ext,flex,flex,ext,flex,0.004135368602747671
52,RIGHT,b'stance0004',b'stance0003',b'swing0003',b'swing0002',b'swing0004',b'stance0002',b'swing0003',b'stance0003',9.223300678919841,7.934416038621314,7.110933953248571,11.678294288724828,6.233330312874548,6.188571071976275,9.12107042640363,7.6597046629839625,ext,ext,flex,flex,flex,flex,ext,flex,0.003572776552441256
53,RIGHT,b'stance0004',b'stance0003',b'swing0003',b'swing0002',b'swing0004',b'stance0002',b'swing0003',b'stance0003',8.487854012311775,7.3238977983595,6.446837509625897,10.664907473533217,7.310787948770466,5.380435450221026,8.571344372152339,7.475037880713369,flex,flex,flex,flex,ext,flex,flex,flex,0.004359222021551632
54,RIGHT,b'stance0004',b'stance0003',b'swing0003',b'swing0002',b'swing0004',b'swing0003',b'swing0003',b'stance0003',8.511413508445042,6.46719082860965,5.611088764143985,10.249738739858426,6.523371766952599,5.218784097710273,9.080708674944232,7.4107879569650645,ext,flex,flex,flex,flex,flex,ext,flex,0.004048046607121379
55,RIGHT,b'stance0004',b'swing0004',b'swing0003',b'swing0002',b'swing0004',b'swing0003',b'swing0003',b'stance0003',8.779523948637827,7.079565306984356,7.053131602577443,10.715527795872404,7.72097761684042,5.24920584263759,9.183637013375087,7.901681585233557,ext,ext,ext,ext,ext,ext,ext,ext,0.0050730487850404495
56,RIGHT,b'stance0004',b'stance0004',b'swing0003',b'swing0002',b'swing0004',b'swing0003',b'swing0003',b'stance0003',8.88700978539931,6.085352178861278,6.611100794505834,10.574949682717842,,7.3114353901524,9.718890464871789,8.649784459276711,ext,flex,flex,flex,,ext,ext,ext,0.005191772054371586
57,RIGHT,b'stance0004',b'swing0005',b'stance0003',b'swing0002',b'stance0004',b'swing0003',b'swing0003',b'stance0003',8.361655874851285,6.4889848988529515,6.526878530066295,10.920525399130748,,7.31378906422058,9.81836602141851,9.094322346245377,flex,ext,flex,ext,,ext,ext,ext,0.004664011518558692
58,RIGHT,b'stance0004',b'swing0005',b'stance0003',b'stance0003',b'stance0004',b'swing0003',b'swing0003',b'stance0003',8.083656443741289,5.991056568027651,6.040786381193653,10.082439922326753,,8.743378371503912,9.836002560735695,9.51928670153984,flex,flex,flex,flex,,ext,ext,ext,0.0033369303623086047
59,RIGHT,b'stance0004',b'stance0005',b'stance0003',b'stance0003',b'stance0004',b'swing0003',b'swing0003',b'stance0003',7.201866546347132,5.8734615894052435,6.291328250699733,10.235536464654375,4.720132261535695,8.360782657187498,8.828625803498378,11.501515931477432,flex,flex,ext,ext,,flex,flex,ext,0.0030446632526639717
60,RIGHT,b'stance0004',b'swing0006',b'swing0004',b'stance0003',b'stance0004',b'swing0003',b'swing0003',b'stance0003',6.329707905986124,5.641704884037584,6.100568821447013,9.753355229348971,4.42854423796883,8.332930842127988,8.9079639887104,11.994942212281156,flex,flex,flex,flex,flex,flex,ext,ext,0.002905199646825576
61,RIGHT,b'stance0004',b'stance0006',b'swing0004',b'stance0003',b'stance0004',b'swing0003',b'stance0003',b'stance0003',5.616702157147997,4.907838150930468,5.653447665511739,9.518936203677532,3.2189092349267225,8.485915198866094,8.514478961972353,12.672405000888563,flex,flex,flex,flex,flex,ext,flex,ext,0.0006734012299496004
62,RIGHT,b'stance0004',b'stance0006',b'stance0004',b'stance0003',b'stance0004',b'stance0003',b'stance0003',b'stance0003',5.862220016735862,5.7410797408926415,5.41256036521649,9.469658512442885,3.519463874840919,7.439694938768152,7.568636688489233,12.880482533277265,ext,ext,flex,flex,ext,flex,flex,ext,0.003411117755001599
63,RIGHT,b'stance0004',b'stance0006',b'stance0004',b'stance0003',b'stance0004',b'stance0003',b'stance0003',b'stance0003',5.462094797325219,4.86910041341894,5.690979867989,10.032115456255816,3.4693081305663998,7.650178657994252,7.445411768704101,12.987663413948129,flex,flex,ext,ext,flex,ext,flex,ext,0.0029088694687833495
64,RIGHT,b'stance0004',b'stance0006',b'stance0004',b'stance0003',b'stance0004',b'stance0003',b'stance0003',b'stance0003',5.329171651856985,5.931889767918571,6.067802553479773,11.050000545298133,3.344161505560847,7.838774149073895,7.581927643221771,13.456772355796536,flex,ext,ext,ext,flex,ext,ext,ext,0.004180376841108855
65,RIGHT,b'stance0004',b'stance0006',b'stance0004',b'stance0003',b'swing0005',b'stance0003',b'stance0003',b'swing0003',5.329733289371879,5.381814573034745,6.3141884671905855,11.591729583632505,2.7470438198747575,7.70276766683235,7.544645756794473,13.501046384215442,ext,flex,ext,ext,flex,flex,flex,ext,0.0026181474796844136
66,RIGHT,b'stance0004',b'stance0006',b'stance0004',b'stance0003',b'swing0005',b'swing0004',b'stance0003',b'swing0003',5.386066661244081,5.148025999213915,6.58459281165311,12.226229309795592,2.3919846198834556,7.452905303028854,6.741231654443653,12.772360240884955,ext,flex,ext,ext,flex,flex,flex,flex,0.0034447526649665815
67,RIGHT,b'swing0005',b'stance0006',b'stance0004',b'stance0003',b'swing0005',b'swing0004',b'stance0003',b'swing0003',5.412650190205433,5.277658556844212,6.766234200526661,12.662129800731591,2.184699712604346,7.3763200844732495,5.666247046037528,12.385705700823284,ext,ext,ext,ext,flex,flex,flex,flex,0.0042175129811600955
68,RIGHT,b'swing0005',b'stance0006',b'stance0004',b'swing0003',b'swing0005',b'swing0004',b'stance0003',b'swing0003',4.538012879709388,4.3380481974040155,6.880260833954479,13.112511110716621,2.3819644692208812,7.269703151498967,5.893411611018591,12.193439802524509,flex,flex,ext,ext,ext,flex,ext,flex,0.003583397147913276
69,RIGHT,b'stance0005',b'stance0006',b'stance0004',b'swing0003',b'swing0005',b'swing0004',b'stance0003',b'swing0003',3.9414275941038532,3.28425495973977,6.826112848087303,12.801876286082862,3.159410877838631,7.044879426664665,5.899180001688917,11.982253678432471,flex,flex,flex,flex,ext,flex,ext,flex,0.004467758844610441
70,RIGHT,b'swing0006',b'stance0006',b'swing0005',b'swing0003',b'swing0005',b'swing0004',b'stance0003',b'swing0003',4.473698040091199,3.2625900621227473,6.955024892317256,12.520362561656384,3.211312445536689,7.00109116079897,6.031056530607264,11.55883755290585,ext,flex,ext,flex,ext,flex,ext,flex,0.001538904412738081
71,RIGHT,b'stance0006',b'swing0007',b'swing0005',b'swing0003',b'swing0005',b'swing0004',b'stance0003',b'swing0003',5.1292531296229695,3.6280068118657165,6.230783301330995,12.54356509390537,4.185531069333309,7.4224821254053035,6.063103381914173,10.128765148659392,ext,ext,flex,ext,ext,ext,ext,flex,0.0034965096784902463
72,RIGHT,b'stance0006',b'swing0007',b'stance0005',b'swing0003',b'stance0005',b'swing0004',b'stance0003',b'swing0003',6.137369708526748,3.478193898095914,6.839592991916636,11.688288963455468,4.729913070955695,7.501663566611588,6.580566902774773,9.556962381059812,ext,flex,ext,flex,ext,ext,ext,flex,0.004495693892298267
73,RIGHT,b'stance0006',b'swing0007',b'stance0005',b'stance0004',b'stance0005',b'stance0004',b'stance0003',b'swing0003',6.074054113765192,4.385686982902557,7.281158936746442,12.164614837339325,5.109843444359445,7.7899352733303715,6.851308225173014,8.97190049646295,flex,ext,ext,ext,ext,ext,ext,flex,0.005026874290386211
74,RIGHT,b'stance0006',b'swing0007',b'stance0005',b'stance0004',b'stance0005',b'stance0004',b'swing0004',b'stance0004',5.685822268041451,4.23683887876491,7.308163504153125,12.358979072933911,5.022742827108271,7.631207500920865,6.305709694014784,8.120179479585351,flex,flex,ext,ext,flex,flex,flex,flex,0.0032594987424168914
75,RIGHT,b'swing0007',b'swing0007',b'stance0005',b'stance0004',b'stance0005',b'stance0004',b'swing0004',b'stance0004',4.659136705661772,4.179883776629641,7.620129676556695,12.652150180778136,4.648773025125892,8.214052087820566,6.5845054112049795,7.787806333359707,flex,flex,ext,ext,flex,ext,ext,flex,0.0036218797470845684
76,RIGHT,b'swing0007',b'swing0007',b'stance0005',b'swing0004',b'stance0005',b'stance0004',b'swing0004',b'stance0004',4.629890878569996,4.4946523107791485,6.991654922439177,12.668119229148306,3.94634387868104,7.432640081542179,6.5502197335553936,7.966754456434411,flex,ext,flex,ext,flex,flex,flex,ext,0.002498610845454898
77,RIGHT,b'swing0007',b'swing0007',b'swing0006',b'swing0004',b'stance0005',b'stance0004',b'swing0004',b'stance0004',4.561578074949314,4.937325965497855,7.160278838019909,12.422626070338199,3.1337839135559813,7.280231307295277,6.113172561187536,8.564279469654796,flex,ext,ext,flex,flex,flex,flex,ext,0.0031311927599072266
78,RIGHT,b'swing0007',b'swing0007',b'swing0006',b'swing0004',b'swing0006',b'stance0004',b'swing0004',b'stance0004',3.8488625736062967,4.39094100889033,7.940177560099246,12.260468065325375,3.445124002493503,7.037057210470223,6.2535587203671055,9.353652160058187,flex,flex,ext,flex,ext,flex,ext,ext,0.006432555424250232
79,RIGHT,b'swing0007',b'swing0007',b'swing0006',b'swing0004',b'swing0006',b'stance0004',b'swing0004',b'stance0004',4.647374425926352,4.904579549129144,7.809140361432283,12.118629277945908,3.448925750815727,6.648873865470787,6.0507504674848205,10.569458384183909,ext,ext,flex,flex,ext,flex,flex,ext,0.003941131147993927
80,RIGHT,b'swing0007',b'stance0007',b'swing0006',b'swing0004',b'swing0006',b'stance0004',b'swing0004',b'stance0004',7.146799318681722,5.181207611886413,7.743123617209161,12.228562723807954,4.6139679948064,6.279490249309464,5.804161698252188,11.368882807618794,ext,ext,flex,ext,ext,flex,flex,ext,0.0036431813819084156
81,RIGHT,b'swing0007',b'stance0007',b'swing0006',b'swing0004',b'swing0006',b'stance0004',b'stance0004',b'stance0004',7.813998266205047,4.746799957282349,7.379018589719452,12.128186252773212,4.153272452740891,6.86741597449867,5.983704162282699,11.621643339253863,ext,flex,flex,flex,flex,ext,ext,ext,0.003000518240563115
82,RIGHT,b'swing0007',b'stance0007',b'swing0006',b'swing0004',b'swing0006',b'stance0004',b'stance0004',b'stance0004',7.437155919928994,4.223742495317503,6.248790133366493,11.58418553608102,4.340795494586654,6.698294438371163,5.57631811641852,12.148997505425799,flex,flex,flex,flex,ext,flex,flex,ext,0.0033536161508495245
83,RIGHT,b'stance0007',b'stance0007',b'swing0006',b'swing0004',b'swing0006',b'stance0004',b'stance0004',b'stance0004',8.122144061887125,4.942217443468477,5.662291483495703,11.148466095481949,4.214028946094896,6.393047187609126,5.398715038082964,12.333821606310698,ext,ext,flex,flex,flex,flex,flex,ext,0.0021448927074629092
