,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS
10,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',5.2253915139006875,7.116299557678219,4.466658791209537,10.893915425026185,,1.74959107504955,,9.341261995373793,flex,flex,ext,ext,,flex,,ext,0.006566280499238449
11,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',4.766309783849314,,4.503274109110859,10.908551991878921,8.617910359942703,,,9.580302676965252,flex,,ext,ext,,,,ext,0.004434822505830319
12,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',4.036786318762904,,4.674923029998608,10.546811886604615,8.074014208186087,,,9.243190883843125,flex,,ext,flex,flex,,,flex,0.0025807060153112383
13,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',2.7748616412653018,,5.0514852390897085,8.419127750690073,7.523399459540993,2.3056063824858724,4.8245333094248215,9.364428291359594,flex,,ext,flex,flex,,,ext,0.004856260644837723
14,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',2.988801314129064,,5.665025841193855,8.08693456399057,8.480882820050708,2.647282120815923,5.496207521317066,9.49528070560643,ext,,ext,flex,ext,ext,ext,ext,0.0022650901613549108
15,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',2.1553527396088197,,5.7164645248828965,7.3617901434916435,7.832867996287944,3.3720484266854416,5.929274463819427,9.454281928398064,flex,,ext,flex,flex,ext,ext,flex,0.0020884845657390206
16,RIGHT,b'nan',b'swing0001',b'nan',b'nan',b'nan',b'nan',b'swing0001',b'swing0001',2.2401970063866203,,6.250738776790562,7.142348239849709,7.488013771800039,2.7133188990836223,5.6260181397050655,9.644044992477179,ext,,ext,flex,flex,flex,flex,ext,0.003697232183903318
17,RIGHT,b'nan',b'swing0001',b'swing0001',b'nan',b'nan',b'nan',b'swing0001',b'swing0001',2.225076590137112,6.2854150674459754,6.263737053582609,7.738281028759258,6.240738309142659,4.122399040790025,5.7224386316965665,9.848061766276588,flex,,ext,ext,flex,ext,ext,ext,0.0031504428394973135
18,RIGHT,b'nan',b'swing0001',b'swing0001',b'nan',b'nan',b'nan',b'swing0001',b'swing0001',2.631642008021748,5.484040861732532,6.446985328310867,8.50331282174752,5.718212991298501,4.520061096969467,5.378191771998683,9.393220696897,ext,flex,ext,ext,flex,ext,flex,flex,0.003940796545683221
19,RIGHT,b'nan',b'swing0001',b'swing0001',b'nan',b'nan',b'nan',b'swing0001',b'swing0001',2.6957322257558536,5.792178580998668,5.921061246275899,9.229639038971028,4.638900320433901,5.266862156630863,5.8521565040856816,9.3580767869153,ext,ext,flex,ext,flex,ext,ext,flex,0.003940452230422683
20,RIGHT,b'nan',b'stance0001',b'swing0001',b'nan',b'nan',b'stance0001',b'swing0001',b'swing0001',3.074725034143298,5.892043751206342,5.4971166406015755,10.257257157047215,2.96919829860624,6.51029556129219,5.21666306113536,8.522201214150368,ext,ext,flex,ext,flex,ext,flex,flex,0.00311480240421835
21,RIGHT,b'nan',b'stance0001',b'swing0001',b'nan',b'nan',b'stance0001',b'swing0001',b'swing0001',3.1530507929803795,6.150199494341611,4.745393046910055,11.166777473697008,2.7605681195119005,5.813716101012933,3.52672420712906,8.418026648636513,ext,ext,flex,ext,flex,flex,flex,flex,0.0044532557287322114
22,RIGHT,b'nan',b'stance0001',b'swing0001',b'nan',b'swing0001',b'stance0001',b'stance0001',b'swing0001',3.381718766478047,7.094704945167305,5.042321928637789,11.894512910155775,1.8990791230648023,6.489419992098983,3.020376882936602,7.278370329134939,ext,ext,ext,ext,flex,ext,flex,flex,0.004815289898081968
23,RIGHT,b'nan',b'stance0001',b'swing0001',b'nan',b'swing0001',b'stance0001',b'stance0001',b'stance0001',2.7575061385792283,6.256812597753113,6.017681323048607,12.29968849999399,3.360817449430207,5.794401981228978,3.4491678777678763,7.636566004396163,flex,flex,ext,ext,ext,flex,ext,ext,0.005021615890087575
24,RIGHT,b'nan',b'stance0001',b'swing0001',b'nan',b'swing0001',b'stance0001',b'stance0001',b'stance0001',3.3864367346235227,6.174426134458552,5.109234979110313,12.51926794207131,2.6249082362126894,6.143939835950262,4.239294301175669,7.398485468370949,ext,flex,flex,ext,flex,ext,ext,flex,0.0036894364277803757
25,RIGHT,b'nan',b'swing0002',b'swing0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',3.5714971244822875,4.939885221048392,4.787908242572229,12.728092542519708,2.740176332528138,4.622506107346527,,7.389814948320813,ext,flex,flex,ext,ext,flex,,flex,0.004927746961492439
26,RIGHT,b'nan',b'swing0002',b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',4.074721288235722,5.358826618314628,4.262821866934104,12.435112481070306,3.4402538843931865,4.069137042668866,,7.443626296147156,ext,ext,flex,flex,ext,flex,,ext,0.0038406290127825406
27,RIGHT,b'stance0001',b'swing0002',b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',4.433576956218885,5.432558067563443,4.806262689061056,12.472691354517131,3.5212418489389066,3.4806526928276305,3.429702813274724,8.369379040867944,ext,ext,ext,ext,ext,flex,,ext,0.0038139591448983906
28,RIGHT,b'stance0001',b'swing0002',b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',4.621584802849967,5.975836051849239,5.949422362202303,10.846645435977704,4.529777454832168,3.981399642954234,4.21972728912372,8.716569881449116,ext,ext,ext,flex,ext,ext,ext,ext,0.005369591582537453
29,RIGHT,b'stance0001',b'swing0002',b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',4.071202491859536,6.318513330403146,5.962303048301526,11.084298674732052,5.125745153319844,3.463373941349405,4.8354555180017345,9.93878008468657,flex,ext,ext,ext,ext,flex,ext,ext,0.005510262555034208
30,RIGHT,b'stance0001',b'swing0002',b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',3.56324183487015,9.898885849875246,6.218428551386362,10.979370189794361,5.814579997425948,3.9077012124568866,4.957527224876241,10.146670953346048,flex,ext,ext,flex,ext,ext,ext,ext,0.004957605507660442
31,RIGHT,b'stance0001',b'swing0002',b'stance0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',b'stance0001',3.5415123770386225,9.453861213006359,6.752284151782613,10.318007095891403,5.779867696534878,3.314935647817504,4.799379470582561,10.313526987921021,flex,flex,ext,flex,flex,flex,flex,ext,0.005641398922002529
32,RIGHT,b'stance0001',b'stance0002',b'stance0001',b'swing0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',3.648248230969305,9.171283626734484,6.833281746746991,9.260234743568056,7.129620898147073,2.8326589648986347,5.670539101378469,10.738749767175047,ext,flex,ext,flex,ext,flex,ext,ext,0.002879860818474214
33,RIGHT,b'stance0001',b'stance0002',b'stance0001',b'swing0001',b'swing0001',b'swing0001',b'stance0001',b'stance0001',3.3010263922572083,7.771360837484031,7.641583214097476,8.336885413194464,7.98311487308336,3.230789709893703,5.553824353001162,10.70647846742206,flex,flex,ext,flex,ext,ext,flex,flex,0.004086327930666902
34,RIGHT,b'stance0001',b'stance0002',b'stance0001',b'stance0001',b'stance0001',b'swing0001',b'stance0001',b'swing0002',3.189204078480021,7.713615959385949,7.426530329447991,8.069966854388806,7.930147174000557,3.312058847317698,6.037199225904054,11.291410304072002,flex,flex,flex,flex,flex,ext,ext,ext,0.005704931920217737
35,RIGHT,b'swing0001',b'stance0002',b'swing0002',b'stance0001',b'stance0001',b'swing0001',b'swing0002',b'swing0002',2.934568994885825,7.849271514092106,7.354628965873524,8.369884567727333,7.857970097700751,3.5486415199503,6.358141465379727,10.458673528390307,flex,ext,flex,ext,flex,ext,ext,flex,0.003744181038789351
36,RIGHT,b'swing0001',b'stance0002',b'swing0002',b'stance0001',b'stance0001',b'swing0001',b'swing0002',b'swing0002',2.846542704857021,7.4727520447294244,7.277422042294953,9.52516554303313,7.498384355028056,3.6251570039933965,6.247941172216803,10.830372448770653,flex,flex,flex,ext,flex,ext,flex,ext,0.0050457862372837985
37,RIGHT,b'swing0001',b'stance0002',b'swing0002',b'stance0001',b'stance0001',b'swing0001',b'swing0002',b'swing0002',2.6194274469002177,6.992776908192863,7.088321525284548,9.647098676242502,6.856156794874045,3.5909900640791474,6.637124925336673,11.351566747474026,flex,flex,flex,ext,flex,flex,ext,ext,0.004094091249739769
38,RIGHT,b'swing0001',b'stance0002',b'swing0002',b'stance0001',b'stance0001',b'swing0001',b'swing0002',b'swing0002',3.0079312836633894,6.251199727948253,6.645379918763283,9.982380506783741,5.470773814220984,3.728200369950969,6.515030672069655,10.65738958447241,ext,flex,flex,ext,flex,ext,flex,flex,0.003569075838846846
39,RIGHT,b'swing0001',b'stance0002',b'swing0002',b'stance0001',b'stance0001',b'swing0001',b'swing0002',b'swing0002',3.0407126043764645,7.058800098951248,5.7116929633386375,10.54806199720916,5.900131146156971,4.019667938868978,5.809030307552613,10.475815006641833,ext,ext,flex,ext,ext,ext,flex,flex,0.003888534192129537
40,RIGHT,b'swing0001',b'stance0002',b'swing0002',b'stance0001',b'stance0001',b'stance0002',b'swing0002',b'swing0002',2.83632022154511,6.120311459265092,5.774699001003587,11.586336622427815,4.367424490814315,5.094261631224758,4.564442049474505,8.93699118973846,flex,flex,ext,ext,flex,ext,flex,flex,0.005038530701820662
41,RIGHT,b'swing0001',b'swing0003',b'swing0002',b'stance0001',b'stance0001',b'stance0002',b'stance0002',b'swing0002',3.8774156283960473,4.938272758233307,4.711622306679843,12.523822289281638,3.3497223376011913,5.537525047070589,3.5940566158796114,8.122227214123498,ext,flex,flex,ext,flex,ext,flex,flex,0.004493314489483221
42,RIGHT,b'swing0001',b'swing0003',b'swing0002',b'stance0001',b'swing0002',b'stance0002',b'stance0002',b'stance0002',3.5418222611340426,5.817218500332605,4.293507564510757,13.182251888935106,3.568789140646872,4.324790276668046,4.65483287304546,7.722040537738556,flex,ext,flex,ext,ext,flex,ext,flex,0.004442333005001767
43,RIGHT,b'swing0001',b'swing0003',b'stance0002',b'swing0002',b'swing0002',b'stance0002',b'stance0002',b'stance0002',4.132901631559192,5.467510826476859,5.202555968016028,12.866490533327086,3.449177851352999,4.823868095790913,4.6770385535087415,7.186062661319381,ext,flex,ext,flex,flex,ext,ext,flex,0.004064934122495182
44,RIGHT,b'swing0001',b'swing0003',b'stance0002',b'swing0002',b'swing0002',b'stance0002',b'stance0002',b'stance0002',4.5624954156547,5.865244302338854,4.8932616797542705,12.589001798095993,3.6803178363606994,4.613119423868613,4.205382047272095,7.359556249628233,ext,ext,flex,flex,ext,flex,flex,ext,0.005968810927971502
45,RIGHT,b'stance0002',b'swing0003',b'stance0002',b'swing0002',b'swing0002',b'stance0002',b'stance0002',b'stance0002',5.685133174050541,6.675545748638925,4.825754209401647,12.123658567680955,5.797295014817718,3.6812982492442963,5.486705281063011,7.4472653587696644,ext,ext,flex,flex,ext,flex,ext,ext,0.004125753659965131
46,RIGHT,b'stance0002',b'stance0003',b'stance0002',b'swing0002',b'swing0002',b'stance0002',b'stance0002',b'stance0002',5.424330519099953,8.324211248960381,5.942614338530313,12.137136495070106,5.56434971692941,4.623790516997433,5.049033498987787,8.566199168202674,flex,ext,ext,ext,flex,ext,flex,ext,0.005122938151163107
47,RIGHT,b'stance0002',b'swing0004',b'stance0002',b'swing0002',b'swing0002',b'stance0002',b'stance0002',b'stance0002',4.252496561724799,8.03786702712208,5.621443508961847,12.168423247417847,4.885375216309334,4.250499879949147,5.804422872588285,9.468537157417083,flex,flex,flex,ext,flex,flex,ext,ext,0.005111627365089406
48,RIGHT,b'stance0002',b'stance0004',b'stance0002',b'swing0002',b'swing0002',b'stance0002',b'stance0002',b'stance0002',3.961827844636698,8.74685493515162,6.748074440526971,11.211823375672495,6.179065558284724,3.7071986743224934,6.0167100643698666,9.727828599081684,flex,ext,ext,flex,ext,flex,ext,ext,0.005073647731926325
49,RIGHT,b'stance0002',b'stance0004',b'stance0002',b'swing0002',b'swing0002',b'stance0002',b'stance0002',b'stance0002',4.517260934087158,9.223126920886862,6.9847952903474715,10.417850206292746,6.777159229295903,4.013439003249964,4.795990714777068,10.357778457523734,ext,ext,ext,flex,ext,ext,flex,ext,0.0034471996195384043
50,RIGHT,b'stance0002',b'stance0004',b'stance0002',b'swing0002',b'swing0002',b'stance0002',b'stance0002',b'swing0003',3.8197630187130245,8.042686594680836,7.357536967729853,10.553824944055066,6.625635002184866,3.6995226534773398,5.123868631529482,10.942505092944902,flex,flex,ext,ext,flex,flex,ext,ext,0.0063635621425154505
51,RIGHT,b'swing0002',b'stance0004',b'swing0003',b'swing0002',b'stance0002',b'swing0002',b'stance0002',b'swing0003',4.837861069681033,6.711423753576485,6.9946957609865335,9.263553351535323,7.767171456047134,3.87224511776368,6.383299791851184,10.846328691634241,ext,flex,flex,flex,ext,ext,ext,flex,0.00619062722681928
52,RIGHT,b'stance0003',b'stance0004',b'swing0003',b'stance0002',b'stance0002',b'swing0002',b'stance0002',b'swing0003',4.328530303854939,6.641135087846625,6.4014239716993915,8.843388055675204,7.4639924366322505,4.032146022856776,6.346575388297842,11.041971007616779,flex,flex,flex,flex,flex,ext,flex,ext,0.005562702895278912
53,RIGHT,b'stance0003',b'stance0004',b'swing0003',b'stance0002',b'stance0002',b'swing0002',b'swing0003',b'swing0003',3.6279763212958143,6.849916777923794,5.988482509391526,7.694576044108554,8.26238433219829,4.002945442740605,6.832645350781877,10.217632727158694,flex,ext,flex,flex,ext,flex,ext,flex,0.00478221480545793
54,RIGHT,b'swing0003',b'stance0004',b'swing0003',b'stance0002',b'stance0002',b'swing0002',b'swing0003',b'swing0003',3.733134555075614,8.382629486650186,5.926670655114607,8.773073219565637,7.949911315053104,3.9504850640301234,7.351082251007215,10.716952535359475,ext,ext,flex,ext,flex,flex,ext,ext,0.005175014899197846
55,RIGHT,b'swing0003',b'stance0004',b'swing0003',b'stance0002',b'stance0002',b'swing0002',b'swing0003',b'swing0003',3.466586064719897,5.810027483426302,5.734569965699842,10.063286648278718,7.197357720043703,4.35372620079526,7.519711187872077,9.605277073911255,flex,flex,flex,ext,flex,ext,ext,flex,0.0038272978249974873
56,RIGHT,b'swing0003',b'stance0004',b'swing0003',b'stance0002',b'stance0002',b'swing0002',b'swing0003',b'swing0003',3.872426454096499,7.665699121134984,6.514912296928399,11.007882050758077,6.434200206070436,4.046380323959624,7.170043289373654,8.958104083668626,ext,ext,ext,ext,flex,flex,flex,flex,0.005761367671218965
57,RIGHT,b'swing0003',b'stance0004',b'swing0003',b'stance0002',b'stance0002',b'swing0002',b'swing0003',b'swing0003',3.8019768107163903,7.0766478095221474,6.360888469850557,11.555921818566373,6.208623885064501,4.688046665563326,5.866594272597731,7.954449216710542,flex,flex,flex,ext,flex,ext,flex,flex,0.004069964089807579
58,RIGHT,b'swing0003',b'stance0004',b'swing0003',b'stance0002',b'swing0003',b'swing0002',b'swing0003',b'swing0003',4.036939003178027,5.657999719138927,6.573394230023834,11.750843343295776,5.274815679035927,5.278307205116737,5.011417171581589,7.548691221205612,ext,flex,ext,ext,flex,ext,flex,flex,0.0034302071183276326
59,RIGHT,b'stance0004',b'stance0004',b'swing0003',b'stance0002',b'stance0003',b'swing0002',b'swing0003',b'stance0003',4.126487560839666,5.893437725566273,5.677334380512494,12.305537852822212,8.067024683671193,5.0805827455095,5.203470540391738,7.598245729153061,ext,ext,flex,ext,ext,flex,ext,ext,0.00440373136154738
60,RIGHT,b'stance0004',b'stance0004',b'stance0003',b'swing0003',b'stance0003',b'swing0002',b'swing0003',b'stance0003',4.877674977724425,5.957386249483387,5.85443264743893,12.399909342258224,7.429345037291941,4.231133975870438,4.69957043065434,7.986165046839648,ext,ext,ext,ext,flex,flex,flex,ext,0.004517648384352917
61,RIGHT,b'stance0004',b'swing0005',b'stance0003',b'swing0003',b'stance0003',b'swing0002',b'swing0003',b'stance0003',4.7335179371441995,5.840828541032319,4.757474002419097,12.59006467927457,7.887398965705683,3.5260488825925327,5.260800380250502,8.589334377921656,flex,flex,flex,ext,ext,flex,ext,ext,0.003468548408364701
62,RIGHT,b'stance0004',b'swing0005',b'stance0003',b'swing0003',b'stance0003',b'swing0002',b'stance0003',b'stance0003',4.343954699596182,6.255164793606138,4.658377267302675,12.698461086248564,7.473207216918071,4.254082481377738,5.379111641655778,9.20179025547606,flex,ext,flex,ext,flex,ext,ext,ext,0.0033694562991682703
63,RIGHT,b'stance0004',b'swing0005',b'stance0003',b'swing0003',b'stance0003',b'swing0002',b'swing0004',b'stance0003',4.149978452665372,6.357233203493284,5.806923871534723,12.027718044832866,6.081131160710486,5.020678821690727,5.5209338945042825,9.469370359048611,flex,ext,ext,flex,flex,ext,ext,ext,0.004293772546021076
64,RIGHT,b'stance0004',b'swing0005',b'stance0003',b'swing0003',b'stance0003',b'swing0002',b'stance0004',b'stance0003',3.6516278671231177,6.631793342838419,5.401007781243546,11.496680281523236,6.472255708413574,5.656982829878188,5.603909214390709,9.910029733594838,flex,ext,flex,flex,ext,ext,ext,ext,0.0036157897317717503
65,RIGHT,b'swing0004',b'swing0005',b'stance0003',b'swing0003',b'stance0003',b'stance0003',b'stance0004',b'stance0003',3.4432388612050455,7.26680099576036,6.01312689985406,10.410660680324536,5.6883801998598775,6.063262189757791,5.098085923763749,10.372580145939693,flex,ext,ext,flex,flex,ext,flex,ext,0.003510594446067684
66,RIGHT,b'swing0004',b'swing0005',b'stance0003',b'swing0003',b'swing0004',b'stance0003',b'stance0004',b'stance0003',3.125240953757451,7.364104258481825,6.154189656728024,9.360479883262691,5.550799676240011,6.219232700355985,4.7348651546835,10.72359004353169,flex,ext,ext,flex,flex,ext,flex,ext,0.004552299708219482
67,RIGHT,b'swing0004',b'swing0005',b'stance0003',b'swing0003',b'swing0004',b'stance0003',b'stance0004',b'swing0004',3.9720959127114077,8.524493942018376,6.889317095974835,9.009787648779863,6.568985103424997,6.171481161850928,5.156533493176581,10.924099911226818,ext,ext,ext,flex,ext,flex,ext,ext,0.004114964994325296
68,RIGHT,b'swing0004',b'swing0005',b'swing0004',b'stance0003',b'swing0004',b'stance0003',b'stance0004',b'swing0004',4.234412938480231,8.408531909369644,7.487295187915374,7.971920504713134,6.197339188602271,5.911319726264208,6.461209406385627,10.637180579064049,ext,flex,ext,flex,flex,flex,ext,flex,0.007866042532344629
69,RIGHT,b'swing0004',b'swing0005',b'swing0004',b'stance0003',b'swing0004',b'stance0003',b'stance0004',b'swing0004',4.212625372840553,8.510752043525331,7.369179428570943,8.029830991382331,5.344400463862534,6.138829675142386,6.487489750605438,10.816826140840739,flex,ext,flex,ext,flex,ext,ext,ext,0.004890428162664521
70,RIGHT,b'swing0004',b'stance0005',b'swing0004',b'stance0003',b'swing0004',b'stance0003',b'stance0004',b'swing0004',4.89624455959095,7.472969622352348,7.217642210507702,8.099548588177905,5.819340003532734,6.225287371491049,6.51395470413267,10.958025329947318,ext,flex,flex,ext,ext,ext,ext,ext,0.0035281266388851778
71,RIGHT,b'swing0004',b'swing0006',b'swing0004',b'stance0003',b'swing0004',b'stance0003',b'stance0004',b'swing0004',4.3851607394981835,7.830837065497433,6.598412163828111,8.821692339303022,6.637347860393086,5.371811192405203,6.938526008903781,10.691193904743946,flex,ext,flex,ext,ext,flex,ext,flex,0.004161553308232799
72,RIGHT,b'stance0005',b'swing0006',b'swing0004',b'stance0003',b'swing0004',b'stance0003',b'stance0004',b'swing0004',3.535405681597981,7.156165892905495,7.663995924779342,9.897284688596233,7.695965666799275,5.5463310396637056,7.191844158155836,9.467718305466667,flex,flex,ext,ext,ext,ext,ext,flex,0.004809588519124152
73,RIGHT,b'swing0005',b'swing0006',b'swing0004',b'stance0003',b'swing0004',b'stance0003',b'swing0005',b'swing0004',4.579333985675185,7.456526288830065,7.196256055679347,11.149293133964285,7.638574291583514,4.9808142275495,7.251991423468566,8.00098201702104,ext,ext,flex,ext,flex,flex,ext,flex,0.007394185048592659
74,RIGHT,b'stance0006',b'swing0006',b'swing0004',b'stance0003',b'swing0004',b'stance0003',b'swing0005',b'swing0004',4.085545313778045,8.993121322882883,7.335208414700349,11.60356148751074,7.641775571161225,5.22498616867396,7.021734076734433,7.64050048848501,flex,ext,ext,ext,ext,ext,flex,flex,0.004330800105389167
75,RIGHT,b'stance0006',b'stance0006',b'swing0004',b'stance0003',b'swing0004',b'swing0003',b'swing0005',b'stance0004',4.353827877356755,9.045877819813034,7.779176669410076,12.055648230765835,9.102081008724182,4.749647426022251,7.1187017259105,7.4873507274044755,ext,ext,ext,ext,ext,flex,ext,flex,0.004784153629117996
76,RIGHT,b'stance0006',b'stance0006',b'stance0004',b'swing0004',b'stance0004',b'swing0003',b'swing0005',b'stance0004',5.121959117488482,9.809615215450602,7.510319189592144,10.836513672502242,9.219199368563071,4.463804294023023,6.9923170517204465,7.317757967031234,ext,ext,flex,flex,ext,flex,flex,flex,0.00657317721231663
77,RIGHT,b'stance0006',b'stance0006',b'stance0004',b'swing0004',b'stance0004',b'swing0003',b'swing0005',b'stance0004',5.830349298511445,5.821666925247797,6.508623926518709,12.115408296005054,10.023950342167064,4.48112525009823,6.518324335924702,7.680922603486651,ext,flex,flex,ext,ext,ext,flex,ext,0.005486650126163785
78,RIGHT,b'stance0006',b'stance0006',b'stance0004',b'swing0004',b'stance0004',b'swing0003',b'swing0005',b'stance0004',4.959578736644584,10.729012499060136,7.03387597698079,12.113266422543123,9.214640854574819,4.760066664268829,7.105593336219313,7.716076222437955,flex,ext,ext,flex,flex,ext,ext,ext,0.005608037096027905
79,RIGHT,b'stance0006',b'stance0006',b'stance0004',b'swing0004',b'stance0004',b'swing0003',b'swing0005',b'stance0004',3.731978875753112,8.461652753828371,7.657777894731531,11.896808043315529,9.401867469583282,5.210295249784524,6.586823593012046,8.665917026966264,flex,flex,ext,flex,ext,ext,flex,ext,0.005462153522665775
80,RIGHT,b'stance0006',b'stance0006',b'stance0004',b'swing0004',b'stance0004',b'swing0003',b'swing0005',b'stance0004',3.8578777405547435,7.467046128724549,8.164299801907173,11.971434414027053,8.993871603777226,5.2025475515217305,5.74369957555259,9.113112247823747,ext,flex,ext,ext,flex,flex,flex,ext,0.00559540863590372
81,RIGHT,b'swing0006',b'stance0006',b'stance0004',b'swing0004',b'stance0004',b'swing0003',b'swing0005',b'stance0004',3.531909460570874,7.266997477550717,8.344302901558919,10.64624494088311,8.319232091806075,5.2705593615832855,5.726650518130481,9.957980840077516,flex,flex,ext,flex,flex,ext,flex,ext,0.004058055850441635
82,RIGHT,b'swing0006',b'stance0006',b'stance0004',b'swing0004',b'stance0004',b'swing0003',b'swing0005',b'stance0004',4.30751609868087,6.931395482413498,8.545349668154579,10.236132670805562,7.278247373912883,5.55132600710558,5.667126481485782,11.185832157289324,ext,flex,ext,flex,flex,ext,flex,ext,0.0056103753810803625
83,RIGHT,b'swing0006',b'stance0006',b'stance0004',b'swing0004',b'stance0004',b'stance0004',b'swing0005',b'swing0005',4.3369095583230335,6.200861020601547,8.832557568035154,9.348412710706262,6.181301117924254,4.418589695733998,5.574154226104059,12.19984563289221,ext,flex,ext,flex,flex,flex,flex,ext,0.006714337729155573
84,RIGHT,b'stance0007',b'stance0006',b'swing0005',b'stance0004',b'swing0005',b'stance0004',b'stance0005',b'swing0005',4.864362158522938,6.521377343907315,7.74852536935902,8.697149547325798,5.3893681506613484,4.647480521043419,5.903106051165686,11.633980957504773,ext,ext,flex,flex,flex,ext,ext,flex,0.0045090230772600985
85,RIGHT,b'stance0007',b'swing0007',b'swing0005',b'stance0004',b'swing0005',b'swing0004',b'stance0005',b'swing0005',5.138921385787571,6.923308457445528,7.073022042018601,7.976440671954749,5.781185791060977,4.594649009055501,5.501064473283671,11.323825608258966,ext,ext,flex,flex,ext,flex,flex,flex,0.0055487168009106845
86,RIGHT,b'stance0007',b'swing0007',b'swing0005',b'stance0004',b'swing0005',b'swing0004',b'stance0005',b'swing0005',4.7021600840094875,6.402256044453389,6.625150691198444,8.154287246246643,6.683632506668282,4.013146608936312,5.185397931924252,10.926341154020049,flex,flex,flex,ext,ext,flex,flex,flex,0.006618450852500494
