,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16.121301667524207,12.666352902452036,22.28894922466129,14.028172345868354,8.10045003215464,8.76516765529212,20.51412223489387,,,,,,,,,0.0,4.242804365854907,,3.8260910385953446,12.320946809198857,3.5384476884239646,9.136128158581108,8.341655674970236,13.955503170640709,2.2270458115421072,11.864588088700815,2.263258488266865,6.904402090924455,2.231309188734716,6.573977083927274,5.910072687942406,14.818004700106577
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,15.199032179203124,15.934215265879399,12.786832208077996,22.3617070766458,14.250042579851334,8.129835783559408,8.727610183857095,20.447351435659197,,flex,ext,ext,ext,ext,flex,flex,0.0006938173070876342,3.869341785519385,11.435397304726568,3.6529172846884466,12.383137310637375,3.8997670126294035,8.891523540816328,8.426444780564811,13.937122161592532,2.5567955669704014,11.725135117325669,2.420601492305094,6.739835281555571,2.15323385598662,6.595718514577392,5.784883043032657,14.832562562539755
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16.198892891732605,12.53012358329007,22.15901873183088,13.716234664491191,8.064347315185573,8.90556462939722,20.54556528905189,,ext,flex,flex,flex,flex,ext,ext,0.0009473541425749591,4.190706321867148,,3.7690003632089057,12.443643160544939,3.375905359061441,9.167656690635761,7.885443077036673,14.284069819444756,2.0357982180474603,11.75197910805404,2.3410718894510647,7.057186592593963,2.283874592873162,6.679383431597173,5.882459167878483,14.879165283571998
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.184275027522883,15.997374316126137,12.600030386654186,22.44735236427833,14.385838247460866,8.193178040958704,8.728642519048615,20.28074611018048,,flex,ext,ext,ext,ext,flex,flex,0.0007747590824600483,3.7220494365908148,11.551652436868144,3.6706290136818858,12.442365594633138,3.673292944988092,9.091537307439241,8.651599019160297,13.798773423040066,2.691259971605121,11.738829477072096,2.443668937528548,6.733081782145549,2.061025106811314,6.682916103114215,5.834897419196525,14.616354242076422
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16.11383693367287,12.59042531167191,22.275491047815745,13.997059375584843,8.379774076949236,8.767292810276684,20.572446355761933,,ext,flex,flex,flex,ext,ext,ext,0.0007072051873240728,4.2847237465178365,,3.9771089018641828,12.146791672930238,3.7599904926841803,8.831202747070991,8.370807929584918,13.909780948457012,2.1486613555830454,11.933272349173036,2.2693614141184693,7.066012740020866,2.111046809936983,6.67833711199904,5.981339203561889,14.783032958189839
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16.173890869840708,12.470998011483623,22.252975715078037,14.064933344529312,8.404619505839728,8.800149402178315,20.555834397995707,,ext,flex,flex,ext,ext,ext,flex,0.00011422887612109808,4.323397525188027,,3.994661377546269,12.18433792426653,3.594852169157924,8.880708486846041,8.242668455999219,14.016919192114585,2.124823236734294,12.043731090059586,2.2884850700495702,7.181781599915776,2.1365766175644096,6.688795165259131,5.907968093368129,14.85801593218596
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,15.142759877783938,15.960079392519305,12.730385306194842,22.51075009337103,14.209828906338725,8.410310476328439,8.74602709526575,20.255221917373348,,flex,ext,ext,ext,ext,flex,flex,0.0012384340766642059,3.8458239195396415,11.44427436204507,3.664171514448946,12.383459427208635,3.7772097125929296,9.096548550243094,8.469758818217871,14.043176868661686,2.3594844900814445,11.87979741169275,2.382510590633814,6.878180343144873,2.0914250202936806,6.684818288879772,5.851020443484306,14.54556172466567
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,,16.512968340861452,12.517890393929996,22.1975408216807,13.830986268870069,8.27405484920706,8.914381891014097,20.50768596723523,,ext,flex,flex,flex,flex,ext,ext,0.0008548977714475507,4.496317643950234,,3.9137795915513918,12.601561344088573,3.3571395795404495,9.162581563003338,7.995231632694263,14.210833755749501,2.1087768199438774,11.810054373601089,2.241981855363879,7.296366511132028,2.3228648201346025,6.621709807027761,6.034261394594867,14.67115557417399
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.202980493376954,15.956826429128204,12.699034092760648,22.5038197873883,14.156609805276904,8.448338013858885,8.808508553437907,20.58905163106359,,flex,ext,ext,ext,ext,flex,ext,0.0008436308871545386,3.888505419280862,11.43079925049121,3.67691100062895,12.3490619962048,4.000440370486824,8.700712152093212,8.430205405507673,14.07937576844361,2.330846718615689,11.875185453768774,2.3807804435593636,6.875306574376867,2.0427381527959847,6.787282037198677,5.882269351690964,14.874863219670877
9,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16.056763525082676,12.657716111900761,22.226550271235574,13.921330048990233,8.325317004598505,8.864669325604478,20.636129734434874,,ext,flex,flex,flex,flex,ext,ext,0.000977514941921244,4.272613447545041,,3.9132247001981146,12.160835120255161,3.710619119014854,8.952393235439741,8.346070838110885,13.88599352504333,2.0898343204670913,11.910178503513732,2.3667216508935778,7.158420605384034,2.23642268845565,6.6636401922789945,6.000178315203205,14.838666182830192
10,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,16.118485913638455,12.592793088165978,22.234032787850268,13.836753761858544,8.092620895479772,8.794808474170408,20.588966033243324,,ext,flex,ext,flex,flex,flex,flex,0.00020516345160494204,4.081920157659555,,3.8727941561620396,12.263425985379987,3.6431612403302926,8.955798873734716,8.149133541736747,14.091289883143167,2.076200589373475,11.843935364811326,2.4163685866197144,6.899136732990356,2.2516497994158127,6.580306719701928,6.06556008749868,14.74562998243456
