,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS
32,RIGHT,b'swing0001',b'swing0003',b'swing0002',b'swing0002',b'stance0002',b'swing0002',b'swing0002',b'stance0003',11.650654585470086,14.326076884479944,11.60747749593337,20.499852370672095,11.762656417846298,7.3587867234395725,10.078414951798695,14.215369869168931,ext,flex,flex,ext,flex,ext,flex,flex,0.010624594333549025
33,RIGHT,b'stance0002',b'swing0003',b'stance0002',b'swing0002',b'stance0002',b'swing0002',b'swing0002',b'stance0003',15.22614069783749,5.907939617929383,12.101256638945658,20.78149801946892,9.862341358217632,7.835621159698702,10.64537137649447,12.933392206810053,ext,flex,ext,ext,flex,ext,ext,flex,0.008209719022661875
34,RIGHT,b'stance0002',b'swing0003',b'stance0002',b'swing0002',b'swing0002',b'swing0002',b'swing0002',b'stance0003',14.720454465252885,5.446312118317627,11.63654478059554,20.82183209932282,8.514596900001287,6.577651478523533,10.743068523728871,12.593958999722382,flex,flex,flex,ext,flex,flex,ext,flex,0.010121882808265226
35,RIGHT,b'stance0002',b'swing0003',b'stance0002',b'swing0002',b'swing0002',b'swing0002',b'swing0002',b'stance0003',14.161443763229359,9.937400281759997,11.695796221234524,20.14082055428776,10.868891598560689,7.862791427843813,9.970824250431342,12.572165621726358,flex,ext,ext,flex,ext,ext,flex,flex,0.008258970386427039
36,RIGHT,b'stance0002',b'swing0003',b'stance0002',b'swing0002',b'swing0002',b'swing0002',b'swing0002',b'stance0003',13.487402150726213,12.730375958184633,11.834905137365833,20.049287621432267,11.074117486402168,9.606259381877763,10.203326617090786,13.76020582709916,flex,ext,ext,flex,ext,ext,ext,ext,0.007769904294528724
37,RIGHT,b'stance0002',b'swing0003',b'stance0002',b'swing0002',b'swing0002',b'stance0002',b'swing0002',b'stance0003',9.735332056221461,13.293350197467758,11.523606824935158,16.830908580960386,10.424084301256316,8.95209651812552,8.587345119937543,16.744265975861236,flex,ext,flex,flex,flex,flex,flex,ext,0.005196517835188717
38,RIGHT,b'stance0002',b'swing0003',b'stance0002',b'swing0002',b'swing0002',b'stance0002',b'swing0002',b'stance0003',8.42859509054123,12.313163449518774,12.366267570032658,15.629706053837058,9.185050038667203,8.715900806864983,7.5921594029497586,19.111484457839282,flex,flex,ext,flex,flex,flex,flex,ext,0.009100757048913074
39,RIGHT,b'stance0002',b'stance0004',b'stance0002',b'swing0002',b'swing0002',b'stance0002',b'swing0002',b'stance0003',9.410629278910353,12.3848505014602,14.404285744672027,14.907124923212454,9.670471198771166,9.22562485563375,8.422968427679466,20.54852557166517,ext,ext,ext,flex,ext,ext,ext,ext,0.009353903828783535
40,RIGHT,b'stance0002',b'stance0004',b'stance0002',b'stance0002',b'swing0002',b'stance0002',b'stance0002',b'swing0003',8.333979881644018,12.98087236908907,15.749949473370117,13.341669145811334,11.364671560266194,8.130407883249475,8.216700494140145,20.315341197732057,flex,ext,ext,flex,ext,flex,flex,flex,0.007626503012221599
41,RIGHT,b'swing0002',b'stance0004',b'swing0003',b'stance0002',b'swing0002',b'stance0002',b'stance0002',b'swing0003',,12.473383503216457,15.0210562451859,12.86353327892188,12.580543901395554,8.592000301161246,8.520884484312548,20.011657056746543,,flex,flex,flex,ext,ext,ext,flex,0.0063233779159139825
42,RIGHT,b'swing0002',b'stance0004',b'swing0003',b'stance0002',b'swing0002',b'stance0002',b'stance0002',b'swing0003',,13.7648635235705,15.214994508824315,14.115660391208523,11.489371519255046,7.039089273878499,8.750777463915702,19.77130516877056,,ext,ext,ext,flex,flex,ext,flex,0.008677505932007012
43,RIGHT,b'swing0002',b'stance0004',b'swing0003',b'stance0002',b'stance0003',b'stance0002',b'stance0002',b'swing0003',9.72937568927287,14.00600283424526,14.009762860470559,15.507556175490699,12.449568412841463,5.302022087497574,8.826269679500832,19.96226523486762,,ext,flex,ext,ext,flex,ext,ext,0.006372581215060451
44,RIGHT,b'swing0002',b'stance0004',b'swing0003',b'stance0002',b'stance0003',b'swing0003',b'stance0002',b'swing0003',9.952486229450278,12.73118923777639,13.921734663256064,17.028935986067726,13.56093648673319,5.077168002029178,8.915280054108324,19.59496364522879,ext,flex,flex,ext,ext,flex,ext,flex,0.008486259373579039
45,RIGHT,b'swing0002',b'stance0004',b'swing0003',b'stance0002',b'stance0003',b'swing0003',b'stance0002',b'swing0003',9.456392870885045,12.79253083148697,11.824837638273145,18.478795386235074,14.421060779005446,5.339798432715321,9.730210631626155,18.724630960018686,flex,ext,flex,ext,ext,ext,ext,flex,0.0097831669784415
46,RIGHT,b'swing0002',b'stance0004',b'swing0003',b'stance0002',b'stance0003',b'swing0003',b'stance0002',b'swing0003',9.98227643038553,11.217566755695241,12.14609924448234,20.41365101822672,13.652198033363971,6.636705413002217,9.967127355044099,15.9987879238634,ext,flex,ext,ext,flex,ext,ext,flex,0.005369781700329353
47,RIGHT,b'swing0002',b'stance0004',b'swing0003',b'stance0002',b'stance0003',b'swing0003',b'swing0003',b'swing0003',11.362296623325157,9.903111785490868,10.991579040994333,20.938213789291577,12.028590509655123,7.500070801712916,11.024187244337982,14.299287449899097,ext,flex,flex,ext,flex,ext,ext,flex,0.009259057008341032
48,RIGHT,b'swing0002',b'swing0004',b'swing0003',b'swing0003',b'stance0003',b'swing0003',b'swing0003',b'stance0004',14.174389632631,6.353001237255195,11.525481188616094,21.370861204421214,11.682483458304192,8.758917137995674,10.768281831694422,12.438310225000805,ext,flex,ext,ext,flex,ext,flex,flex,0.009572915970360897
49,RIGHT,b'stance0003',b'swing0004',b'stance0003',b'swing0003',b'stance0003',b'stance0003',b'swing0003',b'stance0004',14.357255268166881,4.38381872072561,10.344556356779064,20.683313928136542,10.691860494482093,8.514132697975999,9.18936559387183,12.01379823415348,ext,flex,flex,flex,flex,flex,flex,flex,0.008895120723158435
50,RIGHT,b'stance0003',b'swing0004',b'stance0003',b'swing0003',b'stance0003',b'stance0003',b'swing0003',b'stance0004',14.46658885364048,4.084485100497406,10.621297176204498,20.826388932256553,9.64973288769759,8.128282034978296,8.506036676175576,13.374676006431311,ext,flex,ext,ext,flex,flex,flex,ext,0.008673868687851853
51,RIGHT,b'stance0003',b'swing0004',b'stance0003',b'swing0003',b'swing0003',b'stance0003',b'swing0003',b'stance0004',15.003121295654381,5.031449200016383,10.97032157140217,20.06259756503239,9.608245437613775,8.56750292247096,8.884709617140858,15.397335521263086,ext,ext,ext,flex,flex,ext,ext,ext,0.00964144535684147
52,RIGHT,b'stance0003',b'swing0004',b'stance0003',b'swing0003',b'swing0003',b'stance0003',b'swing0003',b'stance0004',14.649597767471475,7.107905064770641,11.290639942710456,18.72176804804039,9.267457100778168,8.513880130982594,8.394999927948854,17.820075824618918,flex,ext,ext,flex,flex,flex,flex,ext,0.007081512114312419
53,RIGHT,b'stance0003',b'swing0004',b'stance0003',b'swing0003',b'swing0003',b'swing0004',b'swing0003',b'stance0004',12.3760502427496,10.120683246059968,11.266410534126546,17.200472171486748,8.871829267339546,8.204858772506782,8.199749755102646,19.149382213184264,flex,ext,flex,flex,flex,flex,flex,ext,0.007190389579354332
54,RIGHT,b'stance0003',b'swing0004',b'stance0003',b'swing0003',b'swing0003',b'swing0004',b'stance0003',b'stance0004',9.947146656115436,11.841608002975013,12.275049432464414,14.890454961112729,8.163822290840947,7.080006132280767,7.860722285931585,19.644595809382015,flex,ext,ext,flex,flex,flex,flex,ext,0.007817417841363406
55,RIGHT,b'stance0003',b'swing0004',b'stance0003',b'stance0003',b'swing0003',b'swing0004',b'stance0003',b'swing0004',8.985165321251399,13.236566779814883,13.497085895491242,13.753100163792023,8.447799408209226,7.036918641009324,7.791262103829693,19.11183116657426,flex,ext,ext,flex,ext,flex,flex,flex,0.007698300917372353
56,RIGHT,b'stance0003',b'stance0005',b'swing0004',b'stance0003',b'swing0003',b'swing0004',b'stance0003',b'swing0004',9.99418362476511,12.614521060521888,14.846128310109313,13.444850404498474,8.02913107642924,6.585647067155488,8.477639181710888,19.42193781210746,ext,flex,ext,flex,flex,flex,ext,ext,0.00937701150012673
57,RIGHT,b'swing0003',b'stance0005',b'swing0004',b'stance0003',b'swing0003',b'swing0004',b'stance0003',b'swing0004',10.481908199212512,13.268327307142993,14.701434134454047,13.451687737212238,9.848073829081649,6.0899062678931974,8.290987137597796,19.274097047306245,ext,ext,flex,ext,ext,flex,flex,flex,0.008816394540691136
58,RIGHT,b'swing0003',b'stance0005',b'swing0004',b'stance0003',b'stance0004',b'swing0004',b'stance0003',b'swing0004',9.142465295637791,13.873546080480853,13.692369986350535,14.950469494422563,8.089753026055806,5.999270461257111,8.99101825865917,19.441060902515883,flex,ext,flex,ext,flex,flex,ext,ext,0.005933243221279238
59,RIGHT,b'swing0003',b'stance0005',b'swing0004',b'stance0003',b'stance0004',b'swing0004',b'stance0003',b'swing0004',11.21607393935537,12.582264011788505,12.86019583735773,16.46482910407527,7.831509053481869,11.516373849882855,9.768415723876384,19.2733436912729,ext,flex,flex,ext,flex,ext,ext,flex,0.010110198112118931
60,RIGHT,b'swing0003',b'stance0005',b'swing0004',b'stance0003',b'stance0004',b'stance0004',b'stance0003',b'swing0004',9.19027157061379,10.660137375946714,11.812952507629285,18.80761552746265,10.210667137422327,11.289696334825349,9.030760423773131,17.407008777063496,flex,flex,flex,ext,ext,flex,flex,flex,0.011061798992912842
61,RIGHT,b'swing0003',b'stance0005',b'swing0004',b'stance0003',b'stance0004',b'stance0004',b'stance0003',b'swing0004',8.771865789544348,9.829063701039432,11.367572299388359,20.87629137272095,11.397326928702233,7.192634692073196,10.802500787702943,15.563075579138255,flex,flex,flex,ext,ext,flex,ext,flex,0.008452803290214746
62,RIGHT,b'swing0003',b'stance0005',b'swing0004',b'stance0003',b'stance0004',b'stance0004',b'swing0004',b'swing0004',10.264441445703605,9.137276182509138,11.72017761877673,22.097742478693224,10.877304093859259,6.762036859714598,11.450797408808015,13.864636119907379,ext,flex,ext,ext,flex,flex,ext,flex,0.00863890732243882
63,RIGHT,b'swing0003',b'swing0005',b'swing0004',b'swing0004',b'stance0004',b'stance0004',b'swing0004',b'stance0005',13.388694717933319,7.595069497363198,11.098379212670867,21.66502992749946,8.913078366814256,8.0294539219143,10.044396690008623,12.361218819748645,ext,flex,flex,flex,flex,ext,flex,flex,0.008448045140195565
64,RIGHT,b'swing0003',b'swing0005',b'stance0004',b'swing0004',b'stance0004',b'stance0004',b'swing0004',b'stance0005',13.587613000348398,6.074248008731972,11.11618605490217,21.096157957841573,8.509017261235487,6.680349722748269,9.105466897980616,12.039113930183959,ext,flex,ext,flex,flex,flex,flex,flex,0.005299319994469932
65,RIGHT,b'stance0004',b'swing0005',b'stance0004',b'swing0004',b'stance0004',b'stance0004',b'swing0004',b'stance0005',14.23720532770672,3.5753359501743334,10.089250111999624,20.87702119598463,7.3523807253083,5.542871728512351,9.396714055106326,13.95244548936034,ext,flex,flex,flex,flex,flex,ext,ext,0.009215862095492118
66,RIGHT,b'stance0004',b'swing0005',b'stance0004',b'swing0004',b'swing0004',b'stance0004',b'swing0004',b'stance0005',13.491242947728976,4.742735537776198,11.239875332215256,20.5560578746838,7.502161001808246,5.71661342472348,10.002828732498564,15.77106306789404,flex,ext,ext,flex,ext,ext,ext,ext,0.008979042123745585
67,RIGHT,b'stance0004',b'swing0005',b'stance0004',b'swing0004',b'swing0004',b'stance0004',b'swing0004',b'stance0005',14.077289906000617,6.464889811251535,11.236853371538382,19.532075684269184,6.91685445376685,5.300724082334654,8.419819364496663,17.835553231788865,ext,ext,flex,flex,flex,flex,flex,ext,0.007547691354962101
68,RIGHT,b'stance0004',b'swing0005',b'stance0004',b'swing0004',b'swing0004',b'swing0005',b'swing0004',b'stance0005',12.958878600795964,9.623485961236968,11.149380048018509,17.47515158389362,6.599464088669198,5.90667938146551,8.385812837728553,19.118439580954078,flex,ext,flex,flex,flex,ext,flex,ext,0.006948825249530349
69,RIGHT,b'stance0004',b'swing0005',b'stance0004',b'swing0004',b'swing0004',b'swing0005',b'stance0004',b'stance0005',10.225385665104067,12.268385789568297,11.152594800398914,16.02951634276369,9.005624999787516,4.763191696670117,7.266729286011693,19.946859461614935,flex,ext,ext,flex,ext,flex,flex,ext,0.006473114572808335
70,RIGHT,b'stance0004',b'swing0005',b'stance0004',b'swing0004',b'swing0004',b'swing0005',b'stance0004',b'swing0005',8.504849035741682,14.345921051844712,12.012253058669895,14.253037569277838,9.29259035554178,5.787666463121461,7.149996333679617,20.125302224862203,flex,ext,ext,flex,ext,ext,flex,ext,0.007242355432409689
71,RIGHT,b'stance0004',b'stance0006',b'swing0005',b'stance0004',b'swing0004',b'swing0005',b'stance0004',b'swing0005',10.845301977685303,13.606362929097488,12.7745715484187,12.921871096289522,7.937683017995432,5.410745490051123,7.72081975197574,20.02123554612765,ext,flex,ext,flex,flex,flex,ext,flex,0.006993373288077813
72,RIGHT,b'swing0004',b'stance0006',b'swing0005',b'stance0004',b'swing0004',b'swing0005',b'stance0004',b'swing0005',11.30012987531546,14.305341117918003,13.850923887865658,12.924516525773837,11.235118379969412,5.267816449538683,7.840198240284618,19.574524978419184,ext,ext,ext,ext,ext,flex,ext,flex,0.008524587818304502
73,RIGHT,b'swing0004',b'stance0006',b'swing0005',b'stance0004',b'swing0004',b'swing0005',b'stance0004',b'swing0005',,14.096762051211918,14.316119584835093,13.95811862589112,11.813426871862406,6.212516723911589,9.649130183693975,19.013920945293226,,flex,ext,ext,ext,ext,ext,flex,0.007130537753885347
74,RIGHT,b'swing0004',b'stance0006',b'swing0005',b'stance0004',b'swing0004',b'swing0005',b'stance0004',b'swing0005',,12.281911891690656,13.19366800906559,15.600452935227395,7.156702406795158,8.301265661986925,10.319814937561974,19.369579002620174,,flex,flex,ext,flex,ext,ext,ext,0.01171930897625097
75,RIGHT,b'swing0004',b'stance0006',b'swing0005',b'stance0004',b'stance0005',b'swing0005',b'stance0004',b'swing0005',,11.94351071172745,12.11873903833528,17.43751075324931,11.143542924439048,10.41643578502749,10.738017413526071,18.679991359841797,,flex,flex,ext,ext,ext,ext,flex,0.009616204510712684
76,RIGHT,b'swing0004',b'stance0006',b'swing0005',b'stance0004',b'stance0005',b'stance0005',b'swing0005',b'swing0005',,11.84852665267183,11.583390915541752,19.026122129942515,9.74888866987541,10.701560709782028,10.503908620491574,17.2068544638769,,flex,flex,ext,flex,ext,flex,flex,0.008217095086892305
77,RIGHT,b'swing0004',b'stance0006',b'swing0005',b'stance0004',b'stance0005',b'stance0005',b'swing0005',b'swing0005',8.424580636819178,10.842997500185728,11.726394869803855,20.757448689411415,10.53336096673671,9.529799736924913,10.391674740401898,14.694225348316833,,flex,ext,ext,ext,flex,flex,flex,0.009099600626260196
78,RIGHT,b'swing0004',b'stance0006',b'swing0005',b'stance0004',b'stance0005',b'stance0005',b'swing0005',b'stance0006',10.633186789345448,8.65312540722595,12.086985968240043,21.28873069395973,11.801390949195643,8.937080540107301,10.263307476970905,12.390844685728842,ext,flex,ext,ext,ext,flex,flex,flex,0.0067090801615796464
79,RIGHT,b'swing0004',b'stance0006',b'stance0005',b'swing0005',b'stance0005',b'stance0005',b'swing0005',b'stance0006',13.361750020060661,6.655985736138603,12.359082127139505,21.239370605565334,11.11964798525095,7.930025845162115,9.497506497995529,10.7439738967128,ext,flex,ext,flex,flex,flex,flex,flex,0.00948136509271754
80,RIGHT,b'swing0004',b'stance0006',b'stance0005',b'swing0005',b'stance0005',b'stance0005',b'swing0005',b'stance0006',13.36845743908279,5.3431496193201795,11.607923122864815,21.27207529009471,10.7125996420178,7.0151082082802,9.593416663634665,11.703197962532059,ext,flex,flex,ext,flex,flex,ext,ext,0.009399995277549809
81,RIGHT,b'stance0005',b'stance0006',b'stance0005',b'swing0005',b'stance0005',b'stance0005',b'swing0005',b'stance0006',13.94448859864928,,11.849014449539371,21.09312566953298,9.457118769142962,6.930533244474874,9.645337017537317,13.782980287438269,ext,,ext,flex,flex,flex,ext,ext,0.010015777924572597
82,RIGHT,b'stance0005',b'stance0006',b'stance0005',b'swing0005',b'stance0005',b'stance0005',b'swing0005',b'stance0006',13.7439673339221,,11.487850810326178,20.426793512563652,8.054328983074308,6.996132421187715,9.338423447562855,16.736437293981403,flex,,flex,flex,flex,ext,flex,ext,0.00931812804459186
83,RIGHT,b'stance0005',b'stance0006',b'stance0005',b'swing0005',b'swing0005',b'stance0005',b'swing0005',b'stance0006',12.251582542838372,,11.288330047463202,19.09239647099879,8.95647218653021,6.5646060506149,8.257256263599306,18.74459593528364,flex,,flex,flex,ext,flex,flex,ext,0.007353372590702059
84,RIGHT,b'stance0005',b'stance0006',b'stance0005',b'swing0005',b'swing0005',b'stance0005',b'swing0005',b'stance0006',11.117120480103036,13.171540404422705,10.962336653817736,17.440527279520328,,,8.625274504764644,20.664932828331466,flex,,flex,flex,,,ext,ext,0.010428441591329298
85,RIGHT,b'stance0005',b'stance0006',b'stance0005',b'swing0005',b'swing0005',b'stance0005',b'stance0005',b'stance0006',,11.904057950450763,11.08036178190534,16.07169292950512,,,8.657159844464216,20.86445638794583,,flex,ext,flex,,,ext,ext,0.006058108966810001
86,RIGHT,b'stance0005',b'stance0006',b'stance0005',b'stance0005',b'swing0005',b'stance0005',b'stance0005',b'swing0006',,,11.839000443438694,14.379131777188519,,,8.263378669148985,20.687443413001095,,,ext,flex,,,flex,flex,0.009535138972535861
87,RIGHT,b'stance0005',b'stance0006',b'stance0005',b'stance0005',b'swing0005',b'stance0005',b'stance0005',b'swing0006',,,13.6624335453968,12.709288824358298,,,8.128791356793137,21.26295504719783,,,ext,flex,,,flex,ext,0.00693465583579405
88,RIGHT,b'stance0005',b'stance0006',b'swing0006',b'stance0005',b'swing0005',b'stance0005',b'stance0005',b'swing0006',,,14.142132426742954,13.104388331472133,,,9.750531668312208,21.226883302540557,,,ext,ext,,,ext,flex,0.011149003960711012
89,RIGHT,b'stance0005',b'stance0006',b'swing0006',b'stance0005',b'swing0005',b'stance0005',b'stance0005',b'swing0006',,,13.711607795494723,13.872370620695216,,,9.66274274590539,20.243662489772447,,,flex,ext,,,flex,flex,0.007793927979690828
90,RIGHT,b'swing0005',b'stance0006',b'swing0006',b'stance0005',b'swing0005',b'stance0005',b'stance0005',b'swing0006',,,12.773557234917881,15.935867056312498,11.553543766384559,,10.21037751010966,18.329489253019,,,flex,ext,,,ext,flex,0.008802439540430704
91,RIGHT,b'swing0005',b'stance0006',b'swing0006',b'stance0005',b'stance0006',b'stance0005',b'stance0005',b'swing0006',8.419523762908403,10.741307642452936,12.003285855191416,17.948071373098035,10.683532888122812,11.888640075282082,10.767723128149328,17.44759846388565,,,flex,ext,flex,,ext,flex,0.010223428177052867
92,RIGHT,b'swing0005',b'stance0006',b'swing0006',b'stance0005',b'stance0006',b'stance0005',b'swing0006',b'swing0006',9.169988040917731,9.360936317440599,11.384492921740664,20.172393138313407,10.189767191883522,10.903467522029594,11.02762752254383,15.315407248558909,ext,flex,flex,ext,flex,flex,ext,flex,0.008883657243046511
93,RIGHT,b'swing0005',b'stance0006',b'swing0006',b'stance0005',b'stance0006',b'stance0005',b'swing0006',b'swing0006',9.36142079781391,9.542309387934575,10.586877770268673,22.05003660908575,12.184429073229117,11.027754622920137,12.106987031530803,14.787331373934887,ext,ext,flex,ext,ext,ext,ext,flex,0.012598164837248214
94,RIGHT,b'swing0005',b'stance0006',b'swing0006',b'swing0006',b'stance0006',b'stance0005',b'swing0006',b'stance0007',12.508404151752279,8.041762814376048,11.251292841219712,21.227957034429057,13.18449856940444,11.952767031022633,10.637052267190898,12.475177424986859,ext,flex,ext,flex,ext,ext,flex,flex,0.00668758406971561
95,RIGHT,b'swing0005',b'stance0006',b'swing0006',b'swing0006',b'stance0006',b'stance0005',b'swing0006',b'stance0007',14.454967210038292,6.219046425424637,11.35287217394353,21.321410027645452,11.50659012224383,9.555763051999094,9.715206984660943,11.157011566623398,ext,flex,ext,ext,flex,flex,flex,flex,0.010319163576666887
96,RIGHT,b'stance0006',b'stance0006',b'stance0006',b'swing0006',b'stance0006',b'stance0005',b'swing0006',b'stance0007',14.08689387972697,5.4328368470828705,11.664570530573817,20.940200412936903,10.182578952028061,8.508658752431371,10.000128821889184,11.7917314923073,flex,flex,ext,flex,flex,flex,ext,ext,0.009183984073519514
97,RIGHT,b'stance0006',b'stance0006',b'stance0006',b'swing0006',b'swing0006',b'stance0005',b'swing0006',b'stance0007',15.04810818810278,,11.479914917680874,21.491879704231028,8.856328881405995,7.63029979788353,8.260620411554658,13.466881939139968,ext,,flex,ext,flex,flex,flex,ext,0.007458625622700748
98,RIGHT,b'stance0006',b'stance0006',b'stance0006',b'swing0006',b'swing0006',b'swing0006',b'swing0006',b'stance0007',13.242119070318102,,12.23070087211144,20.802275379946764,,6.461334781404958,8.547677200174379,15.978131793756916,flex,,ext,flex,,flex,ext,ext,0.009587441813131571
99,RIGHT,b'stance0006',b'stance0006',b'stance0006',b'swing0006',b'swing0006',b'swing0006',b'swing0006',b'stance0007',12.192112964199225,,11.890217970548568,19.479666280180663,,6.519650716643093,8.06171342253711,17.5245234379054,flex,,flex,flex,,ext,flex,ext,0.006767697023901663
100,RIGHT,b'stance0006',b'stance0006',b'stance0006',b'swing0006',b'swing0006',b'swing0006',b'stance0006',b'stance0007',11.083740147360217,,11.49464802955547,16.959762893466404,12.484247085227441,6.615263758606738,8.378465530362604,19.31536237435139,flex,,flex,flex,,ext,ext,ext,0.0066077094063573425
101,RIGHT,b'stance0006',b'stance0006',b'stance0006',b'swing0006',b'swing0006',b'swing0006',b'stance0006',b'stance0007',8.564494642470013,,12.409966512254602,15.179179820325624,,,8.3211264319233,20.34926032204164,flex,,ext,flex,,,flex,ext,0.009027711299093674
102,RIGHT,b'stance0006',b'stance0006',b'stance0006',b'stance0006',b'swing0006',b'swing0006',b'stance0006',b'swing0007',,,13.79935860766165,13.592531534668174,,,9.219254143201102,20.73289273848031,,,ext,flex,,,ext,ext,0.009312263368393327
103,RIGHT,b'stance0006',b'swing0006',b'swing0007',b'stance0006',b'swing0006',b'swing0006',b'stance0006',b'swing0007',,,14.10891594666308,13.737271240269681,,,8.809121404426744,21.316990597711037,,,ext,ext,,,flex,ext,0.010608130780345388
104,RIGHT,b'stance0006',b'stance0007',b'swing0007',b'stance0006',b'swing0006',b'swing0006',b'stance0006',b'swing0007',,,15.18407496746644,14.189896991965842,,,10.639259706299882,20.524807733289595,,,ext,ext,,,ext,flex,0.007257661620997348
105,RIGHT,b'stance0006',b'stance0007',b'swing0007',b'stance0006',b'stance0007',b'swing0006',b'stance0006',b'swing0007',,,14.58459849907927,15.338548961039482,13.81127289024736,,10.607703778531837,18.94558524310306,,,flex,ext,,,flex,flex,0.009826986045016218
106,RIGHT,b'stance0006',b'stance0007',b'swing0007',b'stance0006',b'stance0007',b'stance0006',b'stance0006',b'swing0007',,,12.185124023397687,16.255325444757677,10.216185049774973,12.508024192367259,10.681975298850347,18.097205768351294,,,flex,ext,flex,,ext,flex,0.006748663739078332
107,RIGHT,b'swing0006',b'stance0007',b'swing0007',b'stance0006',b'stance0007',b'stance0006',b'stance0006',b'swing0007',,10.957072296815811,12.012020144232848,18.965865169400114,6.539121899434954,11.006219478500508,11.094252533183035,16.847548138554654,,,flex,ext,flex,flex,ext,flex,0.010644493840487957
108,RIGHT,b'swing0006',b'swing0007',b'swing0007',b'stance0006',b'stance0007',b'stance0006',b'swing0007',b'swing0007',,,10.711629726466528,20.593271547446953,,,11.626088378302885,15.863907179747107,,,flex,ext,,,ext,flex,0.011386489752911129
109,RIGHT,b'swing0006',b'swing0007',b'swing0007',b'stance0006',b'stance0007',b'stance0006',b'swing0007',b'stance0008',,,11.291763858064462,20.648980635567803,,,10.494617833291018,14.42993470536421,,,ext,ext,,,flex,flex,0.006727793366651655
110,RIGHT,b'swing0006',b'swing0007',b'stance0007',b'swing0007',b'stance0007',b'stance0006',b'swing0007',b'stance0008',,,11.048351872119037,21.504558906227842,,,10.592310510881191,13.316837451041302,,,flex,ext,,,ext,flex,0.0072649878725411865
111,RIGHT,b'stance0007',b'swing0007',b'stance0007',b'swing0007',b'swing0007',b'stance0006',b'swing0007',b'stance0008',12.113333583663126,5.849672287582836,12.365738281888238,21.520427481461347,13.288002551979837,,8.85922686835435,12.018473069910106,,,ext,ext,,,flex,flex,0.010631607948915942
112,RIGHT,b'stance0007',b'swing0007',b'stance0007',b'swing0007',b'swing0007',b'stance0006',b'swing0007',b'stance0008',13.81508905876281,7.50746862272289,12.436970949742237,21.53119137821977,8.761434358921443,7.022342194151997,10.012202007387684,14.121297796214526,ext,ext,ext,ext,flex,,ext,ext,0.009359053662257255
113,RIGHT,b'stance0007',b'swing0007',b'stance0007',b'swing0007',b'swing0007',b'stance0006',b'swing0007',b'stance0008',12.82743865994808,8.686356316389203,12.355497794114873,20.496483712664894,9.192779815953221,7.831138293940922,9.673242252197863,16.51538865449418,flex,ext,flex,flex,ext,ext,flex,ext,0.009190274048545508
114,RIGHT,b'stance0007',b'swing0007',b'stance0007',b'swing0007',b'swing0007',b'stance0006',b'swing0007',b'stance0008',,12.980604287960293,12.10658157663348,19.277366466536243,,7.279690200349488,9.554465553769145,18.13252688816188,,ext,flex,flex,,flex,flex,ext,0.006472354579220628
115,RIGHT,b'stance0007',b'swing0007',b'stance0007',b'swing0007',b'swing0007',b'stance0006',b'stance0007',b'stance0008',,14.573410561114887,11.65945334853716,16.75284241860201,,6.352365754753015,8.075580536826095,19.061065606231328,,ext,flex,flex,,flex,flex,ext,0.008258274621155725
116,RIGHT,b'stance0007',b'swing0007',b'stance0007',b'swing0007',b'stance0008',b'stance0006',b'stance0007',b'stance0008',7.788495844808519,13.59784266435974,11.751987479681315,15.004698262332443,12.037753804481154,6.192844007291747,8.394050511434253,19.083629430491218,,flex,ext,flex,,flex,ext,ext,0.0066214155729340885
117,RIGHT,b'stance0007',b'swing0007',b'stance0007',b'stance0007',b'stance0008',b'stance0006',b'stance0007',b'swing0008',,13.743526375115499,13.024470961763804,12.801220853562251,,,7.952977145313929,20.61596047181435,,ext,ext,flex,,,flex,ext,0.010166157700979738
118,RIGHT,b'stance0007',b'stance0008',b'swing0008',b'stance0007',b'stance0008',b'stance0006',b'stance0007',b'swing0008',,,14.263171405981632,12.610394802016215,,,8.10315081745994,20.38712808580194,,,ext,flex,,,ext,flex,0.010277041832548676
119,RIGHT,b'stance0007',b'stance0008',b'swing0008',b'stance0007',b'stance0008',b'stance0006',b'stance0007',b'swing0008',,,15.556848436375748,14.211937554787418,,,9.91388378266506,20.215800740367243,,,ext,ext,,,ext,flex,0.00396593061619375
120,RIGHT,b'stance0007',b'stance0008',b'swing0008',b'stance0007',b'stance0008',b'stance0006',b'stance0007',b'swing0008',,13.852899700591037,14.756824230772486,15.70391286712768,,,10.021334072584725,19.853419898895112,,,flex,ext,,,ext,flex,0.010946982034356822
121,RIGHT,b'stance0007',b'stance0008',b'swing0008',b'stance0007',b'stance0008',b'stance0006',b'stance0007',b'swing0008',,14.07636072319451,13.297089077376118,17.723110711368026,12.12257126386248,,10.402356853227037,18.264160065171353,,ext,flex,ext,,,ext,flex,0.008491810392906017
