,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.436140505125945,9.343986532365026,13.849030633684933,15.80578489511236,11.771024803640477,6.359216729440595,10.065087339724963,18.33325913035442,ext,ext,ext,ext,ext,ext,ext,ext,0.005084838328754386,2.3228218749786262,8.683181839451201,2.821540537292277,7.132717181680584,4.864750595318247,9.18738434443801,6.805627028254235,9.019731551763716,2.4581474170608764,9.39654321426174,1.6290156624384016,5.435499356762578,2.774512895281897,7.292143395648015,4.402897917387023,13.992171305867526
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,14.878288403929764,7.189375833901277,13.79850456720221,16.4202061902105,10.033995062445479,4.945659052955018,10.382705197107807,16.933067061420488,ext,flex,flex,ext,flex,flex,ext,flex,0.005793086386865279,4.993018501787432,9.888484572110507,2.35149986476098,5.151801691778843,4.1297012521212455,10.098458815655217,7.144432641981282,9.32125466940984,2.0859363526721926,8.351325610305965,1.691584100123893,4.30227376882543,3.0471276178475075,7.335791959577049,5.176319462934637,11.792491764632723
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,15.113108697270095,7.296299086123931,11.590183772742774,17.14227275268234,8.969521883316018,5.6774779283627215,10.244726351977004,16.03838115999394,ext,ext,flex,ext,flex,ext,flex,flex,0.007292720540133272,5.3563153305589735,9.762132012771914,2.246315360337758,5.450449752614318,3.2946497382751216,9.868220721703462,7.6211656339563385,9.521860511767246,2.044785048952253,7.287218606871974,1.647561239268726,4.676202739852882,3.3789678941368777,6.874285647393882,5.605181427551182,10.433597774250233
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.387068166186815,6.74326420275665,12.255400448434367,17.77111614750608,7.612546484794396,8.129851621707687,9.77494182538626,16.25473867885427,ext,flex,ext,ext,flex,ext,flex,ext,0.007759808863807827,5.284550693681413,10.120388359443856,2.3938437438822535,4.350992662006813,3.514096404913458,9.145675193450213,7.855816958384863,9.933996009880632,3.4530470309609362,4.2108697856503134,2.390959327222949,6.034764301077902,3.4571085439860156,6.339358225936192,5.435185199808824,10.837910793255723
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'swing0001',b'nan',b'nan',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.934511343628529,6.807836991453887,11.204710163360085,18.100294224628733,9.171442277814984,7.6380655506662025,10.159767625050314,15.72662042885543,flex,ext,flex,ext,ext,flex,ext,flex,0.007239474828502636,5.0948302484630545,9.84360011606042,2.0407178049753294,4.813086726052795,3.3035621942318127,7.973927846088788,7.498432376748905,10.616375929604922,3.7183241659317168,5.468292910397797,2.1522837025261716,5.998042718255417,3.4867117028960477,6.857003993606053,6.0743935865331515,9.657516513725405
6,RIGHT,b'nan',b'nan',b'nan',b'swing0001',b'swing0001',b'nan',b'swing0001',b'stance0001',-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.865154124753165,6.810464358657451,11.180593326241706,18.415667183992277,9.169664216759054,7.254295926560159,9.947106054895423,14.25298932724655,flex,ext,flex,ext,flex,flex,flex,flex,0.007685191324204781,3.9868011961365397,8.879056757684276,1.9584097894807173,5.248693070726178,3.3181053391785946,7.969895552676066,6.215066495823115,12.20835825516877,3.4403241938081237,5.873562299113561,1.7941496200893399,5.964024470903334,2.792036429338642,7.296750553851412,5.897045207228287,8.356250606189668
7,RIGHT,b'nan',b'nan',b'nan',b'swing0001',b'swing0001',b'nan',b'swing0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.77117755267834,11.705061211861628,11.344250560948945,18.64402014077788,7.678695789161075,6.276515306039468,11.01133633798496,15.47110416826237,flex,ext,ext,ext,flex,flex,ext,ext,0.01161504819087358,2.606809990876165,6.301231925368511,1.9559445535455409,9.918659127506256,3.636948745346334,7.711817576288243,6.4995181955712935,12.157433366811345,3.650868594723131,4.101562080350075,1.5807010144883338,4.954007932944805,3.1395974065013204,8.094572067828107,6.167151590831894,9.31917978571494
8,RIGHT,b'swing0001',b'nan',b'nan',b'swing0001',b'swing0001',b'nan',b'swing0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.006013642645426,10.039991428236057,10.816060032887604,17.94592929160749,7.997686521818035,4.545159364355207,10.094631451934058,17.066367536566506,flex,flex,flex,flex,ext,flex,flex,ext,0.007916229317662992,4.283377586081648,3.8268599425612786,1.6189417472319951,8.500838185787519,2.6818948138516583,8.239562901011888,6.534352070891664,11.417018589206691,3.316149704761072,4.699374450850037,1.9047638129843052,2.819685323219081,2.986486529719662,7.34839818729657,5.486737914813829,11.601561126768575
9,RIGHT,b'swing0001',b'nan',b'stance0001',b'swing0001',b'swing0001',b'nan',b'swing0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.484430227272729,11.023554015286104,12.170283162166427,17.886537151481267,7.667140819326358,4.3700011197559405,9.58218602774968,18.405281433301415,flex,ext,ext,flex,flex,flex,flex,ext,0.008651820659031587,2.7672155294452843,4.755057055989671,1.9625675935906808,9.279281379006454,2.9519754247093366,9.275668240629019,7.212305620593836,10.678803418212242,2.7055202441844717,4.963859013670867,0.988290725675962,3.441020278714829,2.8827891830754453,6.738804156083892,5.56903522008466,12.84430975382967
