,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.394579424094624,8.1503868235676,7.818662358694136,,7.989126342272242,5.622737510592942,5.23309903855619,,ext,ext,ext,,ext,ext,ext,,0.004097356184572178,1.6760917101060435,3.7413763640488757,1.423810062157847,7.6631279125509115,2.0880582323117016,6.001212774341205,3.47419594692753,,2.3291213893577485,5.808303949702376,1.0564038619609533,4.81244123519384,1.9594396394443203,3.2977340169096707,4.1406118126497775,
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.80886143234879,7.0350030628225735,7.57311742274214,9.970513973367996,6.305622563807046,5.507589668877474,5.350748957570896,,flex,flex,flex,,flex,flex,ext,,0.004754007653022589,1.1391759400526136,3.7847505488444444,1.0683536686679564,6.778250054084795,2.2526217612772124,5.452984692098969,3.7602656977283635,6.30433379746393,1.5231019537723673,4.971122741410509,1.5442727100681146,4.108703719122896,1.753824679605714,3.599161421820052,4.03141576874695,
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.224131895388596,5.5811894772326065,7.742445168021934,,5.5371501205495655,4.9418666743400665,4.7864781600946955,,ext,flex,ext,,flex,flex,flex,,0.0064925199572568966,0.8720977044025899,4.456869824699441,1.1898849060643415,5.708274120407585,2.1502295062851076,5.614460201959159,3.5932191541531924,,1.0767404258885265,4.5360150085365945,1.2383932312284258,3.7941256170054953,1.658376216459594,3.1430930243121913,3.4550157886896877,
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.602211586814782,5.591911196473688,6.751717924646233,10.159916038171607,4.923665348540204,5.28759712252249,5.3069775301243824,,flex,ext,flex,,flex,ext,ext,,0.006108013119071867,0.7881089902637435,3.9124989064729934,1.1613327071192983,5.68121940904539,2.1626402325252525,4.593086749324437,3.4170437383193555,6.758713227465157,0.988828963058053,3.9462413639637806,2.443532728409661,2.844064527333181,1.9226783048257168,3.438934184736737,2.683392978806463,
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.580291954218923,7.470460020699339,7.128543113934753,10.803997539075421,4.804071063546233,5.444890796831096,5.741783885406948,,flex,ext,ext,ext,flex,ext,ext,,0.005218837915154366,1.3870515672451702,3.234957119210741,1.6139701740057684,7.7385559631178475,2.1324049661623743,5.00068711523815,3.777056386709454,7.027052537858125,1.5689800319953624,3.2367966279222826,2.147665680800754,3.3115571468829006,2.129159698849095,3.6309040540915616,3.0960668687504795,
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,4.658990835213464,7.165123279570562,7.597650527282215,10.486604680428687,3.8338582922787667,4.839936089615572,5.024072549650646,,ext,flex,ext,flex,flex,flex,flex,,0.004547592410098485,1.4014586950994226,3.3822107474363294,1.6280101321754583,7.543189180085607,2.8958656282470545,4.737012928943214,4.192711924212858,6.294196017397616,1.2222973039689589,2.6380770307075925,0.9610640283123616,4.124008567999612,1.712303797236655,3.3485204912581508,3.0207595832651672,
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.218340235601454,4.7139703206857595,,10.947887532566861,3.5163613717788076,5.485066340700495,5.96815797991626,,ext,flex,,ext,flex,ext,ext,,0.0073280651933846485,1.4091439923446145,5.994292025247208,1.5640050152640366,5.249920734787654,3.1678304718851558,,4.128840138163147,6.8250514261032675,1.1984523320120248,2.3264984707625778,2.4322660069595914,3.173706275605601,2.2458555656242867,3.7688606738942574,2.4893036866803877,
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.705243898646213,5.018361068803416,9.498457663900536,10.99020259981771,5.128181123402655,5.85012028318168,6.956093312011903,,ext,ext,,ext,ext,ext,ext,,0.005602739559014277,1.8440475007698616,5.8714434416064725,2.1946557931331045,6.030476275255423,3.169056405309344,6.953427539413885,4.015256992126867,7.004777849398073,1.2039881419463616,3.9421869641559018,2.216176929260544,3.722981300803543,1.937730113719359,5.023843876643069,3.07698070611658,
9,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.756784528840964,4.514699427804718,10.036101177918672,10.558030023216036,5.126620772260093,6.6262376860094125,7.646674665495265,,flex,flex,ext,flex,flex,ext,ext,,0.0062219719193596385,1.9462157372092714,5.05105050603502,1.884157254211267,4.9800844589499,3.1660847794934845,7.211525389104162,4.008276484156771,6.559016373793413,1.1167522518464472,4.011401108234921,1.4923220836236866,5.1422395039749125,2.4909133472443528,5.174195599439277,2.752987435805057,
