,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,6.944344317343988,14.967437855360815,,,7.739666823351471,12.379480362325802,,,ext,ext,,,ext,ext,0.005096285073245876,0.6702513383555684,,0.21514730617401606,,1.0782497268284008,5.943852858073134,4.631175361590808,19.562204035055164,0.27759592265465777,,0.7870614788077415,,1.909671288895231,5.87910827467588,5.768899593537217,6.612132065307722
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.821004246287788,3.8792179767166854,5.729553474341238,11.393552579172335,,,7.669644272257544,11.335000560823966,,,flex,flex,,,flex,flex,0.007457182062922111,1.9916861996802273,4.884581445838478,0.9022904079037876,2.978782764262826,2.2628922439571397,3.533963777490259,4.774828002893378,6.619603599118455,1.4479176337372937,,1.0271277302447475,,2.844377366246765,4.840837318660501,4.817997778796182,6.524945355302309
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.34305212312817,3.4888899992392135,7.542195134324657,11.331072086260566,,,7.830692422101689,11.54130568194116,flex,flex,ext,flex,,,ext,ext,0.006002428198268872,2.5126783501731524,3.918017460466856,0.9429962513836768,2.5458948228231892,2.835458735021191,4.745882853216818,5.265225163234644,6.1171462505996566,1.7919498345416138,,1.3209783179779844,,2.7466662174291385,5.099108791596705,4.997429802014401,6.547921254621649
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.713616466567203,4.194290706352605,5.726278323063726,10.410520517329612,,,7.077117934958186,10.767429476266683,ext,ext,flex,flex,,,flex,flex,0.003990081882152281,2.866072135143104,4.917855844177146,1.0575513651133095,3.147549194901705,1.7080635257802879,4.060606382785112,4.542554197062263,5.869174258737788,1.696211993512748,,1.2297116784667919,,2.4772957878750406,4.814904492259587,4.311032787507744,6.50535839547375
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.376764774062229,4.364558780315423,5.664000352755278,10.00408034825922,,,6.862534024335167,10.577866729231756,flex,ext,flex,flex,,,flex,flex,0.0039060232572219085,2.8588207813683923,4.560512892354474,1.2426636674482616,3.1231596399887467,1.7510867008874496,3.9655907159329478,4.218124825832769,5.795034444559135,2.0528383916735327,,1.183236584457468,,2.515443949471998,4.642345127355349,4.445400020131236,6.1779083375289
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,7.162358371091301,3.6467169834201982,6.073768984943536,10.047309319837902,,,6.869330857853422,10.079834752809385,flex,flex,ext,ext,,,ext,flex,0.0033191330659610593,2.721240368104723,4.451068545045902,0.8498002798528427,2.802224483941342,1.6061981270314265,4.490322488178731,4.452008431638469,5.5980885950280355,2.071074338663094,,1.172770027593775,,2.4153846597236965,4.842210789971754,4.206458639281634,5.873541352073279
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.59240614897663,3.8285496082394386,5.472155908760243,9.583916183592072,,7.574667677596779,,8.467766199598168,ext,ext,flex,flex,,,,flex,0.0036871525937223555,2.268659140152849,6.327914615577255,1.2228781530183106,2.6370053357307026,1.6224529787235455,3.852304264581057,4.3920074136614655,5.196691525618349,2.7461633632063362,,1.749584637853575,5.949998523483337,2.312138107194778,,3.5991036014681073,4.876868154085035
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,8.921041279351483,3.5326254388728238,6.269118897393696,8.764601131886094,,7.351439593206083,,9.585800253168383,ext,flex,ext,flex,,flex,,ext,0.0032601251256648483,1.535779330947882,7.407570976449808,1.0170799217460993,2.519694271496655,0.9999094466431125,5.2692868256521574,4.1148027470700095,4.649804281489005,2.2173664810696754,,1.8734306262921323,5.528107144685646,2.266257911029807,,3.7527038145685805,5.838210444067526
9,RIGHT,b'swing0001',b'nan',b'stance0001',b'nan',b'nan',b'nan',b'stance0001',b'nan',1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,8.562893788532671,4.145609435740582,6.105623812691199,8.73451515394843,7.498281184837562,7.335246266490631,5.994686906225571,9.85869196477298,flex,ext,flex,flex,,flex,,ext,0.0028550432799461026,1.7605548193449045,6.803904147134029,0.8468894141106099,3.308843788039437,0.9996556170948956,5.113619584228663,3.407559408704378,5.329432690943366,2.1289789253893425,5.434135064361576,2.523581019433857,4.817395747059615,2.5830802195442804,3.46363749801054,3.778524703501991,6.090380194639333
10,RIGHT,b'swing0001',b'swing0001',b'stance0001',b'nan',b'nan',b'nan',b'stance0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,10.066292759375935,,,11.259145709821249,,,,10.991733823750735,ext,,,ext,,,,ext,0.0007606392283718889,,,0.17168239426149595,,0.34798984747799566,,3.158808585963922,14.104367490587176,,,1.5036485375281006,,0.808151791340855,,3.88330324315277,7.118539228031361
11,RIGHT,b'swing0001',b'swing0001',b'stance0001',b'swing0001',b'nan',b'nan',b'stance0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,10.593199025128026,,,5.324121279131986,11.209689305087995,,,,flex,,,,ext,0.0011385262565944544,2.7206880387408745,,1.2114264507833905,,1.4020680235817033,,3.490669850088484,7.126862561622958,1.0245663824374438,,0.5965169875788158,,1.404785802155436,4.289118284418821,3.050786102521791,14.260277089456768
12,RIGHT,b'swing0001',b'swing0001',b'stance0001',b'swing0001',b'nan',b'nan',b'stance0001',b'stance0001',-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,,,,9.958763663297,,,5.476739357932779,,,,,flex,,,ext,,0.003918910411859512,,,0.6393677712150075,,0.5623134450191647,,,,1.7258371882618275,,0.5701832902507115,,0.5532295856473893,5.021559669231448,3.189713662003898,
13,RIGHT,b'swing0001',b'swing0001',b'stance0001',b'swing0001',b'nan',b'nan',b'stance0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.94244548186857,4.893126755183345,6.830738842452986,8.90348920835835,4.659947488713194,4.9035538937103675,5.661590348090355,11.391108414208635,,,,flex,,,ext,,0.001541689198162074,2.5034772227289652,6.458303783045647,1.7083986557058768,3.47683298811954,2.000874901054858,5.294578768045347,3.994606681803857,4.909764342820954,1.8825609611256962,3.492093186980433,2.311768470563993,3.013144203069394,1.290373517968886,4.62375716134361,4.374970816824007,7.055277374619553
14,RIGHT,b'swing0001',b'swing0001',b'swing0001',b'swing0001',b'nan',b'nan',b'stance0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.563113997740487,4.073929544301199,7.204823786854207,8.411427050682622,6.727409722603977,4.859314301842445,5.93319459205544,12.117416415783472,flex,flex,ext,flex,ext,flex,ext,ext,0.003101430688971401,2.4780438993071305,6.1225851744145645,1.3757561414290875,2.7984810243348934,2.2045979998299123,5.401980914597895,3.537985067714119,4.874649242869279,2.324652437424636,4.952503555288095,2.153488542253348,2.966961299138537,1.6258517831414652,4.388727002042089,4.334206128779954,7.785785310009768
15,RIGHT,b'swing0001',b'swing0001',b'swing0001',b'stance0001',b'nan',b'nan',b'stance0001',b'stance0001',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.544313382578334,4.371530554778031,8.064605428539982,8.857109368790338,6.517412064556049,4.824955139011745,6.227751220952274,12.570947211603132,flex,ext,ext,ext,flex,flex,ext,ext,0.002242557442404185,2.7260328756923586,5.827797254666932,1.6571233165262431,2.9979144438482748,2.353495650802252,6.031859654233187,3.7913119977819836,5.067228934847102,2.266836722650819,4.633023315192094,2.046425878644041,2.9672757824534752,1.501880372461397,4.794145428801808,4.491301417144643,8.085175920517347
