,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,L1_outlier_pred,L2_outlier_pred,L3_outlier_pred,L4_outlier_pred,R1_outlier_pred,R2_outlier_pred,R3_outlier_pred,R4_outlier_pred,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS,inner_segm_L1,outer_segm_L1,inner_segm_L2,outer_segm_L2,inner_segm_L3,outer_segm_L3,inner_segm_L4,outer_segm_L4,inner_segm_R1,outer_segm_R1,inner_segm_R2,outer_segm_R2,inner_segm_R3,outer_segm_R3,inner_segm_R4,outer_segm_R4
0,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.931412183738079,11.378395219385512,10.252504832058301,11.226526705237857,11.99839864411567,4.2898109466546,8.658974573407106,12.00838722067088,ext,ext,ext,ext,ext,ext,ext,ext,0.0004722947640843917,3.6372732226383278,5.357433656562068,2.6582037082449967,8.83292441267269,2.957214526024816,7.556670237463795,5.7125607466260435,5.720353244858533,3.4614201600243995,8.537292714685702,1.8016099405822084,4.410765890467553,2.503194096969643,6.262670133477444,5.914321646665111,6.141058008887019
2,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.693491490276044,10.756807149720627,10.59538170098465,11.410998057478356,11.95661934596151,4.123633176735287,8.838612313944928,12.274221353594102,flex,flex,ext,ext,flex,flex,ext,ext,0.0008967882754889015,3.180279641653901,5.513215017885332,2.31700882335605,8.620751635167702,3.2126823270959113,7.598394646274932,5.6986874668083605,5.903110574450406,3.3751086973313176,8.583505570435786,1.7390863250051276,4.213497472565856,2.683843275045957,6.250335253524447,6.0925210096292135,6.239667514616018
3,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.449730606010702,11.113853548219172,10.457282249776418,11.399755630235662,12.11135537670145,4.107484568242457,8.791705421846894,12.09271967863952,flex,ext,flex,flex,ext,flex,flex,flex,0.0006145025600489858,2.573057320254585,5.962234547011022,2.186493801623486,9.138219738328766,3.076932022839654,7.601523457263502,5.853355565204591,5.745089485442143,3.313116314002691,8.798557403791715,1.842223734983071,4.302696472997302,2.6799001249675425,6.204979279653092,5.85815008235745,6.296626600121981
4,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.96230120759549,10.858745052406306,10.422873261012263,11.52958861278954,12.02510620447103,4.274218207860914,8.964781078701364,12.351193708655384,ext,flex,flex,ext,flex,ext,ext,ext,0.00034315971657746024,3.4697035204640727,5.505257292156302,2.283089583328476,8.73270346292539,3.1256266785172144,7.548796430949112,5.929221791711498,5.786332057456666,3.3184585627369088,8.707215781810875,1.7335597210954226,4.335697023368826,2.673604347174553,6.3856567233596255,6.0586696288743775,6.347905749958334
5,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.54367326676594,11.02355724059287,10.350294285355517,11.30992922275965,12.547737769772192,4.256846370603067,8.805428661044472,12.171574910515677,flex,ext,flex,flex,ext,flex,flex,flex,0.0004844518043333458,2.567772653741702,6.133755350510379,2.2350828331200243,8.980000050665243,3.2290917851484258,7.317610034291152,5.76235867850912,5.731145741251249,3.6839441746515798,8.865497396350095,1.7463889653013416,4.160332097748095,2.624402246800014,6.291518199166796,6.038731524531474,6.204142824811456
6,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.551148187052302,10.886805850787633,10.29043399250226,11.106412978261918,11.946954450396492,3.986231989992031,8.866151223145922,12.118898584981928,ext,flex,flex,flex,flex,flex,ext,flex,0.0003997457635275093,3.3015323628692603,5.288483444301547,2.1943465314320743,8.906954621480176,2.9182720279059087,7.617329829647396,5.650195267676866,5.681640379181681,3.459836839553564,8.487123444417252,1.862526229253263,4.18184971434633,2.5998126782700983,6.380392170344874,6.050952086615259,6.113799371254767
7,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,8.518755095361161,10.986776814754505,10.6084156645531,11.39822375877191,12.087796936526194,4.241097939102626,9.084968808895487,12.149825019827226,flex,ext,ext,ext,ext,ext,ext,ext,0.0003987144799708715,2.5724678725064276,6.1851769202632365,2.2594950810575773,8.93381108367969,3.2392544332729094,7.593858667964414,5.779678344162188,5.831557844025739,3.4264511315565707,8.661941320419873,1.727522601722408,4.277445661215572,2.733111202249484,6.440614910400673,5.959785008909832,6.240384481863617
8,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.53180250974258,10.929736533655705,10.428959773280571,11.186468092710134,12.066325681167694,4.138377544496734,8.820150692870728,12.132080689732042,ext,flex,flex,flex,flex,flex,flex,flex,0.0005356989311609766,3.2222387245399844,5.334535309611093,2.1781992349605357,8.944460228795174,3.031320759287467,7.631364647137226,5.663936915255252,5.757806159387252,3.2333994311650707,8.833298548619648,1.837216942057009,3.856817738944657,2.6494642431479547,6.26233183051235,5.607020386563532,6.548981659675055
9,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.686819680936885,11.073623690535833,10.488757695109857,11.1747798626184,12.1588306003347,4.193571739936758,8.734594192278474,12.014459540380578,ext,ext,ext,flex,ext,ext,flex,flex,0.00014920035622504726,3.081356665711917,5.605580686437873,2.201083145189778,9.069042809167794,3.1048955391371953,7.6227145627294375,5.739459536967778,5.663987776551745,3.3282620122458595,8.830568605208706,1.7171240412716615,4.137259771816738,2.5475563947347366,6.267596982744243,6.020308154857286,6.032215484457245
