,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,stridephase_FL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
15,UP,0.32040393402206657,2668.195,b'stride0002',b'stride0002',b'stance0002',b'stance0002',b'swing0001',246.63463413795014,304.0588493092412,,,,,,,,,,101.68876183715797,98.7896724038952,,,,31.33876871237996,,,,,,,,158.37227320644655,170.9296895572651,,177.9785112327411,174.82826452830477,108.66671380232646,,110.10766724629292,,,,,,,,,,32.93220691495799,68.62714070373717,80.11091671276668
16,UP,1.4736819536512176,1923.905,b'stride0002',b'stance0002',b'stride0003',b'stance0002',b'swing0001',,304.0588493092412,145.61413804088414,,,,,,,12.928228379302132,,101.68876183715797,98.7896724038952,,,,31.33876871237996,,,,,,-23.613059963779563,,149.76741651934537,169.03618090944258,,174.20943989822592,151.03362861623694,105.75374156499359,,97.49851909459572,,,,61.98963451380916,68.35184090369377,40.985841400641114,,,,32.93220691495799,68.62714070373717,80.11091671276668
17,UP,2.7548393234063786,2559.26,b'stride0002',b'stance0002',b'stride0003',b'stance0002',b'swing0001',,304.0588493092412,145.61413804088414,,,,,,,12.928228379302132,,101.68876183715797,98.7896724038952,,,,31.33876871237996,,,,,,-23.613059963779563,,143.81492702954975,170.5984222389137,,179.56827044620357,,94.98051350721644,,96.43790880305386,,,,61.98963451380916,68.35184090369377,40.985841400641114,,,,32.93220691495799,68.62714070373717,80.11091671276668
18,UP,4.321343362075592,2697.7349999999997,b'stride0002',b'stance0002',b'stride0003',b'stance0002',b'swing0001',,304.0588493092412,145.61413804088414,,,,,,,12.928228379302132,,101.68876183715797,98.7896724038952,,,,31.33876871237996,,,,,,-23.613059963779563,,160.12701261194383,153.32092294528266,158.2836602983151,173.2357999049435,,83.26340484135658,,93.97593530721723,,,,61.98963451380916,68.35184090369377,40.985841400641114,,,,32.93220691495799,68.62714070373717,80.11091671276668
19,UP,6.648249632451349,2351.825,b'stride0002',b'stance0002',b'stride0003',b'stance0002',b'swing0001',,304.0588493092412,145.61413804088414,,,,,,,12.928228379302132,,101.68876183715797,98.7896724038952,,,,31.33876871237996,,,,,,-23.613059963779563,,150.67871938867006,143.4501131877847,156.9001590066726,161.22239759500744,,79.89434578886441,,86.81273301378911,,,,61.98963451380916,68.35184090369377,40.985841400641114,,,,32.93220691495799,68.62714070373717,80.11091671276668
20,UP,6.42045556770652,2714.5,b'stride0002',b'stance0002',b'stride0003',b'stance0002',b'swing0001',,304.0588493092412,145.61413804088414,,,,,,,12.928228379302132,,101.68876183715797,98.7896724038952,,,,31.33876871237996,,,,,,-23.613059963779563,,154.30102700020169,144.46439048511513,163.33723428648022,175.64330039267594,132.24567070156982,75.1525144439745,73.90121035352692,89.42155835327938,,,,61.98963451380916,68.35184090369377,40.985841400641114,,,,32.93220691495799,68.62714070373717,80.11091671276668
21,UP,7.52735472831517,3123.48,b'stride0002',b'stance0002',b'stride0003',b'stance0002',b'swing0001',,304.0588493092412,145.61413804088414,,,,,,,12.928228379302132,,101.68876183715797,98.7896724038952,,,,31.33876871237996,,,,,,-23.613059963779563,,143.64748828713036,139.30051740047034,174.84869646458463,179.32385260926176,124.06790656816786,78.18451448720523,66.69532466573149,97.50837485461709,,,,61.98963451380916,68.35184090369377,40.985841400641114,,,,32.93220691495799,68.62714070373717,80.11091671276668
22,UP,8.026039343283257,2954.62,b'stride0002',b'stance0002',b'stride0003',b'stance0002',b'swing0001',,304.0588493092412,145.61413804088414,,,,,,,12.928228379302132,,101.68876183715797,98.7896724038952,,,,31.33876871237996,,,,,,-23.613059963779563,,159.90551389244013,135.81840208672457,177.13595897319203,168.5754869732454,139.25274328853408,72.23693552897993,70.50684273989627,112.56001707347987,,,,61.98963451380916,68.35184090369377,40.985841400641114,,,,32.93220691495799,68.62714070373717,80.11091671276668
23,UP,7.551353569804895,3276.4700000000003,b'stride0002',b'stance0002',b'stride0003',b'stance0002',b'swing0001',,304.0588493092412,145.61413804088414,,,,,,,12.928228379302132,,101.68876183715797,98.7896724038952,,,,31.33876871237996,,,,,,-23.613059963779563,,164.0696461608377,142.54212239411868,175.98027896910529,160.2288471333534,135.3922431602882,70.47503804566597,85.9843381902579,136.65030779364102,,,,61.98963451380916,68.35184090369377,40.985841400641114,,,,32.93220691495799,68.62714070373717,80.11091671276668
24,UP,7.3743624810417066,2679.6000000000004,b'stride0002',b'stance0002',b'stride0003',b'stance0002',b'swing0001',,304.0588493092412,145.61413804088414,,,,,,,12.928228379302132,,101.68876183715797,98.7896724038952,,,,31.33876871237996,,,,,,-23.613059963779563,,175.73650698139406,139.2267653883403,172.44728298935152,161.07019422154235,138.07029879978245,81.44321338262037,92.45269014789054,139.01038832510795,,,,61.98963451380916,68.35184090369377,40.985841400641114,,,,32.93220691495799,68.62714070373717,80.11091671276668
25,UP,6.563359851198463,2642.0,b'stride0002',b'stance0002',b'stride0003',b'stance0002',b'swing0001',,304.0588493092412,145.61413804088414,,,,,,,12.928228379302132,,101.68876183715797,98.7896724038952,,,,31.33876871237996,,,,,,-23.613059963779563,,178.92835954872385,141.84012515227434,166.78144858971902,160.6741038778421,141.28964231000015,91.21241103679115,97.92041094851365,144.46098174003333,,,,61.98963451380916,68.35184090369377,40.985841400641114,,,,32.93220691495799,68.62714070373717,80.11091671276668
26,UP,4.490045072097934,2662.86,b'stride0002',b'stance0002',b'stride0003',b'stance0002',b'swing0001',,304.0588493092412,145.61413804088414,,,,,,,12.928228379302132,,101.68876183715797,98.7896724038952,,,,31.33876871237996,,,,,,-23.613059963779563,,169.64556660776927,159.5542431566695,162.51805749534785,149.03948836827772,145.42298682420693,155.54205863775312,107.9884948944978,159.35193023873848,,,,61.98963451380916,68.35184090369377,40.985841400641114,,,,32.93220691495799,68.62714070373717,80.11091671276668
27,UP,3.809464987479726,2589.87,b'stride0002',b'stance0002',b'stride0003',b'stride0003',b'stance0001',,304.0588493092412,145.61413804088414,246.73082489796258,,,,,,12.928228379302132,,,98.7896724038952,,,68.6909208808806,31.33876871237996,,,28.91306841212421,,,-23.613059963779563,-0.44203773600534646,165.7869195840291,153.0847649827024,165.95746828182,146.89011484841612,148.91608828554476,177.87030908932985,117.61665756825579,162.0275493908477,,,,61.98963451380916,68.35184090369377,40.985841400641114,,,,,,
28,UP,2.859474570395965,2239.045,b'stride0002',b'stance0002',b'stance0003',b'stride0003',b'stance0001',,304.0588493092412,,246.73082489796258,,,,,,12.928228379302132,90.25109466333457,,98.7896724038952,,,68.6909208808806,31.33876871237996,,,28.91306841212421,,,,-0.44203773600534646,166.57495022193302,148.8466735555061,151.40563596002607,148.9154737150456,142.53817848791832,179.66868724531622,98.1040409486725,151.67705986889524,,,,61.98963451380916,68.35184090369377,40.985841400641114,32.66546312087416,75.58120009914936,74.37219189870287,,,
29,UP,0.2680397575736431,1341.71,b'stance0002',b'stance0002',b'stance0003',b'stride0003',b'stance0001',,,,246.73082489796258,,,,,26.30384177144981,12.928228379302132,90.25109466333457,,,,,68.6909208808806,,,,28.91306841212421,,,,-0.44203773600534646,169.6773276649295,140.7252780562919,163.2079770929844,151.40632829821914,134.74725953250186,170.9475781045231,108.05161165011289,147.42791679465887,65.08939380452661,58.09433168499577,66.34710776335366,61.98963451380916,68.35184090369377,40.985841400641114,32.66546312087416,75.58120009914936,74.37219189870287,,,
30,UP,1.6738549220337946,2014.6299999999999,b'stance0002',b'stride0003',b'stance0003',b'stride0003',b'stance0001',276.0163847859723,,,246.73082489796258,,,,,26.30384177144981,,90.25109466333457,,,,,68.6909208808806,,,,28.91306841212421,,26.119898519186854,,-0.44203773600534646,169.1136617664561,,157.09370701418868,145.8893338784772,128.39066727953775,,96.44639721014208,136.5750104196963,65.08939380452661,58.09433168499577,66.34710776335366,,,,32.66546312087416,75.58120009914936,74.37219189870287,,,
31,UP,2.1740489191828685,1942.2200000000003,b'stance0002',b'stride0003',b'stance0003',b'stride0003',b'stance0001',276.0163847859723,,,246.73082489796258,,,,,26.30384177144981,,90.25109466333457,,,,,68.6909208808806,,,,28.91306841212421,,26.119898519186854,,-0.44203773600534646,173.33366652149516,137.6626706945874,152.57510531785425,155.96254550281625,126.86145141949845,164.24798153412542,88.20210144065484,122.109129013264,65.08939380452661,58.09433168499577,66.34710776335366,,,,32.66546312087416,75.58120009914936,74.37219189870287,,,
32,UP,2.8508554543388533,2265.495,b'stance0002',b'stride0003',b'stance0003',b'stride0003',b'stance0001',276.0163847859723,,,246.73082489796258,,,,,26.30384177144981,,90.25109466333457,,,,,68.6909208808806,,,,28.91306841212421,,26.119898519186854,,-0.44203773600534646,167.61886718744478,130.6766365822667,149.84213603976593,158.85842389529466,118.95857606631542,170.30677954666248,91.38776688668051,109.00482028809087,65.08939380452661,58.09433168499577,66.34710776335366,,,,32.66546312087416,75.58120009914936,74.37219189870287,,,
33,UP,3.4608894876681893,2437.2250000000004,b'stance0002',b'stride0003',b'stance0003',b'stride0003',b'stance0001',276.0163847859723,,,246.73082489796258,,,,,26.30384177144981,,90.25109466333457,,,,,68.6909208808806,,,,28.91306841212421,,26.119898519186854,,-0.44203773600534646,170.62711520350362,134.01235665946535,155.19814590648375,169.21826053182554,111.78071492521167,161.3490530547577,87.32745880264501,106.42516098173446,65.08939380452661,58.09433168499577,66.34710776335366,,,,32.66546312087416,75.58120009914936,74.37219189870287,,,
34,UP,3.46675065413614,2611.545,b'stance0002',b'stride0003',b'stance0003',b'stride0003',b'stance0001',276.0163847859723,,,246.73082489796258,,,,,26.30384177144981,,90.25109466333457,,,,,68.6909208808806,,,,28.91306841212421,,26.119898519186854,,-0.44203773600534646,163.89654366472737,129.95768140469423,164.48657307500923,177.57519312811613,100.77974484975566,136.3834198939021,83.32159924155884,105.01169876852747,65.08939380452661,58.09433168499577,66.34710776335366,,,,32.66546312087416,75.58120009914936,74.37219189870287,,,
35,UP,4.543654959249959,2927.35,b'stance0002',b'stride0003',b'stance0003',b'stride0003',b'stance0001',276.0163847859723,,,246.73082489796258,,,,,26.30384177144981,,90.25109466333457,,,,,68.6909208808806,,,,28.91306841212421,,26.119898519186854,,-0.44203773600534646,167.27055983560845,133.4169444090383,175.296187445392,174.18537168550023,94.90114490712342,126.1621902265931,93.63687489648468,104.55981767821751,65.08939380452661,58.09433168499577,66.34710776335366,,,,32.66546312087416,75.58120009914936,74.37219189870287,,,
36,UP,4.929336273671373,3332.96,b'stance0002',b'stride0003',b'stance0003',b'stride0003',b'stance0001',276.0163847859723,,,246.73082489796258,,,,,26.30384177144981,,90.25109466333457,,,,,68.6909208808806,,,,28.91306841212421,,26.119898519186854,,-0.44203773600534646,156.33882818430254,145.60930595591276,178.13416430451116,179.7110327832798,83.55973954678994,119.23771103502565,97.22256303315295,113.34000327954463,65.08939380452661,58.09433168499577,66.34710776335366,,,,32.66546312087416,75.58120009914936,74.37219189870287,,,
37,UP,4.642485510494516,3040.69,b'stance0002',b'stride0003',b'stance0003',b'stride0003',b'stance0001',276.0163847859723,,,246.73082489796258,,,,,26.30384177144981,,90.25109466333457,,,,,68.6909208808806,,,,28.91306841212421,,26.119898519186854,,-0.44203773600534646,153.40620600178573,147.9807731321483,172.85428464430942,176.88259022582776,77.23338983857738,103.07127598510495,107.16172225433192,117.94501483288482,65.08939380452661,58.09433168499577,66.34710776335366,,,,32.66546312087416,75.58120009914936,74.37219189870287,,,
38,UP,4.1488352577756995,3105.2799999999997,b'stance0002',b'stride0003',b'stance0003',b'stride0003',b'stance0001',276.0163847859723,,,246.73082489796258,,,,,26.30384177144981,,90.25109466333457,,,,,68.6909208808806,,,,28.91306841212421,,26.119898519186854,,-0.44203773600534646,145.19505019701285,147.81119077998642,162.83339271610728,177.00591691356757,74.9612666279107,108.42245157831256,125.62124208468657,125.88287582358367,65.08939380452661,58.09433168499577,66.34710776335366,,,,32.66546312087416,75.58120009914936,74.37219189870287,,,
39,UP,4.687800837675246,2841.45,b'stance0002',b'stride0003',b'stance0003',b'stride0003',b'stance0001',276.0163847859723,,,246.73082489796258,,,,,26.30384177144981,,90.25109466333457,,,,,68.6909208808806,,,,28.91306841212421,,26.119898519186854,,-0.44203773600534646,145.8155533788194,153.6291940098817,152.99287821339723,177.92170493489127,81.88030488351097,103.8993944525982,138.64245601413546,120.36748538060426,65.08939380452661,58.09433168499577,66.34710776335366,,,,32.66546312087416,75.58120009914936,74.37219189870287,,,
40,UP,3.8122860343414566,2859.2,b'stance0002',b'stride0003',b'stride0004',b'stride0003',b'stance0001',276.0163847859723,,0.0,246.73082489796258,,,,,26.30384177144981,,,,,,,68.6909208808806,,,,28.91306841212421,,26.119898519186854,,-0.44203773600534646,148.37206999156209,172.63785602257278,157.05780277569437,177.02030365039457,96.19188552790222,120.6527676798938,147.26102667543682,112.04228089524779,65.08939380452661,58.09433168499577,66.34710776335366,,,,,,,,,
41,UP,2.594287465515066,2467.215,b'stance0002',b'stride0003',b'stance0004',b'stride0003',b'stance0001',276.0163847859723,,,246.73082489796258,,,,,26.30384177144981,,,,,,,68.6909208808806,,,,28.91306841212421,,26.119898519186854,,-0.44203773600534646,147.43620578571378,169.9035827014845,145.56847416551042,175.04844868443837,109.45625368212787,117.54949331318815,159.18597734100823,112.49939099675554,65.08939380452661,58.09433168499577,66.34710776335366,,,,,,,,,
42,UP,1.472288282315663,2438.0299999999997,b'stance0002',b'stride0003',b'stride0005',b'stance0003',b'swing0002',276.0163847859723,,261.2298024092177,,,,,,26.30384177144981,,,115.65794476368369,,,84.67211160782256,,,,26.51298864602112,,,26.119898519186854,-13.885405289763852,,,174.13947846815506,140.04215597931835,169.2868550010051,,118.92621036787253,150.27288850629307,103.48899331317061,65.08939380452661,58.09433168499577,66.34710776335366,,,,,,,35.00033618263812,62.062845816932686,77.79558588329978
43,UP,0.7829496951734191,2121.4700000000003,b'stance0002',b'stride0003',b'stride0005',b'stance0003',b'swing0002',276.0163847859723,,261.2298024092177,,,,,,26.30384177144981,,,115.65794476368369,,,84.67211160782256,,,,26.51298864602112,,,26.119898519186854,-13.885405289763852,,167.1013433714697,177.1622983162377,141.51209001154385,177.16294336611094,157.1967702851406,126.26721276664297,146.16453539650354,96.27286233612467,65.08939380452661,58.09433168499577,66.34710776335366,,,,,,,35.00033618263812,62.062845816932686,77.79558588329978
44,UP,1.7372088817784948,1736.875,b'stance0002',b'stride0003',b'stride0005',b'stance0003',b'swing0002',276.0163847859723,,261.2298024092177,,,,,,26.30384177144981,,,115.65794476368369,,,84.67211160782256,,,,26.51298864602112,,,26.119898519186854,-13.885405289763852,,,179.3371918631707,143.2780459429544,178.6773168984395,,120.18015947568838,131.04891388896422,91.13851602813513,65.08939380452661,58.09433168499577,66.34710776335366,,,,,,,35.00033618263812,62.062845816932686,77.79558588329978
45,UP,4.028918091227964,1878.185,b'stride0003',b'stance0003',b'stride0005',b'stance0003',b'swing0002',,262.74858803855204,261.2298024092177,,,,,,,21.804540636860576,,115.65794476368369,,,84.67211160782256,,,,26.51298864602112,,13.922913567244905,,-13.885405289763852,,,172.18002733373336,136.55173832276816,177.4529189953437,,112.69348030044273,117.08001185681329,90.5887322412051,,,,54.86123344158073,78.85669182869405,33.36688240961204,,,,35.00033618263812,62.062845816932686,77.79558588329978
46,UP,5.550689466034269,1803.6599999999999,b'stride0003',b'stance0003',b'stride0005',b'stance0003',b'swing0002',,262.74858803855204,261.2298024092177,,,,,,,21.804540636860576,,115.65794476368369,,,84.67211160782256,,,,26.51298864602112,,13.922913567244905,,-13.885405289763852,,144.75348135924062,171.86533161039438,154.5889145997841,176.4756611822525,156.93322347025313,112.66412375169419,97.07198459705083,86.17806725740613,,,,54.86123344158073,78.85669182869405,33.36688240961204,,,,35.00033618263812,62.062845816932686,77.79558588329978
47,UP,6.316162306053471,2460.74,b'stride0003',b'stance0003',b'stride0005',b'stance0003',b'swing0002',,262.74858803855204,261.2298024092177,,,,,,,21.804540636860576,,115.65794476368369,,,84.67211160782256,,,,26.51298864602112,,13.922913567244905,,-13.885405289763852,,148.75349595314498,178.4364905572696,165.81515048093956,177.67079641880366,156.9071431809299,110.94022085034229,84.88623346476005,88.10983619924968,,,,54.86123344158073,78.85669182869405,33.36688240961204,,,,35.00033618263812,62.062845816932686,77.79558588329978
48,UP,5.8020723355973685,2369.54,b'stride0003',b'stance0003',b'stride0005',b'stance0003',b'swing0002',,262.74858803855204,261.2298024092177,,,,,,,21.804540636860576,,115.65794476368369,,,84.67211160782256,,,,26.51298864602112,,13.922913567244905,,-13.885405289763852,,133.20772559276202,164.5955752759057,169.04576902807736,178.10867753353187,,103.0703201919915,85.7835325934591,92.22650127403222,,,,54.86123344158073,78.85669182869405,33.36688240961204,,,,35.00033618263812,62.062845816932686,77.79558588329978
49,UP,5.627345612927947,3079.885,b'stride0003',b'stance0003',b'stride0005',b'stance0003',b'swing0002',,262.74858803855204,261.2298024092177,,,,,,,21.804540636860576,,115.65794476368369,,,84.67211160782256,,,,26.51298864602112,,13.922913567244905,,-13.885405289763852,,144.6214540353124,151.2020118851686,170.09743875194027,164.9811373099613,139.65624362388718,91.32135031331734,97.66610765320421,109.52557726339205,,,,54.86123344158073,78.85669182869405,33.36688240961204,,,,35.00033618263812,62.062845816932686,77.79558588329978
50,UP,5.596454841461501,3002.12,b'stride0003',b'stance0003',b'stride0005',b'stance0003',b'swing0002',,262.74858803855204,261.2298024092177,,,,,,,21.804540636860576,,115.65794476368369,,,84.67211160782256,,,,26.51298864602112,,13.922913567244905,,-13.885405289763852,,151.23537554535446,145.0533698876474,177.97267818521095,166.72499477862752,144.3961430615562,86.84706321873627,100.03727394476415,121.31522242110242,,,,54.86123344158073,78.85669182869405,33.36688240961204,,,,35.00033618263812,62.062845816932686,77.79558588329978
51,UP,5.193804404963702,3207.61,b'stride0003',b'stance0003',b'stride0005',b'stance0003',b'swing0002',,262.74858803855204,261.2298024092177,,,,,,,21.804540636860576,,115.65794476368369,,,84.67211160782256,,,,26.51298864602112,,13.922913567244905,,-13.885405289763852,,160.7535492229712,146.37050685628736,173.33781359112416,163.8833868448875,135.74466001886572,79.41782568948925,109.49457716701438,136.56968482125853,,,,54.86123344158073,78.85669182869405,33.36688240961204,,,,35.00033618263812,62.062845816932686,77.79558588329978
52,UP,6.262345409644531,2735.13,b'stride0003',b'stance0003',b'stride0005',b'stance0003',b'swing0002',,262.74858803855204,261.2298024092177,,,,,,,21.804540636860576,,115.65794476368369,,,84.67211160782256,,,,26.51298864602112,,13.922913567244905,,-13.885405289763852,,157.06936166419004,142.24420997884454,167.11005347780505,156.338294495994,134.31261928810147,74.20119239329708,115.69816255117824,158.92663233322705,,,,54.86123344158073,78.85669182869405,33.36688240961204,,,,35.00033618263812,62.062845816932686,77.79558588329978
53,UP,5.325175280703665,3006.705,b'stride0003',b'stance0003',b'stride0005',b'stride0004',b'swing0002',,262.74858803855204,261.2298024092177,315.50300436704214,,,,,,21.804540636860576,,,,,84.67211160782256,,,,26.51298864602112,27.387219652571353,13.922913567244905,,-13.885405289763852,-10.940296159977507,174.14795280526647,130.99988999152157,166.8597804676673,148.5296583736985,142.88288793932486,65.01663386219596,124.03120332550279,170.1762338886295,,,,54.86123344158073,78.85669182869405,33.36688240961204,,,,,,
54,UP,3.996521931081979,2271.52,b'stride0003',b'stance0003',b'stride0005',b'stride0004',b'swing0002',,262.74858803855204,261.2298024092177,315.50300436704214,,,,,,21.804540636860576,,,,,84.67211160782256,,,,26.51298864602112,27.387219652571353,13.922913567244905,,-13.885405289763852,-10.940296159977507,175.27837816743883,135.85020610212496,160.59281042684796,149.92781627331723,138.98366333908987,86.31370874024446,125.74035065004068,169.06583476958582,,,,54.86123344158073,78.85669182869405,33.36688240961204,,,,,,
55,UP,1.649555005211981,2357.615,b'stride0003',b'stance0003',b'stride0005',b'stride0004',b'swing0002',,262.74858803855204,261.2298024092177,315.50300436704214,,,,,,21.804540636860576,,,,,84.67211160782256,,,,26.51298864602112,27.387219652571353,13.922913567244905,,-13.885405289763852,-10.940296159977507,172.0532257022222,147.54671643042624,157.56047492733086,,140.31933864291696,107.21467365799049,128.8376500179846,,,,,54.86123344158073,78.85669182869405,33.36688240961204,,,,,,
