,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
0,DOWN,2.73532001177972,304.88500000000005,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,177.05446053007583,,165.71114650881495,173.20004211225512,,,,,,,,,,,,
1,DOWN,2.8997223388900295,304.88500000000005,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,176.43569832243955,,163.59384736647178,171.6026617067215,,,,,,,,,,,,
2,DOWN,3.7199955986231714,309.225,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,177.74379316512093,,154.81298702387923,167.70903011783344,,,,,,,,,,,,
3,DOWN,2.92265826257605,54.80500000000001,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,176.82634293445392,,157.8199596670444,171.2935188909753,,,,,,,,,,,,
4,DOWN,2.6573333991420895,304.86,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,179.7535397814263,,164.82786626250453,173.16808492696634,,,,,,,,,,,,
5,DOWN,3.861392515698043,348.13,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,178.578668132634,,157.974388924352,167.84798586698872,,,,,,,,,,,,
6,DOWN,4.00999352401098,846.22,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,179.683998641764,,152.24952748431915,168.45407035714078,,,,,,,,,,,,
7,DOWN,3.2268809301776002,1742.48,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,172.74434490235998,,155.16868625280392,162.03480234208365,,,,,,,,,,,,
8,DOWN,3.937368008853582,2589.005,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,157.78217352207025,148.02638631172198,162.3412189659351,165.56117978819407,,,,,,,,,,,,
9,DOWN,5.0921721108277325,2690.1850000000004,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,158.00549837477152,,163.58118703652838,169.95192471826743,,,,,,,,,,,,
10,DOWN,5.687115535807891,3696.125,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,155.402235218017,159.69089368474673,170.87682578575672,174.1171701033767,,,,,,,,,,,,
11,DOWN,5.721318532572155,4408.295,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,152.05709976606852,166.27716850969935,171.1478573646263,172.74137743861397,,,,,,,,,,,,
12,DOWN,5.475697058285306,4230.945,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,158.28656343639634,168.1881168963301,173.27788829419774,176.10656813820768,,,,,,,,,,,,
13,DOWN,4.264759769631496,4781.865,b'stance0001',b'nan',b'stance0001',b'swing0001',,,,76.38838059663328,,,,29.827954180998915,,,161.698787380535,,,,,45.53952179688228,,,,19.024045088873486,,,,36.1037261197774,157.11076243165775,175.51886484421863,155.63692165932054,168.71419372666654,56.627159736032354,52.48516979977254,79.0992737491552,,,,41.05747191801573,40.24669620865854,49.554943882267736,,,
14,DOWN,1.180528758950146,4869.07,b'stance0001',b'swing0001',b'stance0001',b'swing0001',520.0745974157045,,,76.38838059663328,,,,11.660741684508832,,,161.698787380535,,,,,45.53952179688228,,79.72815311443193,,19.024045088873486,,,,36.1037261197774,147.69992821158127,176.21156083665613,139.04718222026256,,56.627159736032354,52.48516979977254,79.0992737491552,,,,41.05747191801573,40.24669620865854,49.554943882267736,,,
15,DOWN,0.15323540993182405,5023.385,b'stance0001',b'swing0001',b'stance0001',b'swing0001',520.0745974157045,,,76.38838059663328,,,,12.690304601410835,,,161.698787380535,,,,,45.53952179688228,,79.72815311443193,,19.024045088873486,,,,36.1037261197774,,173.76261714601264,140.76715126284137,163.75267280462475,56.627159736032354,52.48516979977254,79.0992737491552,,,,41.05747191801573,40.24669620865854,49.554943882267736,,,
16,DOWN,1.9080408913961548,5274.530000000001,b'stance0001',b'swing0001',b'stance0001',b'swing0001',520.0745974157045,,,76.38838059663328,,,,22.908889157477834,,,161.698787380535,,,,,45.53952179688228,,79.72815311443193,,19.024045088873486,,,,36.1037261197774,150.38885171732926,172.8587975199586,,165.59214140220416,56.627159736032354,52.48516979977254,79.0992737491552,,,,41.05747191801573,40.24669620865854,49.554943882267736,,,
17,DOWN,2.286927531035076,5507.025,b'stance0001',b'swing0001',b'stance0001',b'swing0001',520.0745974157045,,,76.38838059663328,,,,38.395963620156316,,,161.698787380535,,,,,45.53952179688228,,79.72815311443193,,19.024045088873486,,,,36.1037261197774,153.80932000695,167.80424782057239,146.56202197321153,172.73595700264534,56.627159736032354,52.48516979977254,79.0992737491552,,,,41.05747191801573,40.24669620865854,49.554943882267736,,,
18,DOWN,3.385721746505425,5320.2,b'stance0001',b'swing0001',b'stance0001',b'swing0001',520.0745974157045,,,76.38838059663328,,,,60.439739821162824,,,161.698787380535,,,,,45.53952179688228,,79.72815311443193,,19.024045088873486,,,,36.1037261197774,156.4380846576274,171.61933080923322,165.5981465913049,174.33904862652835,56.627159736032354,52.48516979977254,79.0992737491552,,,,41.05747191801573,40.24669620865854,49.554943882267736,,,
19,DOWN,4.584884595215101,,b'stance0001',b'swing0001',b'stance0001',b'swing0001',520.0745974157045,,,76.38838059663328,,,,80.84458949671595,,,161.698787380535,,,,,45.53952179688228,,79.72815311443193,,19.024045088873486,,,,36.1037261197774,169.13006883143626,161.43084203095418,169.06395026169585,168.46138222475867,56.627159736032354,52.48516979977254,79.0992737491552,,,,41.05747191801573,40.24669620865854,49.554943882267736,,,
20,DOWN,4.242440867645911,5960.66,b'stance0001',b'swing0001',b'stance0001',b'swing0001',520.0745974157045,,,76.38838059663328,,,,94.01180214018457,,,161.698787380535,,,,,45.53952179688228,,79.72815311443193,,19.024045088873486,,,,36.1037261197774,,161.77417780529595,177.11955833582115,167.47267403186902,56.627159736032354,52.48516979977254,79.0992737491552,,,,41.05747191801573,40.24669620865854,49.554943882267736,,,
21,DOWN,3.966927694139656,5635.89,b'stance0001',b'swing0001',b'stance0001',b'stance0001',520.0745974157045,,,,,,,,,,161.698787380535,167.2974229190501,,,,,,79.72815311443193,,,,,,,172.7029921731103,158.86898660675192,167.0840876234719,168.2926106583682,56.627159736032354,52.48516979977254,79.0992737491552,,,,41.05747191801573,40.24669620865854,49.554943882267736,66.19416460137967,32.32981285596468,57.731328228142424
22,DOWN,2.834496121142479,6336.365,b'stance0001',b'swing0001',b'stance0001',b'stance0001',520.0745974157045,,,,,,,,,,161.698787380535,167.2974229190501,,,,,,79.72815311443193,,,,,,,159.37731853993768,161.18971876744993,169.0659153555591,163.49473919392764,56.627159736032354,52.48516979977254,79.0992737491552,,,,41.05747191801573,40.24669620865854,49.554943882267736,66.19416460137967,32.32981285596468,57.731328228142424
23,DOWN,0.997852374962406,6696.135,b'swing0001',b'swing0001',b'swing0001',b'stance0001',520.0745974157045,90.04009077805262,119.03326957969244,,54.6407251880212,,21.40832337977128,,,,,167.2974229190501,,,46.94938369307515,,,79.72815311443193,18.66992361428617,,,,,,,153.23136686785796,163.53762159716294,168.42832276528,,,,,,,,,,66.19416460137967,32.32981285596468,57.731328228142424
24,DOWN,0.5334503692355383,5919.38,b'swing0001',b'swing0001',b'swing0001',b'stance0001',520.0745974157045,90.04009077805262,119.03326957969244,,68.23562321239125,,19.642675856367934,,,,,167.2974229190501,,,46.94938369307515,,,79.72815311443193,18.66992361428617,,,,,,179.2487335831588,167.09867452082312,153.40340235480338,167.00601922208364,,,,,,,,,,66.19416460137967,32.32981285596468,57.731328228142424
25,DOWN,0.4868190596341435,6201.535,b'swing0001',b'swing0001',b'swing0001',b'stance0001',520.0745974157045,90.04009077805262,119.03326957969244,,94.14335435996438,,31.302762012080795,,,,,167.2974229190501,,,46.94938369307515,,,79.72815311443193,18.66992361428617,,,,,,177.3687435293592,174.0966891729251,168.13515890883573,177.59197472923228,,,,,,,,,,66.19416460137967,32.32981285596468,57.731328228142424
26,DOWN,1.4168275422080114,6440.75,b'swing0001',b'swing0001',b'swing0001',b'stance0001',520.0745974157045,90.04009077805262,119.03326957969244,,118.40138137478563,,52.165355184732654,,,,,167.2974229190501,,,46.94938369307515,,,79.72815311443193,18.66992361428617,,,,,,162.73455451380855,179.2253518918676,176.32093600867879,172.06363208789932,,,,,,,,,,66.19416460137967,32.32981285596468,57.731328228142424
27,DOWN,4.15782539687072,5346.16,b'swing0001',b'swing0001',b'swing0001',b'stance0001',520.0745974157045,90.04009077805262,119.03326957969244,,137.14880135255675,,74.07626128498532,,,,,167.2974229190501,,,46.94938369307515,,,79.72815311443193,18.66992361428617,,,,,,151.1482491029922,173.42503990594304,173.16409489145033,172.4392582141043,,,,,,,,,,66.19416460137967,32.32981285596468,57.731328228142424
28,DOWN,,4640.75,b'swing0001',b'swing0001',b'swing0001',b'swing0002',520.0745974157045,90.04009077805262,119.03326957969244,64.7743143846601,,,,,,,,,,,46.94938369307515,59.951820888614776,,79.72815311443193,18.66992361428617,16.2867252019431,,,,,163.00574746081872,167.8509058665456,,,,,,,,,,,,,,
29,DOWN,,4895.09,b'swing0001',b'swing0001',b'swing0001',b'swing0002',520.0745974157045,90.04009077805262,119.03326957969244,64.7743143846601,,,,,,,,,,,46.94938369307515,59.951820888614776,,79.72815311443193,18.66992361428617,16.2867252019431,,,,,155.72697033027546,153.805485500283,,,,,,,,,,,,,,
30,DOWN,,5250.43,b'swing0001',b'swing0001',b'swing0001',b'swing0002',520.0745974157045,90.04009077805262,119.03326957969244,64.7743143846601,,,,,,,,,,,46.94938369307515,59.951820888614776,,79.72815311443193,18.66992361428617,16.2867252019431,,,,,164.48065486323748,175.1122646951227,,,,,,,,,,,,,,
31,DOWN,,4475.6,b'stance0002',b'swing0001',b'swing0001',b'swing0002',520.0745974157045,,119.03326957969244,64.7743143846601,,,,,,,,,,,46.94938369307515,59.951820888614776,,79.72815311443193,18.66992361428617,16.2867252019431,,,,,156.3509376515862,165.01444004291133,,,,,,,,,,,,,,
32,DOWN,0.9730408085691806,5621.025,b'stance0002',b'swing0001',b'stance0002',b'swing0002',520.0745974157045,,,64.7743143846601,,,,25.98310294332918,,,,,,,,59.951820888614776,,79.72815311443193,,16.2867252019431,,,,,152.43052754897107,157.32109156949198,167.86755287287332,,,,,,,,,,,,,
33,DOWN,2.7632629242153257,4656.095,b'stance0002',b'swing0001',b'nan',b'swing0002',520.0745974157045,,,64.7743143846601,,,,48.006949301015666,,,,,,,,59.951820888614776,,79.72815311443193,,16.2867252019431,,,,,166.25290857587396,133.80585257064467,160.56212189213662,172.62463525390365,,,,,,,,,,,,
34,DOWN,4.03468186899795,4446.77,b'stance0002',b'swing0001',b'nan',b'swing0002',520.0745974157045,,,64.7743143846601,,,,67.08645190724444,,,,,,,,59.951820888614776,,79.72815311443193,,16.2867252019431,,,,,177.34519635372595,140.52000599584426,167.67178765929685,179.26164949673546,,,,,,,,,,,,
35,DOWN,2.2822726204461787,4282.425,b'nan',b'swing0001',b'nan',b'swing0002',520.0745974157045,,,64.7743143846601,,,,85.65338529472876,,,,,,,,59.951820888614776,,79.72815311443193,,16.2867252019431,,,,,157.54925385267404,147.75490370930697,154.03101935337608,175.3314413959192,,,,,,,,,,,,
36,DOWN,1.9939309130464835,3507.9399999999996,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,156.23617605209793,157.0713647032627,,,,,,,,,,,,
37,DOWN,3.2221020220041225,3844.675,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,165.7791292282538,149.8548290430127,173.55756797736296,,,,,,,,,,,,
38,DOWN,,3462.49,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,159.31876650294015,179.14650865649418,,,,,,,,,,,,
39,DOWN,,3500.16,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,166.86471503242993,169.4589680771791,,,,,,,,,,,,
40,DOWN,,3245.26,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,160.14568608546423,,,,,,,,,,,,,
41,DOWN,17.180399081576184,2791.07,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,165.30562715304973,,,,,,,,,,,,,
42,DOWN,,1609.29,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,161.51253693223023,,,,,,,,,,,,,,,
43,DOWN,,2006.17,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,151.9104346175671,,,,,,,,,,,,,,,
44,DOWN,,1767.95,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,141.18140077877095,176.60897158808348,,,,,,,,,,,,,,
45,DOWN,,1532.1,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,160.98300520605835,175.02632105054678,,,,,,,,,,,,,,
46,DOWN,,2197.19,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,160.22071067793004,171.3167681199713,,,,,,,,,,,,,,
47,DOWN,,1797.49,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,153.30409543987642,163.91235660540596,,,,,,,,,,,,,,
48,DOWN,,2077.83,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,154.02200855613364,155.45074916383612,,,,,,,,,,,,,,
49,DOWN,,1652.81,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,162.11254205580937,148.275351550337,,,,,,,,,,,,,,
50,DOWN,,1551.26,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,173.8631548138152,,,,,,,,,,,,,,,
51,DOWN,,1245.11,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
52,DOWN,,694.89,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
53,DOWN,,158.87,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
54,DOWN,,594.03,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
55,DOWN,,964.93,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
56,DOWN,,752.56,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
57,DOWN,,716.79,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
58,DOWN,,350.89,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,179.35335011946444,,,,,,,,,,,,,,,
59,DOWN,,57.76,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,171.99968601645043,,,,,,,,,,,,,,,
60,DOWN,,157.07,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,171.5924854435764,,,,,,,,,,,,,,,
61,DOWN,,340.05,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,178.05226705475664,,,,,,,,,,,,,,,
62,DOWN,,453.67,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,177.0860789998772,,,,,,,,,,,,,,,
63,DOWN,,502.12,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,178.62209794630886,,,,,,,,,,,,,,,
64,DOWN,,229.1,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,178.72718132043778,,,,,,,,,,,,,,,
65,DOWN,,114.5,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
66,DOWN,,102.69,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
67,DOWN,,166.69,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
68,DOWN,,163.09,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
69,DOWN,,349.12,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
70,DOWN,,149.08,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,,,,,,,,,,,,,,,,
71,DOWN,,492.44,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,176.83520636248375,,,,,,,,,,,,,,,
72,DOWN,,93.55,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,179.64017635978664,,,,,,,,,,,,,,,
73,DOWN,,51.47,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,177.4195359691634,,,,,,,,,,,,,,,
74,DOWN,,39.47,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,170.05566404725852,,,,,,,,,,,,,,,
75,DOWN,,84.01,b'nan',b'swing0001',b'nan',b'nan',520.0745974157045,,,,,,,,,,,,,,,,,79.72815311443193,,,,,,,177.41551471356837,,,,,,,,,,,,,,,
