,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
0,UP,,4310.82,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,163.63015742699596,,,,,,,,,,,,,,,
1,UP,,4310.82,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,177.26272737733103,,,,,,,,,,,,,,,
2,UP,,4453.15,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,168.3087845227907,,,,,,,,,,,,,,,
3,UP,,4372.08,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,160.85583507899628,133.32555205049115,,,,,,,,,,,,,,
4,UP,,4515.11,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,149.75552270940491,140.5335520927613,,,,,,,,,,,,,,
5,UP,,4589.38,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,151.75167522044254,136.99326825631303,,,,,,,,,,,,,,
6,UP,,2385.415,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,141.023908434127,156.3000564511788,,,,,,,,,,,,,,
7,UP,4.413535022611586,4281.175,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,150.5337136600108,170.2881686499088,,170.02598656146958,,,,,,,,,,,,
8,UP,0.10700481655399226,3690.705,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,144.53813910846927,176.53679751064504,,174.14842974669014,,,,,,,,,,,,
9,UP,3.382417438219459,3738.175,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,140.01817475653195,172.01473944528868,,172.09466537810346,,,,,,,,,,,,
10,UP,5.770623049028744,4376.735000000001,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,149.0746936876756,179.57544241957723,128.50167367884208,172.95935287107747,,,,,,,,,,,,
11,UP,8.106433288148033,3697.8599999999997,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,142.93947158526674,177.0286165070364,131.71476015156748,178.28374246345018,,,,,,,,,,,,
12,UP,10.462460899012546,3595.71,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,150.746751807162,167.16902359124526,137.70189347812533,173.47070826442302,,,,,,,,,,,,
13,UP,10.762821569235989,4262.6849999999995,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,150.05604329132632,158.90431449685673,156.90643057493006,178.66900590288472,,,,,,,,,,,,
14,UP,11.568084083763775,3734.44,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,152.66560230987403,153.7833875649745,173.13233135123636,160.54456863748737,,,,,,,,,,,,
