,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
0,UP,,3238.13,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,175.62730608875935,,,,,,,,,,,,,,,
1,UP,,3238.13,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,168.7760118428053,144.7589892035515,,,,,,,,,,,,,,
2,UP,,3520.35,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,164.21608644639872,138.5904721634975,,,,,,,,,,,,,,
3,UP,,3779.97,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,145.8915984067413,148.89803050250146,,,,,,,,,,,,,,
4,UP,,3964.87,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,153.58330028318701,152.37648361287313,,,,,,,,,,,,,,
5,UP,,4472.42,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,151.44065348660635,164.60187642782648,,,,,,,,,,,,,,
6,UP,,2709.54,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,40.95961502233178,,,,,,,,,,,,,,,149.99102928889045,164.51322040540342,,,,,,67.74529225278832,50.386918972951094,31.350668744895085,,,,,,
7,UP,1.142880030978281,4290.925,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,40.95961502233178,,,,,,,,,,,,,,,147.55811720354527,175.96805476075193,,177.32120266353067,,,,67.74529225278832,50.386918972951094,31.350668744895085,,,,,,
8,UP,0.9621131549961439,3790.215,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,40.95961502233178,,,,,,,,,,,,,,,139.90629045891725,172.2407425512495,,165.14699741915496,,,,67.74529225278832,50.386918972951094,31.350668744895085,,,,,,
9,UP,3.7732805530375972,4111.915,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,40.95961502233178,,,,,,,,,,,,,,,135.8702048601459,155.46637829517007,149.89816306573178,175.90644424038373,,,,67.74529225278832,50.386918972951094,31.350668744895085,,,,,,
