,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
0,DOWN,8.162602723287364,100.455,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,146.16414413161695,159.12151561449554,169.1483755079198,168.98833947887496,,,,,,,,,,,,
1,DOWN,8.088942252392059,100.455,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,147.009227195233,157.54806945470966,166.9514578989349,167.21071966936103,,,,,,,,,,,,
2,DOWN,8.188365913232502,111.095,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,146.42760636775336,158.51134447050362,167.7622986918021,167.50139953706574,,,,,,,,,,,,
3,DOWN,8.106412213017052,278.13,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,146.6241213544151,158.61356363392946,167.96797351983426,167.80884175098964,,,,,,,,,,,,
4,DOWN,7.9861267627455845,118.82499999999999,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,147.88882718681705,157.5965108446985,165.32472806090823,167.7425935256883,,,,,,,,,,,,
5,DOWN,8.153684508989016,127.82,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,70.19234407610445,,,,,,,,,,,,,,,145.49690086435683,155.2573598484411,167.21161981268875,167.98067717825654,,,,58.34928410819109,71.64821531538726,46.818238011285224,,,,,,
6,DOWN,8.1168291651137,575.11,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,70.19234407610445,,,,,,,,,,,,,,,146.84696385568978,159.97823802479334,167.21145505725715,165.784777659894,,,,58.34928410819109,71.64821531538726,46.818238011285224,,,,,,
7,DOWN,7.640735479575909,1527.08,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,70.19234407610445,,,,,,,,,,,,,,,156.36304999164653,159.80493656348307,170.9798699135585,171.19193872249838,,,,58.34928410819109,71.64821531538726,46.818238011285224,,,,,,
8,DOWN,7.209109536172406,2722.585,b'nan',b'stance0001',b'nan',b'swing0001',,,,120.40043195187778,,,,63.44307409848831,,70.19234407610445,,,,,,34.6340610179915,,,,15.95659183118017,,,,,145.28534643513274,158.31190955215342,155.2490133686577,172.6716211193957,,,,58.34928410819109,71.64821531538726,46.818238011285224,,,,,,
9,DOWN,7.861784886962226,3120.62,b'nan',b'stance0001',b'nan',b'swing0001',,,,120.40043195187778,,,,67.30362095658388,,70.19234407610445,,,,,,34.6340610179915,,,,15.95659183118017,,,,,138.05210687915604,154.31312127764053,159.12151501500657,174.15657355378238,,,,58.34928410819109,71.64821531538726,46.818238011285224,,,,,,
10,DOWN,7.296342707864312,3131.01,b'nan',b'stance0001',b'nan',b'swing0001',,,,120.40043195187778,,,,74.9129888440241,,70.19234407610445,,,,,,34.6340610179915,,,,15.95659183118017,,,,,142.23656189993355,158.15007061396858,159.359088766252,179.70845889797647,,,,58.34928410819109,71.64821531538726,46.818238011285224,,,,,,
11,DOWN,7.46898387141556,3161.9700000000003,b'nan',b'stance0001',b'stance0001',b'swing0001',,,,120.40043195187778,,,,70.8388632563652,,70.19234407610445,176.65365185205962,,,,,34.6340610179915,,,,15.95659183118017,,,,,137.6214734948954,151.55774279012758,161.33250320906382,178.5396372430973,,,,58.34928410819109,71.64821531538726,46.818238011285224,31.974782638539683,43.09093112620553,39.33821830548281,,,
12,DOWN,7.165568317173239,3446.75,b'stance0001',b'stance0001',b'stance0001',b'swing0001',,,,120.40043195187778,,,,54.119368151158596,103.01733028571935,70.19234407610445,176.65365185205962,,,,,34.6340610179915,,,,15.95659183118017,,,,,131.6504907431547,144.1579728285301,159.65311789778787,168.412877176329,38.02926153790729,53.807369518619716,47.94222997515734,58.34928410819109,71.64821531538726,46.818238011285224,31.974782638539683,43.09093112620553,39.33821830548281,,,
13,DOWN,6.148325778798295,3810.59,b'stance0001',b'swing0001',b'stance0001',b'swing0001',97.19654317008153,,,120.40043195187778,,118.75117364405624,,43.89580706479211,103.01733028571935,,176.65365185205962,,,5.768266706378867,,34.6340610179915,,19.128455270819586,,15.95659183118017,,,,,123.82136489213693,156.89642487484164,159.34440149204895,168.8346325953178,38.02926153790729,53.807369518619716,47.94222997515734,,,,31.974782638539683,43.09093112620553,39.33821830548281,,,
14,DOWN,5.997127138426009,3632.0299999999997,b'stance0001',b'swing0001',b'stance0001',b'swing0001',97.19654317008153,,,120.40043195187778,,105.95878507608909,,37.29397136571061,103.01733028571935,,176.65365185205962,,,5.768266706378867,,34.6340610179915,,19.128455270819586,,15.95659183118017,,,,,125.99756053489978,162.53555164676862,155.24733426061647,171.7678450127866,38.02926153790729,53.807369518619716,47.94222997515734,,,,31.974782638539683,43.09093112620553,39.33821830548281,,,
15,DOWN,6.275435014106279,3888.915,b'stance0001',b'swing0001',b'stance0001',b'swing0001',97.19654317008153,,,120.40043195187778,,90.57378199387074,,33.53315416387959,103.01733028571935,,176.65365185205962,,,5.768266706378867,,34.6340610179915,,19.128455270819586,,15.95659183118017,,,,,,171.99397033281244,161.48156776409587,172.15314067169638,38.02926153790729,53.807369518619716,47.94222997515734,,,,31.974782638539683,43.09093112620553,39.33821830548281,,,
16,DOWN,4.7741947497106025,3663.925,b'stance0001',b'swing0001',b'stance0001',b'swing0001',97.19654317008153,,,120.40043195187778,,79.21110100712535,,39.95422345915494,103.01733028571935,,176.65365185205962,,,5.768266706378867,,34.6340610179915,,19.128455270819586,,15.95659183118017,,,,,133.7545532913164,178.81384513783615,169.8634154913602,165.3255807185419,38.02926153790729,53.807369518619716,47.94222997515734,,,,31.974782638539683,43.09093112620553,39.33821830548281,,,
17,DOWN,3.687887344888395,3910.48,b'stance0001',b'swing0001',b'stance0001',b'swing0001',97.19654317008153,,,120.40043195187778,,86.99666712764966,,49.78757049649834,103.01733028571935,,176.65365185205962,,,5.768266706378867,,34.6340610179915,,19.128455270819586,,15.95659183118017,,,,,135.80853730558218,179.72940437773278,177.49589480257686,162.60895225141374,38.02926153790729,53.807369518619716,47.94222997515734,,,,31.974782638539683,43.09093112620553,39.33821830548281,,,
18,DOWN,2.324206465392308,4517.58,b'stance0001',b'swing0001',b'stance0001',b'swing0001',97.19654317008153,,,120.40043195187778,,108.49288966846974,,68.00185127133967,103.01733028571935,,176.65365185205962,,,5.768266706378867,,34.6340610179915,,19.128455270819586,,15.95659183118017,,,,,144.5573500554895,169.4196827082726,179.89639633372775,176.64294308664563,38.02926153790729,53.807369518619716,47.94222997515734,,,,31.974782638539683,43.09093112620553,39.33821830548281,,,
19,DOWN,1.701639375798237,4577.875,b'stance0001',b'swing0001',b'stance0001',b'swing0001',97.19654317008153,,,120.40043195187778,,125.57805331458282,,89.54363655954785,103.01733028571935,,176.65365185205962,,,5.768266706378867,,34.6340610179915,,19.128455270819586,,15.95659183118017,,,,,143.55014625483517,161.12365413795027,173.24338299504828,171.53283121435672,38.02926153790729,53.807369518619716,47.94222997515734,,,,31.974782638539683,43.09093112620553,39.33821830548281,,,
20,DOWN,1.5134960380935638,4811.5650000000005,b'stance0001',b'swing0001',b'stance0001',b'swing0001',97.19654317008153,,,120.40043195187778,,133.36257756835448,,106.8703022294357,103.01733028571935,,176.65365185205962,,,5.768266706378867,,34.6340610179915,,19.128455270819586,,15.95659183118017,,,,,161.5029802314887,161.73683040948586,175.54209078430813,167.2466123750222,38.02926153790729,53.807369518619716,47.94222997515734,,,,31.974782638539683,43.09093112620553,39.33821830548281,,,
21,DOWN,3.0635941318949165,4813.110000000001,b'stance0001',b'swing0001',b'stance0001',b'stance0002',97.19654317008153,,,,,129.1520298462299,,,103.01733028571935,,176.65365185205962,170.2646936310645,,5.768266706378867,,,,19.128455270819586,,,,,,,165.66888788746328,173.758607986954,168.5818026900456,157.481674875605,38.02926153790729,53.807369518619716,47.94222997515734,,,,31.974782638539683,43.09093112620553,39.33821830548281,49.107050021464694,56.168299779900316,52.21321508684241
22,DOWN,3.33444092322884,4919.575,b'stance0001',b'stance0002',b'swing0001',b'stance0002',,,61.802697062230244,,,,23.159897821176923,,103.01733028571935,133.03590247404748,,170.2646936310645,,,49.40741537098704,,,,13.220839284674554,,,,,,179.94759604949024,164.5929989029618,166.92655421435316,163.50995293111086,38.02926153790729,53.807369518619716,47.94222997515734,45.786857112496286,60.927929588978486,55.13969702492266,,,,49.107050021464694,56.168299779900316,52.21321508684241
23,DOWN,5.135702763886371,5238.015,b'stance0001',b'stance0002',b'swing0001',b'stance0002',,,61.802697062230244,,,,19.33957751376465,,103.01733028571935,133.03590247404748,,170.2646936310645,,,49.40741537098704,,,,13.220839284674554,,,,,,,167.20333846548647,172.43462983942257,158.2977766098314,38.02926153790729,53.807369518619716,47.94222997515734,45.786857112496286,60.927929588978486,55.13969702492266,,,,49.107050021464694,56.168299779900316,52.21321508684241
24,DOWN,4.884210676355991,5776.8150000000005,b'swing0001',b'stance0002',b'swing0001',b'stance0002',,4.89183914718792,61.802697062230244,,65.96107145934074,,17.265683653935586,,,133.03590247404748,,170.2646936310645,,,49.40741537098704,,,,13.220839284674554,,,,,,,157.67748322406774,168.28668984016824,165.18307461794825,,,,45.786857112496286,60.927929588978486,55.13969702492266,,,,49.107050021464694,56.168299779900316,52.21321508684241
25,DOWN,6.864713220336654,5292.46,b'swing0001',b'stance0002',b'swing0001',b'stance0002',,4.89183914718792,61.802697062230244,,87.31561219343048,,25.069049302275058,,,133.03590247404748,,170.2646936310645,,,49.40741537098704,,,,13.220839284674554,,,,,,175.02201200504987,156.02555758278712,168.76123580065126,174.1448729640314,,,,45.786857112496286,60.927929588978486,55.13969702492266,,,,49.107050021464694,56.168299779900316,52.21321508684241
26,DOWN,8.20621013726219,5627.68,b'swing0001',b'stance0002',b'swing0001',b'stance0002',,4.89183914718792,61.802697062230244,,106.6676267850196,,45.92857665280376,,,133.03590247404748,,170.2646936310645,,,49.40741537098704,,,,13.220839284674554,,,,,,170.73036621512577,163.3557959783925,178.04896032819602,176.50125925379237,,,,45.786857112496286,60.927929588978486,55.13969702492266,,,,49.107050021464694,56.168299779900316,52.21321508684241
27,DOWN,9.058555771592353,5656.79,b'swing0001',b'stance0002',b'swing0001',b'stance0002',,4.89183914718792,61.802697062230244,,132.23656593812103,,63.520130536810036,,,133.03590247404748,,170.2646936310645,,,49.40741537098704,,,,13.220839284674554,,,,,,153.59740026595685,159.81661399832498,173.81366252996574,175.97761365059435,,,,45.786857112496286,60.927929588978486,55.13969702492266,,,,49.107050021464694,56.168299779900316,52.21321508684241
28,DOWN,11.027551944251968,5618.675,b'swing0001',b'stance0002',b'swing0001',b'stance0002',,4.89183914718792,61.802697062230244,,150.35924212592093,,84.52594423782053,,,133.03590247404748,,170.2646936310645,,,49.40741537098704,,,,13.220839284674554,,,,,,141.79808969931747,167.74501899510733,167.22288828440446,170.60770483476603,,,,45.786857112496286,60.927929588978486,55.13969702492266,,,,49.107050021464694,56.168299779900316,52.21321508684241
29,DOWN,11.378638723163789,4176.525000000001,b'swing0001',b'stance0002',b'stance0002',b'stance0002',,4.89183914718792,,,160.33640340418597,,,,,133.03590247404748,164.78889701820702,170.2646936310645,,,,,,,,,,,,,139.97921042173897,167.87393943701184,163.76423143037988,162.8434560068617,,,,45.786857112496286,60.927929588978486,55.13969702492266,42.319896572565085,56.700274815438206,54.159663710374296,49.107050021464694,56.168299779900316,52.21321508684241
30,DOWN,10.558315337009532,4863.889999999999,b'stance0002',b'swing0002',b'stance0002',b'swing0002',37.194986531461545,,,3.1983534627343837,,74.28327228906089,,31.960200968389742,56.90280694395522,,164.78889701820702,,,42.24856316602374,,58.05163286557105,,18.328591874068174,,11.015534656323453,,,,,133.83336367228918,177.65332351583405,160.0795718089316,170.58976321881326,36.971346323040116,32.17604716148855,68.25676030152322,,,,42.319896572565085,56.700274815438206,54.159663710374296,,,
31,DOWN,8.365312232826483,5087.35,b'stance0002',b'swing0002',b'stance0002',b'swing0002',37.194986531461545,,,3.1983534627343837,,72.08322913979787,,42.84267882999395,56.90280694395522,,164.78889701820702,,,42.24856316602374,,58.05163286557105,,18.328591874068174,,11.015534656323453,,,,,137.3076229256679,177.04577610002005,159.41859289492703,172.85167256829902,36.971346323040116,32.17604716148855,68.25676030152322,,,,42.319896572565085,56.700274815438206,54.159663710374296,,,
32,DOWN,6.972198473472815,4484.17,b'stance0002',b'swing0002',b'stance0002',b'swing0002',37.194986531461545,,,3.1983534627343837,,79.88397783718739,,53.74969522242116,56.90280694395522,,164.78889701820702,,,42.24856316602374,,58.05163286557105,,18.328591874068174,,11.015534656323453,,,,,142.6495241324767,173.07529814319392,170.4792705055886,168.91992539390327,36.971346323040116,32.17604716148855,68.25676030152322,,,,42.319896572565085,56.700274815438206,54.159663710374296,,,
33,DOWN,4.815977609538919,4214.725,b'stance0002',b'swing0002',b'stance0002',b'swing0002',37.194986531461545,,,3.1983534627343837,,104.65538047632771,,68.69095999924154,56.90280694395522,,164.78889701820702,,,42.24856316602374,,58.05163286557105,,18.328591874068174,,11.015534656323453,,,,,145.56284098060246,161.52798794381778,178.89253291195058,176.63330091028996,36.971346323040116,32.17604716148855,68.25676030152322,,,,42.319896572565085,56.700274815438206,54.159663710374296,,,
34,DOWN,3.426129369209235,4263.54,b'stance0002',b'swing0002',b'stance0002',b'swing0002',37.194986531461545,,,3.1983534627343837,,120.15230620130801,,87.0412007049786,56.90280694395522,,164.78889701820702,,,42.24856316602374,,58.05163286557105,,18.328591874068174,,11.015534656323453,,,,,146.57304195401986,153.74970952350145,170.32817662537366,166.06064530026936,36.971346323040116,32.17604716148855,68.25676030152322,,,,42.319896572565085,56.700274815438206,54.159663710374296,,,
35,DOWN,1.643194695885768,4370.8150000000005,b'stance0002',b'swing0002',b'stance0002',b'swing0002',37.194986531461545,,,3.1983534627343837,,132.27245416290486,,100.07166718469502,56.90280694395522,,164.78889701820702,,,42.24856316602374,,58.05163286557105,,18.328591874068174,,11.015534656323453,,,,,160.60666990337705,155.13311210950678,177.6078374840543,166.3627141117081,36.971346323040116,32.17604716148855,68.25676030152322,,,,42.319896572565085,56.700274815438206,54.159663710374296,,,
36,DOWN,1.6732375252171607,3810.105,b'swing0002',b'swing0002',b'swing0002',b'stance0003',37.194986531461545,66.70796339198284,66.15231633700948,,99.15098379720017,126.16144421336405,28.467583484322645,,,,,164.0145607045719,53.699069987314004,42.24856316602374,62.95760434051607,,19.266392829391997,18.328591874068174,17.99525873477394,,,,,,163.98861017850726,169.99912698170928,165.29050234313956,158.96737010382907,,,,,,,,,,54.90356289503649,45.91872554026056,59.418467875334876
37,DOWN,0.5851688176511232,3949.825,b'swing0002',b'swing0002',b'swing0002',b'stance0003',37.194986531461545,66.70796339198284,66.15231633700948,,72.8636339570097,134.68699106288008,19.374839398526834,,,,,164.0145607045719,53.699069987314004,42.24856316602374,62.95760434051607,,19.266392829391997,18.328591874068174,17.99525873477394,,,,,,173.4810579520321,166.04512893988402,170.43329015227323,159.04971995466136,,,,,,,,,,54.90356289503649,45.91872554026056,59.418467875334876
38,DOWN,1.83408418966809,4035.4900000000002,b'swing0002',b'stance0003',b'swing0002',b'stance0003',,66.70796339198284,66.15231633700948,,68.1373770047907,,13.189619331050974,,,115.07511664996336,,164.0145607045719,53.699069987314004,,62.95760434051607,,19.266392829391997,,17.99525873477394,,,,,,173.4522718969242,169.2942192465394,166.66568965320073,174.87316055800966,,,,53.58754106721957,58.16002255950898,61.270988169964255,,,,54.90356289503649,45.91872554026056,59.418467875334876
39,DOWN,3.0773018066072666,3874.66,b'swing0002',b'stance0003',b'swing0002',b'stance0003',,66.70796339198284,66.15231633700948,,80.65273733700148,,17.612663257712217,,,115.07511664996336,,164.0145607045719,53.699069987314004,,62.95760434051607,,19.266392829391997,,17.99525873477394,,,,,,177.57296965533794,162.13106501348688,160.85771242343512,177.86179539443177,,,,53.58754106721957,58.16002255950898,61.270988169964255,,,,54.90356289503649,45.91872554026056,59.418467875334876
40,DOWN,4.949320122332779,4283.085,b'swing0002',b'stance0003',b'swing0002',b'stance0003',,66.70796339198284,66.15231633700948,,100.00098066060171,,25.34849987703366,,,115.07511664996336,,164.0145607045719,53.699069987314004,,62.95760434051607,,19.266392829391997,,17.99525873477394,,,,,,166.26104171003243,157.104115986054,165.87595206947836,179.6401092452566,,,,53.58754106721957,58.16002255950898,61.270988169964255,,,,54.90356289503649,45.91872554026056,59.418467875334876
41,DOWN,6.5082751124735125,4209.98,b'swing0002',b'stance0003',b'swing0002',b'stance0003',,66.70796339198284,66.15231633700948,,126.87863889754539,,38.34543905371464,,,115.07511664996336,,164.0145607045719,53.699069987314004,,62.95760434051607,,19.266392829391997,,17.99525873477394,,,,,,150.0471493245937,165.9402029748014,172.77682129731997,173.11426919841,,,,53.58754106721957,58.16002255950898,61.270988169964255,,,,54.90356289503649,45.91872554026056,59.418467875334876
