,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
0,UP,0.8569140636938835,381.71,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,153.67982349621303,149.88148866402423,165.08817970935263,171.71183631858588,,,,,,,,,,,,
1,UP,0.6560669271632917,381.71,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,155.0687029220538,151.17596062678,172.44451023056882,177.25565192422314,,,,,,,,,,,,
2,UP,0.5931158464222895,589.16,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,155.00855466704002,149.94400573540622,171.43433746878918,174.93581727244313,,,,,,,,,,,,
3,UP,0.9237120154830006,142.7,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,153.08170266634286,148.38422368133402,166.50322501692003,165.84368123246128,,,,,,,,,,,,
4,UP,,209.55,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,155.98655158181137,149.00324403813633,,,,,,,,,,,,,,
5,UP,,310.57,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,152.02302097252104,150.95944870085393,,,,,,,,,,,,,,
6,UP,,987.04,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,149.45740003264444,152.9166560887491,,,,,,,,,,,,,,
7,UP,,1965.9850000000001,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,145.47533512098767,148.82707298567627,,,,,,,,,,,,,,
8,UP,1.5657567650719468,2693.255,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,135.91474895398207,154.9151921284662,151.70896787226545,176.07452187811515,,,,,,,,,,,,
9,UP,2.4288820832237294,2553.695,b'nan',b'nan',b'swing0001',b'nan',,,187.9533743677276,,,,85.79913731959762,,,,,,,,,,,,28.692070192805474,,,,,,130.68882714330516,141.5122655589036,172.17908382057124,172.80826672921143,,,,,,,,,,,,
