,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
0,UP,15.69396515196863,2835.88,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,150.20468453356102,152.42505903845654,171.38336677892943,164.57978795347807,,,,,,,,,,,,
1,UP,16.803776789508557,2835.88,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,136.06884311619507,141.66221850458064,159.51311817730718,157.65328766860844,,,,,,,,,,,,
2,UP,,3316.165,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,168.85215703974586,168.55522831300783,,,,,,,,,,,,
3,UP,,2737.09,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,172.78924839051476,147.36951723727086,,,,,,,,,,,,
4,UP,,3279.875,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,171.95730326355826,136.39489604906117,,,,,,,,,,,,
5,UP,35.03957712841835,3852.53,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,151.65181846042267,,177.16127265010826,137.9622023998178,,,,,,,,,,,,
6,UP,37.48715848128934,4967.55,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,160.1688297495299,,172.46632535325878,173.78669102383063,,,,,,,,,,,,
7,UP,,4340.12,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,158.34693942903775,124.95855462317954,,,,,,,,,,,,,,
8,UP,,4257.31,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,161.63380620450422,128.4304033321062,,,,,,,,,,,,,,
9,UP,,4413.615,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,160.53740907307724,154.5904487799944,,,,,,,,,,,,,,
10,UP,22.05592584741041,3451.63,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,153.25946434609057,174.50382710199648,,,,,,,,,,,,,,
11,UP,16.78674375620986,3155.665,b'swing0001',b'nan',b'nan',b'nan',,144.84235153673046,,,168.1286897514045,,,,,,,,54.91002555759876,,,,23.71381953700336,,,,,,,,155.6325367932142,172.54045986275815,,118.90452745300975,,,,,,,,,,,,
12,UP,11.028255606964274,3434.115,b'swing0001',b'stance0001',b'swing0001',b'stance0001',,144.84235153673046,214.29158687220612,,167.77882799484885,,158.81066511282518,,,34.55320499765887,,,54.91002555759876,,,,23.71381953700336,,,,,,,,152.97055567520755,168.65131418372226,,130.3674903990003,,,,63.69824297847217,60.032338327007444,37.775781480154045,,,,50.377728334429456,60.861751765190206,63.70172285810522
13,UP,5.259366749804882,3006.675,b'swing0001',b'stance0001',b'swing0001',b'stance0001',,144.84235153673046,214.29158687220612,,173.68091611490746,,152.92252359993753,,,34.55320499765887,,,54.91002555759876,,,,23.71381953700336,,,,,,,,140.66812762090638,174.38813732944269,122.94824580321409,156.42249717052434,,,,63.69824297847217,60.032338327007444,37.775781480154045,,,,50.377728334429456,60.861751765190206,63.70172285810522
14,UP,4.629668864837209,3331.8450000000003,b'swing0001',b'stance0001',b'swing0001',b'stance0001',,144.84235153673046,214.29158687220612,,159.74161592370635,,126.08471395553117,,,34.55320499765887,,,54.91002555759876,,,,23.71381953700336,,,,,,,,146.25592810143075,153.05435549609305,147.4227324824824,171.9873727288567,,,,63.69824297847217,60.032338327007444,37.775781480154045,,,,50.377728334429456,60.861751765190206,63.70172285810522
15,UP,1.8803380668676843,3151.4300000000003,b'swing0001',b'stance0001',b'swing0001',b'stance0001',,144.84235153673046,214.29158687220612,,138.46315839446217,,105.12266618815585,,,34.55320499765887,,,54.91002555759876,,,,23.71381953700336,,,,,,,,147.1120338959797,137.08408605679946,156.31816604664743,171.84148604872436,,,,63.69824297847217,60.032338327007444,37.775781480154045,,,,50.377728334429456,60.861751765190206,63.70172285810522
16,UP,0.012675610954669491,3198.15,b'swing0001',b'stance0001',b'swing0001',b'stance0001',,144.84235153673046,214.29158687220612,,115.71489980318238,,79.76484030478798,,,34.55320499765887,,,54.91002555759876,,,,23.71381953700336,,,,,,,,162.07547776345908,143.72307879357513,171.99550163231538,172.2049401045956,,,,63.69824297847217,60.032338327007444,37.775781480154045,,,,50.377728334429456,60.861751765190206,63.70172285810522
17,UP,0.876800460350092,3189.0,b'swing0001',b'stance0001',b'swing0001',b'stance0001',,144.84235153673046,214.29158687220612,,86.91403079073609,,62.55898198256478,,,34.55320499765887,,,54.91002555759876,,,,23.71381953700336,,,,,,,,167.8746450925675,141.39865534448867,179.63479016137313,175.3733413190208,,,,63.69824297847217,60.032338327007444,37.775781480154045,,,,50.377728334429456,60.861751765190206,63.70172285810522
18,UP,2.6009359925272064,2865.6800000000003,b'stance0001',b'swing0001',b'swing0001',b'stance0001',130.6898482871276,,214.29158687220612,,,153.1928732868259,46.1197567491697,,57.94506945325981,,,,,49.05858074614176,,,,21.152565011371642,,,,,,,176.32979260286513,140.3754590167602,167.4493510528214,176.2365885842929,70.18217882543381,56.96791112390965,55.20468482946768,,,,,,,50.377728334429456,60.861751765190206,63.70172285810522
19,UP,4.153085736811927,2626.9750000000004,b'stance0001',b'swing0001',b'swing0001',b'stance0001',130.6898482871276,,214.29158687220612,,,155.87800028368224,32.068960661356485,,57.94506945325981,,,,,49.05858074614176,,,,21.152565011371642,,,,,,,168.59400601698582,142.43340334133774,164.08456917052635,159.9935244805594,70.18217882543381,56.96791112390965,55.20468482946768,,,,,,,50.377728334429456,60.861751765190206,63.70172285810522
20,UP,5.371255920452968,3417.92,b'stance0001',b'swing0001',b'swing0001',b'stance0001',130.6898482871276,,214.29158687220612,,,157.22413295613396,22.09661666030781,,57.94506945325981,,,,,49.05858074614176,,,,21.152565011371642,,,,,,,160.84022242957863,141.9404272358525,176.244046379433,153.87197871158193,70.18217882543381,56.96791112390965,55.20468482946768,,,,,,,50.377728334429456,60.861751765190206,63.70172285810522
21,UP,5.391148881961097,2669.54,b'stance0001',b'swing0001',b'swing0001',b'stance0001',130.6898482871276,,214.29158687220612,,,154.86332027257282,22.073546867290666,,57.94506945325981,,,,,49.05858074614176,,,,21.152565011371642,,,,,,,158.66830649710323,140.425891571929,165.86401279114193,158.4340115208119,70.18217882543381,56.96791112390965,55.20468482946768,,,,,,,50.377728334429456,60.861751765190206,63.70172285810522
22,UP,7.462546865778054,2862.54,b'stance0001',b'swing0001',b'stance0001',b'stance0001',130.6898482871276,,,,,144.64275568748602,,,57.94506945325981,,,,,49.05858074614176,,,,21.152565011371642,,,,,,,144.30778966540623,143.23126373862976,154.99455134093952,164.85372142228786,70.18217882543381,56.96791112390965,55.20468482946768,,,,30.547930738734536,70.41977311950546,87.96872196747883,50.377728334429456,60.861751765190206,63.70172285810522
23,UP,9.033255493271438,2955.82,b'stance0001',b'swing0001',b'stance0001',b'swing0001',130.6898482871276,,,46.658137342708365,,133.06840102274504,,82.11649280670869,57.94506945325981,,,,,49.05858074614176,,,,21.152565011371642,,,,,,,146.7645583770605,139.18969669952924,163.61835228638088,173.06214846272235,70.18217882543381,56.96791112390965,55.20468482946768,,,,30.547930738734536,70.41977311950546,87.96872196747883,,,
24,UP,9.490112195496131,2868.895,b'stance0001',b'swing0001',b'stance0001',b'swing0001',130.6898482871276,,,46.658137342708365,,106.97781903508046,,71.01294568926124,57.94506945325981,,,,,49.05858074614176,,,,21.152565011371642,,,,,,,144.93497959279838,158.64141090373184,156.94600684254044,176.36150791332767,70.18217882543381,56.96791112390965,55.20468482946768,,,,30.547930738734536,70.41977311950546,87.96872196747883,,,
25,UP,10.852248303776534,2204.5950000000003,b'stance0001',b'swing0001',b'stance0001',b'swing0001',130.6898482871276,,,46.658137342708365,,85.25088840445486,,47.507558272894684,57.94506945325981,,,,,49.05858074614176,,,,21.152565011371642,,,,,,,158.21836650832165,162.5683043621356,162.9721120832898,155.62473413662084,70.18217882543381,56.96791112390965,55.20468482946768,,,,30.547930738734536,70.41977311950546,87.96872196747883,,,
26,UP,11.144448799684747,,b'stance0001',b'stance0002',b'stance0001',b'stance0002',,,,,,,,,57.94506945325981,12.679364440598661,,90.92864374954532,,,,,,,,,,,,,151.32704047128288,166.71824103910814,170.75671105499015,159.86474102990312,70.18217882543381,56.96791112390965,55.20468482946768,58.10788705013135,57.9366757839814,33.9030571633098,30.547930738734536,70.41977311950546,87.96872196747883,41.38382563360927,53.07922811269483,83.32809832397697
27,UP,13.78362024332546,2237.165,b'swing0002',b'stance0002',b'stance0001',b'stance0002',,146.46203191816073,,,,,,,,12.679364440598661,,90.92864374954532,57.88804613580369,,,,26.57068305365579,,,,,,,,148.31980956221406,,175.39786862277484,160.442940515426,,,,58.10788705013135,57.9366757839814,33.9030571633098,30.547930738734536,70.41977311950546,87.96872196747883,41.38382563360927,53.07922811269483,83.32809832397697
28,UP,15.613875734836107,2003.8450000000003,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,146.46203191816073,103.60575431863452,,,,99.13674254956668,,,12.679364440598661,,90.92864374954532,57.88804613580369,,27.379489961623392,,26.57068305365579,,25.455672730768313,,,,,,149.89762216825625,163.69772061657605,176.5853326644484,168.26057345680906,,,,58.10788705013135,57.9366757839814,33.9030571633098,,,,41.38382563360927,53.07922811269483,83.32809832397697
29,UP,16.697548129237834,2285.4,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,146.46203191816073,103.60575431863452,,,,95.89729055120719,,,12.679364440598661,,90.92864374954532,57.88804613580369,,27.379489961623392,,26.57068305365579,,25.455672730768313,,,,,,153.73410867804705,159.507695872813,179.53938933311073,175.01359383069325,,,,58.10788705013135,57.9366757839814,33.9030571633098,,,,41.38382563360927,53.07922811269483,83.32809832397697
30,UP,16.99957434786822,2330.4300000000003,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,146.46203191816073,103.60575431863452,,,,105.94721781385157,,,12.679364440598661,,90.92864374954532,57.88804613580369,,27.379489961623392,,26.57068305365579,,25.455672730768313,,,,,,147.06305863779193,158.48647649523886,169.5150223574077,171.0964621759323,,,,58.10788705013135,57.9366757839814,33.9030571633098,,,,41.38382563360927,53.07922811269483,83.32809832397697
31,UP,17.089895553094433,3148.6499999999996,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,146.46203191816073,103.60575431863452,,,,98.3999463112627,,,12.679364440598661,,90.92864374954532,57.88804613580369,,27.379489961623392,,26.57068305365579,,25.455672730768313,,,,,,147.51774232719316,146.52941116384773,172.13586063751808,167.00895734972406,,,,58.10788705013135,57.9366757839814,33.9030571633098,,,,41.38382563360927,53.07922811269483,83.32809832397697
32,UP,16.915421376100785,3202.395,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,146.46203191816073,103.60575431863452,,,,80.44068858616451,,,12.679364440598661,,90.92864374954532,57.88804613580369,,27.379489961623392,,26.57068305365579,,25.455672730768313,,,,,,158.21914757307397,143.8650718065667,175.86553726124075,168.76553762162362,,,,58.10788705013135,57.9366757839814,33.9030571633098,,,,41.38382563360927,53.07922811269483,83.32809832397697
