,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
0,DOWN,6.392440029991889,3184.48,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,154.80530798911954,165.1700374472326,151.79900154771553,,,,,,,,,,,,,
1,DOWN,3.417475813614857,3184.48,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,170.6008605930349,156.46018605993495,155.9274967252722,,,,,,,,,,,,,
2,DOWN,0.0009295697539357661,2745.7,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,169.293558122662,127.77601085412294,154.39704800833292,,,,,,,,,,,,,
3,DOWN,1.9116125941156668,3576.645,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,170.37173127410978,128.18246116371506,168.19019259315354,165.67842189458878,,,,,,,,,,,,
4,DOWN,2.5768057611934125,3266.225,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,167.6252205107817,147.3816478859872,156.87921795505397,174.62786362981763,,,,,,,,,,,,
5,DOWN,0.4931402556392186,3577.9449999999997,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,167.05639061745634,136.44764098664754,,161.9502842126691,,,,,,,,,,,,
6,DOWN,1.47351575054995,3319.3949999999995,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,158.62954077955274,154.41011066857126,,,,,,,,,,,,,,
7,DOWN,5.048135826192151,3647.485,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,155.91085020581178,159.3964350507078,174.17408333391245,,,,,,,,,,,,,
8,DOWN,7.830232741687809,3752.335,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,155.07583814491795,,,,,,,,,,,,,
9,DOWN,13.260807326180526,4123.4400000000005,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,160.22310018856936,,,,,,,,,,,,,,,
