,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,stridephase_FL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
29,DOWN,0.510843726764989,6194.95,b'stance0003',b'stride0002',b'stance0002',b'stride0002',b'swing0001',370.27382440246254,,,355.09393732146924,,,,,,,118.74003753209668,,,65.17032825006574,,81.51331436324328,,20.033037641479915,,19.8581964487991,,35.510724407641256,,-16.781452847792238,155.85670311436326,152.38217154450703,179.73857501985822,178.04222553396846,99.62853179855674,121.1730080539601,85.54474525184429,83.46807977869298,,,,,,,,,,,,
30,DOWN,1.7234975337982235,6367.135,b'stance0003',b'stride0002',b'stance0002',b'stride0002',b'swing0001',370.27382440246254,,,355.09393732146924,,,,,,,118.74003753209668,,,65.17032825006574,,81.51331436324328,,20.033037641479915,,19.8581964487991,,35.510724407641256,,-16.781452847792238,145.75158929728565,158.7023200672715,173.8938206283177,169.35496738868787,128.50288061269433,119.87088839522457,96.53372281996762,92.46064670744396,,,,,,,,,,,,
31,DOWN,1.6859563543349623,6304.535,b'stance0003',b'stride0002',b'stance0002',b'stride0002',b'swing0001',370.27382440246254,,,355.09393732146924,,,,,,,118.74003753209668,,,65.17032825006574,,81.51331436324328,,20.033037641479915,,19.8581964487991,,35.510724407641256,,-16.781452847792238,146.39033917319938,173.86531190746618,165.8321909015737,165.18280196209932,146.27970924368768,111.27216957415847,129.39738047679248,108.28496522680696,,,,,,,,,,,,
32,DOWN,0.7930227239114629,5318.62,b'stride0004',b'stride0002',b'stride0003',b'stride0002',b'stance0002',370.27382440246254,349.23144779334183,359.8959303961463,355.09393732146924,,,,,,,,,81.75898568569818,65.17032825006574,101.81407049589197,81.51331436324328,21.792427460462,20.033037641479915,21.792427460462,19.8581964487991,16.653340411131026,35.510724407641256,-9.934622204368736,-16.781452847792238,148.5177554609015,179.56160968255293,144.66781331875663,160.24343437685414,149.70403344893842,119.1022529306494,176.5603633277827,113.07376313428607,,,,,,,,,,,,
33,DOWN,0.21651965263632178,5899.875,b'stride0004',b'stride0002',b'stride0003',b'stride0002',b'stance0002',370.27382440246254,349.23144779334183,359.8959303961463,355.09393732146924,,,,,,,,,81.75898568569818,65.17032825006574,101.81407049589197,81.51331436324328,21.792427460462,20.033037641479915,21.792427460462,19.8581964487991,16.653340411131026,35.510724407641256,-9.934622204368736,-16.781452847792238,144.93323274189635,164.40133942386456,152.12498746489825,,153.19695697487003,115.75908831513014,136.5817107870368,,,,,,,,,,,,,
34,DOWN,0.26373716159579885,6544.895,b'stride0004',b'stride0002',b'stride0003',b'stride0002',b'stance0002',370.27382440246254,349.23144779334183,359.8959303961463,355.09393732146924,,,,,,,,,81.75898568569818,65.17032825006574,101.81407049589197,81.51331436324328,21.792427460462,20.033037641479915,21.792427460462,19.8581964487991,16.653340411131026,35.510724407641256,-9.934622204368736,-16.781452847792238,144.30715703823844,173.38300768180352,161.14738686576294,176.83175822651484,146.58197271107232,121.1180302033564,98.98029041402992,108.07549090988785,,,,,,,,,,,,
35,DOWN,1.2481526379974355,5573.515,b'stride0004',b'stride0002',b'stride0003',b'stance0002',b'stance0002',370.27382440246254,349.23144779334183,359.8959303961463,,,,,,,,,128.9275394107535,81.75898568569818,65.17032825006574,101.81407049589197,,21.792427460462,20.033037641479915,21.792427460462,,16.653340411131026,35.510724407641256,-9.934622204368736,,146.26585536123628,170.85984156667487,177.89936517421415,166.24645778899597,139.83510393147702,107.51978542134982,68.13106626262888,76.18602442583334,,,,,,,,,,,,
36,DOWN,2.8489716171262955,6540.275,b'stride0004',b'stance0002',b'stride0003',b'stance0002',b'stance0002',,349.23144779334183,359.8959303961463,,,,,,,,,128.9275394107535,81.75898568569818,,101.81407049589197,,21.792427460462,,21.792427460462,,16.653340411131026,,-9.934622204368736,,142.54679257161675,154.40758297114405,174.4659254529492,164.52860219993565,119.31728412027692,85.93157535170435,66.57713384406935,68.91113468202319,,,,,,,,,,,,
37,DOWN,4.299093955292591,6068.845,b'stride0004',b'stance0002',b'stride0003',b'stance0002',b'stance0002',,349.23144779334183,359.8959303961463,,,,,,,,,128.9275394107535,81.75898568569818,,101.81407049589197,,21.792427460462,,21.792427460462,,16.653340411131026,,-9.934622204368736,,155.75647952601463,137.03143864797283,178.72245130206076,174.20480084975623,117.95717579830841,84.42907546516412,72.84098978419163,78.66220717634543,,,,,,,,,,,,
38,DOWN,5.896971027262737,5804.1849999999995,b'stride0004',b'stance0002',b'stride0003',b'stance0002',b'stance0002',,349.23144779334183,359.8959303961463,,,,,,,,,128.9275394107535,81.75898568569818,,101.81407049589197,,21.792427460462,,21.792427460462,,16.653340411131026,,-9.934622204368736,,165.68042220886025,148.75151721710174,179.77208628667964,178.30162835282434,111.32947553257183,135.2238211421604,90.7748193544228,101.52404610778845,,,,,,,,,,,,
39,DOWN,4.973796361745599,5429.74,b'stride0004',b'stance0002',b'stride0003',b'stance0002',b'swing0002',,349.23144779334183,359.8959303961463,,,,,,,,,128.9275394107535,81.75898568569818,,101.81407049589197,,21.792427460462,,21.792427460462,,16.653340411131026,,-9.934622204368736,,169.20506136969342,146.29136764900952,167.59304265193379,162.4268012138053,121.88920501699135,151.136059596037,106.66260112559841,139.12844979153817,,,,,,,,,,,,
40,DOWN,4.962234261594347,5129.145,b'stride0004',b'stride0003',b'stride0003',b'stride0003',b'swing0002',335.35715357508457,349.23144779334183,359.8959303961463,354.5714329171146,,,,,,,,,81.75898568569818,77.28041902266436,101.81407049589197,100.75654224207169,21.792427460462,21.711231249452908,21.792427460462,21.711231249452908,16.653340411131026,23.64014122413218,-9.934622204368736,-13.04335916915582,162.46670526869175,150.98331421311372,173.37937798129764,139.20463395017396,128.74183828956137,152.09901112226066,119.13571223417762,161.44083464152544,,,,,,,,,,,,
41,DOWN,4.607593598499136,6346.68,b'stride0004',b'stride0003',b'stride0003',b'stride0003',b'swing0002',335.35715357508457,349.23144779334183,359.8959303961463,354.5714329171146,,,,,,,,,81.75898568569818,77.28041902266436,101.81407049589197,100.75654224207169,21.792427460462,21.711231249452908,21.792427460462,21.711231249452908,16.653340411131026,23.64014122413218,-9.934622204368736,-13.04335916915582,175.2930179925781,153.24883795621577,173.00510921514152,152.02613840325168,128.05012514305025,157.13634764870326,123.3524211310246,126.9239211718632,,,,,,,,,,,,
42,DOWN,4.495814769591902,6218.73,b'stride0004',b'stride0003',b'stride0003',b'stride0003',b'swing0002',335.35715357508457,349.23144779334183,359.8959303961463,354.5714329171146,,,,,,,,,81.75898568569818,77.28041902266436,101.81407049589197,100.75654224207169,21.792427460462,21.711231249452908,21.792427460462,21.711231249452908,16.653340411131026,23.64014122413218,-9.934622204368736,-13.04335916915582,166.05260358283186,160.83857791907468,171.78000305729915,169.472465090751,129.81588925417952,155.11959326511058,107.7357364882873,101.13940896973847,,,,,,,,,,,,
43,DOWN,3.093644232234084,6390.34,b'stance0004',b'stride0003',b'stance0003',b'stride0003',b'swing0002',335.35715357508457,,,354.5714329171146,,,,,50.79296222017905,,115.94248826052926,,,77.28041902266436,,100.75654224207169,,21.711231249452908,,21.711231249452908,,23.64014122413218,,-13.04335916915582,174.57954703715274,155.48058802447122,172.55972544102013,177.0305213804064,97.90935323771282,137.7616786189466,88.56426556977776,85.08883434503171,,,,,,,,,,,,
44,DOWN,2.0553377136768063,5440.219999999999,b'stance0004',b'stride0003',b'stance0003',b'stride0003',b'swing0002',335.35715357508457,,,354.5714329171146,,,,,50.79296222017905,,115.94248826052926,,,77.28041902266436,,100.75654224207169,,21.711231249452908,,21.711231249452908,,23.64014122413218,,-13.04335916915582,153.24078011695724,170.1523164215862,179.0589222438476,174.7129736519268,81.5215335104045,138.30797685222106,79.59123310852692,83.65262230964689,,,,,,,,,,,,
45,DOWN,0.1008188514904873,6655.89,b'stance0004',b'stride0003',b'stance0003',b'stride0003',b'swing0002',335.35715357508457,,,354.5714329171146,,,,,50.79296222017905,,115.94248826052926,,,77.28041902266436,,100.75654224207169,,21.711231249452908,,21.711231249452908,,23.64014122413218,,-13.04335916915582,139.02514312865137,161.3798268543029,174.670653319524,171.60316692076802,99.45204434502608,120.93037971535986,84.36184165743803,80.85785109351853,,,,,,,,,,,,
46,DOWN,0.8663181406738261,5573.219999999999,b'stance0004',b'stride0003',b'stance0003',b'stride0003',b'swing0002',335.35715357508457,,,354.5714329171146,,,,,50.79296222017905,,115.94248826052926,,,77.28041902266436,,100.75654224207169,,21.711231249452908,,21.711231249452908,,23.64014122413218,,-13.04335916915582,135.9093115717019,173.06205396116692,168.84726690462543,169.7803352490659,124.03773305908638,121.70317655187225,101.94498551599723,88.05832426618551,,,,,,,,,,,,
47,DOWN,3.0007257244960215,5633.07,b'stance0004',b'stride0003',b'stance0003',b'stride0003',b'swing0002',335.35715357508457,,,354.5714329171146,,,,,50.79296222017905,,115.94248826052926,,,77.28041902266436,,100.75654224207169,,21.711231249452908,,21.711231249452908,,23.64014122413218,,-13.04335916915582,141.74997427932828,178.62621209296051,163.7525207666098,161.40829795552395,175.2982321163239,115.2897138469408,133.0141770969861,94.80065565652846,,,,,,,,,,,,
48,DOWN,2.299250989871723,5524.29,b'stride0005',b'stride0003',b'stride0004',b'stride0003',b'stance0003',335.35715357508457,326.1669485016188,342.2320979802793,354.5714329171146,,,,,,,,,86.75876451636404,77.28041902266436,85.21403122852573,100.75654224207169,20.675963799359828,21.711231249452908,22.508224822821987,21.711231249452908,22.22050008743315,23.64014122413218,-21.345548601130986,-13.04335916915582,144.56131065876053,163.69518790987442,166.2758014259892,164.57119794342623,162.32797431809394,125.7396051878917,140.98845843194033,103.6744710487937,,,,,,,,,,,,
49,DOWN,2.3828886675048295,5831.675,b'stride0005',b'stride0003',b'stride0004',b'stride0003',b'stance0003',335.35715357508457,326.1669485016188,342.2320979802793,354.5714329171146,,,,,,,,,86.75876451636404,77.28041902266436,85.21403122852573,100.75654224207169,20.675963799359828,21.711231249452908,22.508224822821987,21.711231249452908,22.22050008743315,23.64014122413218,-21.345548601130986,-13.04335916915582,147.6053945486477,161.8112953573973,168.61144195406158,178.65821144021106,166.4202188640855,127.80000972386702,116.95070687669003,109.16843620243301,,,,,,,,,,,,
50,DOWN,2.5987500804988315,5878.695,b'stride0005',b'stride0003',b'stride0004',b'stride0003',b'stance0003',335.35715357508457,326.1669485016188,342.2320979802793,354.5714329171146,,,,,,,,,86.75876451636404,77.28041902266436,85.21403122852573,100.75654224207169,20.675963799359828,21.711231249452908,22.508224822821987,21.711231249452908,22.22050008743315,23.64014122413218,-21.345548601130986,-13.04335916915582,147.73548107050155,169.9046382988171,167.54425249185635,166.96466071838597,176.0556029097123,128.01700050813065,96.23108921102846,90.09407772247741,,,,,,,,,,,,
51,DOWN,1.6084075720748956,5427.9,b'stride0005',b'stance0003',b'stride0004',b'stance0003',b'stance0003',,326.1669485016188,342.2320979802793,,,,,,,36.95058331548141,,120.36262476406314,86.75876451636404,,85.21403122852573,,20.675963799359828,,22.508224822821987,,22.22050008743315,,-21.345548601130986,,144.94657848881522,171.94884505497464,179.19911660747064,163.61667103057454,149.72658573152384,100.87320163813985,,61.40018990491242,,,,,,,,,,36.068537345303135,68.74057646493019,60.921348650036144
52,DOWN,0.6549695855076152,5936.645,b'stride0005',b'stance0003',b'stride0004',b'stance0003',b'stance0003',,326.1669485016188,342.2320979802793,,,,,,,36.95058331548141,,120.36262476406314,86.75876451636404,,85.21403122852573,,20.675963799359828,,22.508224822821987,,22.22050008743315,,-21.345548601130986,,149.35205174736564,152.0231217738781,176.2485119268982,165.25641184491974,142.35279103501077,102.34610989373337,64.86722106663441,60.378236620147504,,,,,,,,,,36.068537345303135,68.74057646493019,60.921348650036144
53,DOWN,0.8315603460137879,5951.22,b'stride0005',b'stance0003',b'stride0004',b'stance0003',b'stance0003',,326.1669485016188,342.2320979802793,,,,,,,36.95058331548141,,120.36262476406314,86.75876451636404,,85.21403122852573,,20.675963799359828,,22.508224822821987,,22.22050008743315,,-21.345548601130986,,150.93362582824187,152.65673579776762,172.11076696575228,172.15477390611215,131.10781028127244,144.15758439387412,71.32751772289019,69.21317931081767,,,,,,,,,,36.068537345303135,68.74057646493019,60.921348650036144
54,DOWN,0.9257832056707684,5365.075,b'stride0005',b'stance0003',b'stride0004',b'stance0003',b'stance0003',,326.1669485016188,342.2320979802793,,,,,,,36.95058331548141,,120.36262476406314,86.75876451636404,,85.21403122852573,,20.675963799359828,,22.508224822821987,,22.22050008743315,,-21.345548601130986,,158.05873620511602,143.22006637359573,175.10692948182233,176.1182085766528,122.61869998475767,154.30520810233506,80.92980037079067,98.59124457439421,,,,,,,,,,36.068537345303135,68.74057646493019,60.921348650036144
55,DOWN,0.7661415485047485,5181.395,b'stride0005',b'stance0003',b'stride0004',b'stance0003',b'stance0003',,326.1669485016188,342.2320979802793,,,,,,,36.95058331548141,,120.36262476406314,86.75876451636404,,85.21403122852573,,20.675963799359828,,22.508224822821987,,22.22050008743315,,-21.345548601130986,,172.8052175428082,145.1812664639286,166.74648292076625,157.97524526473933,128.8595486469799,154.37706088618341,88.33464444564144,131.2502830243868,,,,,,,,,,36.068537345303135,68.74057646493019,60.921348650036144
56,DOWN,0.32199316411600876,4933.665,b'stride0005',b'stride0004',b'stride0004',b'stance0003',b'swing0003',206.16793456857243,326.1669485016188,342.2320979802793,,,,,,,,,120.36262476406314,86.75876451636404,,85.21403122852573,,20.675963799359828,14.243335534224308,22.508224822821987,,22.22050008743315,,-21.345548601130986,,170.55147703760267,146.92625511975865,174.70686263963145,,133.7314569882505,156.9007235482796,108.33205924781922,,,,,,,,,,,36.068537345303135,68.74057646493019,60.921348650036144
57,DOWN,0.227310645283751,5677.21,b'stride0005',b'stride0004',b'stride0004',b'stride0004',b'swing0003',206.16793456857243,326.1669485016188,342.2320979802793,317.9056023513982,,,,,,,,,86.75876451636404,,85.21403122852573,85.91415869057678,20.675963799359828,14.243335534224308,22.508224822821987,21.834163034697127,22.22050008743315,,-21.345548601130986,,164.34275107854492,149.69706013234875,174.34965754449524,153.46815542574498,127.45965972932404,154.8798634739902,109.02149435617926,131.40296077748633,,,,,,,,,,,,
58,DOWN,2.311099744743615,,b'stance0005',b'stride0004',b'stride0004',b'stride0004',b'swing0003',206.16793456857243,,342.2320979802793,317.9056023513982,,,,,40.05780610210283,,,,,,85.21403122852573,85.91415869057678,,14.243335534224308,22.508224822821987,21.834163034697127,,,-21.345548601130986,,177.56329357623963,156.07877639759192,167.31016195950212,172.67651108887858,95.04057643451632,159.16351480119496,93.1732587461618,106.45092211843989,62.378967277900706,66.89619045577648,48.79007999213183,,,,,,,,,
59,DOWN,2.925870222575213,,b'stance0005',b'stride0004',b'stance0004',b'stride0004',b'swing0003',206.16793456857243,,,317.9056023513982,,,,,40.05780610210283,,,,,,,85.91415869057678,,14.243335534224308,,21.834163034697127,,,,,168.19191365344838,163.62888933700387,169.73732530836915,171.23501278816988,103.3873806626445,155.9227221946975,81.6645032922383,85.9663516827409,62.378967277900706,66.89619045577648,48.79007999213183,,,,,,,,,
60,DOWN,4.7658429891531,,b'stance0005',b'stride0004',b'stride0005',b'stride0004',b'swing0003',206.16793456857243,,0.0,317.9056023513982,,,,,40.05780610210283,,,,,,,85.91415869057678,,14.243335534224308,,21.834163034697127,,,,,150.09834483107386,167.42265605019983,172.22163900505655,176.45709360340368,127.27757533418632,148.43418135817024,83.48014634148548,83.21434610704681,62.378967277900706,66.89619045577648,48.79007999213183,,,,,,,,,
