,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
0,UP,,3736.09,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,UP,,3736.09,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UP,,3222.92,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UP,,3379.03,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,UP,,3714.17,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,UP,,3645.46,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,UP,,3599.58,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,UP,,3460.32,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,UP,,3216.3,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,UP,,2609.47,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,UP,,3366.44,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,UP,,2621.55,b'nan',b'swing0001',b'nan',b'nan',160.52727521666614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,UP,,2442.73,b'stance0001',b'swing0001',b'nan',b'nan',160.52727521666614,,,,,,,,134.87516852892134,,,,,,,,,,,,,,,,,154.65919482848287,,,59.916796766661314,62.253050828507064,56.86797349422141,,,,,,,,,
13,UP,,2912.97,b'stance0001',b'swing0001',b'nan',b'nan',160.52727521666614,,,,,,,,134.87516852892134,,,,,,,,,,,,,,,,170.6565427645384,130.6874237553164,,,59.916796766661314,62.253050828507064,56.86797349422141,,,,,,,,,
14,UP,,3330.81,b'stance0001',b'swing0001',b'nan',b'nan',160.52727521666614,,,,,,,,134.87516852892134,,,,,,,,,,,,,,,,169.4104298151388,145.50940165561963,,,59.916796766661314,62.253050828507064,56.86797349422141,,,,,,,,,
15,UP,,3256.31,b'stance0001',b'swing0001',b'nan',b'nan',160.52727521666614,,,,,,,,134.87516852892134,,,,,,,,,,,,,,,,162.15413858216368,151.40314167415653,,,59.916796766661314,62.253050828507064,56.86797349422141,,,,,,,,,
16,UP,,3414.52,b'stance0001',b'swing0001',b'nan',b'nan',160.52727521666614,,,,,,,,134.87516852892134,,,,,,,,,,,,,,,,159.9704460002756,152.9231020813044,,,59.916796766661314,62.253050828507064,56.86797349422141,,,,,,,,,
17,UP,,3363.38,b'stance0001',b'swing0001',b'nan',b'nan',160.52727521666614,,,,,,,,134.87516852892134,,,,,,,,,,,,,,,,155.50061525578204,151.82576142994873,,,59.916796766661314,62.253050828507064,56.86797349422141,,,,,,,,,
18,UP,,3342.19,b'stance0001',b'swing0001',b'nan',b'nan',160.52727521666614,,,,,,,,134.87516852892134,,,,,,,,,,,,,,,,147.82943950661897,157.33364873837127,,,59.916796766661314,62.253050828507064,56.86797349422141,,,,,,,,,
19,UP,,3692.69,b'stance0001',b'swing0001',b'nan',b'nan',160.52727521666614,,,,,,,,134.87516852892134,,,,,,,,,,,,,,,,154.3980392620339,,,,59.916796766661314,62.253050828507064,56.86797349422141,,,,,,,,,
20,UP,,3346.03,b'stance0001',b'swing0001',b'nan',b'nan',160.52727521666614,,,,,,,,134.87516852892134,,,,,,,,,,,,,,,,149.88847925858536,,,,59.916796766661314,62.253050828507064,56.86797349422141,,,,,,,,,
21,UP,,2516.6,b'stance0001',b'swing0001',b'nan',b'nan',160.52727521666614,,,,,,,,134.87516852892134,,,,,,,,,,,,,,,,,,,,59.916796766661314,62.253050828507064,56.86797349422141,,,,,,,,,
22,UP,,2869.9750000000004,b'swing0001',b'stance0001',b'swing0001',b'nan',,277.5145325727257,156.87735467921345,,,,,,,15.77405848146673,,,,,,,,,,,,,,,,,,,,,,53.956887992206056,63.94018722688423,39.94724478394324,,,,,,
23,UP,6.149965989799284,2520.075,b'swing0001',b'stance0001',b'swing0001',b'nan',,277.5145325727257,156.87735467921345,,,,,,,15.77405848146673,,,,,,,,,,,,,,,150.10207994813376,,,160.37522630943914,,,,53.956887992206056,63.94018722688423,39.94724478394324,,,,,,
24,UP,8.085999896322273,2716.2,b'swing0001',b'stance0001',b'swing0001',b'nan',,277.5145325727257,156.87735467921345,,,,,,,15.77405848146673,,,,,,,,,,,,,,,150.81175901528383,,160.0827789356467,167.1627805132802,,,,53.956887992206056,63.94018722688423,39.94724478394324,,,,,,
25,UP,10.203378365669744,1882.53,b'swing0001',b'stance0001',b'swing0001',b'nan',,277.5145325727257,156.87735467921345,,,,,,,15.77405848146673,,,,,,,,,,,,,,,155.54066711914945,158.25797487843,162.81922585231527,167.18160710184293,,,,53.956887992206056,63.94018722688423,39.94724478394324,,,,,,
26,UP,11.78765026815284,3636.915,b'swing0001',b'stance0001',b'swing0001',b'nan',,277.5145325727257,156.87735467921345,,,,,,,15.77405848146673,,,,,,,,,,,,,,,152.32533091754482,165.12835087985616,156.8154865819759,172.77578990920762,,,,53.956887992206056,63.94018722688423,39.94724478394324,,,,,,
27,UP,13.519534418751078,3374.935,b'swing0001',b'stance0001',b'swing0001',b'nan',,277.5145325727257,156.87735467921345,,,,,,,15.77405848146673,,,,,,,,,,,,,,,152.6771875454369,157.3520729559337,177.12142011701013,168.19641119582474,,,,53.956887992206056,63.94018722688423,39.94724478394324,,,,,,
28,UP,12.817116412784602,3570.375,b'swing0001',b'stance0001',b'swing0001',b'nan',,277.5145325727257,156.87735467921345,,,,,,,15.77405848146673,,,,,,,,,,,,,,,155.0301933767782,139.77456561156967,178.26424976218905,173.01808336668648,,,,53.956887992206056,63.94018722688423,39.94724478394324,,,,,,
29,UP,12.49641343528419,3482.52,b'swing0001',b'stance0001',b'swing0001',b'nan',,277.5145325727257,156.87735467921345,,,,,,,15.77405848146673,,,,,,,,,,,,,,,144.08044504685876,142.27008981315254,177.604716287842,177.814228058863,,,,53.956887992206056,63.94018722688423,39.94724478394324,,,,,,
30,UP,11.675262838208232,3649.6400000000003,b'swing0001',b'stance0001',b'swing0001',b'nan',,277.5145325727257,156.87735467921345,,,,,,,15.77405848146673,,,,,,,,,,,,,,,166.21383642617295,146.62491365823783,177.10835942457845,173.46076436703802,,,,53.956887992206056,63.94018722688423,39.94724478394324,,,,,,
31,UP,11.800999903370464,3400.2799999999997,b'swing0001',b'stance0001',b'swing0001',b'nan',,277.5145325727257,156.87735467921345,,,,,,,15.77405848146673,,,,,,,,,,,,,,,167.03755631141075,144.06907415932233,177.2290248018838,166.41570233465208,,,,53.956887992206056,63.94018722688423,39.94724478394324,,,,,,
32,UP,9.635482768002175,3463.195,b'swing0001',b'stance0001',b'swing0001',b'nan',,277.5145325727257,156.87735467921345,,,,,,,15.77405848146673,,,,,,,,,,,,,,,172.00157946164697,146.430154530684,169.51127765926813,151.0855243456357,,,,53.956887992206056,63.94018722688423,39.94724478394324,,,,,,
33,UP,7.654453586354375,3284.8599999999997,b'swing0001',b'stance0001',b'stance0001',b'swing0001',,277.5145325727257,,273.08117443766184,,,,,,15.77405848146673,98.11792817014005,,,,,64.4030824826435,,,,29.684020970314485,,,,,177.83656942981852,144.07738983363222,164.7958004801004,151.03788959003032,,,,53.956887992206056,63.94018722688423,39.94724478394324,40.651899932578004,76.77659404238524,70.03494355600412,,,
34,UP,6.059713418627461,2738.58,b'swing0001',b'stance0001',b'stance0001',b'swing0001',,277.5145325727257,,273.08117443766184,,,,,,15.77405848146673,98.11792817014005,,,,,64.4030824826435,,,,29.684020970314485,,,,,178.70950951403046,154.60585277995636,158.84713764191264,150.91650839687216,,,,53.956887992206056,63.94018722688423,39.94724478394324,40.651899932578004,76.77659404238524,70.03494355600412,,,
35,UP,2.5691785926235524,2974.8,b'stance0002',b'swing0002',b'stance0001',b'swing0001',275.7914069907183,,,273.08117443766184,,,,,22.743072821938792,,98.11792817014005,,,,,64.4030824826435,,27.237635966882237,,29.684020970314485,,,,,166.01850003058388,143.28101287914228,164.04117091370233,146.76566888396695,57.41755660390544,68.13202423420978,55.834344913442585,,,,40.651899932578004,76.77659404238524,70.03494355600412,,,
36,UP,0.7152344379130624,2411.785,b'stance0002',b'swing0002',b'stance0001',b'swing0001',275.7914069907183,,,273.08117443766184,,,,,22.743072821938792,,98.11792817014005,,,,,64.4030824826435,,27.237635966882237,,29.684020970314485,,,,,,159.05695732518203,160.34415020146335,155.69293552339536,57.41755660390544,68.13202423420978,55.834344913442585,,,,40.651899932578004,76.77659404238524,70.03494355600412,,,
37,UP,1.7354302429981694,2514.54,b'stance0002',b'swing0002',b'stance0001',b'swing0001',275.7914069907183,,,273.08117443766184,,,,,22.743072821938792,,98.11792817014005,,,,,64.4030824826435,,27.237635966882237,,29.684020970314485,,,,,178.0013004948679,156.41685723855312,172.06169704825768,151.31384722099995,57.41755660390544,68.13202423420978,55.834344913442585,,,,40.651899932578004,76.77659404238524,70.03494355600412,,,
38,UP,2.586330120007831,2487.23,b'stance0002',b'swing0002',b'stance0001',b'swing0001',275.7914069907183,,,273.08117443766184,,,,,22.743072821938792,,98.11792817014005,,,,,64.4030824826435,,27.237635966882237,,29.684020970314485,,,,,170.6786585945911,141.06347234563296,159.9506482329354,152.86524756485545,57.41755660390544,68.13202423420978,55.834344913442585,,,,40.651899932578004,76.77659404238524,70.03494355600412,,,
39,UP,4.1615710208696255,3021.67,b'stance0002',b'swing0002',b'stance0001',b'swing0001',275.7914069907183,,,273.08117443766184,,,,,22.743072821938792,,98.11792817014005,,,,,64.4030824826435,,27.237635966882237,,29.684020970314485,,,,,171.49164639393868,142.06336412184814,169.36591732923546,168.5015712152973,57.41755660390544,68.13202423420978,55.834344913442585,,,,40.651899932578004,76.77659404238524,70.03494355600412,,,
