,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
0,UP,10.095258392872337,3729.49,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,149.9693168600737,131.68731971054333,168.32168850003188,175.47289588209028,,,,,,,,,,,,
1,UP,9.967689528705181,3729.49,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,136.77102256501047,132.26526563822227,173.08337129688658,179.4928748368449,,,,,,,,,,,,
2,UP,8.426560098650036,3611.0,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,142.47639032713408,147.72185773035073,169.8063864067045,176.10061070890484,,,,,,,,,,,,
3,UP,5.339373961565977,3779.445,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,149.35817368523166,165.47855862036684,146.11892095766484,,,,,,,,,,,,,
4,UP,1.180859864267273,3507.2349999999997,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,148.57522822565264,169.61345735964383,146.5933385886745,,,,,,,,,,,,,
5,UP,2.531636137614092,3485.675,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,153.22116261102855,177.60891575400063,138.32784986067998,171.70991224503078,,,,,,,,,,,,
6,UP,5.517231655524478,3417.91,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,154.27790654559098,167.9087358172608,146.38829284490157,166.27516376876432,,,,,,,,,,,,
7,UP,8.192878948385408,3200.505,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,150.71365875818373,160.61664186157657,151.24208431147594,168.65945382487732,,,,,,,,,,,,
8,UP,10.636189700782303,3501.08,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,136.89460093532801,148.0563856097176,171.7694356761669,172.6830371072664,,,,,,,,,,,,
9,UP,11.905674588179792,3498.52,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,146.3165894691546,157.14493596419703,178.08355965893978,170.3814789567388,,,,,,,,,,,,
10,UP,12.563489413863133,4120.5599999999995,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,146.31997340414048,149.85498627283624,170.22110043507436,173.72071370320856,,,,,,,,,,,,
11,UP,12.396576049221547,3755.0150000000003,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,166.93845228999973,153.68728542481034,175.3195047921918,165.8551836986899,,,,,,,,,,,,
12,UP,10.497197006458697,3687.34,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,169.09915490082793,151.05503718932312,172.77734679013398,154.42530043569445,,,,,,,,,,,,
13,UP,6.552479149243457,3980.41,b'stance0001',b'nan',b'stance0001',b'swing0001',,,,246.10005255665823,,,,134.89459524270242,33.14269113312791,,82.88540564184571,,,,,76.99977019884832,,,,35.76760788262071,,,,-10.355514401825332,171.66021033461269,140.75215416614665,161.36992426028863,144.38927386834294,68.2508698430665,58.94575364646038,57.081577320139615,,,,28.48851165132098,66.13477224060553,85.8013258410404,,,
14,UP,3.1702955857258623,3501.865,b'stance0001',b'swing0001',b'stance0001',b'swing0001',197.28525587035733,,,246.10005255665823,,166.03379983021273,,144.40857533442295,33.14269113312791,,82.88540564184571,,,64.86008483668162,,76.99977019884832,,34.298474267997555,,35.76760788262071,,25.58265063004947,,-10.355514401825332,165.93729617070434,142.59185785639633,153.93694348358798,140.02031860880328,68.2508698430665,58.94575364646038,57.081577320139615,,,,28.48851165132098,66.13477224060553,85.8013258410404,,,
15,UP,0.960021158337159,3325.11,b'stance0001',b'swing0001',b'stance0001',b'swing0001',197.28525587035733,,,246.10005255665823,,172.95171313939332,,136.52860514513037,33.14269113312791,,82.88540564184571,,,64.86008483668162,,76.99977019884832,,34.298474267997555,,35.76760788262071,,25.58265063004947,,-10.355514401825332,179.67190977800055,152.6172875719748,163.09470656532255,149.16654427699956,68.2508698430665,58.94575364646038,57.081577320139615,,,,28.48851165132098,66.13477224060553,85.8013258410404,,,
16,UP,1.4286187544849258,3689.665,b'stance0001',b'swing0001',b'stance0001',b'swing0001',197.28525587035733,,,246.10005255665823,,167.31129886413578,,121.80551695406149,33.14269113312791,,82.88540564184571,,,64.86008483668162,,76.99977019884832,,34.298474267997555,,35.76760788262071,,25.58265063004947,,-10.355514401825332,168.0397110702569,,163.89398495200746,148.06184864322017,68.2508698430665,58.94575364646038,57.081577320139615,,,,28.48851165132098,66.13477224060553,85.8013258410404,,,
17,UP,4.783229473181079,3663.0600000000004,b'stance0001',b'swing0001',b'stance0001',b'swing0001',197.28525587035733,,,246.10005255665823,,146.4701091917046,,101.50112340379415,33.14269113312791,,82.88540564184571,,,64.86008483668162,,76.99977019884832,,34.298474267997555,,35.76760788262071,,25.58265063004947,,-10.355514401825332,161.691668142974,147.568794096436,159.64409719252734,154.26293387710905,68.2508698430665,58.94575364646038,57.081577320139615,,,,28.48851165132098,66.13477224060553,85.8013258410404,,,
18,UP,6.158427011463356,3465.705,b'stance0001',b'swing0001',b'stance0001',b'swing0001',197.28525587035733,,,246.10005255665823,,135.1250768855538,,79.76307765115214,33.14269113312791,,82.88540564184571,,,64.86008483668162,,76.99977019884832,,34.298474267997555,,35.76760788262071,,25.58265063004947,,-10.355514401825332,152.1941317261378,127.38656404360293,159.89301884556636,165.24203545671364,68.2508698430665,58.94575364646038,57.081577320139615,,,,28.48851165132098,66.13477224060553,85.8013258410404,,,
19,UP,6.5136017542448466,3764.52,b'stance0001',b'swing0001',b'stance0001',b'swing0001',197.28525587035733,,,246.10005255665823,,114.29025235147881,,50.51525066454082,33.14269113312791,,82.88540564184571,,,64.86008483668162,,76.99977019884832,,34.298474267997555,,35.76760788262071,,25.58265063004947,,-10.355514401825332,142.30959015921707,136.82600664520496,175.73412694461044,178.4230943867008,68.2508698430665,58.94575364646038,57.081577320139615,,,,28.48851165132098,66.13477224060553,85.8013258410404,,,
20,UP,5.45882284142586,3936.4350000000004,b'stance0001',b'swing0001',b'stance0001',b'swing0001',197.28525587035733,,,246.10005255665823,,102.1104985742367,,35.491276868421345,33.14269113312791,,82.88540564184571,,,64.86008483668162,,76.99977019884832,,34.298474267997555,,35.76760788262071,,25.58265063004947,,-10.355514401825332,149.81467543129506,146.50358131944174,170.956716428232,175.9729470172444,68.2508698430665,58.94575364646038,57.081577320139615,,,,28.48851165132098,66.13477224060553,85.8013258410404,,,
21,UP,4.994086937760913,3818.5,b'stance0001',b'swing0001',b'stance0001',b'swing0001',197.28525587035733,,,246.10005255665823,,65.13150142988624,,24.3943759536469,33.14269113312791,,82.88540564184571,,,64.86008483668162,,76.99977019884832,,34.298474267997555,,35.76760788262071,,25.58265063004947,,-10.355514401825332,142.3826896506177,172.1461349160527,158.83937577761222,175.25370144379445,68.2508698430665,58.94575364646038,57.081577320139615,,,,28.48851165132098,66.13477224060553,85.8013258410404,,,
22,UP,0.8765605633238259,3102.76,b'swing0001',b'stance0001',b'swing0001',b'stance0001',,189.31710845498557,244.09341672381052,,176.14549203385022,,127.92644102877522,,,20.071033464899656,,88.79463497057462,65.27332599236334,,73.67675751310203,,29.95957454169025,,36.709832030083405,,37.4942901064751,,-16.931347283059267,,147.73421385986066,175.84138479809388,155.83338726857764,179.8065509033356,,,,56.648614924121965,37.56709109831922,39.27298976164,,,,30.924138756293832,54.185246401785854,79.85161840942322
23,UP,1.575162837885435,3919.99,b'swing0001',b'stance0001',b'swing0001',b'stance0001',,189.31710845498557,244.09341672381052,,177.60837879502736,,135.2828024287598,,,20.071033464899656,,88.79463497057462,65.27332599236334,,73.67675751310203,,29.95957454169025,,36.709832030083405,,37.4942901064751,,-16.931347283059267,,,172.3452763803399,137.36095469538526,172.67286391448573,,,,56.648614924121965,37.56709109831922,39.27298976164,,,,30.924138756293832,54.185246401785854,79.85161840942322
24,UP,5.159494084757536,3950.565,b'swing0001',b'stance0001',b'swing0001',b'stance0001',,189.31710845498557,244.09341672381052,,172.25764627928595,,134.5203737068957,,,20.071033464899656,,88.79463497057462,65.27332599236334,,73.67675751310203,,29.95957454169025,,36.709832030083405,,37.4942901064751,,-16.931347283059267,,,166.33832717144523,147.33819732971378,174.78611423630738,,,,56.648614924121965,37.56709109831922,39.27298976164,,,,30.924138756293832,54.185246401785854,79.85161840942322
25,UP,8.959609915987883,4029.495,b'swing0001',b'stance0001',b'swing0001',b'stance0001',,189.31710845498557,244.09341672381052,,160.51219069087168,,127.38857608774593,,,20.071033464899656,,88.79463497057462,65.27332599236334,,73.67675751310203,,29.95957454169025,,36.709832030083405,,37.4942901064751,,-16.931347283059267,,148.86478731117467,165.8790889867294,152.24291988479422,161.36774339502884,,,,56.648614924121965,37.56709109831922,39.27298976164,,,,30.924138756293832,54.185246401785854,79.85161840942322
