,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
37,DOWN,3.2818274608712557,2456.455,b'swing0002',b'stance0001',b'swing0001',b'stance0002',,,,,,95.76351274783536,,162.4137424026424,,,,,,,,,,,,,150.18598984154056,163.0077998916378,172.79812182059894,164.62387914994017,,,,57.71688166710482,61.617646346288346,57.33680606472677,,,,53.7945888242578,47.74146035358876,68.90792528247842
38,DOWN,3.283479396993954,2320.06,b'swing0002',b'stance0001',b'swing0001',b'stance0002',,,,,,95.76351274783536,,162.4137424026424,,,,,,,,,,,,,147.30738889568346,171.8168904278915,177.9163141165035,158.10434959294136,,,,57.71688166710482,61.617646346288346,57.33680606472677,,,,53.7945888242578,47.74146035358876,68.90792528247842
39,DOWN,4.435336017363198,2752.11,b'swing0002',b'stance0001',b'swing0001',b'stance0002',,,,,,95.76351274783536,,162.4137424026424,,,,,,,,,,,,,146.90679173494846,178.39520017976616,176.2224185455704,164.76292546401342,,,,57.71688166710482,61.617646346288346,57.33680606472677,,,,53.7945888242578,47.74146035358876,68.90792528247842
40,DOWN,4.213743922886863,2121.565,b'stance0002',b'stance0001',b'swing0001',b'stance0002',,,,,92.4836794855275,95.76351274783536,,162.4137424026424,,,,,,,,,,,,,147.01753695144006,178.1726791457971,172.58944038679036,153.23388822809477,55.652612548610215,51.45715047360366,44.74213645553896,57.71688166710482,61.617646346288346,57.33680606472677,,,,53.7945888242578,47.74146035358876,68.90792528247842
41,DOWN,3.7932868230412566,2266.395,b'stance0002',b'swing0002',b'stance0002',b'swing0002',,,,,92.4836794855275,,,,,,,,,,,,,,,,143.72341120950622,156.4466743081149,169.96087997055292,160.2624882665295,55.652612548610215,51.45715047360366,44.74213645553896,,,,56.76720866585112,60.93195582329091,76.26810568650076,,,
42,DOWN,3.3501722709337116,2503.68,b'stance0002',b'swing0002',b'stance0002',b'swing0002',,,,,92.4836794855275,,,,,,,,,,,,,,,,153.52219146297955,,152.139675863047,164.0086861011677,55.652612548610215,51.45715047360366,44.74213645553896,,,,56.76720866585112,60.93195582329091,76.26810568650076,,,
43,DOWN,1.7556302647016366,2239.115,b'stance0002',b'swing0002',b'stance0002',b'swing0002',,,,,92.4836794855275,,,,,,,,,,,,,,,,149.04404586374352,173.08826536575168,158.47157286940228,158.2881397907202,55.652612548610215,51.45715047360366,44.74213645553896,,,,56.76720866585112,60.93195582329091,76.26810568650076,,,
44,DOWN,1.1090076842711198,2862.6949999999997,b'stance0002',b'swing0002',b'stance0002',b'swing0002',,,,,92.4836794855275,,,,,,,,,,,,,,,,151.1040765123973,179.76607294881535,160.29109451429412,175.43645215368102,55.652612548610215,51.45715047360366,44.74213645553896,,,,56.76720866585112,60.93195582329091,76.26810568650076,,,
45,DOWN,0.0187875846807799,2361.41,b'stance0002',b'swing0002',b'stance0002',b'swing0002',,,,,92.4836794855275,,,,,,,,,,,,,,,,150.2311884669239,173.14371410848275,164.9946126269483,164.3906566816598,55.652612548610215,51.45715047360366,44.74213645553896,,,,56.76720866585112,60.93195582329091,76.26810568650076,,,
46,DOWN,1.712300530050328,2528.225,b'stance0002',b'swing0002',b'stance0002',b'swing0002',,,,,92.4836794855275,,,,,,,,,,,,,,,,160.0528625540553,167.34383262025884,174.1418549306074,162.09331383693416,55.652612548610215,51.45715047360366,44.74213645553896,,,,56.76720866585112,60.93195582329091,76.26810568650076,,,
47,DOWN,2.650427767554021,2221.3999999999996,b'stance0002',b'swing0002',b'stance0002',b'swing0002',,,,,92.4836794855275,,,,,,,,,,,,,,,,154.79977953783134,161.86001609600902,176.48077193350568,170.30845949787874,55.652612548610215,51.45715047360366,44.74213645553896,,,,56.76720866585112,60.93195582329091,76.26810568650076,,,
48,DOWN,3.689434504033642,2455.57,b'stance0002',b'swing0002',b'stance0002',b'swing0002',,,,,92.4836794855275,,,,,,,,,,,,,,,,172.62062153697454,154.8106725179015,169.8779861321428,175.54894807066236,55.652612548610215,51.45715047360366,44.74213645553896,,,,56.76720866585112,60.93195582329091,76.26810568650076,,,
49,DOWN,3.6079944426006705,2611.175,b'stance0002',b'swing0002',b'stance0002',b'swing0002',,,,,92.4836794855275,,,,,,,,,,,,,,,,175.32097608394716,158.61509085879857,164.47755526894503,174.8895220802938,55.652612548610215,51.45715047360366,44.74213645553896,,,,56.76720866585112,60.93195582329091,76.26810568650076,,,
50,DOWN,4.081455335304355,1893.38,b'stance0002',b'swing0002',b'stance0002',b'swing0002',,,,,92.4836794855275,,,,,,,,,,,,,,,,161.96048550965506,156.45561131854652,170.8193625424658,172.2547994288865,55.652612548610215,51.45715047360366,44.74213645553896,,,,56.76720866585112,60.93195582329091,76.26810568650076,,,
51,DOWN,2.721522330411119,2480.255,b'swing0003',b'swing0002',b'stance0002',b'swing0002',,,,,,,,,,,,,,,,,,,,,170.83876310875098,146.26301238270867,167.12103676018586,174.8406602518448,,,,,,,56.76720866585112,60.93195582329091,76.26810568650076,,,
52,DOWN,2.9068239460760594,1906.585,b'swing0003',b'stance0002',b'swing0002',b'stance0003',,,,,,57.993361563154544,,160.7840890592446,,,,,,,,,,,,,160.61914481323282,146.48591708073934,166.91914087842252,159.12947416353356,,,,72.01538408320148,67.72008580718769,65.02565947830041,,,,47.01718008695436,51.98175918684726,48.14737087732042
53,DOWN,1.0040838367195022,2457.1549999999997,b'swing0003',b'stance0002',b'swing0002',b'stance0003',,,,,,57.993361563154544,,160.7840890592446,,,,,,,,,,,,,174.7781376182995,,161.1375578707886,141.63474072866845,,,,72.01538408320148,67.72008580718769,65.02565947830041,,,,47.01718008695436,51.98175918684726,48.14737087732042
54,DOWN,0.5628492452307228,1768.245,b'swing0003',b'stance0002',b'swing0002',b'stance0003',,,,,,57.993361563154544,,160.7840890592446,,,,,,,,,,,,,176.89400319005375,,166.65640912897675,147.1823308736721,,,,72.01538408320148,67.72008580718769,65.02565947830041,,,,47.01718008695436,51.98175918684726,48.14737087732042
55,DOWN,,2580.7650000000003,b'swing0003',b'stance0002',b'swing0002',b'stance0003',,,,,,57.993361563154544,,160.7840890592446,,,,,,,,,,,,,,,164.11484124838756,154.42449476247768,,,,72.01538408320148,67.72008580718769,65.02565947830041,,,,47.01718008695436,51.98175918684726,48.14737087732042
56,DOWN,1.1777272155268577,2384.4,b'swing0003',b'stance0002',b'swing0002',b'stance0003',,,,,,57.993361563154544,,160.7840890592446,,,,,,,,,,,,,165.88020448115864,,159.83758970207634,153.62812889773738,,,,72.01538408320148,67.72008580718769,65.02565947830041,,,,47.01718008695436,51.98175918684726,48.14737087732042
57,DOWN,1.8150559303844034,2247.085,b'swing0003',b'stance0002',b'swing0002',b'stance0003',,,,,,57.993361563154544,,160.7840890592446,,,,,,,,,,,,,166.69638909922506,162.775122385245,152.84530030951314,168.24304590583122,,,,72.01538408320148,67.72008580718769,65.02565947830041,,,,47.01718008695436,51.98175918684726,48.14737087732042
58,DOWN,3.3326430351688714,2112.435,b'swing0003',b'stance0002',b'swing0002',b'stance0003',,,,,,57.993361563154544,,160.7840890592446,,,,,,,,,,,,,157.66489026218147,174.34698399039723,163.92783516739883,173.6040745273435,,,,72.01538408320148,67.72008580718769,65.02565947830041,,,,47.01718008695436,51.98175918684726,48.14737087732042
59,DOWN,3.2788698270975942,2061.715,b'swing0003',b'stance0002',b'swing0002',b'stance0003',,,,,,57.993361563154544,,160.7840890592446,,,,,,,,,,,,,157.19696359711148,177.441300381882,157.1667364243727,173.0126483449281,,,,72.01538408320148,67.72008580718769,65.02565947830041,,,,47.01718008695436,51.98175918684726,48.14737087732042
60,DOWN,4.329235485005881,2848.84,b'swing0003',b'stance0002',b'swing0002',b'stance0003',,,,,,57.993361563154544,,160.7840890592446,,,,,,,,,,,,,165.2249915336081,179.93729381319562,167.15132913722707,176.6723710854074,,,,72.01538408320148,67.72008580718769,65.02565947830041,,,,47.01718008695436,51.98175918684726,48.14737087732042
61,DOWN,5.245555243575552,1973.6149999999998,b'swing0003',b'stance0002',b'swing0002',b'stance0003',,,,,,57.993361563154544,,160.7840890592446,,,,,,,,,,,,,141.48951644072116,171.82377358963342,163.75276282228072,171.7230360971132,,,,72.01538408320148,67.72008580718769,65.02565947830041,,,,47.01718008695436,51.98175918684726,48.14737087732042
62,DOWN,5.538305192346485,1898.655,b'stance0003',b'stance0002',b'swing0002',b'stance0003',,,,,65.04626775030489,57.993361563154544,,160.7840890592446,,,,,,,,,,,,,160.66603300647645,142.77792969104382,179.491312797816,170.29301765846367,62.35393041733111,45.82412238688887,38.33865035316351,72.01538408320148,67.72008580718769,65.02565947830041,,,,47.01718008695436,51.98175918684726,48.14737087732042
63,DOWN,5.761005197581085,1862.83,b'stance0003',b'swing0003',b'swing0002',b'stance0003',,,,,65.04626775030489,,,160.7840890592446,,,,,,,,,,,,,150.91614026283187,155.34494256330171,178.99648945385792,170.35679121226943,62.35393041733111,45.82412238688887,38.33865035316351,,,,,,,47.01718008695436,51.98175918684726,48.14737087732042
64,DOWN,,1458.67,b'stance0003',b'swing0003',b'swing0002',b'swing0003',,,,,65.04626775030489,,,,,,,,,,,,,,,,155.75331544664073,157.10438953685141,,,62.35393041733111,45.82412238688887,38.33865035316351,,,,,,,,,
65,DOWN,5.017207085078951,2592.05,b'stance0003',b'swing0003',b'stance0003',b'swing0003',,,,,65.04626775030489,,160.26710606523017,,,,,,,,,,,,,,152.66614342107516,157.6360873786118,164.1208324704952,165.76214532725822,62.35393041733111,45.82412238688887,38.33865035316351,,,,47.44170847989809,53.24791930683844,82.6972193563994,,,
66,DOWN,,1803.07,b'stance0003',b'swing0003',b'stance0003',b'swing0003',,,,,65.04626775030489,,160.26710606523017,,,,,,,,,,,,,,154.71601553240367,167.09480391998093,,,62.35393041733111,45.82412238688887,38.33865035316351,,,,47.44170847989809,53.24791930683844,82.6972193563994,,,
67,DOWN,4.814910671638785,2358.88,b'stance0003',b'swing0003',b'stance0003',b'swing0003',,,,,65.04626775030489,,160.26710606523017,,,,,,,,,,,,,,157.2345292008389,175.95344767379595,,174.95257968667337,62.35393041733111,45.82412238688887,38.33865035316351,,,,47.44170847989809,53.24791930683844,82.6972193563994,,,
68,DOWN,4.472606729259127,1567.41,b'stance0003',b'swing0003',b'stance0003',b'swing0003',,,,,65.04626775030489,,160.26710606523017,,,,,,,,,,,,,,155.4119619671975,179.2342700614767,171.82936197890538,170.76474633009968,62.35393041733111,45.82412238688887,38.33865035316351,,,,47.44170847989809,53.24791930683844,82.6972193563994,,,
69,DOWN,3.9256918187747374,1874.23,b'stance0003',b'swing0003',b'stance0003',b'swing0003',,,,,65.04626775030489,,160.26710606523017,,,,,,,,,,,,,,160.41540094211152,169.20931864208032,177.67982476819554,166.58000184663075,62.35393041733111,45.82412238688887,38.33865035316351,,,,47.44170847989809,53.24791930683844,82.6972193563994,,,
70,DOWN,3.7419026898340633,1908.69,b'stance0003',b'swing0003',b'stance0003',b'swing0003',,,,,65.04626775030489,,160.26710606523017,,,,,,,,,,,,,,173.86238854247398,165.84102171656411,173.1824297638338,166.95942660352543,62.35393041733111,45.82412238688887,38.33865035316351,,,,47.44170847989809,53.24791930683844,82.6972193563994,,,
71,DOWN,2.4191305083282657,1755.105,b'stance0003',b'swing0003',b'stance0003',b'swing0003',,,,,65.04626775030489,,160.26710606523017,,,,,,,,,,,,,,178.3702074916091,153.2732148340587,174.17782561673872,163.19225729049452,62.35393041733111,45.82412238688887,38.33865035316351,,,,47.44170847989809,53.24791930683844,82.6972193563994,,,
72,DOWN,3.095784246622941,1851.745,b'stance0003',b'swing0003',b'stance0003',b'swing0003',,,,,65.04626775030489,,160.26710606523017,,,,,,,,,,,,,,171.8814878400945,154.0659377456527,176.22741219929574,164.4531484759618,62.35393041733111,45.82412238688887,38.33865035316351,,,,47.44170847989809,53.24791930683844,82.6972193563994,,,
73,DOWN,2.91741438580857,2222.07,b'stance0003',b'swing0003',b'stance0003',b'swing0003',,,,,65.04626775030489,,160.26710606523017,,,,,,,,,,,,,,179.76052415521093,160.37289283001405,168.81616683766336,172.5288495448719,62.35393041733111,45.82412238688887,38.33865035316351,,,,47.44170847989809,53.24791930683844,82.6972193563994,,,
74,DOWN,3.110732810323526,1789.87,b'swing0004',b'swing0003',b'stance0003',b'swing0003',,,,,,,160.26710606523017,,,,,,,,,,,,,,162.46055855669226,,168.23630383442162,179.27267897555646,,,,,,,47.44170847989809,53.24791930683844,82.6972193563994,,,
75,DOWN,3.0484500432077652,1764.115,b'swing0004',b'stance0003',b'stance0003',b'swing0003',,,,,,79.76061196475048,160.26710606523017,,,,,,,,,,,,,,170.74955788877799,147.0851359185149,156.37507900226416,175.28294292991438,,,,72.98365037682134,67.78935055974861,42.11331112416359,47.44170847989809,53.24791930683844,82.6972193563994,,,
76,DOWN,3.596960266049223,2110.455,b'swing0004',b'stance0003',b'stance0003',b'stance0004',,,,,,79.76061196475048,160.26710606523017,145.3067844886544,,,,,,,,,,,,,176.31137245646278,135.97678335990025,162.59457544351756,158.5203071101186,,,,72.98365037682134,67.78935055974861,42.11331112416359,47.44170847989809,53.24791930683844,82.6972193563994,59.57755849841831,47.68342190133,49.751655853683786
77,DOWN,4.633801982750811,1890.735,b'swing0004',b'stance0003',b'swing0003',b'stance0004',,,,,,79.76061196475048,,145.3067844886544,,,,,,,,,,,,,179.14006854078536,148.67545279378723,160.1580900203515,160.08164488045463,,,,72.98365037682134,67.78935055974861,42.11331112416359,,,,59.57755849841831,47.68342190133,49.751655853683786
78,DOWN,4.458581615080021,1846.675,b'swing0004',b'stance0003',b'swing0003',b'stance0004',,,,,,79.76061196475048,,145.3067844886544,,,,,,,,,,,,,179.16485772722976,156.16370392378892,155.61661966797968,155.2389022204849,,,,72.98365037682134,67.78935055974861,42.11331112416359,,,,59.57755849841831,47.68342190133,49.751655853683786
79,DOWN,5.076589797782759,1621.335,b'swing0004',b'stance0003',b'swing0003',b'stance0004',,,,,,79.76061196475048,,145.3067844886544,,,,,,,,,,,,,177.9164896628202,155.4049398093709,149.43749462714717,160.304463959018,,,,72.98365037682134,67.78935055974861,42.11331112416359,,,,59.57755849841831,47.68342190133,49.751655853683786
80,DOWN,5.352026726857787,2143.13,b'swing0004',b'stance0003',b'swing0003',b'stance0004',,,,,,79.76061196475048,,145.3067844886544,,,,,,,,,,,,,166.3291576168307,154.32123862205626,150.26386642391287,163.94807448059484,,,,72.98365037682134,67.78935055974861,42.11331112416359,,,,59.57755849841831,47.68342190133,49.751655853683786
81,DOWN,5.367140010452658,2404.16,b'swing0004',b'stance0003',b'swing0003',b'stance0004',,,,,,79.76061196475048,,145.3067844886544,,,,,,,,,,,,,164.54924119975414,172.15654717440353,162.5855883285372,176.37771412149237,,,,72.98365037682134,67.78935055974861,42.11331112416359,,,,59.57755849841831,47.68342190133,49.751655853683786
82,DOWN,5.312490501323595,2110.09,b'swing0004',b'stance0003',b'swing0003',b'stance0004',,,,,,79.76061196475048,,145.3067844886544,,,,,,,,,,,,,163.45080921245176,173.795199977455,159.6516408304818,178.54816450439165,,,,72.98365037682134,67.78935055974861,42.11331112416359,,,,59.57755849841831,47.68342190133,49.751655853683786
83,DOWN,5.8960584820017345,2241.9700000000003,b'swing0004',b'stance0003',b'swing0003',b'stance0004',,,,,,79.76061196475048,,145.3067844886544,,,,,,,,,,,,,157.56300193145015,176.92082324111914,161.62714094913406,167.10019566316163,,,,72.98365037682134,67.78935055974861,42.11331112416359,,,,59.57755849841831,47.68342190133,49.751655853683786
