,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
19,UP,11.42035287528194,4998.219999999999,b'stance0001',b'nan',b'stance0001',b'swing0001',,,,,110.03624312307956,,121.9475349111981,,,,,,,,,,,,,,140.79101748866555,168.51934678530287,167.84088576803572,176.04116467679313,24.94595265641585,48.60678670309009,62.85727111887338,,,,37.40107782656103,55.926655686247074,73.70706509112044,,,
20,UP,9.600094771605512,4621.78,b'stance0001',b'stance0001',b'stance0001',b'stance0001',,,,,110.03624312307956,48.57796724280089,121.9475349111981,68.919352006316,,,,,,,,,,,,,140.93489333022563,171.90790252606314,155.95453175256185,170.59739974463616,24.94595265641585,48.60678670309009,62.85727111887338,80.71783547254194,47.730413691063426,34.073028914729406,37.40107782656103,55.926655686247074,73.70706509112044,39.662311540846915,50.608021565704455,82.34663875331944
21,UP,6.6377586657621475,4541.665,b'stance0001',b'stance0001',b'stance0001',b'stance0001',,,,,110.03624312307956,48.57796724280089,121.9475349111981,68.919352006316,,,,,,,,,,,,,144.09686984876072,174.40524931398102,150.2967610660373,172.18940958034844,24.94595265641585,48.60678670309009,62.85727111887338,80.71783547254194,47.730413691063426,34.073028914729406,37.40107782656103,55.926655686247074,73.70706509112044,39.662311540846915,50.608021565704455,82.34663875331944
22,UP,4.021831108724961,4795.885,b'stance0001',b'stance0001',b'stance0001',b'stance0001',,,,,110.03624312307956,48.57796724280089,121.9475349111981,68.919352006316,,,,,,,,,,,,,141.64302259903792,172.54611127257806,139.25996741462248,178.7476749010743,24.94595265641585,48.60678670309009,62.85727111887338,80.71783547254194,47.730413691063426,34.073028914729406,37.40107782656103,55.926655686247074,73.70706509112044,39.662311540846915,50.608021565704455,82.34663875331944
23,UP,2.0346371562731456,4634.049999999999,b'stance0001',b'stance0001',b'stance0001',b'stance0001',,,,,110.03624312307956,48.57796724280089,121.9475349111981,68.919352006316,,,,,,,,,,,,,149.855634197512,166.80308092443835,143.3863291166671,178.8417746523292,24.94595265641585,48.60678670309009,62.85727111887338,80.71783547254194,47.730413691063426,34.073028914729406,37.40107782656103,55.926655686247074,73.70706509112044,39.662311540846915,50.608021565704455,82.34663875331944
24,UP,0.10675572292998432,4179.055,b'stance0001',b'stance0001',b'stance0001',b'stance0001',,,,,110.03624312307956,48.57796724280089,121.9475349111981,68.919352006316,,,,,,,,,,,,,143.27263077893417,163.70444290069577,147.01669326204564,175.49101562303758,24.94595265641585,48.60678670309009,62.85727111887338,80.71783547254194,47.730413691063426,34.073028914729406,37.40107782656103,55.926655686247074,73.70706509112044,39.662311540846915,50.608021565704455,82.34663875331944
25,UP,0.5921022492729242,4626.43,b'stance0001',b'stance0001',b'stance0001',b'stance0001',,,,,110.03624312307956,48.57796724280089,121.9475349111981,68.919352006316,,,,,,,,,,,,,147.6864221505925,150.21314799003162,159.8374909609879,174.21578624669743,24.94595265641585,48.60678670309009,62.85727111887338,80.71783547254194,47.730413691063426,34.073028914729406,37.40107782656103,55.926655686247074,73.70706509112044,39.662311540846915,50.608021565704455,82.34663875331944
26,UP,1.2018496513342876,4815.34,b'stance0001',b'stance0001',b'swing0001',b'stance0001',,,,,110.03624312307956,48.57796724280089,,68.919352006316,,,,,,,,,,,,,141.75248731632195,149.13151428806236,166.09126976518687,173.90375610975067,24.94595265641585,48.60678670309009,62.85727111887338,80.71783547254194,47.730413691063426,34.073028914729406,,,,39.662311540846915,50.608021565704455,82.34663875331944
27,UP,0.7066949537512747,4904.264999999999,b'swing0001',b'stance0001',b'swing0001',b'stance0001',,,,,,48.57796724280089,,68.919352006316,,,,,,,,,,,,,154.30510715151905,143.17750930410264,176.88226007212785,179.9926310956791,,,,80.71783547254194,47.730413691063426,34.073028914729406,,,,39.662311540846915,50.608021565704455,82.34663875331944
28,UP,2.1860194713567753,4593.365,b'stance0002',b'stance0001',b'swing0001',b'stance0001',,,,,15.670413991339515,48.57796724280089,,68.919352006316,,,,,,,,,,,,,168.5198962849302,136.5505392363841,171.53962377554222,166.68058693700564,53.23829110492736,53.26775440099203,57.89006179953904,80.71783547254194,47.730413691063426,34.073028914729406,,,,39.662311540846915,50.608021565704455,82.34663875331944
29,UP,4.778164966828897,4285.24,b'stance0002',b'swing0001',b'swing0001',b'swing0002',,,,,15.670413991339515,,,,,,,,,,,,,,,,179.8602186185235,148.24721992310177,169.59006948068284,158.66983717698582,53.23829110492736,53.26775440099203,57.89006179953904,,,,,,,,,
30,UP,6.727067912903712,4348.299999999999,b'stance0002',b'swing0001',b'stance0002',b'swing0002',,,,,15.670413991339515,,102.61469610878034,,,,,,,,,,,,,,,138.66147772135452,163.4863656686653,152.63773027209845,53.23829110492736,53.26775440099203,57.89006179953904,,,,34.88466691913839,67.49597153948064,81.86545512863664,,,
31,UP,8.571035673146664,4136.235,b'stance0002',b'swing0001',b'stance0002',b'swing0002',,,,,15.670413991339515,,102.61469610878034,,,,,,,,,,,,,,167.24815844099024,136.28008915148592,165.8740476575128,148.7166563776272,53.23829110492736,53.26775440099203,57.89006179953904,,,,34.88466691913839,67.49597153948064,81.86545512863664,,,
32,UP,11.049146674838735,3755.91,b'stance0002',b'swing0001',b'stance0002',b'swing0002',,,,,15.670413991339515,,102.61469610878034,,,,,,,,,,,,,,150.67111113852036,157.36634596157947,168.7615587935893,149.22950623850252,53.23829110492736,53.26775440099203,57.89006179953904,,,,34.88466691913839,67.49597153948064,81.86545512863664,,,
33,UP,11.755323240070707,4041.01,b'stance0002',b'swing0001',b'stance0002',b'swing0002',,,,,15.670413991339515,,102.61469610878034,,,,,,,,,,,,,,158.07204694407432,157.45140186510443,172.1960266747493,159.21388381197866,53.23829110492736,53.26775440099203,57.89006179953904,,,,34.88466691913839,67.49597153948064,81.86545512863664,,,
34,UP,12.286235410062172,4236.79,b'stance0002',b'swing0001',b'stance0002',b'swing0002',,,,,15.670413991339515,,102.61469610878034,,,,,,,,,,,,,,157.59166715715486,,175.39709245871094,160.00203804318414,53.23829110492736,53.26775440099203,57.89006179953904,,,,34.88466691913839,67.49597153948064,81.86545512863664,,,
35,UP,11.550655153087162,3867.05,b'stance0002',b'swing0001',b'stance0002',b'swing0002',,,,,15.670413991339515,,102.61469610878034,,,,,,,,,,,,,,141.0890392110747,,178.06880842272685,163.6555930368614,53.23829110492736,53.26775440099203,57.89006179953904,,,,34.88466691913839,67.49597153948064,81.86545512863664,,,
36,UP,10.333293379327733,4346.639999999999,b'stance0002',b'swing0001',b'stance0002',b'swing0002',,,,,15.670413991339515,,102.61469610878034,,,,,,,,,,,,,,131.4050403136346,169.2823148521058,169.37404343398566,170.54524334177987,53.23829110492736,53.26775440099203,57.89006179953904,,,,34.88466691913839,67.49597153948064,81.86545512863664,,,
37,UP,8.909527576473527,4408.475,b'swing0002',b'swing0001',b'stance0002',b'swing0002',,,,,,,102.61469610878034,,,,,,,,,,,,,,152.39617867826263,,155.46690123792305,171.1567713180549,,,,,,,34.88466691913839,67.49597153948064,81.86545512863664,,,
38,UP,7.128636335183326,4514.655000000001,b'swing0002',b'stance0002',b'swing0002',b'swing0002',,,,,,50.708810244488745,,,,,,,,,,,,,,,,178.35398841038392,149.54661112964047,,,,,71.91288074743477,46.98160250110529,37.62359072565082,,,,,,
39,UP,4.949222613090131,3809.51,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,,,,,50.708810244488745,,76.29040245551556,,,,,,,,,,,,,,,136.6477202474735,178.8913735444372,,,,71.91288074743477,46.98160250110529,37.62359072565082,,,,47.58126226859563,63.109390266312666,67.65259371786806
40,UP,2.901723685342495,3874.105,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,,,,,50.708810244488745,,76.29040245551556,,,,,,,,,,,,,,162.41857183934331,138.67860527610094,,,,,71.91288074743477,46.98160250110529,37.62359072565082,,,,47.58126226859563,63.109390266312666,67.65259371786806
41,UP,0.3930200014298344,4651.005,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,,,,,50.708810244488745,,76.29040245551556,,,,,,,,,,,,,,148.59452758477659,140.51603180006066,,,,,71.91288074743477,46.98160250110529,37.62359072565082,,,,47.58126226859563,63.109390266312666,67.65259371786806
42,UP,2.4511963129913563,3936.54,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,,,,,50.708810244488745,,76.29040245551556,,,,,,,,,,,,,129.93800786131436,157.90227592181347,157.9402834853963,177.61832686941042,,,,71.91288074743477,46.98160250110529,37.62359072565082,,,,47.58126226859563,63.109390266312666,67.65259371786806
43,UP,2.374880958458095,3495.83,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,,,,,50.708810244488745,,76.29040245551556,,,,,,,,,,,,,144.30436337402745,156.24206026267285,,178.55006247537412,,,,71.91288074743477,46.98160250110529,37.62359072565082,,,,47.58126226859563,63.109390266312666,67.65259371786806
44,UP,0.8868914038272806,3663.1800000000003,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,,,,,50.708810244488745,,76.29040245551556,,,,,,,,,,,,,149.22245389086686,141.8305855740868,,177.8692025852627,,,,71.91288074743477,46.98160250110529,37.62359072565082,,,,47.58126226859563,63.109390266312666,67.65259371786806
45,UP,0.1327307301060279,3640.37,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,,,,,50.708810244488745,,76.29040245551556,,,,,,,,,,,,,165.57244786941595,144.71787409345924,,169.51200261258398,,,,71.91288074743477,46.98160250110529,37.62359072565082,,,,47.58126226859563,63.109390266312666,67.65259371786806
46,UP,1.8617323394984715,3832.745,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,,,,,50.708810244488745,,76.29040245551556,,,,,,,,,,,,,177.64363236881368,153.67346737691992,,163.549503268905,,,,71.91288074743477,46.98160250110529,37.62359072565082,,,,47.58126226859563,63.109390266312666,67.65259371786806
47,UP,4.647564167547575,3685.145,b'swing0002',b'stance0002',b'swing0002',b'stance0002',,,,,,50.708810244488745,,76.29040245551556,,,,,,,,,,,,,174.0998115976299,143.62068232432736,162.08036452514847,155.0119491989305,,,,71.91288074743477,46.98160250110529,37.62359072565082,,,,47.58126226859563,63.109390266312666,67.65259371786806
48,UP,7.031819605246126,3221.925,b'stance0003',b'swing0002',b'stance0003',b'swing0003',,,,,23.501890157528738,,107.84222973393936,,,,,,,,,,,,,,,156.59518271309773,,146.13723271774586,61.67370555127557,60.47739792351293,58.741140396344,,,,35.73204078783487,68.51909048105647,81.68966748449976,,,
49,UP,9.890593940034234,3053.84,b'stance0003',b'swing0002',b'stance0003',b'swing0003',,,,,23.501890157528738,,107.84222973393936,,,,,,,,,,,,,,,152.38640762008197,160.50479699290446,146.53450572254692,61.67370555127557,60.47739792351293,58.741140396344,,,,35.73204078783487,68.51909048105647,81.68966748449976,,,
50,UP,12.39524929572495,2443.9750000000004,b'stance0003',b'swing0002',b'stance0003',b'swing0003',,,,,23.501890157528738,,107.84222973393936,,,,,,,,,,,,,,178.71115566279292,151.73016281903438,171.21235905127,153.5598739834004,61.67370555127557,60.47739792351293,58.741140396344,,,,35.73204078783487,68.51909048105647,81.68966748449976,,,
51,UP,14.095141751910033,3214.19,b'stance0003',b'swing0002',b'stance0003',b'swing0003',,,,,23.501890157528738,,107.84222973393936,,,,,,,,,,,,,,165.30725367374245,,169.6107911433255,168.88331897228431,61.67370555127557,60.47739792351293,58.741140396344,,,,35.73204078783487,68.51909048105647,81.68966748449976,,,
52,UP,14.962005984535393,2729.7749999999996,b'stance0003',b'swing0002',b'stance0003',b'swing0003',,,,,23.501890157528738,,107.84222973393936,,,,,,,,,,,,,,153.8301746308368,146.28403062049395,175.98166241840852,169.2825511049067,61.67370555127557,60.47739792351293,58.741140396344,,,,35.73204078783487,68.51909048105647,81.68966748449976,,,
53,UP,13.647381856616121,3396.55,b'stance0003',b'swing0002',b'stance0003',b'swing0003',,,,,23.501890157528738,,107.84222973393936,,,,,,,,,,,,,,162.89901228960863,153.76795991304706,179.95385624531488,157.62354706247717,61.67370555127557,60.47739792351293,58.741140396344,,,,35.73204078783487,68.51909048105647,81.68966748449976,,,
54,UP,13.27749564423656,3918.85,b'stance0003',b'swing0002',b'stance0003',b'swing0003',,,,,23.501890157528738,,107.84222973393936,,,,,,,,,,,,,,153.6220042494996,152.32694115052473,176.31881167609563,163.7260140345998,61.67370555127557,60.47739792351293,58.741140396344,,,,35.73204078783487,68.51909048105647,81.68966748449976,,,
55,UP,11.597463864997415,4119.03,b'stance0003',b'swing0002',b'stance0003',b'swing0003',,,,,23.501890157528738,,107.84222973393936,,,,,,,,,,,,,,155.4558994688196,164.1287554990176,173.7099848170542,177.336264734533,61.67370555127557,60.47739792351293,58.741140396344,,,,35.73204078783487,68.51909048105647,81.68966748449976,,,
56,UP,9.445547685325696,4037.735,b'stance0003',b'swing0002',b'stance0003',b'swing0003',,,,,23.501890157528738,,107.84222973393936,,,,,,,,,,,,,,147.2465037421877,160.3036565497661,161.69451474053315,177.33686936719062,61.67370555127557,60.47739792351293,58.741140396344,,,,35.73204078783487,68.51909048105647,81.68966748449976,,,
57,UP,7.362849538742516,4294.91,b'stance0003',b'swing0002',b'stance0003',b'stance0003',,,,,23.501890157528738,,107.84222973393936,89.59086148018899,,,,,,,,,,,,,157.61455713724408,179.93933349579862,145.266249342996,173.84967902324112,61.67370555127557,60.47739792351293,58.741140396344,,,,35.73204078783487,68.51909048105647,81.68966748449976,40.46673198697749,73.44462152863416,79.19946159995244
58,UP,4.2685005203576285,3802.3,b'swing0003',b'stance0003',b'swing0003',b'stance0003',,,,,,43.05089422433528,,89.59086148018899,,,,,,,,,,,,,153.42543219982147,179.1121501822171,139.67558921602753,175.90080758396638,,,,67.24820249178397,41.864662176741824,40.38898312678779,,,,40.46673198697749,73.44462152863416,79.19946159995244
59,UP,1.1914538208210912,4055.7799999999997,b'swing0003',b'stance0003',b'swing0003',b'stance0003',,,,,,43.05089422433528,,89.59086148018899,,,,,,,,,,,,,158.02601947157547,178.48326585351393,131.2648902281373,178.60039423984315,,,,67.24820249178397,41.864662176741824,40.38898312678779,,,,40.46673198697749,73.44462152863416,79.19946159995244
60,UP,0.6328315746324564,3448.145,b'swing0003',b'stance0003',b'swing0003',b'stance0003',,,,,,43.05089422433528,,89.59086148018899,,,,,,,,,,,,,150.23380288619146,179.2867743935546,138.59905872203495,171.54137447277245,,,,67.24820249178397,41.864662176741824,40.38898312678779,,,,40.46673198697749,73.44462152863416,79.19946159995244
61,UP,2.9410011142789725,3563.3999999999996,b'swing0003',b'stance0003',b'swing0003',b'stance0003',,,,,,43.05089422433528,,89.59086148018899,,,,,,,,,,,,,151.6401315562555,168.13462709886977,138.94650092619105,169.558139925465,,,,67.24820249178397,41.864662176741824,40.38898312678779,,,,40.46673198697749,73.44462152863416,79.19946159995244
62,UP,4.82814545298225,3674.88,b'swing0003',b'stance0003',b'swing0003',b'stance0003',,,,,,43.05089422433528,,89.59086148018899,,,,,,,,,,,,,,173.99136900564787,152.2381193450528,176.78936562723263,,,,67.24820249178397,41.864662176741824,40.38898312678779,,,,40.46673198697749,73.44462152863416,79.19946159995244
63,UP,4.671433033007964,4075.24,b'swing0003',b'stance0003',b'swing0003',b'stance0003',,,,,,43.05089422433528,,89.59086148018899,,,,,,,,,,,,,156.28197182609097,159.42580561819017,167.4211929222641,174.86022232311785,,,,67.24820249178397,41.864662176741824,40.38898312678779,,,,40.46673198697749,73.44462152863416,79.19946159995244
64,UP,4.454050283839589,4336.71,b'swing0003',b'stance0003',b'swing0003',b'stance0003',,,,,,43.05089422433528,,89.59086148018899,,,,,,,,,,,,,161.37200248449983,154.20289778151394,176.50792994504934,163.57139410036385,,,,67.24820249178397,41.864662176741824,40.38898312678779,,,,40.46673198697749,73.44462152863416,79.19946159995244
65,UP,2.6599344489904606,4001.895,b'swing0003',b'stance0003',b'swing0003',b'stance0003',,,,,,43.05089422433528,,89.59086148018899,,,,,,,,,,,,,164.66598566268448,155.08440802705368,172.73301838672344,162.37353359300835,,,,67.24820249178397,41.864662176741824,40.38898312678779,,,,40.46673198697749,73.44462152863416,79.19946159995244
66,UP,0.3947145171293605,3819.965,b'swing0003',b'stance0003',b'swing0003',b'stance0003',,,,,,43.05089422433528,,89.59086148018899,,,,,,,,,,,,,178.5910233069986,154.0860276071351,163.49823094137471,156.41396921607642,,,,67.24820249178397,41.864662176741824,40.38898312678779,,,,40.46673198697749,73.44462152863416,79.19946159995244
67,UP,1.8238620638939784,3830.42,b'swing0003',b'stance0003',b'stance0004',b'swing0004',,,,,,43.05089422433528,97.85036723871745,,,,,,,,,,,,,,179.85796572289144,154.81023473248996,158.90509966174022,147.68609811606586,,,,67.24820249178397,41.864662176741824,40.38898312678779,51.43290039464541,56.24692051223346,80.82938495742343,,,
68,UP,3.7450446883916797,3545.9350000000004,b'stance0004',b'swing0003',b'stance0004',b'swing0004',,,,,146.8181607002583,,97.85036723871745,,,,,,,,,,,,,,178.20152285505444,151.59321884638194,167.49865800977273,152.69309617568868,18.48096753144307,15.329123606756545,75.78385471313813,,,,51.43290039464541,56.24692051223346,80.82938495742343,,,
69,UP,5.7738581976337935,3407.15,b'stance0004',b'swing0003',b'stance0004',b'swing0004',,,,,146.8181607002583,,97.85036723871745,,,,,,,,,,,,,,177.8732674862428,160.98712720097257,169.57465532385768,155.20401027812326,18.48096753144307,15.329123606756545,75.78385471313813,,,,51.43290039464541,56.24692051223346,80.82938495742343,,,
70,UP,8.550553191590382,3640.965,b'stance0004',b'swing0003',b'stance0004',b'swing0004',,,,,146.8181607002583,,97.85036723871745,,,,,,,,,,,,,,177.44183784135498,153.86468223423458,170.8304973910474,150.4450082696025,18.48096753144307,15.329123606756545,75.78385471313813,,,,51.43290039464541,56.24692051223346,80.82938495742343,,,
71,UP,10.749421693755592,3612.765,b'stance0004',b'swing0003',b'stance0004',b'swing0004',,,,,146.8181607002583,,97.85036723871745,,,,,,,,,,,,,,170.6528955867895,154.59111149377313,175.5449696976625,157.10732159568502,18.48096753144307,15.329123606756545,75.78385471313813,,,,51.43290039464541,56.24692051223346,80.82938495742343,,,
72,UP,11.041618860743933,3501.8500000000004,b'stance0004',b'swing0003',b'stance0004',b'swing0004',,,,,146.8181607002583,,97.85036723871745,,,,,,,,,,,,,,165.6019432375742,143.1674928417886,172.44607341685054,161.62377478188367,18.48096753144307,15.329123606756545,75.78385471313813,,,,51.43290039464541,56.24692051223346,80.82938495742343,,,
73,UP,11.169239178039824,3750.645,b'stance0004',b'swing0003',b'stance0004',b'swing0004',,,,,146.8181607002583,,97.85036723871745,,,,,,,,,,,,,,149.64721600585165,148.10010409655797,178.4065941026629,170.8974926826889,18.48096753144307,15.329123606756545,75.78385471313813,,,,51.43290039464541,56.24692051223346,80.82938495742343,,,
74,UP,10.536831666203822,4048.215,b'stance0004',b'swing0003',b'stance0004',b'swing0004',,,,,146.8181607002583,,97.85036723871745,,,,,,,,,,,,,,153.69520814134722,151.94631518171144,177.01824951775572,166.29399553325266,18.48096753144307,15.329123606756545,75.78385471313813,,,,51.43290039464541,56.24692051223346,80.82938495742343,,,
75,UP,10.024605775841904,,b'stance0004',b'swing0003',b'stance0004',b'swing0004',,,,,146.8181607002583,,97.85036723871745,,,,,,,,,,,,,,155.47653152204788,165.374276476329,163.53243869794812,179.5877356038866,18.48096753144307,15.329123606756545,75.78385471313813,,,,51.43290039464541,56.24692051223346,80.82938495742343,,,
76,UP,8.57122375763168,,b'stance0004',b'swing0003',b'swing0004',b'swing0004',,,,,146.8181607002583,,,,,,,,,,,,,,,,158.02687989281483,171.96608886798023,152.58566815426767,175.5242845561574,18.48096753144307,15.329123606756545,75.78385471313813,,,,,,,,,
77,UP,6.4074380550298775,,b'stance0004',b'swing0003',b'swing0004',b'swing0004',,,,,146.8181607002583,,,,,,,,,,,,,,,,158.74304006440502,179.12922315877123,146.49472638255403,176.9691946673956,18.48096753144307,15.329123606756545,75.78385471313813,,,,,,,,,
78,UP,3.143912260203791,,b'stance0004',b'swing0003',b'swing0004',b'swing0004',,,,,146.8181607002583,,,,,,,,,,,,,,,,148.33258174365616,178.98545121952768,139.61266917678014,176.5317988481472,18.48096753144307,15.329123606756545,75.78385471313813,,,,,,,,,
79,UP,1.0880260532582988,,b'stance0004',b'stance0004',b'swing0004',b'swing0004',,,,,146.8181607002583,,,,,,,,,,,,,,,,152.39558862614948,179.9176234243873,142.05335701060494,179.68384705937854,18.48096753144307,15.329123606756545,75.78385471313813,38.850812170231926,50.134990424263975,63.290498758671376,,,,,,
80,UP,1.2421983429144616,,b'stance0004',b'stance0004',b'swing0004',b'swing0004',,,,,146.8181607002583,,,,,,,,,,,,,,,,142.0434857482283,169.3466100167784,140.5177669424591,177.95127518816537,18.48096753144307,15.329123606756545,75.78385471313813,38.850812170231926,50.134990424263975,63.290498758671376,,,,,,
81,UP,2.9359288978398426,,b'stance0004',b'stance0004',b'swing0004',b'swing0004',,,,,146.8181607002583,,,,,,,,,,,,,,,,166.69598771340486,156.31025187583037,149.40435323496152,178.6949289817364,18.48096753144307,15.329123606756545,75.78385471313813,38.850812170231926,50.134990424263975,63.290498758671376,,,,,,
82,UP,5.45330956183663,,b'stance0004',b'stance0004',b'swing0004',b'swing0004',,,,,146.8181607002583,,,,,,,,,,,,,,,,,165.29121780836044,153.57555962174698,176.76361082297214,18.48096753144307,15.329123606756545,75.78385471313813,38.850812170231926,50.134990424263975,63.290498758671376,,,,,,
83,UP,,,b'stance0004',b'stance0004',b'swing0004',b'swing0004',,,,,146.8181607002583,,,,,,,,,,,,,,,,,,168.1918966419434,172.07101961589893,18.48096753144307,15.329123606756545,75.78385471313813,38.850812170231926,50.134990424263975,63.290498758671376,,,,,,
84,UP,,,b'stance0004',b'stance0004',b'swing0004',b'swing0004',,,,,146.8181607002583,,,,,,,,,,,,,,,,,,177.8968678734721,170.15809437259313,18.48096753144307,15.329123606756545,75.78385471313813,38.850812170231926,50.134990424263975,63.290498758671376,,,,,,
