,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
0,UP,,3062.31,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,141.41830682460477,148.69705828106774,,,,,,,,,,,,,,
1,UP,,3062.31,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,153.78978779312612,151.1459745016006,,,,,,,,,,,,,,
2,UP,,2966.6,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,152.26732716032757,139.70538692205582,,,,,,,,,,,,,,
3,UP,,3688.78,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,161.44283768693938,144.84418239792416,,,,,,,,,,,,,,
4,UP,,3060.55,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,171.02913638974943,149.19831889200182,,,,,,,,,,,,,,
5,UP,,1905.73,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,177.60998708212043,150.80244865248022,,,,,,,,,,,,,,
6,UP,0.6398415803423572,2258.92,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,167.3609883038355,158.39916337700558,150.7440593655846,,,,,,,,,,,,,
7,UP,1.0238030696168459,2945.3900000000003,b'nan',b'nan',b'nan',b'swing0001',,,,116.31982396533043,,,,,,,,,,,,,,,,,,,,,167.14664660560615,153.2644129384211,154.4812600176793,,,,,,,,,,,,,
8,UP,2.8417963317618247,2951.945,b'nan',b'nan',b'nan',b'swing0001',,,,116.31982396533043,,,,,,,,,,,,,,,,,,,,,176.32714389069378,137.20816821081317,159.51848792598292,,,,,,,,,,,,,
9,UP,5.208252351548005,2522.005,b'nan',b'nan',b'nan',b'swing0001',,,,116.31982396533043,,,,,,,,,,,,,,,,,,,,,168.45917105442527,145.36509880600323,164.5827974203317,158.01206478362036,,,,,,,,,,,,
10,UP,5.441949579873037,3080.115,b'nan',b'nan',b'nan',b'swing0001',,,,116.31982396533043,,,,,,,,,,,,,,,,,,,,,162.5043874313936,139.3541987620768,159.66703223204223,149.50417298618794,,,,,,,,,,,,
