,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,DOWN,26.39008884475578,b'nan',b'nan',b'nan',b'nan',445.195,,,,,,,,,,,,,,,,,,,,,
1,DOWN,26.164829432849615,b'nan',b'nan',b'nan',b'nan',445.195,,,,,,,,,1.062526411414568,,-108.98966989583253,,,2.358766474942701,0.4985593823130298,0.9701735278427756,1.3642417357527157,,,165.72204065738492,208.36726958751876
2,DOWN,25.80758944062967,b'nan',b'nan',b'nan',b'nan',996.275,,,,,,,,,2.1353033077274657,,-109.48273029332688,,,4.780355492493435,0.6799521198955166,1.99543420968051,1.794126916590346,,,166.28925714296386,207.92620040532262
3,DOWN,26.295189393714907,b'nan',b'nan',b'nan',b'nan',383.335,,,,,,,,,3.640346867251765,,-109.68595072426794,,,7.941594956486563,0.9838512786956726,3.384979810576626,2.769343088123987,,,164.51347954942244,207.57351266658037
4,DOWN,25.601023225396318,b'nan',b'nan',b'nan',b'nan',228.845,,,,,,,,,3.641734796410423,-69.6884815278234,-111.06194536819967,77.55174055082146,-147.24022207864485,8.049002872867998,1.665747113735318,3.611595734957298,2.927900321203867,,125.9427541717354,165.35870645800216,207.31036665109713
5,DOWN,25.678838358468795,b'nan',b'nan',b'nan',b'nan',273.7,,,,,,,,,4.072073775929855,-70.49934792619902,-111.83325386377398,76.5039088771078,-147.0032568033068,8.961654621831826,1.6641082895276689,4.04137978453924,3.1969089598016227,,124.87439014032104,166.26745688119757,207.594462939367
6,DOWN,25.5299801829336,b'nan',b'nan',b'nan',b'nan',207.70499999999998,,,,,,,,,4.5531039926096435,-73.74660930914912,-112.76403961945674,73.53679870086243,-147.28340801001156,10.015586451594379,1.3878581636883423,4.588733928337164,3.061495799080248,,128.29884998966233,166.39690600146898,208.5428646439886
7,DOWN,25.080217705558567,b'nan',b'nan',b'nan',b'nan',69.785,,,,,,,,,4.278290206478934,,-113.25324146584559,,,9.483733988834729,1.4390375332594507,4.320795170225011,3.312657707447846,,,164.00044215418922,209.57678210341066
8,DOWN,25.15354850739857,b'nan',b'nan',b'nan',b'nan',220.19,,,,,,,,,4.221132556855855,-75.69472317228647,-113.65271703716463,70.96078149330963,-146.6555046655961,9.425539498054984,1.3028837621801077,4.362130164969044,3.4300770309381954,,127.97495941527406,164.68307087003248,209.95358052364867
9,DOWN,25.195718616915116,b'nan',b'nan',b'nan',b'nan',482.17499999999995,,,,,,,,,4.614241012472883,-75.67462004735508,-113.87150063295748,70.85248974636637,-146.52710979372145,10.176449852176074,1.8299437913418954,4.663435677542302,3.9079128714422664,,126.88275715895806,165.09113638052662,209.6546022334453
