,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,UP,,b'nan',b'nan',b'nan',b'nan',135.49,,,,,,,,,,,,,,,,,,,,,
1,UP,,b'nan',b'nan',b'nan',b'nan',135.49,,,,,,,,,,,,,,,,,,,,,
2,UP,,b'nan',b'nan',b'nan',b'nan',329.32,,,,,,,,,,,,,,,,,,,,,
3,UP,,b'nan',b'nan',b'nan',b'nan',442.45,,,,,,,,,,,,,,,,,,,,,
4,UP,,b'nan',b'nan',b'nan',b'nan',335.67,,,,,,,,,,,,,,,,,,,,,
5,UP,,b'nan',b'nan',b'nan',b'nan',164.62,,,,,,,,,,,,,,,,,,,,,
6,UP,,b'nan',b'nan',b'nan',b'nan',343.91,,,,,,,,,,,,,,,,,,,,,
7,UP,,b'nan',b'nan',b'nan',b'nan',382.46,,,,,,,,,,,,,,,,,,,,,
8,UP,,b'nan',b'nan',b'nan',b'nan',211.29,,,,,,,,,,,,,,,,,,,,,
9,UP,,b'nan',b'nan',b'nan',b'nan',249.99,,,,,,,,,,,,,,,,,,,,,
10,UP,,b'nan',b'nan',b'nan',b'nan',903.93,,,,,,,,,,,,,,,,,,,,,
11,UP,,b'nan',b'nan',b'nan',b'nan',950.85,,,,,,,,,,,,,,,,,,,,,
12,UP,,b'nan',b'nan',b'nan',b'nan',472.57,,,,,,,,,,,,,,,,,,,,,
13,UP,,b'nan',b'nan',b'nan',b'nan',411.42,,,,,,,,,,,,,,,,,,,,,
14,UP,,b'nan',b'nan',b'nan',b'nan',784.32,,,,,,,,,,,,,,,,,,,,,
15,UP,,b'nan',b'nan',b'nan',b'nan',1744.24,,,,,,,,,,,,,,,,,,,,,
16,UP,,b'nan',b'nan',b'nan',b'nan',1125.22,,,,,,,,,,,,,,,,,,,,,
17,UP,,b'nan',b'nan',b'nan',b'nan',1644.34,,,,,,,,,,,,,,,,,,,,,
18,UP,,b'nan',b'nan',b'nan',b'swing0001',1638.29,,,,,,,,,,,,,,,,,,,,,
19,UP,,b'nan',b'nan',b'nan',b'swing0001',1459.61,,,,,,,,,,,,,,,,,,,,,
20,UP,,b'nan',b'nan',b'nan',b'swing0001',1374.18,,,,,,,,,,,,,,,,,,,,,
21,UP,,b'nan',b'nan',b'nan',b'swing0001',1140.32,,,,,,,,,,,,,,,,,,,,,
22,UP,,b'nan',b'nan',b'nan',b'swing0001',873.0,,,,,,,,,,,,,,,,,,,,,
23,UP,,b'nan',b'nan',b'nan',b'swing0001',1219.42,,,,,,,,,,,,,,,,,,,,,
24,UP,4.333640330794273,b'nan',b'nan',b'nan',b'swing0001',1580.51,,,,,,,,,13.704140913686905,,-7.870514936665582,,,28.705905961601378,10.206225817943762,14.593730488124573,8.494240206730186,,,,41.37097173567288
25,UP,3.319087108767747,b'nan',b'stance0001',b'nan',b'swing0001',1504.3899999999999,,,,,,,,,15.141363692316148,,,,,30.21540625106752,10.075588326334064,14.435282811237636,9.92073514043502,,,,
26,UP,1.5675049585291057,b'nan',b'stance0001',b'nan',b'swing0001',685.125,,,,,,,,,16.329915450627357,,,,,32.685134579147835,9.965244397410498,15.370335314816153,11.578603453080866,,,,
27,UP,0.2130427110317053,b'nan',b'stance0001',b'nan',b'swing0001',1296.65,,,,,,,,,14.382059118585005,,,,,29.4497190949924,8.372606265746088,14.337078609772265,10.529705742894581,,,,
28,UP,,b'nan',b'stance0001',b'nan',b'swing0001',955.18,,,,,,,,,,,,,,,,,,,,,
29,UP,,b'nan',b'stance0001',b'nan',b'swing0001',1023.6200000000001,,,,,,,,,,,,,,,,,,,,,
30,UP,3.292956901972237,b'swing0001',b'stance0001',b'nan',b'swing0001',1209.15,146.49683860349157,,,,26.615808376232977,,,,14.70098355560275,,,,,29.47066663177921,7.126926219684627,13.300724061672996,11.917324541485476,,,,
31,UP,,b'swing0001',b'stance0001',b'nan',b'swing0001',1279.42,146.49683860349157,,,,26.615808376232977,,,,,,,,,,,,,,,,
32,UP,,b'swing0001',b'stance0001',b'nan',b'swing0001',706.6,146.49683860349157,,,,26.615808376232977,,,,,,,,,,,,,,,,
33,UP,,b'swing0001',b'stance0001',b'nan',b'swing0001',2372.61,146.49683860349157,,,,26.615808376232977,,,,,,,,,,,,,,,,
34,UP,,b'swing0001',b'stance0001',b'swing0001',b'swing0001',350.84,146.49683860349157,,,,26.615808376232977,,,,,,,,,,,,,,,,
35,UP,,b'swing0001',b'stance0001',b'swing0001',b'swing0001',601.43,146.49683860349157,,,,26.615808376232977,,,,,,,,,,,,,,,,
36,UP,10.372816616295342,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1025.3600000000001,146.49683860349157,,,,26.615808376232977,,,,5.95440856625945,,,,,13.72630139689132,3.4894998794312118,6.422070185607083,6.178897612526893,,,,
37,UP,8.608060980460348,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1026.12,146.49683860349157,,,,26.615808376232977,,,,5.959708965382996,,,,,12.829227379968554,2.9645361762613844,6.375987816114256,7.7290069108527115,,,,
38,UP,8.339258894299887,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1939.965,146.49683860349157,,,,26.615808376232977,,,,3.212090153212188,,,,,6.605903697893968,0.3215987087407246,3.4777988421877435,6.618935302413548,,,,
39,UP,10.372977950398537,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1701.445,146.49683860349157,,,,26.615808376232977,,,,-1.8976901817046457,,,,,-4.023411318711776,3.753135522338052,2.073598940302354,0.5590350731360428,13.839707323489392,,,
40,UP,10.03250031752668,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1353.9450000000002,146.49683860349157,,,,26.615808376232977,,,,-4.9405914771762,,,,,-10.363098123917617,5.000420550100004,5.331029433512208,1.6285804873386276,,,,
41,UP,10.345785842387238,b'swing0001',b'stance0001',b'swing0001',b'stance0001',2631.13,146.49683860349157,,,,26.615808376232977,,,,-7.278771073329911,-25.39008141013803,,,,-14.858609065819255,5.735952273882058,7.463687140785326,3.0862370274189477,11.371271653006081,27.911566710843147,,
42,UP,9.42367585194552,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1189.5349999999999,146.49683860349157,,,,26.615808376232977,,,,-9.297190389661734,,,,,-18.731117867581645,6.310395628425416,8.875275769317934,4.6634966067269525,8.552674286386395,,,
43,UP,8.871469870342027,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1123.99,146.49683860349157,,,,26.615808376232977,,,,-10.115456435473563,-18.847852381862534,,,,-20.60924843950043,7.148577644337543,10.120452592304268,5.952528676057604,5.467253413049449,24.921242110042787,,
44,UP,7.576851583838585,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1326.955,146.49683860349157,,,,26.615808376232977,,,,-11.521487264520202,,,,,-22.88203259836008,8.322483619584872,11.554999048185183,8.099633948136445,4.757100433773544,,,
45,UP,4.78955414611062,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1084.295,146.49683860349157,,,,26.615808376232977,,,,-12.264109708762035,,,,,-23.760950120686736,9.064258889099994,12.103967143165429,8.559094390058615,0.9432706531484807,,,
46,UP,3.956178445202908,b'stance0001',b'stance0001',b'swing0001',b'stance0001',1694.72,,,,,,,,,-12.560868370445478,,,,,-23.602501809921026,9.180207480896076,11.659532111177137,8.710666655434597,2.7772852876890695,,29.973099222385894,
47,UP,1.2173329079566093,b'stance0001',b'swing0001',b'swing0001',b'stance0001',1394.17,,133.7339864321426,,,,22.53453860421841,,,-11.919046495462561,-1.8518777067321952,,,,-22.649633926115456,7.560769292676082,10.914682548290244,10.105661986376647,5.648150652677213,2.5880566684143984,23.762632360288407,
48,UP,0.9178780451752551,b'stance0001',b'swing0001',b'swing0001',b'stance0001',1389.18,,133.7339864321426,,,,22.53453860421841,,,-10.990517669603934,-1.8785535638768305,,,,-21.472722631590486,6.180928617867266,10.330221312929442,9.854472536630672,5.349152022990586,2.783708087889156,25.163221730516764,
49,UP,0.9360179448715649,b'stance0001',b'swing0001',b'stance0001',b'stance0001',1237.385,,133.7339864321426,,,,22.53453860421841,,,-10.580455489795348,4.663271367040347,,,,-20.72654381839605,5.931792108966624,9.672853901786901,9.246438571991721,10.497503520299611,7.180316444599671,19.301579838982732,
50,UP,0.07632143970479474,b'stance0001',b'swing0001',b'stance0001',b'stance0001',409.52,,133.7339864321426,,,,22.53453860421841,,,-5.971472859464117,-0.28393107586420785,,,,-11.768568008243246,1.2954305104615698,6.283469062677119,7.282397252997604,,0.43591550116804256,24.05024005256372,
51,UP,0.11593477181089196,b'stance0001',b'swing0001',b'stance0001',b'swing0002',844.67,,133.7339864321426,,152.6634446911225,,22.53453860421841,,20.778039392950284,-5.412682174232265,0.4279994740537445,,,,-10.795794703682358,1.009407743415489,5.92877533954333,6.632645890781941,6.4212212510702145,0.6451520996185087,23.28274484163436,
52,UP,0.20108242902460235,b'stance0001',b'swing0001',b'stance0001',b'swing0002',446.58500000000004,,133.7339864321426,,152.6634446911225,,22.53453860421841,,20.778039392950284,-2.253845280666671,-1.1601522516072744,,,,-4.57270150146125,1.2712902830875266,2.5376071401557727,4.488840492036512,3.59994684959583,1.8092701766033163,24.892195708790908,
53,UP,0.13157696414055248,b'stance0001',b'swing0001',b'stance0001',b'swing0002',1447.12,,133.7339864321426,,152.6634446911225,,22.53453860421841,,20.778039392950284,-0.617839891748778,-0.9406839912229591,,,,-1.2110706419017612,1.6534807875142792,0.6666583303746048,3.2446183534558077,1.6542527436773438,1.5204924505508308,23.278041417499523,
54,UP,0.4836098586880543,b'stance0001',b'swing0001',b'stance0001',b'swing0002',308.02,,133.7339864321426,,152.6634446911225,,22.53453860421841,,20.778039392950284,1.3760710996054546,-2.0380014137118896,,,,2.717345923951578,4.014988090171143,1.5592737889794723,2.0184387125487806,0.6867773688759151,3.50501322263472,26.17691835871622,
55,UP,0.5561518900388134,b'stance0001',b'swing0001',b'stance0001',b'swing0002',1636.59,,133.7339864321426,,152.6634446911225,,22.53453860421841,,20.778039392950284,3.433226352702665,-0.16716988364362054,,,,6.794588363851225,4.417145617492795,3.9892281823379654,0.7476772805713352,2.5769876661645,0.2765183911352296,19.543344018144598,
56,UP,1.2241018750765398,b'stance0001',b'swing0001',b'stance0001',b'swing0002',1504.27,,133.7339864321426,,152.6634446911225,,22.53453860421841,,20.778039392950284,3.638354686769722,-1.5587833983881754,,,,7.318950219723794,5.187612960082132,4.110538079579979,1.6230518872676742,0.8680872561277485,2.830873905257923,25.45166038355958,
57,UP,1.7547041370997436,b'stance0001',b'swing0001',b'stance0001',b'swing0002',580.01,,133.7339864321426,,152.6634446911225,,22.53453860421841,,20.778039392950284,5.138896056127039,-1.2919833785543544,,,,10.460764139410948,5.844458034780711,5.815789941811719,1.4554619003234508,1.1224216484184917,2.4766867204237597,,
58,UP,1.5047497305406383,b'stance0001',b'swing0001',b'stance0001',b'swing0002',1722.73,,133.7339864321426,,152.6634446911225,,22.53453860421841,,20.778039392950284,6.882631510593958,-0.33504300856677705,,,,14.069805654863513,6.827423049610002,7.793216627354572,2.6968332553704037,1.6490374624607356,0.6430824651812547,22.017490459159905,
59,UP,2.629162584054884,b'stance0001',b'swing0001',b'stance0001',b'swing0002',845.595,,133.7339864321426,,152.6634446911225,,22.53453860421841,,20.778039392950284,10.592468374841737,-0.8583955186984595,,,,20.97102965389493,7.813787482203747,11.17865715165896,5.960556955434544,0.40746201517269537,1.7862431104140402,,
60,UP,3.8305701895743076,b'stance0001',b'swing0001',b'stance0001',b'swing0002',1861.6,,133.7339864321426,,152.6634446911225,,22.53453860421841,,20.778039392950284,11.304440800876591,-2.589903533824657,,,,21.886438909316606,7.934749456024863,12.117319311613926,7.924346641548015,0.6759730291114481,5.374334394066431,,
61,UP,6.234329538223843,b'stance0001',b'swing0001',b'stance0001',b'swing0002',704.8,,133.7339864321426,,152.6634446911225,,22.53453860421841,,20.778039392950284,11.093952177584026,-4.955584701248746,,,,22.208954659028787,7.385639613404507,11.882101862527069,7.170893878818607,5.5047215419634155,10.515169501124669,34.8927473756242,
62,UP,6.9767016807499465,b'stance0001',b'stance0002',b'stance0001',b'swing0002',913.7149999999999,,,,152.6634446911225,,,,20.778039392950284,11.612742326206172,-5.315930680162252,,,,22.701970074207644,8.44170246866736,12.646821508348525,9.05731251539358,6.489182069913413,11.783631900158005,36.69180217394066,
63,UP,8.352610825498314,b'stance0001',b'stance0002',b'stance0001',b'swing0002',1230.115,,,,152.6634446911225,,,,20.778039392950284,12.60189506518778,-5.985963567739205,,,,24.649154603300126,9.498820727017632,13.733141771530487,10.884069693006007,8.734533787717318,12.946402305528366,39.74870716613116,
64,UP,9.229142945709189,b'stance0001',b'stance0002',b'stance0001',b'swing0002',1181.225,,,,152.6634446911225,,,,20.778039392950284,13.230433031987765,-6.822681650912931,,,,26.762944802751363,10.073327945343856,14.808487776771187,10.601409577640313,10.212612661865455,15.235870271875074,40.244949813528336,
65,UP,10.096749032298016,b'stance0001',b'stance0002',b'stance0001',b'swing0002',1693.9450000000002,,,,152.6634446911225,,,,20.778039392950284,15.460160508047487,-7.154227924206574,,,,30.76028408221821,10.72145665449148,16.665818981186575,12.666468030450767,11.966348497537382,17.152472504748708,40.363770210107866,
66,UP,11.721139249732762,b'stance0001',b'stance0002',b'stance0001',b'swing0002',841.41,,,,152.6634446911225,,,,20.778039392950284,14.253206038384926,-8.63328857410421,,,,27.93999018567596,10.54619474168436,15.188701612361227,12.194210666484862,15.340473988466576,21.677612564387715,47.1296740550504,
67,UP,12.652100600383378,b'stance0001',b'stance0002',b'swing0002',b'swing0002',1495.21,,,174.34366496401225,152.6634446911225,,,23.12904366741948,20.778039392950284,13.325852870575206,-9.009669922368253,,,,25.54313803766525,8.829720620294042,13.524466459683318,11.759504318053594,16.249726075371257,23.34219087366033,48.14050733218656,
68,UP,14.017114850792654,b'swing0002',b'stance0002',b'swing0002',b'stance0002',826.75,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,12.26347165384847,-9.955828253103734,,,,23.53208148978048,7.13888883518175,12.35335568021734,11.731729454143572,19.817171358688693,27.31055850824101,52.5918944473947,
69,UP,15.65720745524467,b'swing0002',b'stance0002',b'swing0002',b'stance0002',1076.475,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,12.509847188531772,-11.132463917088954,,,,24.636283152832373,5.638015456733297,13.048549806515165,11.545876513057001,22.937167353594546,30.004720625937267,55.0367721754507,
70,UP,15.695710706465075,b'swing0002',b'stance0002',b'swing0002',b'stance0002',842.635,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,12.961641787965167,-11.038385549222175,,,,24.971962990182345,6.899125712924174,13.433522216577032,10.064957707577719,20.828152525155286,29.749672848775372,59.26214339833788,
71,UP,15.990489216396076,b'swing0002',b'stance0002',b'swing0002',b'stance0002',1300.115,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,7.29060135442906,-12.006870509363864,,,,13.37886990335645,0.6767284661674321,7.511910791891781,8.114916032651445,23.0491630821068,33.86159002667886,62.00197417297466,
72,UP,17.224154556017258,b'swing0002',b'stance0002',b'swing0002',b'stance0002',1652.3500000000001,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,1.2305953387402522,,,,,2.1650542070140024,1.0199880967566246,1.2342087465959408,6.518318861795032,24.547700071295363,,,
73,UP,18.11797275384949,b'swing0002',b'stance0002',b'swing0002',b'stance0002',2204.9700000000003,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,1.580387123237942,-15.263557282929948,,,,2.902071271076843,0.7789491143624037,1.5818772062762456,5.670501961315706,23.205733538178656,35.330472813246836,,
74,UP,19.17609554816901,b'swing0002',b'stance0002',b'swing0002',b'stance0002',1335.18,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,-0.8628788690995977,-17.27015796346772,,,,-1.5830266213722552,0.2569148498810113,0.8308977244612153,1.3966278743199119,21.767880997185685,39.494949446472766,57.72911645323054,
75,UP,18.935902432167232,b'swing0002',b'stance0002',b'swing0002',b'stance0002',2195.46,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,-4.6225001046932865,-15.994782751439491,,,,-7.983132017740891,2.901234439311515,4.068792326907498,2.3532122178359773,19.633334898786202,38.559080092000734,67.82829321839432,
76,UP,19.276557086811504,b'swing0002',b'stance0002',b'swing0002',b'stance0002',2151.79,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,-6.395421507416763,,,,,-11.563494947723237,3.839847751028374,5.574772606643744,4.291517792027769,14.657508537121767,,,
77,UP,17.988109542626052,b'swing0002',b'stance0002',b'swing0002',b'stance0002',1253.165,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,-9.391838707081542,-13.586876829474786,,,,-17.593972013826743,4.080085957725149,8.224282085589087,5.293662003421143,8.881347831368712,25.06135604003241,,
78,UP,17.833312910517115,b'swing0002',b'stance0002',b'swing0002',b'stance0002',1402.475,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,-10.213158137308563,-13.962550558743851,,,,-19.338031512391826,7.150970601827426,9.222504426532126,6.76150339103013,7.9669368060169745,26.658503681649933,58.53590057041959,
79,UP,16.786093320938193,b'swing0002',b'stance0002',b'swing0002',b'stance0002',745.8149999999999,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,-9.639223674533895,-10.656886553665258,,,,-18.738603540709438,5.519156275980698,8.800672254707349,6.860772732801857,3.010829404937403,20.797761423316476,53.55101974562366,
80,UP,16.292856713766255,b'swing0002',b'stance0002',b'swing0002',b'stance0002',985.48,146.6369296105608,,174.34366496401225,,22.901513524719725,,23.12904366741948,,-10.182692079062724,-9.759025400085708,,,,-19.92144216263582,5.59997201839761,9.799121897306522,6.93346482122391,1.959758919778106,18.91142654824287,,
81,UP,15.055152861542274,b'swing0002',b'swing0002',b'swing0002',b'stance0002',1115.205,146.6369296105608,118.60039231016704,174.34366496401225,,22.901513524719725,16.859652871032644,23.12904366741948,,-10.879805778483256,-7.656552205179146,,,,-20.714949297173696,6.210379661128452,10.393996478477638,7.459697478699063,0.7152375673903482,15.169060501519528,38.565891010640655,
82,UP,13.827129471477315,b'swing0002',b'swing0002',b'swing0002',b'stance0002',1195.115,146.6369296105608,118.60039231016704,174.34366496401225,,22.901513524719725,16.859652871032644,23.12904366741948,,-9.541318350016459,-6.179675557901148,,,,-18.314869756567,5.840674654104455,9.408638933415526,7.056979783053695,2.352296974528309,12.449913585342623,,
83,UP,12.942088705354115,b'swing0002',b'swing0002',b'swing0002',b'stance0002',687.03,146.6369296105608,118.60039231016704,174.34366496401225,,22.901513524719725,16.859652871032644,23.12904366741948,,-9.73211456602832,-4.407507686999695,-10.238989302155844,9.668660218371116,-14.076167905370811,-18.445806429073677,5.7921804414002205,9.79520877499178,8.402298011028462,4.816994479271109,9.013766740756724,36.08957666804978,52.32395290944765
84,UP,11.520916151689452,b'nan',b'swing0002',b'swing0002',b'stance0002',1437.685,,118.60039231016704,174.34366496401225,,,16.859652871032644,23.12904366741948,,-10.640896966480403,-2.5913027753066684,-9.442792895819165,11.5904730864454,-14.181775861752067,-19.8315431307,5.265548870680944,10.8743343606711,9.849848151368027,6.366068174989626,5.185719557753928,30.374299990148174,45.76324444143458
85,UP,10.669344366609112,b'nan',b'swing0002',b'nan',b'stance0002',1044.59,,118.60039231016704,,,,16.859652871032644,,,-9.94708615869714,-1.0691066381463057,-8.519163407924616,12.715589083613349,-13.784695721759656,-18.833464466876055,4.16020180521865,9.932183998810054,8.608637748307766,8.386847209538052,2.209934444153087,25.398161742595406,42.08370094706124
86,UP,11.859525848023996,b'nan',b'swing0002',b'nan',b'stance0002',1127.48,,118.60039231016704,,,,16.859652871032644,,,-9.978052135996604,-3.5834573002065917,-10.706682392830155,11.814616655183418,-15.398073955390009,-18.16294061088983,3.56061395505848,9.698903560329013,9.175424454566224,4.869605290510337,7.111360571711203,34.25159323634197,52.915064555433595
87,UP,9.793378270102034,b'nan',b'swing0002',b'nan',b'stance0002',360.445,,118.60039231016704,,,,16.859652871032644,,,-6.746241748317958,1.0248047947389456,-7.816025887700867,14.827365143811443,-13.802560349072497,-12.543648662804296,2.5605046061657073,6.643126283347571,7.25818865034755,8.945079894077296,2.0719432790519288,23.28727945232323,38.656158136043054
88,UP,9.267496565924722,b'nan',b'swing0002',b'nan',b'stance0002',1176.755,,118.60039231016704,,,,16.859652871032644,,,-5.048201138429656,,-7.17086995199138,,,-9.268738417913132,1.270404789278586,5.2175248526512075,6.506611776982141,8.88334984569484,,20.56185975000832,34.63696222144647
89,UP,8.336533516025344,b'nan',b'swing0002',b'nan',b'nan',994.085,,118.60039231016704,,,,16.859652871032644,,,-3.135609671651086,2.2127372893648434,-5.913691968238168,14.432859818200402,-12.220122528835558,-5.885434420009129,0.7855667760544032,3.3730357212902873,4.921357855934887,11.821226458312001,4.72878742590394,15.137335581253287,28.632453230828624
90,UP,8.057623140282999,b'nan',b'swing0002',b'nan',b'nan',2109.3599999999997,,118.60039231016704,,,,16.859652871032644,,,-1.137880716322507,3.1578861180192384,-5.253814782502391,15.154264455424677,-11.996378337405439,-2.1792177796062813,0.5469857207402984,1.2928148025986153,4.725934952558176,11.095585855597797,6.748140932482498,10.83452767956077,24.975304396007296
91,UP,7.522122038980857,b'nan',b'swing0002',b'nan',b'nan',1191.51,,118.60039231016704,,,,16.859652871032644,,,2.1646322728538423,4.544164787955182,-3.6490788629858626,15.578100230928767,-11.033935442973585,4.0992038885925375,3.325127873269197,2.342017833686186,1.1715433712830519,13.84829466827491,10.613690987123565,6.020884635192414,17.814305951427023
92,UP,8.594853298937464,b'nan',b'swing0002',b'nan',b'nan',1311.4850000000001,,118.60039231016704,,,,16.859652871032644,,,2.628491614252732,2.515778115440339,-4.617345706091509,13.913893812024869,-11.39811569658453,5.08039036940695,3.3177359656589878,2.8971930936688906,0.7973117040812623,,6.0434268196441785,9.994705634501766,22.572497428865837
93,UP,9.114877150733601,b'nan',b'swing0002',b'nan',b'nan',750.9350000000001,,118.60039231016704,,,,16.859652871032644,,,4.642241550033421,,-4.306730708550376,,,9.086770402538153,3.8449227022691614,5.026316193369586,0.8388743271514656,,,10.475657756701825,22.128086749311866
94,UP,10.464494074779587,b'nan',b'swing0002',b'nan',b'nan',1606.58,,118.60039231016704,,,,16.859652871032644,,,4.775395664096258,-0.2629068755493826,-5.2513834347343735,10.319465466518066,-10.58237234206745,9.239009355616215,4.282976829779508,5.147339707103215,1.8838654121192033,6.925647143026514,0.6884799430956317,16.440344107355255,26.477808970654724
95,UP,11.574107856169485,b'nan',b'swing0002',b'nan',b'nan',611.665,,118.60039231016704,,,,16.859652871032644,,,5.7570245822986506,,-5.8833728945476915,,,11.325884840350458,6.619661808421703,6.163043501217959,3.1384137419226725,,,21.31070543906044,30.465421384186495
