,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,UP,,b'nan',b'nan',b'nan',b'nan',360.48,,,,,,,,,,,,,,,,,,,,,
1,UP,,b'nan',b'nan',b'nan',b'nan',360.48,,,,,,,,,,,,,,,,,,,,,
2,UP,,b'nan',b'nan',b'nan',b'nan',152.31,,,,,,,,,,,,,,,,,,,,,
3,UP,,b'nan',b'nan',b'nan',b'nan',34.79,,,,,,,,,,,,,,,,,,,,,
4,UP,,b'nan',b'nan',b'nan',b'nan',534.55,,,,,,,,,,,,,,,,,,,,,
5,UP,,b'nan',b'nan',b'nan',b'nan',798.5,,,,,,,,,,,,,,,,,,,,,
6,UP,,b'nan',b'nan',b'nan',b'nan',793.45,,,,,,,,,,,,,,,,,,,,,
7,UP,,b'nan',b'nan',b'nan',b'nan',731.28,,,,,,,,,,,,,,,,,,,,,
8,UP,,b'nan',b'nan',b'nan',b'nan',685.31,,,,,,,,,,,,,,,,,,,,,
9,UP,,b'nan',b'nan',b'nan',b'nan',1087.26,,,,,,,,,,,,,,,,,,,,,
10,UP,,b'nan',b'nan',b'nan',b'nan',1608.64,,,,,,,,,,,,,,,,,,,,,
11,UP,,b'nan',b'nan',b'nan',b'nan',1909.76,,,,,,,,,,,,,,,,,,,,,
12,UP,,b'nan',b'stance0001',b'nan',b'nan',1752.13,,,,,,,,,,,,,,,,,,,,,
13,UP,,b'nan',b'stance0001',b'nan',b'nan',595.33,,,,,,,,,,,,,,,,,,,,,
14,UP,,b'swing0001',b'stance0001',b'nan',b'nan',2014.955,193.3718221369485,,,,,,,,,,,,,,,,,,,,
15,UP,5.197309306599786,b'swing0001',b'stance0001',b'nan',b'nan',2264.835,193.3718221369485,,,,,,,,16.647895941891104,,,,,33.90686790545137,14.34448602246016,19.863449114171004,12.969423853920581,,,,
16,UP,8.200688023567801,b'swing0001',b'stance0001',b'nan',b'nan',1934.4499999999998,193.3718221369485,,,,,,,,18.7977609335451,,,,,39.165012940697366,14.520066893394771,22.990000960278365,15.156626060694451,,,,
17,UP,9.568115754744191,b'swing0001',b'stance0001',b'nan',b'nan',1744.27,193.3718221369485,,,,,,,,18.766994045659654,,,,,39.84841352099581,13.971413511607397,23.37845565975142,15.378487875783026,,,,
18,UP,12.035979286566734,b'swing0001',b'stance0001',b'swing0001',b'nan',1568.0349999999999,193.3718221369485,,,,,,31.520033422650947,,16.557297166538394,,,,,35.20210259127934,13.084737532156215,20.74789823969748,13.824991513442965,,,,
19,UP,12.041032523530921,b'swing0001',b'stance0001',b'swing0001',b'nan',1588.53,193.3718221369485,,,,,,31.520033422650947,,15.77727690683095,,,,,33.530984336992454,10.977145264246891,19.992483396410968,13.50286413558395,,,,
20,UP,12.169760199750305,b'swing0001',b'stance0001',b'swing0001',b'nan',2624.44,193.3718221369485,,,,,,31.520033422650947,,12.823107008950313,,,,,26.970248122203426,8.585766491631993,16.01053121169826,12.624696837949385,,,,
21,UP,12.475139608130634,b'swing0001',b'stance0001',b'swing0001',b'nan',2492.835,193.3718221369485,,,,,,31.520033422650947,,9.506668385891993,,,,,19.797020261019163,5.894239104595538,11.886383682059169,9.479503750756889,,,,
22,UP,10.711486553322693,b'swing0001',b'stance0001',b'swing0001',b'nan',3319.9900000000002,193.3718221369485,,,,,,31.520033422650947,,4.667745285183116,,35.06595850023093,,,9.327201120245968,3.789712025859334,5.5765742640414455,5.11651474049137,,,,38.94482670996026
23,UP,8.499503750931924,b'swing0001',b'stance0001',b'swing0001',b'nan',3026.7,193.3718221369485,,,,,,31.520033422650947,,0.5921725012468276,,,,,1.2054195127833107,1.1807191916644764,0.7314592559925154,0.7406421650494664,,,,
24,UP,6.031431322158432,b'swing0001',b'stance0001',b'swing0001',b'nan',3352.255,193.3718221369485,,,,,,31.520033422650947,,-3.2889960930090654,,,,,-6.6680187426656,1.767941804250292,4.152743935830872,2.870444435378605,,,,
25,UP,3.688452189375972,b'swing0001',b'stance0001',b'swing0001',b'nan',2580.8450000000003,193.3718221369485,,,,,,31.520033422650947,,-6.094383605773207,,,,,-12.346310800140289,4.527575165115983,7.613502355137133,5.386000917169707,4.793783433491869,,,
26,UP,1.7470637716209039,b'swing0001',b'swing0001',b'swing0001',b'nan',2793.58,193.3718221369485,156.1881151638762,,,,23.849677275069823,31.520033422650947,,-9.611051767137267,4.591355769732572,,,,-19.92806670974132,7.9431388925539625,11.982891483335942,8.773280312165527,5.533811842519902,3.4058566987140306,,
27,UP,1.65147451470178,b'stance0001',b'swing0001',b'swing0001',b'nan',2915.145,,156.1881151638762,,,,23.849677275069823,31.520033422650947,,-13.075332369415356,8.917598438814098,,,,-27.837964254022566,9.663227317916428,16.56901391939847,11.711169234447478,5.953790958966804,6.961723844385863,,
28,UP,4.452734846088774,b'stance0001',b'swing0001',b'swing0001',b'swing0001',2360.955,,156.1881151638762,,135.03958368157024,,23.849677275069823,31.520033422650947,23.080154029356365,-12.59766050286903,13.55076710962299,,,,-26.29891776259567,9.078619203534705,15.34249734957329,10.958258404109165,6.367580558033615,10.697713946434659,,
29,UP,5.7833223672531195,b'stance0001',b'swing0001',b'swing0001',b'swing0001',1318.505,,156.1881151638762,,135.03958368157024,,23.849677275069823,31.520033422650947,23.080154029356365,-8.64762051916335,12.24952361657267,,,,-17.80741733410392,4.868723524236198,10.299508747563452,7.542187808127017,5.443539135932038,9.83362897531749,3.315910982708922,
30,UP,5.099594681085525,b'stance0001',b'swing0001',b'swing0001',b'swing0001',1809.94,,156.1881151638762,,135.03958368157024,,23.849677275069823,31.520033422650947,23.080154029356365,-3.835978842133146,7.215358776633469,,,,-7.872563392798989,1.8729939630517394,4.704662120040104,4.213937812769515,3.8675188270050094,6.099668253278574,2.265893686213129,
31,UP,3.4927750853477013,b'stance0001',b'swing0001',b'swing0001',b'swing0001',2426.46,,156.1881151638762,,135.03958368157024,,23.849677275069823,31.520033422650947,23.080154029356365,-0.27167014711169835,2.3190228737259515,,,,-0.5380912031224737,2.3801444595650176,0.3228170658509549,1.448543738945682,2.628755690481827,1.9208983830217397,2.380456737065809,
32,UP,2.489993825563291,b'stance0001',b'swing0001',b'swing0001',b'swing0001',2638.14,,156.1881151638762,,135.03958368157024,,23.849677275069823,31.520033422650947,23.080154029356365,2.3798145789112626,4.400144539569232,,,,4.724707511059712,4.921892251099824,2.8744478533995594,0.0879493894927192,0.35932290421598023,3.805342477214795,2.5067692872664544,
33,UP,0.30601861253900864,b'stance0001',b'swing0001',b'swing0001',b'swing0001',3167.245,,156.1881151638762,,135.03958368157024,,23.849677275069823,31.520033422650947,23.080154029356365,6.200135599454527,-4.639652756837363,,,,12.60153567033318,8.216433296109338,7.573467134442423,4.003994116176463,2.8973002511923576,3.9199598137690783,4.600421597788459,
34,UP,1.874484448529705,b'stance0001',b'swing0001',b'swing0001',b'swing0001',,,156.1881151638762,,135.03958368157024,,23.849677275069823,31.520033422650947,23.080154029356365,9.797898564078135,-12.117308011152717,,,,19.861390296117076,9.78850331655103,11.69197780128452,8.179255865516424,6.543088984450932,10.814782530179182,14.379656848255706,
35,UP,5.435547752006211,b'stance0001',b'stance0002',b'swing0001',b'stance0001',,,,,,,,31.520033422650947,,14.21298953585811,-17.374302014626696,,,,29.754331304700262,11.076883884731139,17.720114324004182,11.020919415893047,8.41608437720214,15.611501531970898,24.91792946241972,
36,UP,9.472812879125168,b'stance0001',b'stance0002',b'swing0001',b'stance0001',3742.76,,,,,,,31.520033422650947,,13.334238560167902,-22.10667259273849,,,,28.821733682833873,10.34093053718233,17.316533349709964,12.174937554717502,10.59266612563805,19.015262988128033,30.729127530212555,
37,UP,13.373777897223352,b'swing0002',b'stance0002',b'swing0001',b'stance0001',,,,,,23.356991029453248,,31.520033422650947,,10.808193466642717,-24.266570830258722,,,,22.903164000299867,8.263471072907727,13.993081790105439,11.589615259884505,11.027261736109724,20.104469681111993,35.09248894958934,
38,UP,16.64793978191397,b'swing0002',b'stance0002',b'swing0001',b'stance0001',,,,,,23.356991029453248,,31.520033422650947,,7.670898724739158,-22.911334832844936,,,,15.563102716315699,5.19727563561999,9.470507360050476,7.247420528694442,10.08183953382658,19.25587179163477,36.243102858214804,
39,UP,15.736664799190041,b'swing0002',b'stance0002',b'swing0001',b'stance0001',,,,,,23.356991029453248,,31.520033422650947,,1.7877349440389043,-17.753108531338945,,,,3.5575093393985457,0.2906077003508959,2.1915634436102764,3.2433920896042006,6.897090828184348,15.476336188600815,29.73593835443368,
40,UP,14.16176715095235,b'swing0002',b'stance0002',b'swing0001',b'stance0001',3766.215,,,,,23.356991029453248,,31.520033422650947,,0.24250729148990094,-15.739845879141408,,,,0.48501507036024233,0.6970713924378418,0.3040767988455074,1.1996009540408632,4.874098329536652,13.573352331806172,30.110157619188843,
41,UP,9.980430239847726,b'swing0002',b'stance0002',b'swing0001',b'stance0001',3359.84,,,,,23.356991029453248,,31.520033422650947,,-4.623161962915102,-8.207262207150588,,,,-9.33760108507341,3.039483236845806,5.83353890088426,3.6643421903272273,0.17509833772496733,7.202978655525221,22.95942844862531,
42,UP,5.551600915452145,b'swing0002',b'stance0002',b'swing0001',b'stance0001',4289.645,,,,,23.356991029453248,,31.520033422650947,,-8.382153841123966,-0.5671995206727914,,,,-16.746346025101378,5.5688247883343385,10.373621711991296,7.030010628430685,3.349100421687412,0.5149040191290191,15.58390148287347,
43,UP,0.060367049427803944,b'swing0002',b'stance0002',b'stance0001',b'stance0001',3706.1850000000004,,,,,23.356991029453248,,,,-11.66788431472138,4.229497633921587,,,,-23.81081805860661,8.234031878127785,14.311444361773866,10.408767528384898,4.2941959687705475,4.24371120899556,6.461764024801912,
44,UP,4.263302158973186,b'stance0002',b'swing0002',b'stance0001',b'stance0001',3058.255,,148.69789967958178,,,,26.69600196527631,,,-11.449136130314152,10.861434065361259,,,,-23.50406079834652,7.2451030935072325,13.835570694257838,10.894543356495907,6.740776022939829,10.493566415663405,4.114309902729591,
45,UP,8.404914334860086,b'stance0002',b'swing0002',b'stance0001',b'stance0001',2180.8999999999996,,148.69789967958178,,,,26.69600196527631,,,-10.123973974936614,14.254792138745884,,,,-20.22044609040372,5.452830965381085,11.774763132736062,9.590463367668894,7.477316156794151,13.288676764043679,12.048943373252078,
46,UP,12.655229399024064,b'stance0002',b'swing0002',b'stance0001',b'stance0001',2327.505,,148.69789967958178,,,,26.69600196527631,,,-7.578268257280078,14.243229835974734,,,,-15.468688204278994,4.207984513080499,8.859431481363524,7.3376797503386735,7.474040872786522,13.83702826469309,10.544056463109023,
