,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,DOWN,18.972131145625497,b'nan',b'nan',b'nan',b'nan',275.6,,,,,,,,,,,,,,,,,,,,,
1,DOWN,19.284785538432374,b'nan',b'nan',b'nan',b'nan',275.6,,,,,,,,,4.900728148092279,-74.60043771464407,-106.5585586899335,58.24536303399736,-132.8458007486414,10.068068565312913,3.305585791245424,4.897521956198012,3.405032046694334,73.07466802458674,122.26091729610587,166.4331492425966,233.3841021192232
2,DOWN,19.755742597478104,b'nan',b'nan',b'nan',b'nan',294.415,,,,,,,,,5.244162430043332,-75.4775443704375,-106.5345799501642,57.57124441086507,-133.0487887813026,10.76691666582893,3.526319347149477,5.19492365215761,3.8528037382869824,70.04239258010836,124.44499070515519,166.92510899934055,233.00674242274232
3,DOWN,20.02172934776229,b'nan',b'nan',b'nan',b'nan',166.24,,,,,,,,,5.450549408297651,-75.58401049915061,-107.53824169117378,57.79845760742979,-133.3824681065804,11.196660535437617,3.8564233454062484,5.441275107176861,3.789092530294845,65.71499977593865,122.68726922382554,170.98344637759337,234.4613051447995
4,DOWN,20.081794835240203,b'nan',b'nan',b'nan',b'nan',275.38,,,,,,,,,5.765952602212402,-76.54836405475852,-108.11759877230237,56.79594533161259,-133.3443093863711,11.849571554969168,3.850144035172263,5.6871510636058,3.929937356080106,64.74094197487416,123.34141107689133,171.41821767211977,236.63214541329762
5,DOWN,20.221329736701847,b'nan',b'nan',b'nan',b'nan',203.055,,,,,,,,,5.699480272849055,-76.63739439750759,-108.54002881164747,57.206381945101704,-133.8437763426093,11.775651304510564,3.545160872296162,5.6323703229495,3.8535284788459516,61.52425630627536,124.01785071670449,172.11631138744858,237.68974233580704
6,DOWN,20.362398794838953,b'nan',b'nan',b'nan',b'nan',99.77,,,,,,,,,6.244215132829906,-76.86963008490557,-109.23900832287518,56.36656824698261,-133.23619833188818,12.912250149875067,3.741964718713857,6.205628775715408,4.492824649116382,58.10411513565677,120.19401405452517,166.8389834388606,238.5614545304214
7,DOWN,20.442169564812048,b'nan',b'nan',b'nan',b'nan',162.33999999999997,,,,,,,,,6.090995701277645,-78.06649617284334,-110.14562424982375,54.825476733109255,-132.8919729059526,12.603073617287032,3.5022072266169055,6.058561460575226,4.822352842882596,55.83428461591668,119.11654885612536,167.1793783714558,241.6340364437399
8,DOWN,20.844303809847275,b'nan',b'nan',b'nan',b'nan',222.26500000000001,,,,,,,,,6.623692515823695,-80.68421078007857,-111.12098898366818,53.00463454540009,-133.68884532547864,13.619846109259095,3.898112001225032,6.57733735893103,5.433382303167817,54.85929899922641,121.44666824294944,172.1139756765568,238.91637703642192
9,DOWN,21.11501308669699,b'nan',b'nan',b'nan',b'nan',149.195,,,,,,,,,6.890758687484934,-80.18445523494935,-111.77657276811696,53.14592232046097,-133.33037755541034,14.12316910082437,4.13395138207808,6.784490097674027,5.472983826260434,51.60277157564514,117.47361564972739,177.07181235546673,241.13567610372675
