,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
1,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
2,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
3,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
4,UP,,b'nan',b'nan',b'nan',b'nan',188.0,,,,,,,,,,,,,,,,,,,,,
5,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
6,UP,,b'nan',b'nan',b'nan',b'nan',786.3,,,,,,,,,,,,,,,,,,,,,
7,UP,,b'nan',b'nan',b'nan',b'nan',544.24,,,,,,,,,,,,,,,,,,,,,
8,UP,,b'nan',b'nan',b'nan',b'nan',282.31,,,,,,,,,,,,,,,,,,,,,
9,UP,,b'nan',b'nan',b'nan',b'nan',461.45,,,,,,,,,,,,,,,,,,,,,
10,UP,,b'nan',b'nan',b'nan',b'nan',971.44,,,,,,,,,,,,,,,,,,,,,
11,UP,,b'nan',b'nan',b'nan',b'nan',1518.59,,,,,,,,,,,,,,,,,,,,,
12,UP,,b'nan',b'nan',b'nan',b'nan',326.68,,,,,,,,,,,,,,,,,,,,,
13,UP,,b'nan',b'nan',b'nan',b'nan',682.73,,,,,,,,,,,,,,,,,,,,,
14,UP,,b'nan',b'nan',b'nan',b'nan',341.23,,,,,,,,,,,,,,,,,,,,,
15,UP,,b'nan',b'nan',b'nan',b'nan',598.82,,,,,,,,,,,,,,,,,,,,,
16,UP,,b'nan',b'nan',b'nan',b'nan',426.0,,,,,,,,,,,,,,,,,,,,,
17,UP,3.266438335219925,b'nan',b'nan',b'nan',b'nan',876.775,,,,,,,,,4.567648113213581,,,,,10.047119253669793,1.857951919307334,4.569727561364741,,,,,
18,UP,5.197344002891412,b'nan',b'nan',b'nan',b'nan',1705.8849999999998,,,,,,,,,5.894452771529473,,,,,11.876416081140919,0.6309797859515214,5.365059197562403,,,,,
19,UP,7.7552626822186985,b'nan',b'nan',b'nan',b'nan',216.69,,,,,,,,,,,,,,,0.7386758871617873,,,,,,
20,UP,,b'nan',b'nan',b'nan',b'nan',650.1800000000001,,,,,,,,,,,,,,,,,,,,,
21,UP,8.299360781811254,b'nan',b'nan',b'nan',b'nan',366.05,,,,,,,,,,,,,,,1.4458764563133444,,,,,,
22,UP,,b'nan',b'nan',b'nan',b'nan',449.88,,,,,,,,,,,,,,,,,,,,,
23,UP,,b'nan',b'nan',b'nan',b'nan',852.3299999999999,,,,,,,,,,,,,,,,,,,,,
24,UP,4.139593794845187,b'nan',b'nan',b'nan',b'nan',388.855,,,,,,,,,8.524043632267764,,,,,17.78337073794843,2.4704250101856426,8.51346340944329,6.884454418176094,,,,
