,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,UP,22.86605538311113,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
1,UP,21.239991554985867,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,7.482086102281124,,,,,14.654501178861272,5.697991902551657,7.798763553703243,5.066612584557888,,,,
2,UP,22.914553478189518,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,5.5640315281168355,,,,,10.448779577136293,4.755800648972873,6.090112235550194,2.6496477398065714,,,,
3,UP,22.155227696917745,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,8.49532457654001,,,,,15.228917805292289,6.327446254315095,8.679756229330527,7.81684269414749,,,,
4,UP,22.17831426002939,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,8.987849325608003,,,,,16.14045580323191,6.734969087333939,9.209434865502466,8.273373820669969,,,,
5,UP,22.455347420987778,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,8.03229600057051,,,,,14.517169677907816,5.420114926609678,8.266142545691222,7.390644027017272,,,,
6,UP,22.947068610584967,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,7.4215582880634825,,,,,13.162369354333185,4.4733200949232295,7.445044263749675,6.443652963505168,,,,
7,UP,21.734059264826623,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,5.708313807434374,,,,,10.76145159890862,3.262487734419594,6.046218599914091,2.9655941279743234,,,,
8,UP,21.512283187727707,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,6.28959451574066,,,,,11.609245435102165,4.381226196848963,6.4716812166219135,5.5405263828470925,,,,
9,UP,22.035142285039687,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,6.222820036918636,,,,,11.248631106745997,4.127509034661373,6.2021781305282255,6.436383258224369,,,,
10,UP,21.988910905575036,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,6.239275480309699,,,,,11.386795525841274,4.556301064647852,6.278197920510355,5.624627600471798,,,,
11,UP,21.51723684281135,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,5.404528322824473,,,,,10.105598272845384,5.2441401917787385,5.609226675601082,5.63609215381552,,,,
12,UP,21.716565319860827,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,5.651394060015224,,,,,10.600900223467358,5.17129343175677,5.804385960409227,5.680681549477571,,,,
13,UP,21.569799895853997,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,5.558239793353085,,,,,10.702956667136407,3.2163541275452094,5.812492592613182,5.265379766764604,,,6.262717735057209,
