,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,UP,,b'nan',b'nan',b'nan',b'nan',329.105,,,,,,,,,,,,,,,,,,,,,
1,UP,,b'nan',b'nan',b'nan',b'nan',329.105,,,,,,,,,,,,,,,,,,,,,
2,UP,,b'nan',b'nan',b'nan',b'nan',524.68,,,,,,,,,,,,,,,,,,,,,
3,UP,,b'nan',b'nan',b'nan',b'nan',147.97,,,,,,,,,,,,,,,,,,,,,
4,UP,,b'nan',b'nan',b'nan',b'nan',561.13,,,,,,,,,,,,,,,,,,,,,
5,UP,,b'nan',b'nan',b'nan',b'nan',26296.125,,,,,,,,,,,,,,,,,,,,,
6,UP,,b'nan',b'nan',b'nan',b'nan',459.395,,,,,,,,,,,,,,,,,,,,,
7,UP,,b'nan',b'nan',b'nan',b'nan',455.5,,,,,,,,,,,,,,,,,,,,,
8,UP,,b'nan',b'nan',b'nan',b'nan',599.51,,,,,,,,,,,,,,,,,,,,,
9,UP,,b'nan',b'nan',b'nan',b'nan',356.05,,,,,,,,,,,,,,,,,,,,,
10,UP,,b'nan',b'nan',b'nan',b'nan',27210.55,,,,,,,,,,,,,,,,,,,,,
11,UP,,b'nan',b'nan',b'nan',b'nan',940.085,,,,,,,,,,,,,,,,,,,,,
12,UP,,b'nan',b'nan',b'nan',b'nan',484.655,,,,,,,,,,,,,,,,,,,,,
13,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
14,UP,,b'nan',b'nan',b'nan',b'nan',428.4,,,,,,,,,,,,,,,,,,,,,
15,UP,,b'nan',b'nan',b'nan',b'nan',136.04,,,,,,,,,,,,,,,,,,,,,
16,UP,,b'nan',b'nan',b'nan',b'nan',136.69,,,,,,,,,,,,,,,,,,,,,
17,UP,,b'nan',b'nan',b'nan',b'nan',170.14,,,,,,,,,,,,,,,,,,,,,
18,UP,,b'nan',b'nan',b'nan',b'nan',169.1,,,,,,,,,,,,,,,,,,,,,
19,UP,,b'nan',b'nan',b'nan',b'nan',67.0,,,,,,,,,,,,,,,,,,,,,
20,UP,,b'nan',b'nan',b'nan',b'nan',107.56,,,,,,,,,,,,,,,,,,,,,
21,UP,,b'nan',b'nan',b'nan',b'nan',116.76,,,,,,,,,,,,,,,,,,,,,
22,UP,,b'nan',b'nan',b'nan',b'nan',302.46,,,,,,,,,,,,,,,,,,,,,
23,UP,,b'nan',b'nan',b'nan',b'nan',45.75,,,,,,,,,,,,,,,,,,,,,
24,UP,,b'nan',b'nan',b'nan',b'nan',146.06,,,,,,,,,,,,,,,,,,,,,
25,UP,,b'nan',b'nan',b'nan',b'nan',104.85,,,,,,,,,,,,,,,,,,,,,
26,UP,,b'nan',b'nan',b'nan',b'nan',214.12,,,,,,,,,,,,,,,,,,,,,
27,UP,,b'nan',b'nan',b'nan',b'nan',70.19,,,,,,,,,,,,,,,,,,,,,
28,UP,,b'nan',b'nan',b'nan',b'nan',151.55,,,,,,,,,,,,,,,,,,,,,
29,UP,,b'nan',b'nan',b'nan',b'nan',108.03,,,,,,,,,,,,,,,,,,,,,
30,UP,,b'nan',b'nan',b'nan',b'nan',178.08,,,,,,,,,,,,,,,,,,,,,
31,UP,,b'nan',b'nan',b'nan',b'nan',66.84,,,,,,,,,,,,,,,,,,,,,
32,UP,,b'nan',b'nan',b'nan',b'nan',294.64,,,,,,,,,,,,,,,,,,,,,
33,UP,,b'nan',b'nan',b'nan',b'nan',53.23,,,,,,,,,,,,,,,,,,,,,
34,UP,,b'nan',b'nan',b'nan',b'nan',355.59,,,,,,,,,,,,,,,,,,,,,
35,UP,,b'nan',b'nan',b'nan',b'nan',133.0,,,,,,,,,,,,,,,,,,,,,
36,UP,,b'nan',b'nan',b'nan',b'nan',86.66,,,,,,,,,,,,,,,,,,,,,
37,UP,,b'nan',b'nan',b'nan',b'nan',195.5,,,,,,,,,,,,,,,,,,,,,
38,UP,,b'nan',b'nan',b'nan',b'nan',251.76,,,,,,,,,,,,,,,,,,,,,
39,UP,,b'nan',b'nan',b'nan',b'nan',203.3,,,,,,,,,,,,,,,,,,,,,
40,UP,,b'nan',b'nan',b'nan',b'nan',312.65,,,,,,,,,,,,,,,,,,,,,
41,UP,,b'nan',b'nan',b'nan',b'nan',278.87,,,,,,,,,,,,,,,,,,,,,
42,UP,,b'nan',b'nan',b'nan',b'nan',672.53,,,,,,,,,,,,,,,,,,,,,
43,UP,,b'nan',b'nan',b'nan',b'nan',169.07,,,,,,,,,,,,,,,,,,,,,
44,UP,,b'nan',b'nan',b'nan',b'nan',400.32,,,,,,,,,,,,,,,,,,,,,
45,UP,,b'nan',b'nan',b'nan',b'nan',148.81,,,,,,,,,,,,,,,,,,,,,
46,UP,,b'nan',b'nan',b'nan',b'nan',389.32,,,,,,,,,,,,,,,,,,,,,
47,UP,,b'nan',b'nan',b'nan',b'nan',248.73,,,,,,,,,,,,,,,,,,,,,
48,UP,,b'nan',b'nan',b'nan',b'nan',415.42,,,,,,,,,,,,,,,,,,,,,
49,UP,,b'nan',b'nan',b'nan',b'nan',86.29,,,,,,,,,,,,,,,,,,,,,
50,UP,,b'nan',b'nan',b'nan',b'nan',563.01,,,,,,,,,,,,,,,,,,,,,
51,UP,,b'nan',b'nan',b'nan',b'nan',379.43,,,,,,,,,,,,,,,,,,,,,
52,UP,,b'nan',b'nan',b'nan',b'nan',451.83,,,,,,,,,,,,,,,,,,,,,
53,UP,,b'nan',b'nan',b'nan',b'nan',266.02,,,,,,,,,,,,,,,,,,,,,
54,UP,,b'nan',b'nan',b'nan',b'nan',68.53,,,,,,,,,,,,,,,,,,,,,
55,UP,,b'nan',b'nan',b'nan',b'nan',101.05,,,,,,,,,,,,,,,,,,,,,
56,UP,,b'nan',b'nan',b'nan',b'nan',318.7,,,,,,,,,,,,,,,,,,,,,
57,UP,,b'nan',b'nan',b'nan',b'nan',233.05,,,,,,,,,,,,,,,,,,,,,
58,UP,,b'nan',b'nan',b'nan',b'nan',761.3,,,,,,,,,,,,,,,,,,,,,
59,UP,,b'nan',b'nan',b'nan',b'nan',480.64,,,,,,,,,,,,,,,,,,,,,
60,UP,,b'nan',b'nan',b'nan',b'nan',283.65,,,,,,,,,,,,,,,,,,,,,
61,UP,,b'nan',b'nan',b'nan',b'nan',14.43,,,,,,,,,,,,,,,,,,,,,
62,UP,,b'nan',b'nan',b'nan',b'nan',542.21,,,,,,,,,,,,,,,,,,,,,
63,UP,,b'nan',b'nan',b'nan',b'nan',332.0,,,,,,,,,,,,,,,,,,,,,
64,UP,,b'nan',b'nan',b'nan',b'nan',793.13,,,,,,,,,,,,,,,,,,,,,
65,UP,,b'nan',b'nan',b'nan',b'nan',92.73,,,,,,,,,,,,,,,,,,,,,
66,UP,,b'nan',b'nan',b'nan',b'nan',258.67,,,,,,,,,,,,,,,,,,,,,
67,UP,,b'nan',b'nan',b'nan',b'nan',213.48,,,,,,,,,,,,,,,,,,,,,
68,UP,,b'nan',b'nan',b'nan',b'nan',91.4,,,,,,,,,,,,,,,,,,,,,
69,UP,,b'nan',b'nan',b'nan',b'nan',100.81,,,,,,,,,,,,,,,,,,,,,
70,UP,,b'nan',b'nan',b'nan',b'nan',73.11,,,,,,,,,,,,,,,,,,,,,
71,UP,,b'nan',b'nan',b'nan',b'nan',311.11,,,,,,,,,,,,,,,,,,,,,
72,UP,,b'nan',b'nan',b'nan',b'nan',150.6,,,,,,,,,,,,,,,,,,,,,
73,UP,,b'nan',b'nan',b'nan',b'nan',86.49,,,,,,,,,,,,,,,,,,,,,
74,UP,,b'nan',b'nan',b'nan',b'nan',164.97,,,,,,,,,,,,,,,,,,,,,
75,UP,,b'nan',b'nan',b'nan',b'nan',305.71,,,,,,,,,,,,,,,,,,,,,
76,UP,,b'nan',b'nan',b'nan',b'nan',103.52,,,,,,,,,,,,,,,,,,,,,
77,UP,,b'nan',b'nan',b'nan',b'nan',263.19,,,,,,,,,,,,,,,,,,,,,
78,UP,,b'nan',b'nan',b'nan',b'nan',352.93,,,,,,,,,,,,,,,,,,,,,
