,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,UP,6.6997912833161575,b'nan',b'nan',b'nan',b'nan',60.015,,,,,,,,,,,,,,,,,,,,,
1,UP,6.903483624725519,b'nan',b'nan',b'nan',b'nan',60.015,,,,,,,,,0.4408806703344597,14.373033039203715,,,,0.9148216929654968,1.1927207967398181,0.4582221614386109,0.5065068781220247,13.459342042071086,23.57457245701004,24.904709900945754,
2,UP,6.7879102018469375,b'nan',b'nan',b'nan',b'nan',73.64,,,,,,,,,0.4588467926225848,14.229963307144027,,,,0.9521688016403679,1.1075560255938215,0.4761342608333425,0.5253667662531131,15.057785613970545,23.171384469327993,23.952076937810002,
3,UP,6.919024179491578,b'nan',b'nan',b'nan',b'nan',120.66499999999999,,,,,,,,,0.6035013156826897,13.953745569844225,,,,1.2366270652656444,1.203219364173773,0.6239844582427236,0.35934909986140307,13.235927461805677,22.854759004817126,22.60102730321189,
4,UP,6.829283688085677,b'nan',b'nan',b'nan',b'nan',67.00999999999999,,,,,,,,,0.5639685227637701,14.089242697335917,,,,1.149665018800976,1.2423779196712808,0.5791091875198012,0.5166074108721238,13.980633131772365,22.122355924682516,22.060582817854847,
5,UP,6.626100218957795,b'nan',b'nan',b'nan',b'nan',282.48,,,,,,,,,0.37001381318993765,15.129522521991607,,,,0.750788519983159,0.8795192770585709,0.3804865304819134,0.8435118681667207,14.230871991103715,23.515401021349412,22.469159813697786,
6,UP,7.543356417388589,b'nan',b'nan',b'nan',b'nan',146.47,,,,,,,,,0.6930450257124532,13.046852627279243,,,,1.4098691314840393,1.3744311973329824,0.7109661180317527,0.747576223351837,13.432104737769976,20.78394475702489,19.99236340463391,
7,UP,7.574024879781079,b'nan',b'nan',b'nan',b'nan',422.815,,,,,,,,,0.4144284407316243,12.736853674964955,,,,0.8465839131954307,1.373107013841607,0.4255211111991571,0.5352496020292116,13.617643516381843,20.450502667136213,19.495071498615268,
8,UP,8.06826384557273,b'nan',b'nan',b'nan',b'nan',203.66000000000003,,,,,,,,,0.3489334851237818,12.357677078418577,,,,0.7083922286203366,1.9138627182489958,0.3565779015437531,0.9170194462464786,12.942457785407772,19.6013620565961,18.49734463603951,
9,UP,8.31296184451649,b'nan',b'nan',b'nan',b'nan',458.90500000000003,,,,,,,,,0.7646175536663993,11.827375319973529,,,,1.551442260261556,2.3124640614919403,0.7833856436216156,0.4713119703907071,12.629785340645123,19.01055983318458,17.337927223207874,
10,UP,8.671970434014087,b'nan',b'nan',b'nan',b'nan',242.73499999999999,,,,,,,,,0.7394445080405565,10.84605562363679,,,,1.5057183647473409,2.6569584886260147,0.7604962710886899,0.10584521848514429,11.879739128068735,17.41211387519242,15.570967805599704,
11,UP,9.011836084971579,b'nan',b'nan',b'nan',b'nan',136.38,,,,,,,,,0.7738685260648259,9.986191717636114,,,,1.5660468313017863,2.2485905695579773,0.8111201181706316,0.11881079217100586,11.08597748142183,16.017979534946566,14.705990665676605,
12,UP,9.157702656984746,b'nan',b'nan',b'nan',b'nan',307.865,,,,,,,,,0.6567001205221217,,,,,1.3245050224106198,1.9162301263971169,0.6892715226991981,0.038738470390800785,10.930358931212172,,13.142482053766022,
13,UP,9.652155080712939,b'nan',b'nan',b'nan',b'nan',304.3,,,,,,,,,0.6936828333085068,,,,,1.421039444235435,2.329617393734188,0.7348207886145145,0.39354847275594984,9.895629988109775,,9.230393869369191,
14,UP,9.986986634853299,b'nan',b'nan',b'nan',b'nan',424.815,,,,,,,,,0.8438857247911773,,,,,1.7604983408131882,2.400999047014595,0.9066186042460133,0.6194667292956801,9.550843130000372,,8.125918683285672,
15,UP,10.016718845704382,b'nan',b'nan',b'nan',b'nan',96.045,,,,,,,,,0.614106649266237,,,,,1.2758728489296507,1.8771515832742387,0.6548595195012088,0.41020395779021324,9.361992139678026,,7.333879078362056,
16,UP,9.829336381903847,b'nan',b'nan',b'nan',b'nan',560.085,,,,,,,,,0.37350331626399247,,,,,0.7748604469272781,1.7523434503523807,0.40063639353925934,0.14633100187156087,8.81845303216288,,6.4158856465777045,
17,UP,9.370584070812331,b'nan',b'nan',b'nan',b'nan',254.685,,,,,,,,,0.40577617508867897,,,,,0.8298910645951009,1.0743987037723735,0.43048632197103875,0.6196635933424546,9.413269107148038,,6.523646899504024,
18,UP,9.609746432859321,b'nan',b'nan',b'nan',b'nan',138.5,,,,,,,,,0.21927222675427832,6.781735891803611,,,,0.44834599757746846,0.5021139598753167,0.23079209902595335,0.2774582789781842,8.889607971539508,11.23084097986509,4.9459058432944145,
19,UP,9.282726169034985,b'nan',b'nan',b'nan',b'nan',267.985,,,,,,,,,-0.4827161350279335,6.832954825689572,,,,-0.9805084619006285,0.7444149725016485,0.5099904678421459,0.14198816810458556,9.211068929113582,11.405712863971797,5.085179294143135,
20,UP,9.356199129466873,b'nan',b'nan',b'nan',b'nan',499.86,,,,,,,,,-0.942420163313524,6.897590469136603,,,,-1.8763819060288387,0.6543774486823157,1.008054112673391,0.07706682447185957,10.767215428498417,11.209950926027307,6.543631831445314,
21,UP,8.409994090623979,b'nan',b'nan',b'nan',b'nan',531.325,,,,,,,,,-1.5468356136401236,7.648515880840307,,,,-3.0434768899264255,1.9234366133320715,1.595913620156582,0.5491267600945519,11.35831120397095,12.713623932189185,9.069527349187148,
22,UP,7.2853598768991725,b'nan',b'nan',b'nan',b'nan',119.765,,,,,,,,,-1.9137200193021655,9.133314291880996,,,,-3.702793554801156,2.353404487047337,1.8728412923917872,1.4857078952180454,12.629287025091822,15.628739410676896,12.77190814307139,
23,UP,7.2894607348084834,b'nan',b'nan',b'nan',b'nan',63.035,,,,,,,,,-1.8674181216335815,9.171121659814311,,,,-3.623189916991774,2.652830306632211,1.8422531376732423,1.7706087500863668,12.42585374933086,15.533822502030555,12.701938967507155,
24,UP,6.983609155863598,b'nan',b'nan',b'stance0001',b'nan',470.005,,,,,,,,,-2.8973409615877515,10.112237789766764,,,,-5.7294655915270045,3.3361268382484703,2.9144826788340796,2.1357585104189902,12.323180796694675,16.451954109764568,13.84725787072572,
25,UP,6.923355074006939,b'nan',b'nan',b'stance0001',b'nan',372.49,,,,,,,,,-3.933193469616655,10.506248241771726,,,,-7.833978578516464,4.221577803317014,4.048248622073454,3.2520882384750287,12.383474158434833,16.799483082581062,14.379132725062682,
26,UP,7.1198881562466845,b'nan',b'nan',b'stance0001',b'nan',1251.56,,,,,,,,,-4.358061697150434,10.6258421164978,,,,-8.778090007894578,4.878539099451018,4.477646076874061,3.868011145137642,12.39385913799266,17.340271974679165,15.092645819187284,
27,UP,6.5246365315949815,b'nan',b'nan',b'stance0001',b'nan',261.24,,,,,,,,,-4.5992905367869445,12.50584629219602,,,,-9.622963071132324,5.286473521145824,4.93955157827493,3.0741818565101324,13.67427413429516,20.36199387046704,17.932301944974064,
28,UP,6.1043154601711525,b'nan',b'nan',b'stance0001',b'nan',417.975,,,,,,,,,-7.746012548887717,14.631072002022707,,,,-16.069431544500546,6.1398425359556645,8.13919003664824,3.3617603390904067,15.873118700524003,23.33063424600686,20.850967439007253,
