,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,UP,7.9282520171400135,b'nan',b'nan',b'nan',b'nan',1780.755,,,,,,,,,,,,,,,,,,,,,
1,UP,8.818976306593003,b'nan',b'nan',b'nan',b'nan',1780.755,,,,,,,,,1.8813185644829151,,,,,3.808002419466005,2.1602880029155442,2.255246663474331,1.6565842549004226,,,,
2,UP,8.530207541986128,b'nan',b'nan',b'nan',b'nan',727.3399999999999,,,,,,,,,0.33502805127641994,,,,,0.6780581147667183,0.8370170193048965,0.41018130317662077,1.8728442932121228,,,,
3,UP,9.117901679480664,b'nan',b'nan',b'nan',b'nan',1221.25,,,,,,,,,-0.6682592402096829,,,,,-1.381063033495121,0.5816993479905049,0.8257269902036656,1.5430950013932379,,,,
4,UP,10.961564604282692,b'nan',b'nan',b'nan',b'nan',824.6,,,,,,,,,-1.7484380580799943,,,,,-3.4301578446694374,0.49833669395143193,2.1308696141032595,1.411605012144717,,,,
5,UP,11.75107025488162,b'nan',b'nan',b'nan',b'nan',1477.79,,,,,,,,,-3.671248874634021,,,,,-7.41244969436752,3.1759315065035736,4.756466031919023,2.766289844847786,,,,
6,UP,11.48455940845804,b'nan',b'nan',b'nan',b'nan',1197.345,,,,,,,,,-5.762949524551982,,,,,-11.829695769861186,5.652950529651897,7.37079675371743,4.872369551311778,,,,
7,UP,11.1332601651025,b'nan',b'nan',b'nan',b'nan',2009.5700000000002,,,,,,,,,-7.0918161137791556,,,,,-14.560469169156622,5.462296011192501,9.076152664721057,5.6104513446606825,,,,
8,UP,11.116375451173253,b'nan',b'nan',b'nan',b'nan',1020.9449999999999,,,,,,,,,-9.271364004802193,,,,,-18.82650154675679,6.643064196822731,11.445753382001046,7.26481027919742,,,,
9,UP,10.503921718557564,b'nan',b'nan',b'nan',b'nan',1397.73,,,,,,,,,-8.157670588478437,,,,,-16.851152766103436,6.132073429308238,10.30408685554885,6.263391734528836,,,,
10,UP,10.658581925690841,b'nan',b'nan',b'nan',b'nan',1323.9299999999998,,,,,,,,,-10.332101738930357,,,,,-21.309061634409325,8.795668728857809,12.910028320419999,9.073271128222743,,,,
11,UP,10.692359871624701,b'nan',b'nan',b'nan',b'nan',999.1949999999999,,,,,,,,,-12.234971130675357,,,,,-25.458419049482224,8.947250768160975,15.089646208361394,10.764244595299534,,,,
12,UP,9.46528670755446,b'nan',b'nan',b'nan',b'nan',1352.17,,,,,,,,,-12.737173870873663,,,,,-26.371190347048163,10.031592537002647,15.690660537134832,10.615439760788831,,,,
13,UP,9.616077180184767,b'nan',b'nan',b'nan',b'nan',1046.065,,,,,,,,,-15.079401884594446,,,,,-31.58148363093128,11.354425427837887,18.429946384433634,12.671037989921356,,,,
14,UP,9.422878426434266,b'nan',b'nan',b'nan',b'nan',1062.7649999999999,,,,,,,,,-15.395137300158472,,,,,-32.13117690803858,11.548333853598935,18.514625879068337,13.09461610124625,,,,
15,UP,9.209324884476807,b'nan',b'nan',b'nan',b'nan',993.6200000000001,,,,,,,,,-14.714146962336043,,,,,-31.796117545441593,11.494230125929139,17.681330924307616,11.462674271096288,,,,
16,UP,9.802772120342363,b'nan',b'nan',b'nan',b'nan',971.285,,,,,,,,,-14.035184565304952,,,,,-30.515611380030524,10.051901296521358,16.795889010029864,8.764988843639514,,,,
17,UP,10.059611065590497,b'nan',b'nan',b'nan',b'nan',1423.4099999999999,,,,,,,,,-12.694976105538272,,,,,-27.466067440766082,9.015018691074472,15.147811313571012,9.012054900999493,,,,
18,UP,11.154500188765098,b'nan',b'nan',b'nan',b'nan',734.895,,,,,,,,,-12.853211263541585,,,,,-27.43774423197516,8.063793405903096,15.316854648670931,10.041241688748217,,,,
