,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,UP,,b'nan',b'nan',b'nan',b'nan',224.96,,,,,,,,,,,,,,,,,,,,,
1,UP,,b'nan',b'nan',b'nan',b'nan',224.96,,,,,,,,,,,,,,,,,,,,,
2,UP,,b'nan',b'nan',b'nan',b'nan',210.0,,,,,,,,,,,,,,,,,,,,,
3,UP,,b'nan',b'nan',b'nan',b'nan',232.17,,,,,,,,,,,,,,,,,,,,,
4,UP,,b'nan',b'nan',b'nan',b'nan',1407.68,,,,,,,,,,,,,,,,,,,,,
5,UP,,b'nan',b'nan',b'nan',b'nan',571.05,,,,,,,,,,,,,,,,,,,,,
6,UP,,b'nan',b'nan',b'nan',b'nan',694.54,,,,,,,,,,,,,,,,,,,,,
7,UP,,b'nan',b'nan',b'nan',b'nan',1070.28,,,,,,,,,,,,,,,,,,,,,
8,UP,,b'nan',b'nan',b'nan',b'nan',1204.42,,,,,,,,,,,,,,,,,,,,,
9,UP,,b'nan',b'nan',b'nan',b'nan',1115.54,,,,,,,,,,,,,,,,,,,,,
10,UP,,b'nan',b'nan',b'nan',b'nan',1824.12,,,,,,,,,,,,,,,,,,,,,
11,UP,,b'nan',b'nan',b'nan',b'nan',2492.47,,,,,,,,,,,,,,,,,,,,,
12,UP,,b'nan',b'nan',b'nan',b'nan',1152.48,,,,,,,,,,,,,,,,,,,,,
13,UP,,b'nan',b'nan',b'nan',b'nan',2074.69,,,,,,,,,,,,,,,,,,,,,
14,UP,,b'nan',b'nan',b'nan',b'nan',2406.71,,,,,,,,,,,,,,,,,,,,,
15,UP,,b'nan',b'nan',b'nan',b'stance0001',2273.61,,,,,,,,,,,,,,,,,,,,,
16,UP,,b'nan',b'nan',b'nan',b'stance0001',2091.92,,,,,,,,,,,,,,,,,,,,,
17,UP,,b'nan',b'nan',b'nan',b'stance0001',1164.24,,,,,,,,,,,,,,,,,,,,,
18,UP,,b'nan',b'nan',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,
19,UP,,b'nan',b'nan',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,
20,UP,,b'nan',b'nan',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,
21,UP,,b'nan',b'nan',b'nan',b'stance0001',27970.65,,,,,,,,,,,,,,,,,,,,,
22,UP,,b'nan',b'nan',b'nan',b'stance0001',1916.99,,,,,,,,,,,,,,,,,,,,,
23,UP,,b'nan',b'nan',b'nan',b'stance0001',2232.18,,,,,,,,,,,,,,,,,,,,,
24,UP,,b'nan',b'nan',b'nan',b'stance0001',2328.97,,,,,,,,,,,,,,,,,,,,,
25,UP,,b'nan',b'nan',b'nan',b'stance0001',2102.0,,,,,,,,,,,,,,,,,,,,,
26,UP,,b'nan',b'nan',b'nan',b'stance0001',2460.07,,,,,,,,,,,,,,,,,,,,,
27,UP,,b'nan',b'nan',b'nan',b'stance0001',1814.74,,,,,,,,,,,,,,,,,,,,,
28,UP,,b'nan',b'stance0001',b'nan',b'stance0001',1574.47,,,,,,,,,,,,,,,,,,,,,
29,UP,,b'nan',b'stance0001',b'nan',b'stance0001',1252.58,,,,,,,,,,,,,,,,,,,,,
30,UP,,b'nan',b'stance0001',b'nan',b'stance0001',1448.97,,,,,,,,,,,,,,,,,,,,,
31,UP,,b'nan',b'stance0001',b'nan',b'stance0001',1457.76,,,,,,,,,,,,,,,,,,,,,
32,UP,,b'nan',b'stance0001',b'nan',b'stance0001',2437.31,,,,,,,,,,,,,,,,,,,,,
33,UP,,b'nan',b'stance0001',b'nan',b'stance0001',1152.04,,,,,,,,,,,,,,,,,,,,,
34,UP,,b'nan',b'stance0001',b'nan',b'stance0001',2888.18,,,,,,,,,,,,,,,,,,,,,
35,UP,15.095863404508538,b'nan',b'stance0001',b'nan',b'stance0001',1804.56,,,,,,,,,11.737909298793724,,,,,24.45227291149988,16.452032288012326,21.445352916221402,11.787770998427728,42.499909107728335,,,
36,UP,16.28227540965738,b'nan',b'stance0001',b'nan',b'stance0001',1525.495,,,,,,,,,10.867139777340848,,,,,22.684611513906223,13.443063963269893,19.628042435862394,11.47858480518057,46.03170079891038,,,
37,UP,17.25997998646958,b'nan',b'stance0001',b'nan',b'stance0001',987.97,,,,,,,,,10.317504334656276,,,,,21.869520006011186,13.264346776090123,18.66131096722153,10.257376291477664,,,,
38,UP,,b'nan',b'stance0001',b'swing0001',b'stance0001',951.23,,,,,,,,,,,,,,,,,,,,,
39,UP,,b'nan',b'stance0001',b'swing0001',b'stance0001',796.99,,,,,,,,,,,,,,,,,,,,,
40,UP,,b'nan',b'stance0001',b'swing0001',b'stance0001',1052.875,,,,,,,,,,,,,,,,,,,,,
41,UP,17.05498207127469,b'nan',b'stance0001',b'swing0001',b'stance0001',821.0350000000001,,,,,,,,,7.217825537632687,,,,,14.815636681113784,12.433342319016203,12.40271243688832,6.24276594427712,,,125.7765624655051,
42,UP,17.019852949157645,b'nan',b'stance0001',b'swing0001',b'stance0001',969.5450000000001,,,,,,,,,5.950539473075728,,,,,11.916810923871392,8.478049788898232,10.142458887744061,5.044677610156608,,,123.44044390320569,
43,UP,17.080107661065828,b'nan',b'stance0001',b'swing0001',b'stance0001',774.72,,,,,,,,,4.046435323313084,,,,,7.982022329032532,4.40530427593769,6.88273416703406,2.727436661838815,51.777094191059575,,123.51520944178225,
44,UP,16.92276471929024,b'nan',b'stance0001',b'swing0001',b'stance0001',520.345,,,,,,,,,2.405147655001554,,,,,4.631196798726296,2.5776443154990085,4.126191412261744,1.1918796849246425,45.05359138249252,,123.97254254702969,
45,UP,17.207436490502165,b'nan',b'stance0001',b'swing0001',b'stance0001',1042.505,,,,,,,,,1.1282588983138329,,,,,2.1733793839241935,0.6948326388714035,1.9448312652433144,0.5762004797206188,,,122.64499193034312,
46,UP,17.417566306402527,b'swing0001',b'stance0001',b'swing0001',b'stance0001',841.2,,,,,12.95905962473438,,,,0.7223931315009011,,,,,1.4121602531350887,0.04769848225766672,1.2504489851867353,0.2084701014722637,21.950091160354273,,127.43422875164748,
47,UP,17.74019417655955,b'swing0001',b'stance0001',b'swing0001',b'stance0001',714.3399999999999,,,,,12.95905962473438,,,,-0.2106232868105685,,,,,-0.41056263745743254,0.60763343747795,0.36063813834484215,1.1851283516466846,15.535091128695727,,127.63679333982799,
48,UP,18.07015099830617,b'swing0001',b'stance0001',b'swing0001',b'stance0001',626.575,,,,,12.95905962473438,,,,-1.028143519366343,,,,,-2.0850405959516785,0.6549599681590547,1.8032197492646138,2.1877993641754103,14.52561264380588,,126.5161742546961,
49,UP,18.622038888965733,b'swing0001',b'stance0001',b'swing0001',b'stance0001',617.15,,,,,12.95905962473438,,,,-2.0002757100833604,,,,,-4.068722850723506,1.46389087899842,3.523459143304033,3.6790583298599158,10.655524284635618,,128.7041253067866,
50,UP,18.609427424648175,b'swing0001',b'stance0001',b'swing0001',b'stance0001',748.8100000000001,,,,,12.95905962473438,,,,-3.3936869742075504,,,,,-6.937637888079617,2.2266110216483628,5.979772363026285,5.816004342972345,5.577432309851291,,122.13131227273529,
51,UP,18.65725092829354,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1084.785,,,,,12.95905962473438,,,,-3.2205993233530914,,,,,-6.407237334363272,4.356161805219376,5.409967859527973,7.512389378216995,0.7017031760675797,,117.12634332611049,
52,UP,17.458392290298562,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1033.685,,,,,12.95905962473438,,,,-3.882324487711491,,,,,-7.649421446349758,6.4046233804642645,6.472725628548108,7.639330275192872,4.126435671146325,,100.69603254629543,
53,UP,16.890575125530233,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1204.725,,,,,12.95905962473438,,,,-5.672946830722076,,,,,-11.349784517436065,8.485581830427725,9.401886459952612,8.236106945996385,6.963051881953151,,96.54010766570129,
54,UP,16.30676995338358,b'swing0001',b'stance0001',b'swing0001',b'stance0001',512.295,,,,,12.95905962473438,,,,-6.856556411581278,,,,,-13.86828712182442,9.65792542280568,11.333741096428401,9.351914067953672,10.514633949668136,,87.62017025215914,
55,UP,15.640107556199426,b'swing0001',b'stance0001',b'swing0001',b'stance0001',812.94,,,,,12.95905962473438,,,,-7.489535027961782,,,,,-15.137821397853553,9.901199862399489,12.614636189456302,9.349961397625146,14.245513738005778,,78.61929703328396,
56,UP,14.77153033281336,b'swing0001',b'stance0001',b'swing0001',b'stance0001',1094.445,,,,,12.95905962473438,,,,-8.286364262353434,,,,,-16.82656935729379,10.979082666545999,13.88676298539474,10.53515614364983,17.449806515528195,,92.17370787812267,
57,UP,14.865755841679459,b'swing0001',b'stance0001',b'nan',b'stance0001',713.605,,,,,12.95905962473438,,,,-9.59635516751569,-2.607438916969453,,,,-19.56251089198326,11.020175671906074,16.15518097365794,12.900583830096963,17.219125346124198,9.896632801633721,60.75390368339327,
58,UP,14.240906611034815,b'swing0001',b'stance0001',b'nan',b'stance0001',764.9699999999999,,,,,12.95905962473438,,,,-9.823223371777784,-0.8402335258335254,,,,-20.042751712376468,11.358047644838624,16.51366347632588,13.010534657346817,19.45862722634204,3.1654365456212714,55.354480786080416,
59,UP,13.620983268153612,b'swing0001',b'stance0001',b'nan',b'stance0001',484.285,,,,,12.95905962473438,,,,-10.33463537240793,1.0585694238371284,,,,-20.85990667028349,12.650886751542883,17.25567888671669,14.325457759228899,20.88634436797732,4.008778165456972,67.77615522687893,
60,UP,13.072956096860496,b'swing0001',b'stance0001',b'nan',b'stance0001',767.8499999999999,,,,,12.95905962473438,,,,-9.95529899230832,2.540259394174083,,,,-20.12067134335943,12.653371082834749,16.69252241694349,14.255415219425384,23.831481834697215,9.709000350813723,56.05024277619834,
61,UP,12.525007983810008,b'swing0001',b'stance0001',b'nan',b'stance0001',618.585,,,,,12.95905962473438,,,,-10.140657484779853,5.184503766569501,,,,-20.427077026897933,12.436403361230491,16.80909046812772,15.052833228932348,26.330848907181796,19.367168555942328,39.86115873519307,
62,UP,12.376738955407353,b'swing0001',b'stance0001',b'nan',b'stance0001',651.865,,,,,12.95905962473438,,,,-10.457205107641194,5.651431957758596,,,,-20.886912102932154,12.388881141310483,17.159596904453338,15.910159320381476,27.888734836810276,21.539526264841303,38.32767915380536,
63,UP,12.572750989316964,b'swing0001',b'stance0001',b'nan',b'stance0001',577.42,,,,,12.95905962473438,,,,-11.456099886039267,6.352473485455323,,,,-22.839585088746034,12.388224502798383,18.55234273822656,16.308537640613377,26.41570803369281,24.789159906144825,34.9835232005497,
64,UP,12.581522568711883,b'swing0001',b'stance0001',b'nan',b'stance0001',418.90999999999997,,,,,12.95905962473438,,,,-11.758030997551048,6.561476308636099,,,,-23.523771944270067,12.51744264061382,19.169734961631196,16.064462675155085,27.838552332001896,26.07386820403959,24.63892283661208,
65,UP,12.227973539725346,b'swing0001',b'stance0001',b'nan',b'stance0001',507.205,,,,,12.95905962473438,,,,-12.014387995644844,8.307608590472347,,,,-24.505958996333682,13.265278414643884,20.11597656404843,16.667576393866174,29.629105007671907,32.57629128903555,8.980518787686302,
