,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,UP,7.915511806015515,b'nan',b'nan',b'nan',b'nan',550.685,,,,,,,,,,,,,,,,,,,,,
1,UP,8.141794059713916,b'nan',b'nan',b'nan',b'nan',550.685,,,,,,,,,5.586710269486912,,,,,10.69510525816183,5.321723967380908,6.546181385454031,7.091169797325069,,,,
2,UP,7.846902378743645,b'nan',b'nan',b'nan',b'nan',571.515,,,,,,,,,5.417564393980326,,,,,10.555298013106494,5.542350574464592,6.401063208143579,7.390858607520382,,,,
3,UP,6.570056855307114,b'nan',b'nan',b'nan',b'nan',302.35,,,,,,,,,7.9549749399920815,,,,,15.269907028090236,6.284827820089918,9.25910494391444,9.4094060520869,,,,
4,UP,6.7942569137670015,b'nan',b'nan',b'nan',b'nan',583.715,,,,,,,,,8.42646017231374,,,,,16.036023654466373,6.623126411204555,9.70203754920284,8.924844670076753,,,,
5,UP,6.983842441178135,b'nan',b'nan',b'nan',b'nan',676.2049999999999,,,,,,,,,7.878619424964041,,,,,14.90870653569417,6.755072458750315,9.081729255068904,7.722052109215988,,,,
6,UP,4.969324102504893,b'nan',b'nan',b'nan',b'nan',145.21,,,,,,,,,9.216180264980613,,,,,17.319959834148435,7.895012703468329,10.61534461820226,,,,,
7,UP,5.110604296905459,b'nan',b'nan',b'nan',b'nan',748.725,,,,,,,,,8.955165209077004,,,,,16.69232023474009,8.25245127980077,10.215168905260056,9.446346474796181,,,,
8,UP,5.407292343278353,b'nan',b'nan',b'nan',b'nan',1104.93,,,,,,,,,9.936405414431196,,,,,18.643646612213974,8.566290957028908,11.119362793615963,8.22148354403079,,,,
9,UP,5.3849074289045715,b'nan',b'nan',b'nan',b'nan',360.345,,,,,,,,,9.583493697534225,,,,,18.207033497231627,8.786516996996864,10.787107249890685,7.910032539035204,,,,
10,UP,4.830512038538041,b'nan',b'nan',b'nan',b'nan',464.375,,,,,,,,,10.23010671396802,,,,,19.17140282639545,8.644536826524595,11.368496198104033,8.391650256792028,,,,
11,UP,4.098398897582434,b'nan',b'nan',b'nan',b'nan',541.55,,,,,,,,,10.319806327663567,,,,,19.611790781581668,8.439273106889384,11.72939523033932,9.113868484392782,,,,
12,UP,4.145720929502038,b'nan',b'nan',b'nan',b'nan',545.755,,,,,,,,,9.931860373126675,,,,,19.048560292955887,7.922827377738112,11.396846292130032,8.80564185372122,,,,
13,UP,5.009263378664043,b'nan',b'nan',b'nan',b'nan',469.815,,,,,,,,,8.796771416715115,,,,,16.83402553951991,7.20147723697102,10.042264173770718,6.920702039795246,,,,
14,UP,5.350402277768906,b'nan',b'nan',b'nan',b'nan',616.315,,,,,,,,,12.557993501058487,,,,,23.13094910154561,8.485296040557403,13.512099102207923,9.37788671343929,,,,
15,UP,4.642737011603543,b'nan',b'nan',b'nan',b'nan',720.065,,,,,,,,,11.947897503270731,,,,,22.086963004426508,8.192211468611438,12.785281156157438,10.031115767078763,,,,
