,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,UP,43.917646056200915,b'nan',b'nan',b'nan',b'nan',530.1800000000001,,,,,,,,,,,,,,,,,,,,,
1,UP,44.361967876205256,b'nan',b'nan',b'nan',b'nan',530.1800000000001,,,,,,,,,2.7879395324496916,5.136192784426331,,,,5.568845151803369,2.2360071783418185,2.9015111386575816,5.035709597766509,0.4930577509489974,11.069448257572471,,
2,UP,43.473663184857905,b'nan',b'nan',b'nan',b'nan',709.94,,,,,,,,,2.955850508805453,3.8585626631784136,,,,5.920606624435316,2.8259551869675903,3.0806036613399774,4.037926087286405,0.94362385631742,8.364298294246726,,
3,UP,42.48793296955975,b'nan',b'nan',b'nan',b'nan',952.635,,,,,,,,,1.9144197552779942,,,,,3.7633315163017045,1.9493881888300266,1.9192090835174536,2.887049483190725,1.1615985701438842,,,
4,UP,42.18780084647083,b'nan',b'nan',b'nan',b'nan',250.65499999999997,,,,,,,,,3.4441611246774944,,,,,6.831601072582748,2.7234124098404666,3.4618895568923977,3.7522261848130682,0.04951411239275459,,,
5,UP,42.03746101767138,b'nan',b'nan',b'nan',b'nan',461.20500000000004,,,,,,,,,2.7921093388685896,,,,,5.424408290700389,3.282155697498175,2.7819021754988866,3.6566514309478872,2.403495624284488,,,
6,UP,41.802772205879606,b'nan',b'nan',b'nan',b'nan',612.3000000000001,,,,,,,,,2.37508093064279,,,,,4.627055030876851,2.8823668183034163,2.3323757503196405,2.4519073704889975,2.229150192752478,,7.166283681988289,
7,UP,41.54186720340687,b'nan',b'nan',b'nan',b'nan',602.4,,,,,,,,,3.235527543500817,,,,,6.347737380322709,2.062058435239754,3.120614770900754,1.6154411938037825,2.3252309074972413,,7.233892017093086,
8,UP,40.138855837762314,b'nan',b'nan',b'nan',b'nan',647.135,,,,,,,,,1.884939393681143,,,,,3.735581917318811,2.153347800995794,1.7994226553897357,0.2575154280362768,1.269719002488056,,1.4567065929674168,
9,UP,40.23621017984963,b'nan',b'nan',b'nan',b'nan',737.985,,,,,,,,,0.12435489202050476,,,,,0.2426646379179975,0.44449608499525745,0.11625631403030048,1.0957200101545197,1.0972045820032212,,1.3835496401977851,
10,UP,39.14180261343757,b'nan',b'nan',b'nan',b'nan',590.12,,,,,,,,,-1.24880427210253,,,,,-2.4119777216442406,0.5690597108949516,1.1506058555048302,1.8512129460103288,3.4056022871028113,,,
11,UP,39.77504455466984,b'nan',b'nan',b'nan',b'nan',842.115,,,,,,,,,-1.2515305234130116,1.1515858085627038,,,,-2.465021949040635,1.3871512566925752,1.1625976758029146,2.037606547711596,,2.0708008625802106,0.10119564073857167,
12,UP,39.91598870226269,b'nan',b'swing0001',b'nan',b'nan',782.0649999999999,,129.7890882646783,,,,19.311284423466567,,,0.2210219029136963,2.213971887002178,,,,0.4259570845598915,0.5289300945594281,0.20089567038912537,0.6740691470166836,,4.063269921237729,2.5122915963407872,
13,UP,40.03972227061241,b'nan',b'swing0001',b'stance0001',b'nan',270.695,,129.7890882646783,,,,19.311284423466567,,,-0.18149233854295801,2.764197183235399,,,,-0.3575368403739559,0.926853867277151,0.16510558688460605,1.3021171052319647,2.178664289755747,5.326641729105301,3.8922806946715816,
