,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,UP,6.81454285887829,b'nan',b'nan',b'nan',b'nan',2481.8950000000004,,,,,,,,,,,,,,,,,,,,,
1,UP,8.128569268346526,b'nan',b'nan',b'nan',b'nan',2481.8950000000004,,,,,,,,,7.216397514008981,-30.535450903746312,-47.91152195380165,33.180143801761275,-63.715594705507584,14.544396156902986,4.789800497903097,9.14081096707188,6.6672596634972905,10.415061693083137,25.519644206371087,,74.90270622061449
2,UP,11.597524799027129,b'nan',b'nan',b'nan',b'nan',2850.05,,,,,,,,,2.910553610356099,-34.95448611076599,,,,5.892357299787059,1.4698500251293465,3.606108268401497,4.517355234395611,13.554497046065896,29.404667209885076,,
3,UP,10.356979953765913,b'nan',b'nan',b'nan',b'nan',3646.695,,,,,,,,,-0.18367692754440926,,-47.58879878967812,,,-0.3619210035092749,1.7788764909757007,0.220643506391119,3.094724750414791,9.436197472760446,,,67.88117285749487
4,UP,9.356076950503152,b'nan',b'nan',b'nan',b'nan',3067.795,,,,,,,,,-5.339797407084555,-21.612373366008008,-43.43475686422663,41.48427070235065,-63.09664406835865,-10.91529547948911,4.24498785968379,6.6901629542064756,1.4697176251035642,5.910669987234571,16.887250952384964,37.43100231282943,62.0586978181772
5,UP,6.130645874752183,b'nan',b'nan',b'nan',b'nan',4317.885,,,,,,,,,-8.32180180471598,-9.264097328403707,-37.26926513847957,49.59081621800888,-58.85491354641259,-17.221832731978925,6.440421105940192,10.652578156956846,4.6933348236534265,1.0347770060269637,6.499337996601012,,50.600349454551086
6,UP,2.1750618966626916,b'nan',b'nan',b'nan',b'nan',4366.4,,,,,,,,,-13.287439310789562,-3.694291003952056,,,,-27.85096921833837,10.647463763250673,16.905668409735387,9.818277398793132,0.8299454249154347,2.763777797798649,18.672800643291367,
7,UP,1.2194742764309985,b'nan',b'swing0001',b'stance0001',b'nan',3063.875,,170.3836237998432,,,,29.404920242962724,,,-13.740009261409288,1.398554950584659,-20.31704380518798,38.79214468467752,-37.393589734092856,-28.975657358353356,11.268902003422642,16.991745775750513,10.171579024205732,3.996995880745241,1.0561806594446883,9.923564989122871,32.0562579578722
8,UP,7.345712001866607,b'stance0001',b'swing0001',b'stance0001',b'nan',2733.205,,170.3836237998432,,,,29.404920242962724,,,-13.766887005975141,5.80786418466175,,,,-28.40269991450231,10.06420909453303,16.506317356377192,10.607621825181914,6.177324607626553,4.595196869540593,1.4860627491586642,
9,UP,11.440913547637921,b'stance0001',b'swing0001',b'stance0001',b'swing0001',1069.805,,170.3836237998432,,,,29.404920242962724,,,-12.130582490081668,3.423862940283537,,,,-24.99607797596549,7.678887124453408,14.007048308839197,8.989462294146596,3.262580114677085,2.640769036672706,3.794526910935795,
10,UP,14.152934381775948,b'stance0001',b'swing0001',b'stance0001',b'stance0001',1535.8449999999998,,170.3836237998432,,,,29.404920242962724,,,-6.022928187695167,4.564688159417803,,,,-12.388240376567413,2.137153046920241,7.472573668089287,5.415724413331288,2.01431572064652,3.3779540448807572,1.4704447109971077,
11,UP,15.555364640675018,b'stance0001',b'swing0001',b'stance0001',b'stance0001',2629.715,,170.3836237998432,,,,29.404920242962724,,,0.4980715785086265,-2.7919125889564027,-8.69114133310686,10.788605250460837,-13.58051783941724,1.0271148250684947,1.7620129194280583,0.6095283818939874,0.6644629720204442,0.28384174258192213,2.052710687026888,4.678735406968766,13.985483935758422
12,UP,13.200799345426217,b'stance0001',b'swing0001',b'stance0001',b'stance0001',2751.9449999999997,,170.3836237998432,,,,29.404920242962724,,,6.922269357024773,-9.45138977863412,-12.823377897452001,5.9103666461013775,-15.361756424735498,13.725927304222349,7.575836125313659,8.145929329392223,5.632302418858296,4.253894505253119,7.027954815260817,12.594967190690012,22.085384358887133
13,UP,10.51582782501122,b'stance0001',b'swing0001',b'stance0001',b'stance0001',3134.67,,170.3836237998432,,,,29.404920242962724,,,10.194379723360665,-11.918453946247643,-16.430673258705305,8.38197282989071,-20.300426776138355,19.32523009154574,9.369520285620494,11.884527517396219,9.128697914808972,5.780782425559899,8.827068264654992,15.004154354436304,26.11334894682764
14,UP,5.757149515764375,b'stance0001',b'swing0001',b'stance0001',b'stance0001',3204.9750000000004,,170.3836237998432,,,,29.404920242962724,,,13.690859358234395,-16.790585539375467,-22.626043101370755,10.868343130687078,-27.658928670062544,26.74989623529861,11.484267453530071,16.48919587191141,11.25010205043823,7.623690523891418,12.645564447624459,20.172829082369997,36.196402192500486
15,UP,0.5808211272480062,b'stance0001',b'swing0001',b'stance0001',b'stance0001',3239.6949999999997,,170.3836237998432,,,,29.404920242962724,,,15.206450481185229,-22.476528322480107,-28.445107665239014,10.286572821761936,-32.76310114424204,29.807305383006245,13.94730631137787,18.28149051690251,12.220165152762865,8.645676220412247,15.888098591896618,29.24704299811895,46.94853608954874
16,UP,6.786686321322475,b'stance0001',b'stance0001',b'stance0001',b'stance0001',2392.215,,,,,,,,,16.384750128684157,-27.892939121175164,-31.533191881033208,6.725501877416116,-34.61844099859128,34.451433734814394,15.723717742975893,20.928011914940548,14.088061951390852,11.005227663816218,21.868544876021435,34.25949787466981,53.19639906821988
17,UP,12.647010207978154,b'swing0001',b'stance0001',b'swing0001',b'stance0001',2902.0699999999997,131.3156500698631,,,,22.78930326260579,,24.94582555029219,,11.803864458420097,-34.489175098858425,,,,24.973616690542332,12.259005494535387,15.802264992656415,12.314079320265293,8.319245278574797,24.750987325273098,41.3604801770845,
18,UP,15.575606664509069,b'swing0001',b'stance0001',b'swing0001',b'stance0001',3188.67,131.3156500698631,,,,22.78930326260579,,24.94582555029219,,7.553058697263554,-31.210093375855095,,,,15.506607646293169,6.86153210467826,9.904243936032923,10.496651338192018,9.297272808158374,24.637463078397374,45.33081240199243,
19,UP,16.494744551383906,b'swing0001',b'stance0001',b'swing0001',b'stance0001',4107.5,131.3156500698631,,,,22.78930326260579,,24.94582555029219,,4.88188183451909,-25.77529735897775,,,,9.961799777017754,3.182506278956039,6.405050032087369,6.351670710109654,11.537230963829929,20.97688311277343,37.02809692725662,
20,UP,15.965887946841601,b'swing0001',b'stance0001',b'swing0001',b'stance0001',4375.045,131.3156500698631,,,,22.78930326260579,,24.94582555029219,,-3.023815977050825,-17.179567798587605,,,,-6.004311357662505,2.249180542652241,3.775396728238766,0.9832798563939044,5.832675598949838,14.19826097198049,30.740178104661908,
