,direction_of_climbing,body_deflection_angle,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,speed_PXperS,step-length_FL,step-length_FR,step-length_HR,step-length_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,cranial_bA,prox_bA,tip_bA,prox_dist,dist_bA,cranial_caudal,amplitude_Spine_A,amplitude_Spine_B,amplitude_Spine_C,amplitude_Tail_A,amplitude_Tail_B,amplitude_Tail_C,amplitude_Tail_Tip
0,UP,,b'nan',b'nan',b'nan',b'nan',319.5,,,,,,,,,,,,,,,,,,,,,
1,UP,,b'nan',b'nan',b'nan',b'nan',319.5,,,,,,,,,,,,,,,,,,,,,
2,UP,,b'nan',b'nan',b'nan',b'nan',76.34,,,,,,,,,,,,,,,,,,,,,
3,UP,,b'nan',b'nan',b'nan',b'nan',37.57,,,,,,,,,,,,,,,,,,,,,
4,UP,,b'nan',b'nan',b'nan',b'nan',14.28,,,,,,,,,,,,,,,,,,,,,
5,UP,,b'nan',b'nan',b'nan',b'nan',79.02,,,,,,,,,,,,,,,,,,,,,
6,UP,,b'nan',b'nan',b'nan',b'nan',217.29,,,,,,,,,,,,,,,,,,,,,
7,UP,,b'nan',b'nan',b'nan',b'nan',283.36,,,,,,,,,,,,,,,,,,,,,
8,UP,,b'nan',b'nan',b'nan',b'nan',9.77,,,,,,,,,,,,,,,,,,,,,
9,UP,,b'nan',b'nan',b'nan',b'nan',128.39,,,,,,,,,,,,,,,,,,,,,
10,UP,,b'nan',b'nan',b'nan',b'nan',128.05,,,,,,,,,,,,,,,,,,,,,
11,UP,,b'nan',b'nan',b'nan',b'nan',35.76,,,,,,,,,,,,,,,,,,,,,
12,UP,,b'nan',b'nan',b'nan',b'nan',164.75,,,,,,,,,,,,,,,,,,,,,
13,UP,,b'nan',b'nan',b'nan',b'nan',78.73,,,,,,,,,,,,,,,,,,,,,
14,UP,,b'nan',b'nan',b'nan',b'nan',79.48,,,,,,,,,,,,,,,,,,,,,
15,UP,,b'nan',b'nan',b'nan',b'nan',81.9,,,,,,,,,,,,,,,,,,,,,
16,UP,,b'nan',b'nan',b'nan',b'nan',16.9,,,,,,,,,,,,,,,,,,,,,
17,UP,,b'nan',b'nan',b'nan',b'nan',68.22,,,,,,,,,,,,,,,,,,,,,
18,UP,,b'nan',b'nan',b'nan',b'nan',71.18,,,,,,,,,,,,,,,,,,,,,
19,UP,,b'nan',b'nan',b'nan',b'nan',156.35,,,,,,,,,,,,,,,,,,,,,
20,UP,,b'nan',b'nan',b'nan',b'nan',204.91,,,,,,,,,,,,,,,,,,,,,
21,UP,,b'nan',b'nan',b'nan',b'nan',283.7,,,,,,,,,,,,,,,,,,,,,
22,UP,,b'nan',b'nan',b'nan',b'nan',88.0,,,,,,,,,,,,,,,,,,,,,
23,UP,,b'nan',b'nan',b'nan',b'nan',368.99,,,,,,,,,,,,,,,,,,,,,
24,UP,,b'nan',b'nan',b'nan',b'nan',225.42,,,,,,,,,,,,,,,,,,,,,
25,UP,,b'nan',b'nan',b'nan',b'nan',143.77,,,,,,,,,,,,,,,,,,,,,
26,UP,,b'nan',b'nan',b'nan',b'nan',142.54,,,,,,,,,,,,,,,,,,,,,
27,UP,,b'nan',b'nan',b'nan',b'nan',123.56,,,,,,,,,,,,,,,,,,,,,
28,UP,,b'nan',b'nan',b'nan',b'nan',151.27,,,,,,,,,,,,,,,,,,,,,
29,UP,,b'nan',b'nan',b'nan',b'nan',73.83,,,,,,,,,,,,,,,,,,,,,
30,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
31,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
32,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
33,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
34,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
35,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
36,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
37,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
38,UP,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,
39,UP,,b'nan',b'nan',b'nan',b'nan',765.29,,,,,,,,,,,,,,,,,,,,,
40,UP,,b'nan',b'nan',b'nan',b'nan',497.45,,,,,,,,,,,,,,,,,,,,,
41,UP,,b'nan',b'nan',b'nan',b'nan',470.92,,,,,,,,,,,,,,,,,,,,,
42,UP,,b'nan',b'nan',b'nan',b'nan',510.92,,,,,,,,,,,,,,,,,,,,,
43,UP,,b'nan',b'nan',b'nan',b'nan',1307.71,,,,,,,,,,,,,,,,,,,,,
44,UP,,b'nan',b'nan',b'nan',b'stance0001',294.23,,,,,,,,,,,,,,,,,,,,,
45,UP,,b'nan',b'nan',b'nan',b'stance0001',141.03,,,,,,,,,,,,,,,,,,,,,
46,UP,,b'nan',b'nan',b'nan',b'stance0001',526.63,,,,,,,,,,,,,,,,,,,,,
47,UP,,b'nan',b'nan',b'nan',b'stance0001',445.21,,,,,,,,,,,,,,,,,,,,,
48,UP,,b'nan',b'nan',b'nan',b'stance0001',476.66,,,,,,,,,,,,,,,,,,,,,
49,UP,,b'nan',b'nan',b'nan',b'stance0001',48.1,,,,,,,,,,,,,,,,,,,,,
50,UP,,b'nan',b'nan',b'nan',b'stance0001',57.11,,,,,,,,,,,,,,,,,,,,,
51,UP,,b'nan',b'nan',b'nan',b'stance0001',384.75,,,,,,,,,,,,,,,,,,,,,
52,UP,,b'nan',b'nan',b'nan',b'stance0001',207.48,,,,,,,,,,,,,,,,,,,,,
53,UP,,b'nan',b'nan',b'nan',b'stance0001',195.4,,,,,,,,,,,,,,,,,,,,,
54,UP,,b'nan',b'nan',b'nan',b'stance0001',377.67,,,,,,,,,,,,,,,,,,,,,
55,UP,,b'nan',b'nan',b'nan',b'swing0001',212.94,,,,,,,,,,,,,,,,,,,,,
56,UP,,b'nan',b'nan',b'nan',b'swing0001',461.07,,,,,,,,,,,,,,,,,,,,,
57,UP,,b'nan',b'nan',b'nan',b'swing0001',283.73,,,,,,,,,,,,,,,,,,,,,
58,UP,,b'nan',b'nan',b'nan',b'swing0001',477.74,,,,,,,,,,,,,,,,,,,,,
59,UP,,b'nan',b'nan',b'nan',b'swing0001',512.34,,,,,,,,,,,,,,,,,,,,,
60,UP,,b'nan',b'nan',b'nan',b'swing0001',248.81,,,,,,,,,,,,,,,,,,,,,
61,UP,,b'nan',b'nan',b'nan',b'swing0001',336.0,,,,,,,,,,,,,,,,,,,,,
62,UP,,b'nan',b'swing0001',b'nan',b'swing0001',787.82,,,,,,,,,,,,,,,,,,,,,
63,UP,,b'nan',b'swing0001',b'nan',b'swing0001',449.4,,,,,,,,,,,,,,,,,,,,,
64,UP,,b'nan',b'swing0001',b'nan',b'swing0001',472.42,,,,,,,,,,,,,,,,,,,,,
65,UP,,b'nan',b'swing0001',b'nan',b'swing0001',250.51,,,,,,,,,,,,,,,,,,,,,
66,UP,,b'nan',b'swing0001',b'nan',b'swing0001',740.66,,,,,,,,,,,,,,,,,,,,,
67,UP,,b'nan',b'swing0001',b'nan',b'swing0001',322.34,,,,,,,,,,,,,,,,,,,,,
68,UP,,b'nan',b'swing0001',b'nan',b'swing0001',937.91,,,,,,,,,,,,,,,,,,,,,
69,UP,,b'nan',b'swing0001',b'nan',b'swing0001',578.47,,,,,,,,,,,,,,,,,,,,,
70,UP,,b'nan',b'swing0001',b'nan',b'swing0001',965.91,,,,,,,,,,,,,,,,,,,,,
71,UP,,b'nan',b'swing0001',b'nan',b'swing0001',767.35,,,,,,,,,,,,,,,,,,,,,
72,UP,,b'nan',b'swing0001',b'nan',b'swing0001',543.75,,,,,,,,,,,,,,,,,,,,,
73,UP,,b'nan',b'swing0001',b'nan',b'swing0001',460.99,,,,,,,,,,,,,,,,,,,,,
74,UP,,b'nan',b'swing0001',b'nan',b'swing0001',793.69,,,,,,,,,,,,,,,,,,,,,
75,UP,,b'nan',b'swing0001',b'nan',b'swing0001',797.69,,,,,,,,,,,,,,,,,,,,,
76,UP,,b'swing0001',b'swing0001',b'nan',b'swing0001',564.84,,,,,,,,,,,,,,,,,,,,,
77,UP,,b'swing0001',b'swing0001',b'nan',b'swing0001',592.96,,,,,,,,,,,,,,,,,,,,,
78,UP,,b'swing0001',b'swing0001',b'nan',b'swing0001',922.84,,,,,,,,,,,,,,,,,,,,,
79,UP,,b'swing0001',b'swing0001',b'nan',b'swing0001',775.89,,,,,,,,,,,,,,,,,,,,,
80,UP,,b'swing0001',b'swing0001',b'nan',b'swing0001',629.82,,,,,,,,,,,,,,,,,,,,,
81,UP,,b'swing0001',b'swing0001',b'nan',b'swing0001',787.47,,,,,,,,,,,,,,,,,,,,,
82,UP,,b'swing0001',b'swing0001',b'swing0001',b'swing0001',472.96,,,,,,,,,,,,,,,,,,,,,
83,UP,,b'swing0001',b'swing0001',b'swing0001',b'swing0001',698.8,,,,,,,,,,,,,,,,,,,,,
84,UP,,b'swing0001',b'swing0001',b'swing0001',b'swing0001',458.85,,,,,,,,,,,,,,,,,,,,,
85,UP,,b'swing0001',b'swing0001',b'swing0001',b'swing0001',523.56,,,,,,,,,,,,,,,,,,,,,
86,UP,,b'swing0001',b'swing0001',b'swing0001',b'swing0001',614.68,,,,,,,,,,,,,,,,,,,,,
87,UP,,b'swing0001',b'swing0001',b'swing0001',b'swing0001',1205.66,,,,,,,,,,,,,,,,,,,,,
88,UP,,b'swing0001',b'stance0001',b'swing0001',b'swing0001',614.52,,,,,,,,,,,,,,,,,,,,,
89,UP,,b'swing0001',b'stance0001',b'swing0001',b'swing0001',473.49,,,,,,,,,,,,,,,,,,,,,
90,UP,,b'swing0001',b'stance0001',b'swing0001',b'swing0001',756.64,,,,,,,,,,,,,,,,,,,,,
91,UP,,b'swing0001',b'stance0001',b'swing0001',b'swing0001',270.35,,,,,,,,,,,,,,,,,,,,,
92,UP,,b'swing0001',b'stance0001',b'swing0001',b'swing0001',213.11,,,,,,,,,,,,,,,,,,,,,
93,UP,,b'swing0001',b'stance0001',b'swing0001',b'swing0001',345.94,,,,,,,,,,,,,,,,,,,,,
94,UP,,b'swing0001',b'stance0001',b'stance0001',b'swing0001',345.27,,,,,,,,,,,,,,,,,,,,,
95,UP,,b'swing0001',b'stance0001',b'stance0001',b'stance0002',227.21,,,,,,,,,,,,,,,,,,,,,
96,UP,,b'swing0001',b'stance0001',b'stance0001',b'stance0002',206.24,,,,,,,,,,,,,,,,,,,,,
97,UP,,b'swing0001',b'stance0001',b'stance0001',b'stance0002',117.58,,,,,,,,,,,,,,,,,,,,,
98,UP,,b'swing0001',b'stance0001',b'stance0001',b'stance0002',2.69,,,,,,,,,,,,,,,,,,,,,
99,UP,,b'swing0001',b'stance0001',b'stance0001',b'stance0002',157.72,,,,,,,,,,,,,,,,,,,,,
100,UP,,b'swing0001',b'stance0001',b'stance0001',b'stance0002',117.91,,,,,,,,,,,,,,,,,,,,,
101,UP,,b'swing0001',b'stance0001',b'stance0001',b'stance0002',43.12,,,,,,,,,,,,,,,,,,,,,
102,UP,,b'swing0001',b'stance0001',b'stance0001',b'stance0002',654.38,,,,,,,,,,,,,,,,,,,,,
