,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_tm,mid_stance_toe_angles_mean_fl_tm-fl_to1,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_tm,mid_stance_toe_angles_mean_fr_tm-fr_to1,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_tm,mid_stance_toe_angles_mean_hr_tm-hr_to1,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_tm,mid_stance_toe_angles_mean_hl_tm-hl_to1
0,DOWN,,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,DOWN,,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DOWN,,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,DOWN,,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,DOWN,,810.45,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DOWN,,2613.47,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,DOWN,,3857.25,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,DOWN,,2007.83,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,DOWN,,1720.35,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,DOWN,,3053.03,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,DOWN,,2675.94,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,DOWN,,2796.82,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,DOWN,,2595.49,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,DOWN,,3106.2,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,DOWN,,2920.57,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,DOWN,,2730.41,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,26.787276660409646,,,,,,,,,,,,,,
16,DOWN,,3041.88,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,138.45893269741032,,,,,,,,,,,,,,
17,DOWN,,2829.1,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,150.4137647367993,,,,,,,,,,,,,,
18,DOWN,,2885.5,b'swing0001',b'nan',b'nan',b'nan',,254.36420579879248,,,,,,,,,,,,,,,,,,,,,,,,157.9111891381782,,,,,,,,,,,,,,
19,DOWN,,2339.06,b'swing0001',b'nan',b'nan',b'nan',,254.36420579879248,,,,,,,,,,,,,,,,,,,,,,,,160.30921632296977,,,,,,,,,,,,,,
20,DOWN,,2746.22,b'swing0001',b'nan',b'nan',b'nan',,254.36420579879248,,,,,,,,,,,,,,,,,,,,,,,139.5411172513043,162.7838591619624,,,,,,,,,,,,,,
21,DOWN,,2219.56,b'swing0001',b'nan',b'nan',b'nan',,254.36420579879248,,,,,,,,,,,,,,,,,,,,,,,142.81355440557863,159.59477820359325,,,,,,,,,,,,,,
22,DOWN,0.22951832888797205,2051.895,b'swing0001',b'nan',b'nan',b'nan',,254.36420579879248,,,,,,,,,,,,,,,,,,,,,,,146.98555545912126,172.70927965844123,,,,,,,,,,,,,,
23,DOWN,0.82921890590897,2300.19,b'swing0001',b'nan',b'nan',b'nan',,254.36420579879248,,,,,,,,,,,,,,,,,,,,,,,140.328271522871,176.24531258945666,,156.84476507238125,,,,,,,,,,,,
24,DOWN,1.0415446564710735,2052.8,b'swing0001',b'nan',b'nan',b'nan',,254.36420579879248,,,,,,,,,,,,,,,,,,,,,,,144.11453759962342,179.15615905394625,,161.90951632503803,,,,,,,,,,,,
