,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_tm,mid_stance_toe_angles_mean_fl_tm-fl_to1,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_tm,mid_stance_toe_angles_mean_fr_tm-fr_to1,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_tm,mid_stance_toe_angles_mean_hr_tm-hr_to1,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_tm,mid_stance_toe_angles_mean_hl_tm-hl_to1
0,DOWN,,46.29,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,591.7572549621351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,DOWN,,46.29,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,591.7572549621351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DOWN,,78.6,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,591.7572549621351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,DOWN,,146.67,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,591.7572549621351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,DOWN,,193.63,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,591.7572549621351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DOWN,,227.56,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,591.7572549621351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,DOWN,,196.2,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,591.7572549621351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,DOWN,,194.14,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,591.7572549621351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,DOWN,,310.61,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,591.7572549621351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,DOWN,,211.25,b'stance0000',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,DOWN,,421.66,b'stance0000',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,DOWN,,722.15,b'stance0000',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,DOWN,,527.03,b'stance0000',b'stance0000',b'stance0000',b'stride0002',,,,554.5105626525626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,DOWN,,1174.0,b'stride0001',b'stance0000',b'stance0000',b'stride0002',,0.8779506919520736,,554.5105626525626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,DOWN,,1086.35,b'stride0001',b'stance0000',b'stride0001',b'stride0002',,0.8779506919520736,0.0,554.5105626525626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,DOWN,,1151.55,b'stride0001',b'stance0000',b'stance0001',b'stride0002',,0.8779506919520736,,554.5105626525626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,DOWN,,1779.41,b'stance0001',b'stance0000',b'stride0002',b'stride0002',,,12.090644434758923,554.5105626525626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,DOWN,,1063.43,b'stride0002',b'stance0000',b'stride0002',b'stride0002',,0.0,12.090644434758923,554.5105626525626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,DOWN,,1631.02,b'stance0002',b'stance0000',b'stride0002',b'stance0002',,,12.090644434758923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,DOWN,,949.8,b'stance0002',b'stance0000',b'stance0002',b'stride0003',,,,562.1593344963826,,,,,,,68.39310824672903,,,,,,,,,,,,,,,169.29927975583536,,,,70.26629682995124,,,,,,,,,,,,,,
