,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_tm,mid_stance_toe_angles_mean_fl_tm-fl_to1,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_tm,mid_stance_toe_angles_mean_fr_tm-fr_to1,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_tm,mid_stance_toe_angles_mean_hr_tm-hr_to1,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_tm,mid_stance_toe_angles_mean_hl_tm-hl_to1
0,DOWN,,325.41,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,DOWN,,325.41,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DOWN,,1011.29,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,DOWN,,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,DOWN,,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DOWN,,,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,DOWN,,,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.725141287320664,32.702523685973816,67.87477788117644,,,,,,
7,DOWN,,,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.725141287320664,32.702523685973816,67.87477788117644,,,,,,
8,DOWN,,,b'stance0001',b'stance0001',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.36343204684893,9.841698701926939,0.6524427040695976,1.725141287320664,32.702523685973816,67.87477788117644,,,,,,
9,DOWN,,,b'stance0001',b'stance0001',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.36343204684893,9.841698701926939,0.6524427040695976,1.725141287320664,32.702523685973816,67.87477788117644,,,,,,
