,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_tm,mid_stance_toe_angles_mean_fl_tm-fl_to1,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_tm,mid_stance_toe_angles_mean_fr_tm-fr_to1,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_tm,mid_stance_toe_angles_mean_hr_tm-hr_to1,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_tm,mid_stance_toe_angles_mean_hl_tm-hl_to1
0,DOWN,,146.14,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,DOWN,,146.14,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DOWN,,14.88,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,DOWN,,21.66,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,DOWN,,138.88,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DOWN,,222.47,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,DOWN,,208.7,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,DOWN,,120.46,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,DOWN,,198.96,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,DOWN,,93.07,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,DOWN,,164.91,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,DOWN,,664.13,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,DOWN,,343.11,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,DOWN,,253.95,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,DOWN,,9.85,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,DOWN,,111.12,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,175.2784996267632,,,,,,,,,,,,,,,,,,,,,,44.202137840747525,27.268898021044254,16.14120046951318,,,,,,
16,DOWN,,143.96,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,175.2784996267632,,,,,,,,,,,,,,,,,,,,,,44.202137840747525,27.268898021044254,16.14120046951318,,,,,,
17,DOWN,,203.73,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,175.2784996267632,,,,,,,,,,,,,,,,,,,,,,44.202137840747525,27.268898021044254,16.14120046951318,,,,,,
18,DOWN,,122.02,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,175.2784996267632,,,,,,,,,,,,,,,,,,,,,,44.202137840747525,27.268898021044254,16.14120046951318,,,,,,
19,DOWN,,368.52,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,175.2784996267632,,,,,,,,,,,,,,,,,,,,,,44.202137840747525,27.268898021044254,16.14120046951318,,,,,,
20,DOWN,,542.82,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,175.2784996267632,,,,,,,,,,,,,,,,,,,,,,44.202137840747525,27.268898021044254,16.14120046951318,,,,,,
21,DOWN,,192.1,b'nan',b'swing0001',b'nan',b'nan',136.18584699681583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,DOWN,,335.45,b'stance0001',b'swing0001',b'swing0001',b'swing0001',136.18584699681583,,28.849683808438662,138.71837806101607,,,,,,,,,,,,,,,,,,,,,,,,,11.277571332049959,23.8238559785438,13.710119882464502,,,,,,,,,
23,DOWN,,111.15,b'stance0001',b'swing0001',b'swing0001',b'swing0001',136.18584699681583,,28.849683808438662,138.71837806101607,,,,,,,,,,,,,,,,,,,,,,,,,11.277571332049959,23.8238559785438,13.710119882464502,,,,,,,,,
24,DOWN,,348.32,b'stance0001',b'swing0001',b'swing0001',b'swing0001',136.18584699681583,,28.849683808438662,138.71837806101607,,,,,,,,,,,,,,,,,,,,,,,,,11.277571332049959,23.8238559785438,13.710119882464502,,,,,,,,,
25,DOWN,,764.9,b'stance0001',b'swing0001',b'swing0001',b'swing0001',136.18584699681583,,28.849683808438662,138.71837806101607,,,,,,,,,,,,,,,,,,,,,,,,,11.277571332049959,23.8238559785438,13.710119882464502,,,,,,,,,
