,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_tm,mid_stance_toe_angles_mean_fl_tm-fl_to1,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_tm,mid_stance_toe_angles_mean_fr_tm-fr_to1,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_tm,mid_stance_toe_angles_mean_hr_tm-hr_to1,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_tm,mid_stance_toe_angles_mean_hl_tm-hl_to1
0,DOWN,,1804.23,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,174.88200733961182,,,,,,,,,,,,,,,
1,DOWN,,1804.23,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,170.9386461143101,133.5942399193558,,,,,,,,,,,,,,
2,DOWN,13.732830365585869,999.135,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,159.35474262875317,,,,,,,,,,,,,,,
3,DOWN,14.180265980224021,875.005,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,158.44615120652884,,,,,,,,,,,,,,,
4,DOWN,13.77670326883856,838.345,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,158.90013452745214,,,,,,,,,,,,,,,
5,DOWN,12.949270771219545,867.375,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,156.72202390650017,,,,,,,,,,,,,,,
6,DOWN,12.920218792710415,1140.385,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,152.54761897922657,,,,,,,,,,,,,,,
7,DOWN,11.45876794724552,903.005,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,156.9722708957174,,,,,,,,,,,,,,,
8,DOWN,10.373770189151571,996.79,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,159.29854974187597,,,,,,,,,,,,,,,
9,DOWN,8.842910294426105,492.67,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,155.29963180951174,,154.52339291514525,,,,,,,,,,,,,
10,DOWN,7.80609121652995,732.44,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,153.3738301841771,,,160.84456108170417,,,,,,,,,,,,
11,DOWN,7.217968792611231,816.69,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,151.77476312167175,,,163.9415489599642,,,,,,,,,,,,
12,DOWN,5.708946042526719,941.985,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,151.46208922243738,,,,,,,,,,,,,,,
13,DOWN,3.7168075949886656,857.075,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,153.0086484839297,,,,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,,,
14,DOWN,2.719416569054033,1012.9399999999999,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,147.56700868068086,,,,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,,,
15,DOWN,0.5352317376460576,1228.15,b'nan',b'stance0001',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,149.6200083776981,,,,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,,,
16,DOWN,1.566413686954263,739.13,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,153.8046663681997,,,,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,57.28470718253516,16.916195893070615,23.2068183863399
17,DOWN,2.8709584429307995,1079.575,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,157.4880313589264,154.89346700021466,,,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,57.28470718253516,16.916195893070615,23.2068183863399
18,DOWN,3.9390483633218025,952.5799999999999,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,159.5450712810722,152.36428088339372,,173.6163732401749,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,57.28470718253516,16.916195893070615,23.2068183863399
19,DOWN,4.779299285720981,1141.58,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,154.46995123236056,155.42614270638546,,178.29933033740593,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,57.28470718253516,16.916195893070615,23.2068183863399
20,DOWN,5.627035193469027,1220.6399999999999,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,157.75349141369753,159.02202640815338,,172.34004111986678,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,57.28470718253516,16.916195893070615,23.2068183863399
21,DOWN,6.557142258637441,979.79,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,157.64926390563133,158.59823441443092,169.66183002613553,165.33674401556183,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,57.28470718253516,16.916195893070615,23.2068183863399
22,DOWN,7.113800153041922,949.655,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,159.74313901918583,173.0216837818155,177.01422681324445,166.92675295497855,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,57.28470718253516,16.916195893070615,23.2068183863399
23,DOWN,7.9872078033921525,1227.4850000000001,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,162.82241768237054,179.39403270471317,178.81361810593526,168.62665947918975,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,57.28470718253516,16.916195893070615,23.2068183863399
24,DOWN,8.650131786648984,1204.43,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,163.2405802560646,174.24633530296043,177.74459644937025,163.45000652098523,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,57.28470718253516,16.916195893070615,23.2068183863399
25,DOWN,10.585680258906905,1157.745,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,165.13451544507961,169.3673115463344,174.34236551920014,,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,57.28470718253516,16.916195893070615,23.2068183863399
26,DOWN,11.900531723942038,1185.195,b'nan',b'stance0001',b'nan',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,165.22613893638083,171.13056489652732,171.2111700707517,,,,,17.716479433234593,16.42494727522327,5.4402826485494336,,,,57.28470718253516,16.916195893070615,23.2068183863399
