,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_tm,mid_stance_toe_angles_mean_fl_tm-fl_to1,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_tm,mid_stance_toe_angles_mean_fr_tm-fr_to1,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_tm,mid_stance_toe_angles_mean_hr_tm-hr_to1,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_tm,mid_stance_toe_angles_mean_hl_tm-hl_to1
0,DOWN,16.056767307338788,1504.96,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,154.87652179098217,159.0841047694107,,158.1200783019357,,,,,,,,,,,,
1,DOWN,15.808248799749776,1504.96,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,150.59419252662684,164.2504255858254,,172.46676718883703,,,,,,,,,,,,
2,DOWN,18.813739685236214,1259.7849999999999,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,145.58291226933167,171.28982114040804,129.86705626034114,167.1175212797614,,,,,,,,,,,,
3,DOWN,18.483236944667738,1599.28,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,152.33433360566679,159.4029571248016,125.26210740622281,174.75823231464466,,,,,,,,,,,,
4,DOWN,18.975071876331725,2068.1000000000004,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,150.4354568905783,166.88265352774067,127.45754970927166,163.13866950200742,,,,,,,,,,,,
5,DOWN,19.365982553491477,1727.06,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,154.89767371409178,150.76569248830506,129.33678843404857,160.36044066594513,,,,,,,,,,,,
6,DOWN,19.66128403522586,1556.31,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,152.70983906338654,172.31629004742163,131.40409938047543,149.6107320331128,,,,,,,,,,,,
7,DOWN,19.609920954407386,1654.775,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,159.41231890203275,163.00202832941403,123.92574045837156,159.93840642241258,,,,,,,,,,,,
8,DOWN,20.695667864414133,2071.5,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,150.0038463924685,174.9706739672211,125.16790955840557,154.70647524056963,,,,,,,,,,,,
9,DOWN,21.03316850660184,1922.59,b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,,,,,,,,,148.41679101777024,173.0806299275058,,158.1429182927455,,,,,,,,,,,,
