,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_tm,mid_stance_toe_angles_mean_fl_tm-fl_to1,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_tm,mid_stance_toe_angles_mean_fr_tm-fr_to1,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_tm,mid_stance_toe_angles_mean_hr_tm-hr_to1,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_tm,mid_stance_toe_angles_mean_hl_tm-hl_to1
0,UP,4.611130950573786,66.39500000000001,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,1.0964634602335286,,,,47.07095154083521,,,,,,,,,,,,,,,,,,179.01410644994365,145.44369434547494,159.39200152253608,,123.04747031601508,140.2281518381762,,,,,,,,,,,,,
1,UP,5.6522308774718635,66.39500000000001,b'stance0000',b'stance0000',b'stance0000',b'stride0001',,,,1.0964634602335286,,,,46.07843501840454,,,,,,,,,,,,,,,,,,178.11761407942825,145.20238432639098,159.98994365955997,,122.31612805010506,139.86123357486298,,,,,,,,,,,,,
2,UP,5.598755720053562,45.225,b'stride0001',b'stance0000',b'stance0000',b'stance0001',,0.0,,,,,,,,,,,,,,,,,,,,,,,,177.03903659346685,145.47278683702388,160.76996745933278,,122.34584374636151,139.58128089444338,,,,,,,,,,,,,
3,UP,5.3662402491681,18.555,b'stance0001',b'stance0000',b'stance0000',b'stride0002',,,,0.0,,,,48.46155764943151,97.67242852743429,,,,,,,,,,,,,,,,,177.72843124869976,143.92291521651225,161.12969183738312,,118.82043559288851,138.02398501314343,,17.141457738697596,47.046570925197926,60.235981414644584,,,,,,,,,
4,UP,5.87172989316686,29.32,b'stance0001',b'stance0000',b'stance0000',b'stance0002',,,,,,,,,97.67242852743429,,,,,,,,,,,,,,,,,172.71038836078054,148.20239550158752,161.2356717194416,,119.05168872094079,138.989932979296,,17.141457738697596,47.046570925197926,60.235981414644584,,,,,,,30.149037952713396,41.5478221842859,23.58484307869712
5,UP,6.059074999275289,26.990000000000002,b'stance0001',b'stance0000',b'stance0000',b'stance0002',,,,,,,,,97.67242852743429,,,,,,,,,,,,,,,,,173.30769239889133,149.09268100066492,157.3522199940719,,120.12341209051448,138.53451374211994,,17.141457738697596,47.046570925197926,60.235981414644584,,,,,,,30.149037952713396,41.5478221842859,23.58484307869712
6,UP,6.052397204417897,57.975,b'stance0001',b'stance0000',b'stance0000',b'stance0002',,,,,,,,,97.67242852743429,,,,,,,,,,,,,,,,,174.61647370102398,147.61291588347746,162.038689028288,,122.85689678042911,141.81455220157173,,17.141457738697596,47.046570925197926,60.235981414644584,,,,,,,30.149037952713396,41.5478221842859,23.58484307869712
7,UP,6.207169546714094,63.185,b'stance0001',b'stance0000',b'stance0000',b'stance0002',,,,,,,,,97.67242852743429,,,,,,,,,,,,,,,,,175.36071966654185,137.9796978013868,157.74556067692603,,122.23609389824814,156.01448542824383,,17.141457738697596,47.046570925197926,60.235981414644584,,,,,,,30.149037952713396,41.5478221842859,23.58484307869712
8,UP,6.293651098678032,64.295,b'stance0001',b'stance0000',b'stance0000',b'stance0002',,,,,,,,,97.67242852743429,,,,,,,,,,,,,,,,,177.01195231521987,142.09864026787457,159.53690724214306,,123.52186457372122,148.0605262461559,69.96630121688592,17.141457738697596,47.046570925197926,60.235981414644584,,,,,,,30.149037952713396,41.5478221842859,23.58484307869712
9,UP,6.243433749461981,14.905,b'stride0002',b'stance0000',b'stance0000',b'stance0002',,0.0,,,,,,,,,,,,,,,,,,,,,,,,175.35164262392865,135.677003774586,157.61824586616802,,124.31384596732764,,,,,,,,,,,,30.149037952713396,41.5478221842859,23.58484307869712
10,UP,6.2184777079642775,16.155,b'stance0002',b'stance0000',b'stance0000',b'stance0002',,,,,,,,,,,,,,,,,,,,,,,,,,176.46187430940168,136.89623700216137,157.17309512593098,,123.94129496632692,160.20098432749515,,,,,,,,,,,30.149037952713396,41.5478221842859,23.58484307869712
11,UP,6.08633331654089,37.38,b'stance0002',b'stance0000',b'stance0000',b'stance0002',,,,,,,,,,,,,,,,,,,,,,,,,,176.88530401392327,139.84689286952204,157.9711659593797,,126.61927113039349,155.61054669136777,,,,,,,,,,,30.149037952713396,41.5478221842859,23.58484307869712
12,UP,5.916030758603883,20.46,b'stride0003',b'stance0000',b'stance0000',b'stance0002',,0.0,,,,,,,,,,,,,,,,,,,,,,,,177.67475281700584,140.03679522249743,157.61576489930275,,126.97275983185574,155.35605048490117,,,,,,,,,,,30.149037952713396,41.5478221842859,23.58484307869712
13,UP,5.893775117362106,41.215,b'stance0003',b'stance0000',b'stance0000',b'stride0003',,,,0.0,,,,46.505998667338645,82.1493213364072,,,,,,,,,,,,,,,,,176.80571592162238,141.8832015081392,158.12314628730508,,125.71146520740396,150.93836530609283,,16.65828151459462,22.562428209419892,5.734248983282988,,,,,,,,,
14,UP,5.40144737131664,18.285,b'stance0003',b'stance0000',b'stance0000',b'stance0003',,,,,,,,,82.1493213364072,,,,,,,,,,,,,,,,,179.6104549897764,141.61992966688888,157.59472834450213,,127.42737440517132,152.99566349816405,,16.65828151459462,22.562428209419892,5.734248983282988,,,,,,,,,
15,UP,5.379393649527359,89.175,b'stance0003',b'stance0000',b'stance0000',b'stride0004',,,,0.5243488642851782,,,,46.54334973720715,82.1493213364072,,,,,,,,,,,,,,,,,179.85081589220493,142.31226726534464,157.68089854518266,,123.56402789598222,156.29379147542468,,16.65828151459462,22.562428209419892,5.734248983282988,,,,,,,,,
16,UP,5.799278143518041,49.815,b'stance0003',b'stance0000',b'stance0000',b'stride0004',,,,0.5243488642851782,,,,43.89264290626106,82.1493213364072,,,,,,,,,,,,,,,,,173.19594859937806,143.67056338074792,151.10961603980743,,120.4336330416825,152.70289944986288,,16.65828151459462,22.562428209419892,5.734248983282988,,,,,,,,,
17,UP,5.86494392261835,55.935,b'stance0003',b'stance0000',b'stance0000',b'stride0004',,,,0.5243488642851782,,,,47.54015579550605,82.1493213364072,,,,,,,,,,,,,,,,,174.98180166980117,142.15450486155726,163.6734631432349,,122.32444183131753,157.26948906287714,,16.65828151459462,22.562428209419892,5.734248983282988,,,,,,,,,
18,UP,6.144248122773825,46.945,b'stance0003',b'stance0000',b'stride0001',b'stance0004',,,0.0,,,,153.06608618736246,,82.1493213364072,,,,,,,,,,,,,,,,,174.36095937304557,144.86179762734105,157.17554855509246,,123.52446616069602,148.59263392944771,,16.65828151459462,22.562428209419892,5.734248983282988,,,,,,,,,
19,UP,5.700947091751051,120.16,b'stance0003',b'stance0000',b'stance0001',b'stance0004',,,,,,,,,82.1493213364072,,,,,,,,,,,,,,,,,179.64843390834127,141.78032789932314,156.4653982337103,,122.97292176220998,152.91336157736606,,16.65828151459462,22.562428209419892,5.734248983282988,,,,54.22315365139041,67.19509703180967,12.721846616040182,,,
20,UP,5.771211410981112,125.25,b'stance0003',b'stance0000',b'stance0001',b'stance0004',,,,,,,,,82.1493213364072,,,,,,,,,,,,,,,,130.29042015122207,169.51787189077345,143.25780857520465,157.96166653328208,161.8225151550555,117.74086559108594,150.8062269641858,,16.65828151459462,22.562428209419892,5.734248983282988,,,,54.22315365139041,67.19509703180967,12.721846616040182,,,
21,UP,6.272351970582748,63.01,b'stance0003',b'stance0000',b'stance0001',b'stance0004',,,,,,,,,82.1493213364072,,,,,,,,,,,,,,,,126.82118024312904,166.45757015115407,143.93385502694017,156.82814347519917,163.07631380000186,117.65694894878501,149.31549284265463,,16.65828151459462,22.562428209419892,5.734248983282988,,,,54.22315365139041,67.19509703180967,12.721846616040182,,,
22,UP,6.1255737645037485,66.375,b'stance0003',b'stance0000',b'stance0001',b'stride0005',,,,8.694972337778747,,,,46.31211336015019,82.1493213364072,,,,,,,,,,,,,,,-43.67095915409436,,179.1117047360836,142.8111789135969,156.67152363444296,,124.3359658719743,150.298784956902,,16.65828151459462,22.562428209419892,5.734248983282988,,,,54.22315365139041,67.19509703180967,12.721846616040182,,,
23,UP,5.5918871254270215,100.035,b'stance0003',b'stance0000',b'stance0001',b'stride0005',,,,8.694972337778747,,,,46.19410882944903,82.1493213364072,,,,,,,,,,,,,,,-43.67095915409436,,175.5950970005599,140.88297190657386,156.31490896422466,,125.14417714433569,151.2645849532575,,16.65828151459462,22.562428209419892,5.734248983282988,,,,54.22315365139041,67.19509703180967,12.721846616040182,,,
