,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL
0,DOWN,,,b'stance0000',b'stride0001',b'stride0001',b'stance0000',500.8046528039754,,1639.3271594777618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,DOWN,,,b'stance0000',b'stride0001',b'stride0001',b'stance0000',500.8046528039754,,1639.3271594777618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DOWN,,,b'stance0000',b'stance0001',b'stance0001',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,DOWN,,,b'stride0001',b'stance0001',b'stride0002',b'stride0001',,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,DOWN,,,b'stance0001',b'stance0001',b'stance0002',b'stance0001',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,DOWN,,,b'stride0002',b'stride0002',b'stride0003',b'stride0002',0.0,0.0,1639.7886357072143,479.97261654510726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,DOWN,,,b'stance0002',b'stance0002',b'stride0003',b'stride0002',,,1639.7886357072143,479.97261654510726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,DOWN,,,b'stance0002',b'stance0002',b'stride0003',b'stride0002',,,1639.7886357072143,479.97261654510726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,DOWN,,,b'stance0002',b'stride0003',b'stride0003',b'stride0002',0.0,,1639.7886357072143,479.97261654510726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,DOWN,,,b'stride0003',b'stance0003',b'stride0003',b'stride0002',,360.3114340379905,1639.7886357072143,479.97261654510726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
