,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL
0,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,UP,,,b'stance0000',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,UP,,,b'stride0001',b'stance0000',b'stance0000',b'stance0000',,573.3949643465553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,UP,,,b'stride0001',b'stance0000',b'stance0000',b'stance0000',,573.3949643465553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,UP,,,b'stance0001',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,UP,,,b'stride0002',b'stance0000',b'stance0000',b'stance0000',,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,UP,,,b'stance0002',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,UP,,,b'stance0002',b'stance0000',b'stance0000',b'stance0000',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,UP,,,b'stride0003',b'stance0000',b'stance0000',b'stride0001',,513.7915243959535,,507.1830986795643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,UP,,,b'stride0003',b'stance0000',b'stance0000',b'stride0001',,513.7915243959535,,507.1830986795643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,UP,,,b'stance0003',b'stance0000',b'stance0000',b'stance0001',,,,,,,,,170.00746518425652,,,,,,,,,,,,,,,,,,,,,,,
18,UP,,,b'stance0003',b'stance0000',b'stance0000',b'stride0002',,,,507.3857057942422,,,,,170.00746518425652,,,,,,,,,,,,,,,,,,,,,,,
19,UP,,,b'stance0003',b'stance0000',b'stance0000',b'stride0002',,,,507.3857057942422,,,,,170.00746518425652,,,,,,,,,,,,,,,,,,,,,,,
20,UP,,,b'stance0003',b'stride0001',b'stance0000',b'stride0002',5.1731577320458655,,,507.3857057942422,,,,,170.00746518425652,,,,,,,,,,,,,,,,,,,,,,,
21,UP,,,b'stance0003',b'stride0001',b'stance0000',b'stride0002',5.1731577320458655,,,507.3857057942422,,,,,170.00746518425652,,,,,,,,,,,,,,,,,,,,,,,
22,UP,,,b'stance0003',b'stance0001',b'stance0000',b'stance0002',,,,,,,,,170.00746518425652,,,,,,,,,,,,,,,,,,,,,,,
23,UP,,,b'stance0003',b'stance0001',b'stance0000',b'stance0002',,,,,,,,,170.00746518425652,,,,,,,,,,,,,,,,,,,,,,,
24,UP,,,b'stance0003',b'stride0002',b'stance0000',b'stance0002',0.0,,,,,,,,170.00746518425652,,,,,,,,,,,,,,,,,,,,,,,
25,UP,,,b'stride0004',b'stance0002',b'stance0000',b'stride0003',,0.0,,5.236687110181837,,,,,,164.71544134369944,,,,,,,,,,,,,,,,,,,,,,
26,UP,,,b'stance0004',b'stance0002',b'stance0000',b'stride0003',,,,5.236687110181837,,,,,,164.71544134369944,,,,,,,,,,,,,,,,,,,,,,
27,UP,,,b'stance0004',b'stance0002',b'stance0000',b'stride0003',,,,5.236687110181837,,,,,,164.71544134369944,,,,,,,,,,,,,,,,,,,,,,
28,UP,,,b'stride0005',b'stance0002',b'stance0000',b'stance0003',,0.0,,,,,,,,164.71544134369944,,,,,,,,,,,,,,,,,,,,,,
29,UP,,,b'stance0005',b'stance0002',b'stance0000',b'stride0004',,,,507.3358959680161,,,,,,164.71544134369944,,,,,,,,,,,,,,,,,,,,,,
30,UP,,,b'stride0006',b'stance0002',b'stance0000',b'stride0004',,0.0,,507.3358959680161,,,,,,164.71544134369944,,,,,,,,,,,,,,,,,,,,,,
31,UP,,,b'stance0006',b'stride0003',b'stance0000',b'stride0004',0.0,,,507.3358959680161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,UP,,,b'stride0007',b'stance0003',b'stance0000',b'stance0004',,1182.7006304564882,,,,,,,,135.90567764629017,,,,,,,,,,,,,,,,,,,,,,
33,UP,,,b'stride0007',b'stance0003',b'stance0000',b'stride0005',,1182.7006304564882,,0.0,,,,,,135.90567764629017,,,,,,,,,,,,,,,,,,,,,,
34,UP,,,b'stance0007',b'stance0003',b'stance0000',b'stance0005',,,,,,,,,,135.90567764629017,,,,,,,,,,,,,,,,,,,,,,
35,UP,,,b'stride0008',b'stance0003',b'stance0000',b'stride0006',,514.249484041114,,507.2171206370686,,,,,,135.90567764629017,,,,,,,,,,,,,,,,,,,,,,
36,UP,,,b'stride0008',b'stance0003',b'stance0000',b'stride0006',,514.249484041114,,507.2171206370686,,,,,,135.90567764629017,,,,,,,,,,,,,,,,,,,,,,
37,UP,,,b'stance0008',b'stance0003',b'stance0000',b'stride0006',,,,507.2171206370686,,,,,,135.90567764629017,,,,,,,,,,,,,,,,,,,,,,
38,UP,,,b'stance0008',b'stride0004',b'stance0000',b'stride0006',1128.8486233220685,,,507.2171206370686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,UP,,,b'stride0009',b'stride0004',b'stance0000',b'stance0006',1128.8486233220685,779.4698669201566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,UP,,,b'stride0009',b'stride0004',b'stance0000',b'stance0006',1128.8486233220685,779.4698669201566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,UP,,,b'stride0009',b'stride0004',b'stance0000',b'stride0007',1128.8486233220685,779.4698669201566,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,UP,,,b'stride0009',b'stride0004',b'stance0000',b'stance0007',1128.8486233220685,779.4698669201566,,,,,,,,,,46.80287843007693,,,,,,,,,,,,,,,,,,,,
43,UP,,,b'stride0009',b'stride0004',b'stance0000',b'stance0007',1128.8486233220685,779.4698669201566,,,,,,,,,,46.80287843007693,,,,,,,,,,,,,,,,,,,,
44,UP,,,b'stride0009',b'stride0004',b'stance0000',b'stance0007',1128.8486233220685,779.4698669201566,,,,,,,,,,46.80287843007693,,,,,,,,,,,,,,,,,,,,
45,UP,,,b'stance0009',b'stride0004',b'stance0000',b'stance0007',1128.8486233220685,,,,,,,,,,,46.80287843007693,,,,,,,,,,,,,,,,,,,,
46,UP,,,b'stance0009',b'stance0004',b'stance0000',b'stance0007',,,,,,,,,,,,46.80287843007693,,,,,,,,,,,,,,,,,,,,
47,UP,,,b'stance0009',b'stride0005',b'stance0000',b'stance0007',1026.2546031154177,,,,,,,,,,,46.80287843007693,,,,,,,,,,,,,,,,,,,,
48,UP,,1267.46,b'stride0010',b'stride0005',b'stance0000',b'stance0007',1026.2546031154177,,,,,,,,,,,46.80287843007693,,,,,,,,,,,,,,,,,,,,
49,UP,,,b'stride0010',b'stance0005',b'stance0000',b'stance0007',,,,,,,,,,,,46.80287843007693,,,,,,,,,,,,,,,,,,,,
50,UP,,2200.99,b'stride0010',b'stride0006',b'stance0000',b'stance0007',6.856574342972662,,,,,,,,,,,46.80287843007693,,,,,,,,,,,,,,,,,,,,
51,UP,,,b'stride0010',b'stride0006',b'stance0000',b'stance0007',6.856574342972662,,,,,,,,,,,46.80287843007693,,,,,,,,,,,,,,,,,,,,
52,UP,,,b'stride0010',b'stance0006',b'stance0000',b'stance0007',,,,,,,,,,136.56270407629077,,46.80287843007693,,,,,,,,,,,,,,,,,,,,
53,UP,,,b'stride0010',b'stance0006',b'stance0000',b'stance0007',,,,,,,,,,136.56270407629077,,46.80287843007693,,,,,,,,,,,,,,,,,,,,
54,UP,,,b'stride0010',b'stance0006',b'stride0001',b'stride0008',,,0.0,512.797158505932,,,,,,136.56270407629077,,,,,,,,,,,,,,,,,,,,,,
55,UP,,,b'stride0010',b'stance0006',b'stance0001',b'stride0008',,,,512.797158505932,,,,,,136.56270407629077,132.73128618275913,,,,,,,,,,,,,,,,,,,,,
56,UP,,,b'stance0010',b'stride0007',b'stance0001',b'stance0008',0.0,,,,,,,,,,132.73128618275913,,,,,,,,,,,,,,,,,,,,,
57,UP,,,b'stance0010',b'stance0007',b'stance0001',b'stance0008',,,,,,,,,,56.304067483263026,132.73128618275913,,,,,,,,,,,,,,,,,,,,,
58,UP,,,b'stance0010',b'stance0007',b'stance0001',b'stride0009',,,,0.0,,,,,,56.304067483263026,132.73128618275913,,,,,,,,,,,,,,,,,,,,,
59,UP,,,b'stride0011',b'stance0007',b'stance0001',b'stance0009',,,,,,,,,,56.304067483263026,132.73128618275913,,,,,,,,,,,,,,,,,,,,,
60,UP,,,b'stance0011',b'stance0007',b'stance0001',b'stance0009',,,,,,,,,,56.304067483263026,132.73128618275913,,,,,,,,,,,,,,,,,,,,,
61,UP,,,b'stride0012',b'stride0008',b'stance0001',b'stride0010',17.41452414626782,,,,,,,,,,132.73128618275913,,,,,,,,,,,,,,,,,,,,,
62,UP,,,b'stride0012',b'stride0008',b'stride0002',b'stride0010',17.41452414626782,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,UP,,2606.89,b'stance0012',b'stride0008',b'stance0002',b'stance0010',17.41452414626782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,UP,,,b'stance0012',b'stance0008',b'stance0002',b'stride0011',,,,,,,,,,131.05823895750655,,,,,,,,,,,,,,,,,,,,,,
65,UP,,,b'stance0012',b'stance0008',b'stance0002',b'stride0011',,,,,,,,,,131.05823895750655,,,,,,,,,,,,,,,,,,,,,,
66,UP,,,b'stance0012',b'stance0008',b'stride0003',b'stride0011',,,0.0,,,,,,,131.05823895750655,,,,,,,,,,,,,,,,,,,,,,
67,UP,,,b'stance0012',b'stance0008',b'stance0003',b'stance0011',,,,,,,,,,131.05823895750655,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
68,UP,,,b'stride0013',b'stance0008',b'stance0003',b'stride0012',,,,,,,,,,131.05823895750655,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
69,UP,,,b'stance0013',b'stance0008',b'stance0003',b'stance0012',,,,,,,,,,131.05823895750655,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
70,UP,,,b'stance0013',b'stance0008',b'stance0003',b'stride0013',,,,,,,,,,131.05823895750655,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
71,UP,,,b'stance0013',b'stance0008',b'stance0003',b'stride0013',,,,,,,,,,131.05823895750655,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
72,UP,,,b'stride0014',b'stride0009',b'stance0003',b'stance0013',0.0,,,,,,,,,,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
73,UP,,,b'stance0014',b'stance0009',b'stance0003',b'stride0014',,,,,,,,,,89.46951981116088,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
74,UP,,,b'stance0014',b'stance0009',b'stance0003',b'stance0014',,,,,,,,,,89.46951981116088,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
75,UP,,,b'stance0014',b'stance0009',b'stance0003',b'stance0014',,,,,,,,,,89.46951981116088,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
76,UP,,,b'stance0014',b'stance0009',b'stance0003',b'stance0014',,,,,,,,,,89.46951981116088,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
77,UP,,,b'stance0014',b'stance0009',b'stance0003',b'stance0014',,,,,,,,,,89.46951981116088,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
78,UP,,,b'stance0014',b'stance0009',b'stance0003',b'stance0014',,,,,,,,,,89.46951981116088,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
79,UP,,,b'stride0015',b'stance0009',b'stance0003',b'stance0014',,,,,,,,,,89.46951981116088,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
80,UP,,,b'stride0015',b'stance0009',b'stance0003',b'stance0014',,,,,,,,,,89.46951981116088,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
81,UP,,,b'stance0015',b'stride0010',b'stance0003',b'stance0014',,,,,,,,,,,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
82,UP,,2261.96,b'stance0015',b'stance0010',b'stance0003',b'stance0014',,,,,,,,,,,169.7504460743414,,,,,,,,,,,,,,,,,,,,,
